[2023-02-05 23:42:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 23:42:20] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 23:42:26] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 23:43:08] [Epoch     1/  500] trn/posterior_energy  5.830e+06, trn/neg_log_likelihood  8.086e+04, trn/neg_log_prior  5.749e+06, trn/lr  3.000e-07, val/acc 3.980e-01, val/nll 1.626e+00 (best_acc: 0.000e+00 -> 3.980e-01, test_acc: 3.960e-01, test_nll: 1.619e+00)
[2023-02-05 23:43:23] [Epoch     2/  500] trn/posterior_energy  5.667e+06, trn/neg_log_likelihood  6.537e+04, trn/neg_log_prior  5.601e+06, trn/lr  3.000e-07, val/acc 4.321e-01, val/nll 1.538e+00 (best_acc: 3.980e-01 -> 4.321e-01, test_acc: 4.273e-01, test_nll: 1.529e+00)
[2023-02-05 23:43:37] [Epoch     3/  500] trn/posterior_energy  5.597e+06, trn/neg_log_likelihood  5.889e+04, trn/neg_log_prior  5.538e+06, trn/lr  3.000e-07, val/acc 5.001e-01, val/nll 1.374e+00 (best_acc: 4.321e-01 -> 5.001e-01, test_acc: 5.000e-01, test_nll: 1.379e+00)
[2023-02-05 23:43:51] [Epoch     4/  500] trn/posterior_energy  5.566e+06, trn/neg_log_likelihood  5.299e+04, trn/neg_log_prior  5.513e+06, trn/lr  3.000e-07, val/acc 5.392e-01, val/nll 1.288e+00 (best_acc: 5.001e-01 -> 5.392e-01, test_acc: 5.320e-01, test_nll: 1.291e+00)
[2023-02-05 23:44:05] [Epoch     5/  500] trn/posterior_energy  5.552e+06, trn/neg_log_likelihood  4.888e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.999e-07, val/acc 5.562e-01, val/nll 1.224e+00 (best_acc: 5.392e-01 -> 5.562e-01, test_acc: 5.507e-01, test_nll: 1.236e+00)
[2023-02-05 23:44:19] [Epoch     6/  500] trn/posterior_energy  5.545e+06, trn/neg_log_likelihood  4.439e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.999e-07, val/acc 6.548e-01, val/nll 9.808e-01 (best_acc: 5.562e-01 -> 6.548e-01, test_acc: 6.589e-01, test_nll: 9.855e-01)
[2023-02-05 23:44:33] [Epoch     7/  500] trn/posterior_energy  5.542e+06, trn/neg_log_likelihood  4.206e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.999e-07, val/acc 6.674e-01, val/nll 9.610e-01 (best_acc: 6.548e-01 -> 6.674e-01, test_acc: 6.632e-01, test_nll: 9.662e-01)
[2023-02-05 23:44:47] [Epoch     8/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  3.838e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.998e-07, val/acc 6.999e-01, val/nll 9.113e-01 (best_acc: 6.674e-01 -> 6.999e-01, test_acc: 7.002e-01, test_nll: 9.096e-01)
[2023-02-05 23:44:59] [Epoch     9/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.512e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.998e-07, val/acc 6.784e-01, val/nll 9.256e-01
[2023-02-05 23:45:13] [Epoch    10/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.390e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.997e-07, val/acc 7.124e-01, val/nll 8.648e-01 (best_acc: 6.999e-01 -> 7.124e-01, test_acc: 7.059e-01, test_nll: 8.814e-01)
[2023-02-05 23:45:27] [Epoch    11/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.390e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.997e-07, val/acc 7.183e-01, val/nll 8.390e-01 (best_acc: 7.124e-01 -> 7.183e-01, test_acc: 7.176e-01, test_nll: 8.447e-01)
