[2023-02-03 10:02:11] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 10:02:11] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000030_mo-0.99_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 10:02:35] [Epoch     1/  500] trn/posterior_energy  3.069e+05, trn/neg_log_likelihood  9.683e+04, trn/neg_log_prior  2.100e+05, trn/lr  3.000e-06, val/acc 1.708e-01, val/nll 2.192e+00 (best_acc: 0.000e+00 -> 1.708e-01, test_acc: 1.691e-01, test_nll: 2.201e+00)
[2023-02-03 10:04:40] [Epoch    32/  500] trn/posterior_energy  2.594e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  1.638e+05, trn/lr  2.971e-06, val/acc 9.281e-02, val/nll 2.351e+00
[2023-02-03 10:04:44] [Epoch    33/  500] trn/posterior_energy  2.577e+05, trn/neg_log_likelihood  9.576e+04, trn/neg_log_prior  1.619e+05, trn/lr  2.969e-06, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-03 10:04:48] [Epoch    34/  500] trn/posterior_energy  2.586e+05, trn/neg_log_likelihood  9.550e+04, trn/neg_log_prior  1.631e+05, trn/lr  2.967e-06, val/acc 9.945e-02, val/nll 2.316e+00
[2023-02-03 10:04:52] [Epoch    35/  500] trn/posterior_energy  2.593e+05, trn/neg_log_likelihood  9.579e+04, trn/neg_log_prior  1.636e+05, trn/lr  2.965e-06, val/acc 9.945e-02, val/nll 2.331e+00
[2023-02-03 10:04:56] [Epoch    36/  500] trn/posterior_energy  2.664e+05, trn/neg_log_likelihood  9.590e+04, trn/neg_log_prior  1.705e+05, trn/lr  2.963e-06, val/acc 9.978e-02, val/nll 2.359e+00
[2023-02-03 10:05:00] [Epoch    37/  500] trn/posterior_energy  2.612e+05, trn/neg_log_likelihood  9.570e+04, trn/neg_log_prior  1.655e+05, trn/lr  2.961e-06, val/acc 9.823e-02, val/nll 2.338e+00
[2023-02-03 10:05:04] [Epoch    38/  500] trn/posterior_energy  2.607e+05, trn/neg_log_likelihood  9.619e+04, trn/neg_log_prior  1.645e+05, trn/lr  2.959e-06, val/acc 9.978e-02, val/nll 2.353e+00
[2023-02-03 10:05:08] [Epoch    39/  500] trn/posterior_energy  2.596e+05, trn/neg_log_likelihood  9.561e+04, trn/neg_log_prior  1.640e+05, trn/lr  2.956e-06, val/acc 1.007e-01, val/nll 2.315e+00
[2023-02-03 10:05:12] [Epoch    40/  500] trn/posterior_energy  2.619e+05, trn/neg_log_likelihood  9.535e+04, trn/neg_log_prior  1.666e+05, trn/lr  2.954e-06, val/acc 1.007e-01, val/nll 2.349e+00
[2023-02-03 10:05:16] [Epoch    41/  500] trn/posterior_energy  2.583e+05, trn/neg_log_likelihood  9.561e+04, trn/neg_log_prior  1.627e+05, trn/lr  2.952e-06, val/acc 9.978e-02, val/nll 2.325e+00
[2023-02-03 10:05:20] [Epoch    42/  500] trn/posterior_energy  2.598e+05, trn/neg_log_likelihood  9.553e+04, trn/neg_log_prior  1.643e+05, trn/lr  2.949e-06, val/acc 9.281e-02, val/nll 2.338e+00
[2023-02-03 10:05:24] [Epoch    43/  500] trn/posterior_energy  2.602e+05, trn/neg_log_likelihood  9.539e+04, trn/neg_log_prior  1.648e+05, trn/lr  2.947e-06, val/acc 1.044e-01, val/nll 2.319e+00
[2023-02-03 10:05:28] [Epoch    44/  500] trn/posterior_energy  2.586e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  1.630e+05, trn/lr  2.944e-06, val/acc 9.281e-02, val/nll 2.327e+00
[2023-02-03 10:05:32] [Epoch    45/  500] trn/posterior_energy  2.631e+05, trn/neg_log_likelihood  9.581e+04, trn/neg_log_prior  1.673e+05, trn/lr  2.942e-06, val/acc 9.856e-02, val/nll 2.332e+00
[2023-02-03 10:05:36] [Epoch    46/  500] trn/posterior_energy  2.577e+05, trn/neg_log_likelihood  9.569e+04, trn/neg_log_prior  1.620e+05, trn/lr  2.939e-06, val/acc 9.281e-02, val/nll 2.363e+00
[2023-02-03 10:05:40] [Epoch    47/  500] trn/posterior_energy  2.682e+05, trn/neg_log_likelihood  9.569e+04, trn/neg_log_prior  1.725e+05, trn/lr  2.936e-06, val/acc 9.978e-02, val/nll 2.307e+00
[2023-02-03 10:05:44] [Epoch    48/  500] trn/posterior_energy  2.697e+05, trn/neg_log_likelihood  9.552e+04, trn/neg_log_prior  1.742e+05, trn/lr  2.934e-06, val/acc 1.007e-01, val/nll 2.319e+00
[2023-02-03 10:05:48] [Epoch    49/  500] trn/posterior_energy  2.583e+05, trn/neg_log_likelihood  9.551e+04, trn/neg_log_prior  1.628e+05, trn/lr  2.931e-06, val/acc 9.978e-02, val/nll 2.319e+00
[2023-02-03 10:05:52] [Epoch    50/  500] trn/posterior_energy  2.760e+05, trn/neg_log_likelihood  9.546e+04, trn/neg_log_prior  1.805e+05, trn/lr  2.928e-06, val/acc 9.823e-02, val/nll 2.319e+00
[2023-02-03 10:05:56] [Epoch    51/  500] trn/posterior_energy  2.583e+05, trn/neg_log_likelihood  9.554e+04, trn/neg_log_prior  1.627e+05, trn/lr  2.925e-06, val/acc 1.007e-01, val/nll 2.331e+00
[2023-02-03 10:06:00] [Epoch    52/  500] trn/posterior_energy  2.620e+05, trn/neg_log_likelihood  9.562e+04, trn/neg_log_prior  1.664e+05, trn/lr  2.922e-06, val/acc 1.044e-01, val/nll 2.363e+00
[2023-02-03 10:06:04] [Epoch    53/  500] trn/posterior_energy  2.626e+05, trn/neg_log_likelihood  9.529e+04, trn/neg_log_prior  1.673e+05, trn/lr  2.919e-06, val/acc 1.044e-01, val/nll 2.357e+00
[2023-02-03 10:06:08] [Epoch    54/  500] trn/posterior_energy  2.614e+05, trn/neg_log_likelihood  9.559e+04, trn/neg_log_prior  1.658e+05, trn/lr  2.916e-06, val/acc 1.007e-01, val/nll 2.337e+00
[2023-02-03 10:06:12] [Epoch    55/  500] trn/posterior_energy  2.589e+05, trn/neg_log_likelihood  9.545e+04, trn/neg_log_prior  1.634e+05, trn/lr  2.913e-06, val/acc 1.044e-01, val/nll 2.359e+00
[2023-02-03 10:06:16] [Epoch    56/  500] trn/posterior_energy  2.888e+05, trn/neg_log_likelihood  9.553e+04, trn/neg_log_prior  1.933e+05, trn/lr  2.910e-06, val/acc 9.823e-02, val/nll 2.318e+00
[2023-02-03 10:06:20] [Epoch    57/  500] trn/posterior_energy  3.128e+05, trn/neg_log_likelihood  9.581e+04, trn/neg_log_prior  2.170e+05, trn/lr  2.906e-06, val/acc 9.281e-02, val/nll 2.321e+00
[2023-02-03 10:06:24] [Epoch    58/  500] trn/posterior_energy  2.628e+05, trn/neg_log_likelihood  9.539e+04, trn/neg_log_prior  1.674e+05, trn/lr  2.903e-06, val/acc 9.945e-02, val/nll 2.315e+00
[2023-02-03 10:06:28] [Epoch    59/  500] trn/posterior_energy  2.644e+05, trn/neg_log_likelihood  9.543e+04, trn/neg_log_prior  1.690e+05, trn/lr  2.900e-06, val/acc 1.044e-01, val/nll 2.335e+00
[2023-02-03 10:06:32] [Epoch    60/  500] trn/posterior_energy  3.149e+05, trn/neg_log_likelihood  9.558e+04, trn/neg_log_prior  2.193e+05, trn/lr  2.896e-06, val/acc 1.007e-01, val/nll 2.328e+00
[2023-02-03 10:06:36] [Epoch    61/  500] trn/posterior_energy  2.678e+05, trn/neg_log_likelihood  9.554e+04, trn/neg_log_prior  1.723e+05, trn/lr  2.893e-06, val/acc 9.856e-02, val/nll 2.340e+00
[2023-02-03 10:06:40] [Epoch    62/  500] trn/posterior_energy  2.597e+05, trn/neg_log_likelihood  9.567e+04, trn/neg_log_prior  1.640e+05, trn/lr  2.889e-06, val/acc 9.856e-02, val/nll 2.346e+00
[2023-02-03 10:06:44] [Epoch    63/  500] trn/posterior_energy  2.875e+05, trn/neg_log_likelihood  9.608e+04, trn/neg_log_prior  1.914e+05, trn/lr  2.886e-06, val/acc 9.823e-02, val/nll 2.356e+00
[2023-02-03 10:06:48] [Epoch    64/  500] trn/posterior_energy  2.874e+05, trn/neg_log_likelihood  9.572e+04, trn/neg_log_prior  1.917e+05, trn/lr  2.882e-06, val/acc 9.978e-02, val/nll 2.312e+00
[2023-02-03 10:06:52] [Epoch    65/  500] trn/posterior_energy  2.783e+05, trn/neg_log_likelihood  9.548e+04, trn/neg_log_prior  1.828e+05, trn/lr  2.878e-06, val/acc 9.856e-02, val/nll 2.358e+00
[2023-02-03 10:06:56] [Epoch    66/  500] trn/posterior_energy  2.589e+05, trn/neg_log_likelihood  9.574e+04, trn/neg_log_prior  1.631e+05, trn/lr  2.875e-06, val/acc 1.044e-01, val/nll 2.326e+00
[2023-02-03 10:06:59] [Epoch    67/  500] trn/posterior_energy  4.523e+05, trn/neg_log_likelihood  9.581e+04, trn/neg_log_prior  3.565e+05, trn/lr  2.871e-06, val/acc 9.856e-02, val/nll 2.344e+00
[2023-02-03 10:07:03] [Epoch    68/  500] trn/posterior_energy  2.587e+05, trn/neg_log_likelihood  9.551e+04, trn/neg_log_prior  1.632e+05, trn/lr  2.867e-06, val/acc 9.978e-02, val/nll 2.326e+00
[2023-02-03 10:07:07] [Epoch    69/  500] trn/posterior_energy  2.574e+05, trn/neg_log_likelihood  9.575e+04, trn/neg_log_prior  1.616e+05, trn/lr  2.863e-06, val/acc 9.978e-02, val/nll 2.334e+00
[2023-02-03 10:07:11] [Epoch    70/  500] trn/posterior_energy  2.568e+05, trn/neg_log_likelihood  9.546e+04, trn/neg_log_prior  1.614e+05, trn/lr  2.859e-06, val/acc 1.007e-01, val/nll 2.321e+00
[2023-02-03 10:07:15] [Epoch    71/  500] trn/posterior_energy  2.648e+05, trn/neg_log_likelihood  9.538e+04, trn/neg_log_prior  1.694e+05, trn/lr  2.855e-06, val/acc 9.978e-02, val/nll 2.342e+00
[2023-02-03 10:07:19] [Epoch    72/  500] trn/posterior_energy  2.577e+05, trn/neg_log_likelihood  9.542e+04, trn/neg_log_prior  1.623e+05, trn/lr  2.851e-06, val/acc 9.856e-02, val/nll 2.344e+00
[2023-02-03 10:07:23] [Epoch    73/  500] trn/posterior_energy  2.592e+05, trn/neg_log_likelihood  9.591e+04, trn/neg_log_prior  1.633e+05, trn/lr  2.847e-06, val/acc 1.081e-01, val/nll 2.324e+00
[2023-02-03 10:07:27] [Epoch    74/  500] trn/posterior_energy  2.574e+05, trn/neg_log_likelihood  9.548e+04, trn/neg_log_prior  1.619e+05, trn/lr  2.843e-06, val/acc 9.945e-02, val/nll 2.341e+00
[2023-02-03 10:07:30] [Epoch    75/  500] trn/posterior_energy  2.573e+05, trn/neg_log_likelihood  9.542e+04, trn/neg_log_prior  1.619e+05, trn/lr  2.839e-06, val/acc 9.823e-02, val/nll 2.329e+00
[2023-02-03 10:07:34] [Epoch    76/  500] trn/posterior_energy  2.592e+05, trn/neg_log_likelihood  9.556e+04, trn/neg_log_prior  1.636e+05, trn/lr  2.834e-06, val/acc 1.081e-01, val/nll 2.343e+00
[2023-02-03 10:07:38] [Epoch    77/  500] trn/posterior_energy  2.603e+05, trn/neg_log_likelihood  9.574e+04, trn/neg_log_prior  1.646e+05, trn/lr  2.830e-06, val/acc 9.823e-02, val/nll 2.348e+00
[2023-02-03 10:07:42] [Epoch    78/  500] trn/posterior_energy  2.653e+05, trn/neg_log_likelihood  9.603e+04, trn/neg_log_prior  1.693e+05, trn/lr  2.826e-06, val/acc 9.823e-02, val/nll 2.332e+00
[2023-02-03 10:07:46] [Epoch    79/  500] trn/posterior_energy  2.648e+05, trn/neg_log_likelihood  9.561e+04, trn/neg_log_prior  1.692e+05, trn/lr  2.821e-06, val/acc 9.281e-02, val/nll 2.334e+00
[2023-02-03 10:07:50] [Epoch    80/  500] trn/posterior_energy  2.559e+05, trn/neg_log_likelihood  9.535e+04, trn/neg_log_prior  1.606e+05, trn/lr  2.817e-06, val/acc 1.081e-01, val/nll 2.321e+00
[2023-02-03 10:07:54] [Epoch    81/  500] trn/posterior_energy  2.562e+05, trn/neg_log_likelihood  9.547e+04, trn/neg_log_prior  1.608e+05, trn/lr  2.812e-06, val/acc 1.044e-01, val/nll 2.333e+00
[2023-02-03 10:07:58] [Epoch    82/  500] trn/posterior_energy  2.617e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  1.662e+05, trn/lr  2.808e-06, val/acc 1.044e-01, val/nll 2.311e+00
[2023-02-03 10:08:02] [Epoch    83/  500] trn/posterior_energy  2.617e+05, trn/neg_log_likelihood  9.550e+04, trn/neg_log_prior  1.662e+05, trn/lr  2.803e-06, val/acc 9.823e-02, val/nll 2.353e+00
[2023-02-03 10:08:05] [Epoch    84/  500] trn/posterior_energy  2.600e+05, trn/neg_log_likelihood  9.568e+04, trn/neg_log_prior  1.643e+05, trn/lr  2.798e-06, val/acc 9.978e-02, val/nll 2.343e+00
[2023-02-03 10:08:09] [Epoch    85/  500] trn/posterior_energy  2.572e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  1.616e+05, trn/lr  2.794e-06, val/acc 9.856e-02, val/nll 2.342e+00
[2023-02-03 10:08:13] [Epoch    86/  500] trn/posterior_energy  2.704e+05, trn/neg_log_likelihood  9.534e+04, trn/neg_log_prior  1.751e+05, trn/lr  2.789e-06, val/acc 9.281e-02, val/nll 2.328e+00
[2023-02-03 10:08:17] [Epoch    87/  500] trn/posterior_energy  2.618e+05, trn/neg_log_likelihood  9.524e+04, trn/neg_log_prior  1.666e+05, trn/lr  2.784e-06, val/acc 9.281e-02, val/nll 2.330e+00
[2023-02-03 10:08:21] [Epoch    88/  500] trn/posterior_energy  2.708e+05, trn/neg_log_likelihood  9.543e+04, trn/neg_log_prior  1.754e+05, trn/lr  2.779e-06, val/acc 1.044e-01, val/nll 2.331e+00
[2023-02-03 10:08:25] [Epoch    89/  500] trn/posterior_energy  2.588e+05, trn/neg_log_likelihood  9.565e+04, trn/neg_log_prior  1.632e+05, trn/lr  2.774e-06, val/acc 9.281e-02, val/nll 2.331e+00
[2023-02-03 10:08:29] [Epoch    90/  500] trn/posterior_energy  2.667e+05, trn/neg_log_likelihood  9.588e+04, trn/neg_log_prior  1.708e+05, trn/lr  2.769e-06, val/acc 9.281e-02, val/nll 2.323e+00
[2023-02-03 10:08:33] [Epoch    91/  500] trn/posterior_energy  2.733e+05, trn/neg_log_likelihood  9.538e+04, trn/neg_log_prior  1.779e+05, trn/lr  2.764e-06, val/acc 9.823e-02, val/nll 2.349e+00
[2023-02-03 10:08:36] [Epoch    92/  500] trn/posterior_energy  2.604e+05, trn/neg_log_likelihood  9.550e+04, trn/neg_log_prior  1.649e+05, trn/lr  2.759e-06, val/acc 9.281e-02, val/nll 2.346e+00
[2023-02-03 10:08:40] [Epoch    93/  500] trn/posterior_energy  3.068e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  2.112e+05, trn/lr  2.754e-06, val/acc 9.823e-02, val/nll 2.335e+00
[2023-02-03 10:08:44] [Epoch    94/  500] trn/posterior_energy  2.563e+05, trn/neg_log_likelihood  9.541e+04, trn/neg_log_prior  1.609e+05, trn/lr  2.749e-06, val/acc 9.281e-02, val/nll 2.315e+00
[2023-02-03 10:08:48] [Epoch    95/  500] trn/posterior_energy  2.572e+05, trn/neg_log_likelihood  9.533e+04, trn/neg_log_prior  1.619e+05, trn/lr  2.743e-06, val/acc 1.007e-01, val/nll 2.322e+00
[2023-02-03 10:08:52] [Epoch    96/  500] trn/posterior_energy  2.590e+05, trn/neg_log_likelihood  9.544e+04, trn/neg_log_prior  1.635e+05, trn/lr  2.738e-06, val/acc 9.281e-02, val/nll 2.344e+00
[2023-02-03 10:08:56] [Epoch    97/  500] trn/posterior_energy  2.733e+05, trn/neg_log_likelihood  9.600e+04, trn/neg_log_prior  1.773e+05, trn/lr  2.733e-06, val/acc 9.281e-02, val/nll 2.346e+00
[2023-02-03 10:09:00] [Epoch    98/  500] trn/posterior_energy  2.687e+05, trn/neg_log_likelihood  9.547e+04, trn/neg_log_prior  1.732e+05, trn/lr  2.727e-06, val/acc 1.081e-01, val/nll 2.328e+00
[2023-02-03 10:09:04] [Epoch    99/  500] trn/posterior_energy  2.588e+05, trn/neg_log_likelihood  9.546e+04, trn/neg_log_prior  1.633e+05, trn/lr  2.722e-06, val/acc 9.823e-02, val/nll 2.325e+00
[2023-02-03 10:09:08] [Epoch   100/  500] trn/posterior_energy  2.575e+05, trn/neg_log_likelihood  9.556e+04, trn/neg_log_prior  1.619e+05, trn/lr  2.716e-06, val/acc 9.856e-02, val/nll 2.328e+00
[2023-02-03 10:09:12] [Epoch   101/  500] trn/posterior_energy  2.733e+05, trn/neg_log_likelihood  9.569e+04, trn/neg_log_prior  1.776e+05, trn/lr  2.711e-06, val/acc 9.945e-02, val/nll 2.333e+00
[2023-02-03 10:09:16] [Epoch   102/  500] trn/posterior_energy  2.589e+05, trn/neg_log_likelihood  9.551e+04, trn/neg_log_prior  1.634e+05, trn/lr  2.705e-06, val/acc 9.978e-02, val/nll 2.323e+00
[2023-02-03 10:09:19] [Epoch   103/  500] trn/posterior_energy  2.635e+05, trn/neg_log_likelihood  9.539e+04, trn/neg_log_prior  1.681e+05, trn/lr  2.700e-06, val/acc 9.978e-02, val/nll 2.341e+00
[2023-02-03 10:09:23] [Epoch   104/  500] trn/posterior_energy  2.569e+05, trn/neg_log_likelihood  9.526e+04, trn/neg_log_prior  1.616e+05, trn/lr  2.694e-06, val/acc 1.007e-01, val/nll 2.337e+00
[2023-02-03 10:09:27] [Epoch   105/  500] trn/posterior_energy  2.595e+05, trn/neg_log_likelihood  9.563e+04, trn/neg_log_prior  1.638e+05, trn/lr  2.688e-06, val/acc 9.945e-02, val/nll 2.332e+00
