[2023-02-03 04:26:16] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 04:26:16] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 04:26:39] [Epoch     1/  500] trn/posterior_energy -3.007e+04, trn/neg_log_likelihood  9.320e+04, trn/neg_log_prior -1.233e+05, trn/lr  1.000e-07, val/acc 2.433e-01, val/nll 1.976e+00 (best_acc: 0.000e+00 -> 2.433e-01, test_acc: 2.475e-01, test_nll: 1.980e+00)
[2023-02-03 04:27:26] [Epoch    12/  500] trn/posterior_energy -9.035e+04, trn/neg_log_likelihood  3.166e+04, trn/neg_log_prior -1.220e+05, trn/lr  9.987e-08, val/acc 6.815e-01, val/nll 9.101e-01
[2023-02-03 04:27:31] [Epoch    13/  500] trn/posterior_energy -9.316e+04, trn/neg_log_likelihood  2.871e+04, trn/neg_log_prior -1.219e+05, trn/lr  9.985e-08, val/acc 7.017e-01, val/nll 8.585e-01 (best_acc: 6.928e-01 -> 7.017e-01, test_acc: 7.044e-01, test_nll: 8.549e-01)
[2023-02-03 04:27:35] [Epoch    14/  500] trn/posterior_energy -9.394e+04, trn/neg_log_likelihood  2.781e+04, trn/neg_log_prior -1.217e+05, trn/lr  9.982e-08, val/acc 7.167e-01, val/nll 8.260e-01 (best_acc: 7.017e-01 -> 7.167e-01, test_acc: 7.169e-01, test_nll: 8.253e-01)
[2023-02-03 04:27:39] [Epoch    15/  500] trn/posterior_energy -9.658e+04, trn/neg_log_likelihood  2.504e+04, trn/neg_log_prior -1.216e+05, trn/lr  9.979e-08, val/acc 7.296e-01, val/nll 7.739e-01 (best_acc: 7.167e-01 -> 7.296e-01, test_acc: 7.271e-01, test_nll: 7.772e-01)
[2023-02-03 04:27:44] [Epoch    16/  500] trn/posterior_energy -9.831e+04, trn/neg_log_likelihood  2.318e+04, trn/neg_log_prior -1.215e+05, trn/lr  9.976e-08, val/acc 7.376e-01, val/nll 7.711e-01 (best_acc: 7.296e-01 -> 7.376e-01, test_acc: 7.331e-01, test_nll: 7.770e-01)
[2023-02-03 04:27:48] [Epoch    17/  500] trn/posterior_energy -9.970e+04, trn/neg_log_likelihood  2.166e+04, trn/neg_log_prior -1.214e+05, trn/lr  9.973e-08, val/acc 7.520e-01, val/nll 7.329e-01 (best_acc: 7.376e-01 -> 7.520e-01, test_acc: 7.524e-01, test_nll: 7.294e-01)
[2023-02-03 04:27:52] [Epoch    18/  500] trn/posterior_energy -1.009e+05, trn/neg_log_likelihood  2.032e+04, trn/neg_log_prior -1.212e+05, trn/lr  9.970e-08, val/acc 7.340e-01, val/nll 7.868e-01
[2023-02-03 04:27:55] [Epoch    19/  500] trn/posterior_energy -1.017e+05, trn/neg_log_likelihood  1.943e+04, trn/neg_log_prior -1.211e+05, trn/lr  9.966e-08, val/acc 7.471e-01, val/nll 7.807e-01
[2023-02-03 04:28:00] [Epoch    20/  500] trn/posterior_energy -1.029e+05, trn/neg_log_likelihood  1.804e+04, trn/neg_log_prior -1.209e+05, trn/lr  9.963e-08, val/acc 7.552e-01, val/nll 7.544e-01 (best_acc: 7.520e-01 -> 7.552e-01, test_acc: 7.529e-01, test_nll: 7.530e-01)
[2023-02-03 04:28:04] [Epoch    21/  500] trn/posterior_energy -1.048e+05, trn/neg_log_likelihood  1.598e+04, trn/neg_log_prior -1.208e+05, trn/lr  9.959e-08, val/acc 7.452e-01, val/nll 8.029e-01
[2023-02-03 04:28:07] [Epoch    22/  500] trn/posterior_energy -1.054e+05, trn/neg_log_likelihood  1.523e+04, trn/neg_log_prior -1.206e+05, trn/lr  9.954e-08, val/acc 7.483e-01, val/nll 7.949e-01
[2023-02-03 04:28:11] [Epoch    23/  500] trn/posterior_energy -1.064e+05, trn/neg_log_likelihood  1.405e+04, trn/neg_log_prior -1.205e+05, trn/lr  9.950e-08, val/acc 7.435e-01, val/nll 8.547e-01
[2023-02-03 04:28:15] [Epoch    24/  500] trn/posterior_energy -1.067e+05, trn/neg_log_likelihood  1.364e+04, trn/neg_log_prior -1.203e+05, trn/lr  9.946e-08, val/acc 7.559e-01, val/nll 7.782e-01 (best_acc: 7.552e-01 -> 7.559e-01, test_acc: 7.626e-01, test_nll: 7.775e-01)
[2023-02-03 04:28:19] [Epoch    25/  500] trn/posterior_energy -1.080e+05, trn/neg_log_likelihood  1.218e+04, trn/neg_log_prior -1.202e+05, trn/lr  9.941e-08, val/acc 7.481e-01, val/nll 8.127e-01
[2023-02-03 04:28:23] [Epoch    26/  500] trn/posterior_energy -1.087e+05, trn/neg_log_likelihood  1.126e+04, trn/neg_log_prior -1.200e+05, trn/lr  9.936e-08, val/acc 7.473e-01, val/nll 8.839e-01
[2023-02-03 04:28:27] [Epoch    27/  500] trn/posterior_energy -1.105e+05, trn/neg_log_likelihood  9.403e+03, trn/neg_log_prior -1.199e+05, trn/lr  9.931e-08, val/acc 7.584e-01, val/nll 8.628e-01 (best_acc: 7.559e-01 -> 7.584e-01, test_acc: 7.629e-01, test_nll: 8.414e-01)
[2023-02-03 04:28:31] [Epoch    28/  500] trn/posterior_energy -1.104e+05, trn/neg_log_likelihood  9.313e+03, trn/neg_log_prior -1.197e+05, trn/lr  9.926e-08, val/acc 7.421e-01, val/nll 9.308e-01
[2023-02-03 04:28:35] [Epoch    29/  500] trn/posterior_energy -1.106e+05, trn/neg_log_likelihood  8.957e+03, trn/neg_log_prior -1.196e+05, trn/lr  9.920e-08, val/acc 7.356e-01, val/nll 9.386e-01
[2023-02-03 04:28:39] [Epoch    30/  500] trn/posterior_energy -1.115e+05, trn/neg_log_likelihood  7.900e+03, trn/neg_log_prior -1.194e+05, trn/lr  9.914e-08, val/acc 7.502e-01, val/nll 9.506e-01
[2023-02-03 04:28:43] [Epoch    31/  500] trn/posterior_energy -1.106e+05, trn/neg_log_likelihood  8.670e+03, trn/neg_log_prior -1.193e+05, trn/lr  9.908e-08, val/acc 7.607e-01, val/nll 8.970e-01 (best_acc: 7.584e-01 -> 7.607e-01, test_acc: 7.642e-01, test_nll: 8.775e-01)
[2023-02-03 04:28:47] [Epoch    32/  500] trn/posterior_energy -1.129e+05, trn/neg_log_likelihood  6.266e+03, trn/neg_log_prior -1.191e+05, trn/lr  9.902e-08, val/acc 7.457e-01, val/nll 9.917e-01
[2023-02-03 04:28:51] [Epoch    33/  500] trn/posterior_energy -1.126e+05, trn/neg_log_likelihood  6.416e+03, trn/neg_log_prior -1.190e+05, trn/lr  9.896e-08, val/acc 7.494e-01, val/nll 1.010e+00
[2023-02-03 04:28:55] [Epoch    34/  500] trn/posterior_energy -1.129e+05, trn/neg_log_likelihood  5.994e+03, trn/neg_log_prior -1.189e+05, trn/lr  9.890e-08, val/acc 7.537e-01, val/nll 9.780e-01
[2023-02-03 04:28:58] [Epoch    35/  500] trn/posterior_energy -1.144e+05, trn/neg_log_likelihood  4.407e+03, trn/neg_log_prior -1.188e+05, trn/lr  9.883e-08, val/acc 7.419e-01, val/nll 1.057e+00
[2023-02-03 04:29:02] [Epoch    36/  500] trn/posterior_energy -1.133e+05, trn/neg_log_likelihood  5.446e+03, trn/neg_log_prior -1.187e+05, trn/lr  9.876e-08, val/acc 7.491e-01, val/nll 1.074e+00
[2023-02-03 04:29:06] [Epoch    37/  500] trn/posterior_energy -1.136e+05, trn/neg_log_likelihood  5.050e+03, trn/neg_log_prior -1.186e+05, trn/lr  9.869e-08, val/acc 7.576e-01, val/nll 9.761e-01
[2023-02-03 04:29:10] [Epoch    38/  500] trn/posterior_energy -1.138e+05, trn/neg_log_likelihood  4.785e+03, trn/neg_log_prior -1.185e+05, trn/lr  9.862e-08, val/acc 7.622e-01, val/nll 9.715e-01 (best_acc: 7.607e-01 -> 7.622e-01, test_acc: 7.661e-01, test_nll: 9.590e-01)
[2023-02-03 04:29:14] [Epoch    39/  500] trn/posterior_energy -1.138e+05, trn/neg_log_likelihood  4.639e+03, trn/neg_log_prior -1.185e+05, trn/lr  9.854e-08, val/acc 7.602e-01, val/nll 1.016e+00
[2023-02-03 04:29:18] [Epoch    40/  500] trn/posterior_energy -1.151e+05, trn/neg_log_likelihood  3.272e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.847e-08, val/acc 7.657e-01, val/nll 1.083e+00 (best_acc: 7.622e-01 -> 7.657e-01, test_acc: 7.637e-01, test_nll: 1.050e+00)
[2023-02-03 04:29:22] [Epoch    41/  500] trn/posterior_energy -1.152e+05, trn/neg_log_likelihood  3.145e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.839e-08, val/acc 7.628e-01, val/nll 1.038e+00
[2023-02-03 04:29:26] [Epoch    42/  500] trn/posterior_energy -1.160e+05, trn/neg_log_likelihood  2.354e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.831e-08, val/acc 7.522e-01, val/nll 1.146e+00
[2023-02-03 04:29:30] [Epoch    43/  500] trn/posterior_energy -1.160e+05, trn/neg_log_likelihood  2.360e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.823e-08, val/acc 7.545e-01, val/nll 1.160e+00
[2023-02-03 04:29:34] [Epoch    44/  500] trn/posterior_energy -1.155e+05, trn/neg_log_likelihood  2.883e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.814e-08, val/acc 7.565e-01, val/nll 1.096e+00
[2023-02-03 04:29:38] [Epoch    45/  500] trn/posterior_energy -1.151e+05, trn/neg_log_likelihood  3.247e+03, trn/neg_log_prior -1.184e+05, trn/lr  9.806e-08, val/acc 7.584e-01, val/nll 1.116e+00
[2023-02-03 04:29:42] [Epoch    46/  500] trn/posterior_energy -1.148e+05, trn/neg_log_likelihood  3.549e+03, trn/neg_log_prior -1.183e+05, trn/lr  9.797e-08, val/acc 7.592e-01, val/nll 1.103e+00
[2023-02-03 04:29:45] [Epoch    47/  500] trn/posterior_energy -1.153e+05, trn/neg_log_likelihood  2.981e+03, trn/neg_log_prior -1.183e+05, trn/lr  9.788e-08, val/acc 7.566e-01, val/nll 1.083e+00
[2023-02-03 04:29:49] [Epoch    48/  500] trn/posterior_energy -1.149e+05, trn/neg_log_likelihood  3.371e+03, trn/neg_log_prior -1.183e+05, trn/lr  9.779e-08, val/acc 7.504e-01, val/nll 1.133e+00
[2023-02-03 04:29:53] [Epoch    49/  500] trn/posterior_energy -1.142e+05, trn/neg_log_likelihood  4.015e+03, trn/neg_log_prior -1.182e+05, trn/lr  9.770e-08, val/acc 7.533e-01, val/nll 1.090e+00
[2023-02-03 04:29:57] [Epoch    50/  500] trn/posterior_energy -1.148e+05, trn/neg_log_likelihood  3.388e+03, trn/neg_log_prior -1.181e+05, trn/lr  9.760e-08, val/acc 7.580e-01, val/nll 1.100e+00
[2023-02-03 04:30:01] [Epoch    51/  500] trn/posterior_energy -1.165e+05, trn/neg_log_likelihood  1.663e+03, trn/neg_log_prior -1.181e+05, trn/lr  9.750e-08, val/acc 7.691e-01, val/nll 1.066e+00 (best_acc: 7.657e-01 -> 7.691e-01, test_acc: 7.733e-01, test_nll: 1.053e+00)
[2023-02-03 04:30:05] [Epoch    52/  500] trn/posterior_energy -1.173e+05, trn/neg_log_likelihood  9.565e+02, trn/neg_log_prior -1.182e+05, trn/lr  9.741e-08, val/acc 7.685e-01, val/nll 1.108e+00
[2023-02-03 04:30:09] [Epoch    53/  500] trn/posterior_energy -1.179e+05, trn/neg_log_likelihood  3.960e+02, trn/neg_log_prior -1.183e+05, trn/lr  9.730e-08, val/acc 7.758e-01, val/nll 1.147e+00 (best_acc: 7.691e-01 -> 7.758e-01, test_acc: 7.859e-01, test_nll: 1.099e+00)
[2023-02-03 04:30:14] [Epoch    54/  500] trn/posterior_energy -1.183e+05, trn/neg_log_likelihood  1.687e+02, trn/neg_log_prior -1.185e+05, trn/lr  9.720e-08, val/acc 7.846e-01, val/nll 1.117e+00 (best_acc: 7.758e-01 -> 7.846e-01, test_acc: 7.911e-01, test_nll: 1.095e+00)
[2023-02-03 04:30:18] [Epoch    55/  500] trn/posterior_energy -1.186e+05, trn/neg_log_likelihood  4.645e+01, trn/neg_log_prior -1.187e+05, trn/lr  9.710e-08, val/acc 7.855e-01, val/nll 1.126e+00 (best_acc: 7.846e-01 -> 7.855e-01, test_acc: 7.944e-01, test_nll: 1.094e+00)
[2023-02-03 04:30:22] [Epoch    56/  500] trn/posterior_energy -1.188e+05, trn/neg_log_likelihood  2.998e+01, trn/neg_log_prior -1.188e+05, trn/lr  9.699e-08, val/acc 7.848e-01, val/nll 1.125e+00
[2023-02-03 04:30:26] [Epoch    57/  500] trn/posterior_energy -1.190e+05, trn/neg_log_likelihood  2.751e+01, trn/neg_log_prior -1.190e+05, trn/lr  9.688e-08, val/acc 7.843e-01, val/nll 1.120e+00
[2023-02-03 04:30:29] [Epoch    58/  500] trn/posterior_energy -1.192e+05, trn/neg_log_likelihood  2.734e+01, trn/neg_log_prior -1.192e+05, trn/lr  9.677e-08, val/acc 7.852e-01, val/nll 1.114e+00
[2023-02-03 04:30:33] [Epoch    59/  500] trn/posterior_energy -1.193e+05, trn/neg_log_likelihood  2.755e+01, trn/neg_log_prior -1.194e+05, trn/lr  9.666e-08, val/acc 7.842e-01, val/nll 1.111e+00
[2023-02-03 04:30:37] [Epoch    60/  500] trn/posterior_energy -1.195e+05, trn/neg_log_likelihood  2.801e+01, trn/neg_log_prior -1.195e+05, trn/lr  9.655e-08, val/acc 7.855e-01, val/nll 1.105e+00
[2023-02-03 04:30:41] [Epoch    61/  500] trn/posterior_energy -1.197e+05, trn/neg_log_likelihood  2.881e+01, trn/neg_log_prior -1.197e+05, trn/lr  9.643e-08, val/acc 7.858e-01, val/nll 1.099e+00 (best_acc: 7.855e-01 -> 7.858e-01, test_acc: 7.932e-01, test_nll: 1.066e+00)
[2023-02-03 04:30:45] [Epoch    62/  500] trn/posterior_energy -1.198e+05, trn/neg_log_likelihood  2.936e+01, trn/neg_log_prior -1.198e+05, trn/lr  9.631e-08, val/acc 7.855e-01, val/nll 1.093e+00
[2023-02-03 04:30:49] [Epoch    63/  500] trn/posterior_energy -1.200e+05, trn/neg_log_likelihood  3.029e+01, trn/neg_log_prior -1.200e+05, trn/lr  9.619e-08, val/acc 7.844e-01, val/nll 1.091e+00
[2023-02-03 04:30:53] [Epoch    64/  500] trn/posterior_energy -1.201e+05, trn/neg_log_likelihood  3.104e+01, trn/neg_log_prior -1.201e+05, trn/lr  9.607e-08, val/acc 7.848e-01, val/nll 1.086e+00
[2023-02-03 04:30:57] [Epoch    65/  500] trn/posterior_energy -1.203e+05, trn/neg_log_likelihood  3.199e+01, trn/neg_log_prior -1.203e+05, trn/lr  9.595e-08, val/acc 7.838e-01, val/nll 1.084e+00
[2023-02-03 04:31:01] [Epoch    66/  500] trn/posterior_energy -1.204e+05, trn/neg_log_likelihood  3.284e+01, trn/neg_log_prior -1.204e+05, trn/lr  9.583e-08, val/acc 7.847e-01, val/nll 1.079e+00
[2023-02-03 04:31:04] [Epoch    67/  500] trn/posterior_energy -1.205e+05, trn/neg_log_likelihood  3.346e+01, trn/neg_log_prior -1.206e+05, trn/lr  9.570e-08, val/acc 7.834e-01, val/nll 1.082e+00
[2023-02-03 04:31:08] [Epoch    68/  500] trn/posterior_energy -1.207e+05, trn/neg_log_likelihood  3.408e+01, trn/neg_log_prior -1.207e+05, trn/lr  9.557e-08, val/acc 7.834e-01, val/nll 1.078e+00
[2023-02-03 04:31:12] [Epoch    69/  500] trn/posterior_energy -1.208e+05, trn/neg_log_likelihood  3.482e+01, trn/neg_log_prior -1.208e+05, trn/lr  9.544e-08, val/acc 7.819e-01, val/nll 1.079e+00
[2023-02-03 04:31:16] [Epoch    70/  500] trn/posterior_energy -1.209e+05, trn/neg_log_likelihood  3.526e+01, trn/neg_log_prior -1.209e+05, trn/lr  9.531e-08, val/acc 7.825e-01, val/nll 1.079e+00
[2023-02-03 04:31:19] [Epoch    71/  500] trn/posterior_energy -1.210e+05, trn/neg_log_likelihood  3.549e+01, trn/neg_log_prior -1.211e+05, trn/lr  9.517e-08, val/acc 7.832e-01, val/nll 1.078e+00
[2023-02-03 04:31:23] [Epoch    72/  500] trn/posterior_energy -1.211e+05, trn/neg_log_likelihood  3.594e+01, trn/neg_log_prior -1.212e+05, trn/lr  9.504e-08, val/acc 7.825e-01, val/nll 1.079e+00
[2023-02-03 04:31:27] [Epoch    73/  500] trn/posterior_energy -1.213e+05, trn/neg_log_likelihood  3.632e+01, trn/neg_log_prior -1.213e+05, trn/lr  9.490e-08, val/acc 7.821e-01, val/nll 1.080e+00
[2023-02-03 04:31:31] [Epoch    74/  500] trn/posterior_energy -1.214e+05, trn/neg_log_likelihood  3.653e+01, trn/neg_log_prior -1.214e+05, trn/lr  9.476e-08, val/acc 7.821e-01, val/nll 1.081e+00
[2023-02-03 04:31:35] [Epoch    75/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  3.656e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.462e-08, val/acc 7.800e-01, val/nll 1.088e+00
[2023-02-03 04:31:38] [Epoch    76/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  3.654e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.448e-08, val/acc 7.804e-01, val/nll 1.086e+00
[2023-02-03 04:31:42] [Epoch    77/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  3.640e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.433e-08, val/acc 7.806e-01, val/nll 1.091e+00
[2023-02-03 04:31:46] [Epoch    78/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  3.620e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.419e-08, val/acc 7.812e-01, val/nll 1.098e+00
[2023-02-03 04:31:50] [Epoch    79/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  3.609e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.404e-08, val/acc 7.802e-01, val/nll 1.100e+00
[2023-02-03 04:31:54] [Epoch    80/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  3.592e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.389e-08, val/acc 7.793e-01, val/nll 1.103e+00
[2023-02-03 04:31:58] [Epoch    81/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  3.537e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.374e-08, val/acc 7.804e-01, val/nll 1.106e+00
[2023-02-03 04:32:02] [Epoch    82/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  3.434e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.359e-08, val/acc 7.811e-01, val/nll 1.112e+00
[2023-02-03 04:32:06] [Epoch    83/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  3.404e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.343e-08, val/acc 7.803e-01, val/nll 1.124e+00
[2023-02-03 04:32:10] [Epoch    84/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  3.386e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.328e-08, val/acc 7.791e-01, val/nll 1.126e+00
[2023-02-03 04:32:13] [Epoch    85/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  3.309e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.312e-08, val/acc 7.800e-01, val/nll 1.133e+00
[2023-02-03 04:32:17] [Epoch    86/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  3.291e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.296e-08, val/acc 7.785e-01, val/nll 1.142e+00
[2023-02-03 04:32:21] [Epoch    87/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  3.208e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.280e-08, val/acc 7.803e-01, val/nll 1.147e+00
[2023-02-03 04:32:25] [Epoch    88/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.153e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.263e-08, val/acc 7.771e-01, val/nll 1.156e+00
[2023-02-03 04:32:28] [Epoch    89/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  3.025e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.247e-08, val/acc 7.790e-01, val/nll 1.167e+00
[2023-02-03 04:32:32] [Epoch    90/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.942e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.230e-08, val/acc 7.800e-01, val/nll 1.173e+00
[2023-02-03 04:32:36] [Epoch    91/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.931e+01, trn/neg_log_prior -1.230e+05, trn/lr  9.213e-08, val/acc 7.743e-01, val/nll 1.183e+00
[2023-02-03 04:32:40] [Epoch    92/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.812e+01, trn/neg_log_prior -1.230e+05, trn/lr  9.196e-08, val/acc 7.788e-01, val/nll 1.191e+00
[2023-02-03 04:32:44] [Epoch    93/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.744e+01, trn/neg_log_prior -1.231e+05, trn/lr  9.179e-08, val/acc 7.782e-01, val/nll 1.199e+00
[2023-02-03 04:32:48] [Epoch    94/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.599e+01, trn/neg_log_prior -1.232e+05, trn/lr  9.162e-08, val/acc 7.767e-01, val/nll 1.212e+00
[2023-02-03 04:32:52] [Epoch    95/  500] trn/posterior_energy -1.232e+05, trn/neg_log_likelihood  2.552e+01, trn/neg_log_prior -1.232e+05, trn/lr  9.144e-08, val/acc 7.769e-01, val/nll 1.223e+00
[2023-02-03 04:32:55] [Epoch    96/  500] trn/posterior_energy -1.233e+05, trn/neg_log_likelihood  2.513e+01, trn/neg_log_prior -1.233e+05, trn/lr  9.127e-08, val/acc 7.756e-01, val/nll 1.224e+00
