[2023-02-06 09:50:54] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 09:50:54] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000030_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 09:51:33] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.780e+05, trn/neg_log_likelihood  8.481e+04, trn/neg_log_prior  2.932e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 3.139e-01, val/nll 1.770e+00
[2023-02-06 09:51:39] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.515e+05, trn/neg_log_likelihood  6.930e+04, trn/neg_log_prior  2.822e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 4.145e-01, val/nll 1.554e+00
[2023-02-06 09:51:44] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.364e+05, trn/neg_log_likelihood  6.054e+04, trn/neg_log_prior  2.759e+05, trn/lr  2.995e-06, trn/temperature  0.000e+00, val/acc 3.754e-01, val/nll 1.818e+00
[2023-02-06 09:51:49] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.260e+05, trn/neg_log_likelihood  5.366e+04, trn/neg_log_prior  2.723e+05, trn/lr  2.991e-06, trn/temperature  0.000e+00, val/acc 5.670e-01, val/nll 1.194e+00
[2023-02-06 09:51:54] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.181e+05, trn/neg_log_likelihood  4.737e+04, trn/neg_log_prior  2.707e+05, trn/lr  2.985e-06, trn/temperature  0.000e+00, val/acc 6.167e-01, val/nll 1.060e+00
[2023-02-06 09:51:59] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.127e+05, trn/neg_log_likelihood  4.261e+04, trn/neg_log_prior  2.701e+05, trn/lr  2.978e-06, trn/temperature  0.000e+00, val/acc 6.601e-01, val/nll 9.749e-01
[2023-02-06 09:52:04] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.084e+05, trn/neg_log_likelihood  3.846e+04, trn/neg_log_prior  2.699e+05, trn/lr  2.969e-06, trn/temperature  0.000e+00, val/acc 6.463e-01, val/nll 1.010e+00
[2023-02-06 09:52:09] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.057e+05, trn/neg_log_likelihood  3.569e+04, trn/neg_log_prior  2.700e+05, trn/lr  2.959e-06, trn/temperature  0.000e+00, val/acc 7.066e-01, val/nll 8.522e-01
[2023-02-06 09:52:14] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.036e+05, trn/neg_log_likelihood  3.341e+04, trn/neg_log_prior  2.702e+05, trn/lr  2.947e-06, trn/temperature  0.000e+00, val/acc 7.065e-01, val/nll 8.648e-01
[2023-02-06 09:52:19] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.024e+05, trn/neg_log_likelihood  3.199e+04, trn/neg_log_prior  2.704e+05, trn/lr  2.934e-06, trn/temperature  0.000e+00, val/acc 7.070e-01, val/nll 8.640e-01
[2023-02-06 09:52:24] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.011e+05, trn/neg_log_likelihood  3.035e+04, trn/neg_log_prior  2.707e+05, trn/lr  2.919e-06, trn/temperature  0.000e+00, val/acc 7.100e-01, val/nll 8.294e-01
[2023-02-06 09:52:30] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  3.003e+05, trn/neg_log_likelihood  2.931e+04, trn/neg_log_prior  2.710e+05, trn/lr  2.903e-06, trn/temperature  0.000e+00, val/acc 7.425e-01, val/nll 7.677e-01
[2023-02-06 09:52:35] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  2.994e+05, trn/neg_log_likelihood  2.808e+04, trn/neg_log_prior  2.713e+05, trn/lr  2.886e-06, trn/temperature  0.000e+00, val/acc 7.592e-01, val/nll 7.108e-01
[2023-02-06 09:52:40] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  2.985e+05, trn/neg_log_likelihood  2.692e+04, trn/neg_log_prior  2.716e+05, trn/lr  2.867e-06, trn/temperature  0.000e+00, val/acc 7.510e-01, val/nll 7.362e-01
[2023-02-06 09:52:45] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  2.981e+05, trn/neg_log_likelihood  2.618e+04, trn/neg_log_prior  2.719e+05, trn/lr  2.847e-06, trn/temperature  0.000e+00, val/acc 7.803e-01, val/nll 6.576e-01
[2023-02-06 09:52:50] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  2.974e+05, trn/neg_log_likelihood  2.532e+04, trn/neg_log_prior  2.721e+05, trn/lr  2.826e-06, trn/temperature  0.000e+00, val/acc 7.541e-01, val/nll 7.277e-01
[2023-02-06 09:52:55] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  2.970e+05, trn/neg_log_likelihood  2.463e+04, trn/neg_log_prior  2.723e+05, trn/lr  2.803e-06, trn/temperature  0.000e+00, val/acc 7.186e-01, val/nll 8.323e-01
[2023-02-06 09:53:00] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  2.967e+05, trn/neg_log_likelihood  2.410e+04, trn/neg_log_prior  2.726e+05, trn/lr  2.779e-06, trn/temperature  0.000e+00, val/acc 7.533e-01, val/nll 7.269e-01
[2023-02-06 09:53:05] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  2.963e+05, trn/neg_log_likelihood  2.364e+04, trn/neg_log_prior  2.727e+05, trn/lr  2.754e-06, trn/temperature  0.000e+00, val/acc 7.683e-01, val/nll 6.857e-01
[2023-02-06 09:53:10] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  2.958e+05, trn/neg_log_likelihood  2.296e+04, trn/neg_log_prior  2.728e+05, trn/lr  2.727e-06, trn/temperature  0.000e+00, val/acc 7.735e-01, val/nll 6.645e-01
[2023-02-06 09:53:15] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  2.953e+05, trn/neg_log_likelihood  2.233e+04, trn/neg_log_prior  2.729e+05, trn/lr  2.700e-06, trn/temperature  0.000e+00, val/acc 7.727e-01, val/nll 6.912e-01
[2023-02-06 09:53:20] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  2.950e+05, trn/neg_log_likelihood  2.200e+04, trn/neg_log_prior  2.731e+05, trn/lr  2.671e-06, trn/temperature  0.000e+00, val/acc 7.676e-01, val/nll 6.750e-01
[2023-02-06 09:53:26] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  2.947e+05, trn/neg_log_likelihood  2.140e+04, trn/neg_log_prior  2.733e+05, trn/lr  2.641e-06, trn/temperature  0.000e+00, val/acc 7.924e-01, val/nll 6.295e-01
[2023-02-06 09:53:31] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  2.945e+05, trn/neg_log_likelihood  2.113e+04, trn/neg_log_prior  2.734e+05, trn/lr  2.609e-06, trn/temperature  0.000e+00, val/acc 7.834e-01, val/nll 6.481e-01
