[2023-02-15 16:03:43] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 16:03:43] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 1.0
- args.optim_b1           : 0.99
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.01
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-1.00_b1-0.990_b2-0.999_wd-0.0010_eps-1e-1_rho-0.0100_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 16:03:57] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 16:05:08] [Epoch     1/  200] trn/loss 4.569e+00, trn/lr 1.000e+00, trn/scale 9.322e-01, val/acc 7.356e-02, val/nll 4.200e+00 (best_acc: 0.000e+00 -> 7.356e-02, test_acc: 7.800e-02, test_nll: 4.177e+00)
[2023-02-15 16:05:18] [Epoch     2/  200] trn/loss 3.899e+00, trn/lr 9.999e-01, trn/scale 8.093e-01, val/acc 1.178e-01, val/nll 3.774e+00 (best_acc: 7.356e-02 -> 1.178e-01, test_acc: 1.209e-01, test_nll: 3.748e+00)
[2023-02-15 16:05:27] [Epoch     3/  200] trn/loss 3.605e+00, trn/lr 9.996e-01, trn/scale 7.046e-01, val/acc 1.608e-01, val/nll 3.443e+00 (best_acc: 1.178e-01 -> 1.608e-01, test_acc: 1.690e-01, test_nll: 3.429e+00)
[2023-02-15 16:05:36] [Epoch     4/  200] trn/loss 3.309e+00, trn/lr 9.992e-01, trn/scale 6.154e-01, val/acc 2.079e-01, val/nll 3.328e+00 (best_acc: 1.608e-01 -> 2.079e-01, test_acc: 2.161e-01, test_nll: 3.277e+00)
[2023-02-15 16:05:45] [Epoch     5/  200] trn/loss 2.997e+00, trn/lr 9.987e-01, trn/scale 5.394e-01, val/acc 2.384e-01, val/nll 3.153e+00 (best_acc: 2.079e-01 -> 2.384e-01, test_acc: 2.404e-01, test_nll: 3.089e+00)
[2023-02-15 16:05:55] [Epoch     6/  200] trn/loss 2.742e+00, trn/lr 9.981e-01, trn/scale 4.747e-01, val/acc 2.572e-01, val/nll 3.095e+00 (best_acc: 2.384e-01 -> 2.572e-01, test_acc: 2.694e-01, test_nll: 3.032e+00)
[2023-02-15 16:06:04] [Epoch     7/  200] trn/loss 2.541e+00, trn/lr 9.974e-01, trn/scale 4.195e-01, val/acc 3.308e-01, val/nll 2.602e+00 (best_acc: 2.572e-01 -> 3.308e-01, test_acc: 3.409e-01, test_nll: 2.563e+00)
[2023-02-15 16:06:13] [Epoch     8/  200] trn/loss 2.391e+00, trn/lr 9.965e-01, trn/scale 3.724e-01, val/acc 3.481e-01, val/nll 2.474e+00 (best_acc: 3.308e-01 -> 3.481e-01, test_acc: 3.607e-01, test_nll: 2.438e+00)
[2023-02-15 16:06:22] [Epoch     9/  200] trn/loss 2.304e+00, trn/lr 9.955e-01, trn/scale 3.324e-01, val/acc 3.675e-01, val/nll 2.429e+00 (best_acc: 3.481e-01 -> 3.675e-01, test_acc: 3.719e-01, test_nll: 2.398e+00)
[2023-02-15 16:06:30] [Epoch    10/  200] trn/loss 2.267e+00, trn/lr 9.944e-01, trn/scale 2.983e-01, val/acc 3.138e-01, val/nll 2.904e+00
[2023-02-15 16:10:11] [Epoch    37/  200] trn/loss 2.613e+00, trn/lr 9.201e-01, trn/scale 1.040e-01, val/acc 2.759e-01, val/nll 2.875e+00
[2023-02-15 16:10:20] [Epoch    38/  200] trn/loss 2.621e+00, trn/lr 9.157e-01, trn/scale 1.036e-01, val/acc 2.527e-01, val/nll 3.146e+00
[2023-02-15 16:10:28] [Epoch    39/  200] trn/loss 2.635e+00, trn/lr 9.113e-01, trn/scale 1.032e-01, val/acc 1.785e-01, val/nll 3.705e+00
[2023-02-15 16:10:36] [Epoch    40/  200] trn/loss 2.626e+00, trn/lr 9.068e-01, trn/scale 1.029e-01, val/acc 2.300e-01, val/nll 3.194e+00
[2023-02-15 16:10:44] [Epoch    41/  200] trn/loss 2.633e+00, trn/lr 9.022e-01, trn/scale 1.027e-01, val/acc 2.626e-01, val/nll 3.096e+00
[2023-02-15 16:10:52] [Epoch    42/  200] trn/loss 2.644e+00, trn/lr 8.975e-01, trn/scale 1.025e-01, val/acc 2.044e-01, val/nll 3.888e+00
[2023-02-15 16:11:00] [Epoch    43/  200] trn/loss 2.620e+00, trn/lr 8.927e-01, trn/scale 1.023e-01, val/acc 2.971e-01, val/nll 2.833e+00
[2023-02-15 16:11:09] [Epoch    44/  200] trn/loss 2.643e+00, trn/lr 8.878e-01, trn/scale 1.021e-01, val/acc 2.179e-01, val/nll 3.340e+00
[2023-02-15 16:11:17] [Epoch    45/  200] trn/loss 2.622e+00, trn/lr 8.828e-01, trn/scale 1.020e-01, val/acc 1.938e-01, val/nll 3.803e+00
[2023-02-15 16:11:25] [Epoch    46/  200] trn/loss 2.586e+00, trn/lr 8.777e-01, trn/scale 1.019e-01, val/acc 2.648e-01, val/nll 2.985e+00
[2023-02-15 16:11:33] [Epoch    47/  200] trn/loss 2.637e+00, trn/lr 8.725e-01, trn/scale 1.018e-01, val/acc 1.687e-01, val/nll 4.077e+00
[2023-02-15 16:11:41] [Epoch    48/  200] trn/loss 2.637e+00, trn/lr 8.672e-01, trn/scale 1.017e-01, val/acc 2.106e-01, val/nll 3.364e+00
[2023-02-15 16:11:49] [Epoch    49/  200] trn/loss 2.647e+00, trn/lr 8.618e-01, trn/scale 1.016e-01, val/acc 1.257e-01, val/nll 4.423e+00
[2023-02-15 16:11:58] [Epoch    50/  200] trn/loss 2.664e+00, trn/lr 8.563e-01, trn/scale 1.016e-01, val/acc 2.543e-01, val/nll 3.092e+00
[2023-02-15 16:12:06] [Epoch    51/  200] trn/loss 2.637e+00, trn/lr 8.508e-01, trn/scale 1.015e-01, val/acc 1.890e-01, val/nll 3.670e+00
[2023-02-15 16:12:14] [Epoch    52/  200] trn/loss 2.650e+00, trn/lr 8.451e-01, trn/scale 1.015e-01, val/acc 2.363e-01, val/nll 3.267e+00
[2023-02-15 16:12:22] [Epoch    53/  200] trn/loss 2.657e+00, trn/lr 8.394e-01, trn/scale 1.014e-01, val/acc 2.030e-01, val/nll 3.659e+00
[2023-02-15 16:12:30] [Epoch    54/  200] trn/loss 2.640e+00, trn/lr 8.336e-01, trn/scale 1.014e-01, val/acc 2.587e-01, val/nll 2.959e+00
[2023-02-15 16:12:38] [Epoch    55/  200] trn/loss 2.639e+00, trn/lr 8.277e-01, trn/scale 1.014e-01, val/acc 2.251e-01, val/nll 3.492e+00
[2023-02-15 16:12:47] [Epoch    56/  200] trn/loss 2.622e+00, trn/lr 8.217e-01, trn/scale 1.014e-01, val/acc 2.355e-01, val/nll 3.311e+00
[2023-02-15 16:12:55] [Epoch    57/  200] trn/loss 2.590e+00, trn/lr 8.157e-01, trn/scale 1.013e-01, val/acc 2.013e-01, val/nll 3.511e+00
[2023-02-15 16:13:03] [Epoch    58/  200] trn/loss 2.644e+00, trn/lr 8.096e-01, trn/scale 1.013e-01, val/acc 2.071e-01, val/nll 3.385e+00
[2023-02-15 16:13:11] [Epoch    59/  200] trn/loss 2.665e+00, trn/lr 8.034e-01, trn/scale 1.013e-01, val/acc 2.316e-01, val/nll 3.146e+00
[2023-02-15 16:13:19] [Epoch    60/  200] trn/loss 2.616e+00, trn/lr 7.971e-01, trn/scale 1.013e-01, val/acc 2.263e-01, val/nll 3.157e+00
[2023-02-15 16:13:27] [Epoch    61/  200] trn/loss 2.614e+00, trn/lr 7.907e-01, trn/scale 1.013e-01, val/acc 2.787e-01, val/nll 2.914e+00
[2023-02-15 16:13:36] [Epoch    62/  200] trn/loss 2.596e+00, trn/lr 7.843e-01, trn/scale 1.013e-01, val/acc 1.278e-01, val/nll 5.281e+00
[2023-02-15 16:13:44] [Epoch    63/  200] trn/loss 2.635e+00, trn/lr 7.778e-01, trn/scale 1.013e-01, val/acc 1.919e-01, val/nll 3.520e+00
[2023-02-15 16:13:52] [Epoch    64/  200] trn/loss 2.610e+00, trn/lr 7.712e-01, trn/scale 1.012e-01, val/acc 2.211e-01, val/nll 3.357e+00
[2023-02-15 16:14:00] [Epoch    65/  200] trn/loss 2.602e+00, trn/lr 7.646e-01, trn/scale 1.012e-01, val/acc 2.396e-01, val/nll 3.410e+00
[2023-02-15 16:14:08] [Epoch    66/  200] trn/loss 2.623e+00, trn/lr 7.579e-01, trn/scale 1.012e-01, val/acc 1.778e-01, val/nll 4.036e+00
[2023-02-15 16:14:16] [Epoch    67/  200] trn/loss 2.614e+00, trn/lr 7.512e-01, trn/scale 1.012e-01, val/acc 1.592e-01, val/nll 4.425e+00
[2023-02-15 16:14:24] [Epoch    68/  200] trn/loss 2.601e+00, trn/lr 7.443e-01, trn/scale 1.012e-01, val/acc 2.824e-01, val/nll 2.825e+00
[2023-02-15 16:14:33] [Epoch    69/  200] trn/loss 2.587e+00, trn/lr 7.374e-01, trn/scale 1.012e-01, val/acc 2.264e-01, val/nll 3.556e+00
[2023-02-15 16:14:41] [Epoch    70/  200] trn/loss 2.589e+00, trn/lr 7.305e-01, trn/scale 1.012e-01, val/acc 1.681e-01, val/nll 4.062e+00
[2023-02-15 16:14:49] [Epoch    71/  200] trn/loss 2.602e+00, trn/lr 7.235e-01, trn/scale 1.012e-01, val/acc 2.043e-01, val/nll 3.567e+00
[2023-02-15 16:14:57] [Epoch    72/  200] trn/loss 2.607e+00, trn/lr 7.165e-01, trn/scale 1.012e-01, val/acc 1.950e-01, val/nll 3.653e+00
[2023-02-15 16:15:05] [Epoch    73/  200] trn/loss 2.590e+00, trn/lr 7.093e-01, trn/scale 1.012e-01, val/acc 2.483e-01, val/nll 3.389e+00
[2023-02-15 16:15:13] [Epoch    74/  200] trn/loss 2.585e+00, trn/lr 7.022e-01, trn/scale 1.012e-01, val/acc 1.623e-01, val/nll 3.914e+00
[2023-02-15 16:15:22] [Epoch    75/  200] trn/loss 2.577e+00, trn/lr 6.950e-01, trn/scale 1.012e-01, val/acc 2.100e-01, val/nll 3.347e+00
[2023-02-15 16:15:30] [Epoch    76/  200] trn/loss 2.546e+00, trn/lr 6.877e-01, trn/scale 1.012e-01, val/acc 2.107e-01, val/nll 3.501e+00
[2023-02-15 16:15:38] [Epoch    77/  200] trn/loss 2.574e+00, trn/lr 6.804e-01, trn/scale 1.012e-01, val/acc 2.231e-01, val/nll 3.296e+00
[2023-02-15 16:15:46] [Epoch    78/  200] trn/loss 2.551e+00, trn/lr 6.731e-01, trn/scale 1.012e-01, val/acc 2.419e-01, val/nll 3.263e+00
[2023-02-15 16:15:54] [Epoch    79/  200] trn/loss 2.527e+00, trn/lr 6.657e-01, trn/scale 1.012e-01, val/acc 2.739e-01, val/nll 2.974e+00
[2023-02-15 16:16:03] [Epoch    80/  200] trn/loss 2.507e+00, trn/lr 6.583e-01, trn/scale 1.012e-01, val/acc 2.674e-01, val/nll 2.980e+00
[2023-02-15 16:16:11] [Epoch    81/  200] trn/loss 2.521e+00, trn/lr 6.508e-01, trn/scale 1.012e-01, val/acc 2.186e-01, val/nll 3.259e+00
[2023-02-15 16:16:19] [Epoch    82/  200] trn/loss 2.523e+00, trn/lr 6.433e-01, trn/scale 1.012e-01, val/acc 2.463e-01, val/nll 3.508e+00
[2023-02-15 16:16:27] [Epoch    83/  200] trn/loss 2.516e+00, trn/lr 6.357e-01, trn/scale 1.012e-01, val/acc 2.954e-01, val/nll 2.769e+00
[2023-02-15 16:16:35] [Epoch    84/  200] trn/loss 2.467e+00, trn/lr 6.282e-01, trn/scale 1.012e-01, val/acc 2.837e-01, val/nll 2.856e+00
[2023-02-15 16:16:43] [Epoch    85/  200] trn/loss 2.480e+00, trn/lr 6.206e-01, trn/scale 1.012e-01, val/acc 2.496e-01, val/nll 3.155e+00
[2023-02-15 16:16:52] [Epoch    86/  200] trn/loss 2.473e+00, trn/lr 6.129e-01, trn/scale 1.012e-01, val/acc 2.571e-01, val/nll 3.090e+00
[2023-02-15 16:17:00] [Epoch    87/  200] trn/loss 2.457e+00, trn/lr 6.053e-01, trn/scale 1.012e-01, val/acc 2.695e-01, val/nll 2.997e+00
[2023-02-15 16:17:08] [Epoch    88/  200] trn/loss 2.459e+00, trn/lr 5.976e-01, trn/scale 1.012e-01, val/acc 2.239e-01, val/nll 3.366e+00
[2023-02-15 16:17:16] [Epoch    89/  200] trn/loss 2.440e+00, trn/lr 5.899e-01, trn/scale 1.012e-01, val/acc 2.363e-01, val/nll 3.522e+00
[2023-02-15 16:17:24] [Epoch    90/  200] trn/loss 2.435e+00, trn/lr 5.821e-01, trn/scale 1.012e-01, val/acc 2.963e-01, val/nll 2.871e+00
[2023-02-15 16:17:32] [Epoch    91/  200] trn/loss 2.415e+00, trn/lr 5.744e-01, trn/scale 1.012e-01, val/acc 2.805e-01, val/nll 3.044e+00
[2023-02-15 16:17:41] [Epoch    92/  200] trn/loss 2.419e+00, trn/lr 5.666e-01, trn/scale 1.012e-01, val/acc 2.650e-01, val/nll 3.058e+00
[2023-02-15 16:17:49] [Epoch    93/  200] trn/loss 2.402e+00, trn/lr 5.588e-01, trn/scale 1.012e-01, val/acc 3.093e-01, val/nll 2.797e+00
[2023-02-15 16:17:57] [Epoch    94/  200] trn/loss 2.406e+00, trn/lr 5.510e-01, trn/scale 1.012e-01, val/acc 2.887e-01, val/nll 2.949e+00
[2023-02-15 16:18:05] [Epoch    95/  200] trn/loss 2.381e+00, trn/lr 5.432e-01, trn/scale 1.012e-01, val/acc 3.284e-01, val/nll 2.697e+00
[2023-02-15 16:18:13] [Epoch    96/  200] trn/loss 2.359e+00, trn/lr 5.353e-01, trn/scale 1.012e-01, val/acc 2.192e-01, val/nll 3.706e+00
[2023-02-15 16:18:21] [Epoch    97/  200] trn/loss 2.351e+00, trn/lr 5.275e-01, trn/scale 1.012e-01, val/acc 3.387e-01, val/nll 2.619e+00
[2023-02-15 16:18:29] [Epoch    98/  200] trn/loss 2.348e+00, trn/lr 5.197e-01, trn/scale 1.012e-01, val/acc 3.310e-01, val/nll 2.640e+00
[2023-02-15 16:18:38] [Epoch    99/  200] trn/loss 2.340e+00, trn/lr 5.118e-01, trn/scale 1.012e-01, val/acc 3.118e-01, val/nll 2.805e+00
[2023-02-15 16:18:46] [Epoch   100/  200] trn/loss 2.367e+00, trn/lr 5.040e-01, trn/scale 1.012e-01, val/acc 2.667e-01, val/nll 3.037e+00
[2023-02-15 16:18:54] [Epoch   101/  200] trn/loss 2.335e+00, trn/lr 4.961e-01, trn/scale 1.012e-01, val/acc 3.320e-01, val/nll 2.601e+00
[2023-02-15 16:19:02] [Epoch   102/  200] trn/loss 2.335e+00, trn/lr 4.882e-01, trn/scale 1.012e-01, val/acc 3.348e-01, val/nll 2.616e+00
[2023-02-15 16:19:10] [Epoch   103/  200] trn/loss 2.339e+00, trn/lr 4.804e-01, trn/scale 1.012e-01, val/acc 3.240e-01, val/nll 2.646e+00
[2023-02-15 16:19:18] [Epoch   104/  200] trn/loss 2.327e+00, trn/lr 4.725e-01, trn/scale 1.012e-01, val/acc 3.406e-01, val/nll 2.587e+00
[2023-02-15 16:19:27] [Epoch   105/  200] trn/loss 2.291e+00, trn/lr 4.647e-01, trn/scale 1.012e-01, val/acc 2.499e-01, val/nll 3.163e+00
[2023-02-15 16:19:35] [Epoch   106/  200] trn/loss 2.270e+00, trn/lr 4.569e-01, trn/scale 1.012e-01, val/acc 1.971e-01, val/nll 3.716e+00
[2023-02-15 16:19:43] [Epoch   107/  200] trn/loss 2.273e+00, trn/lr 4.491e-01, trn/scale 1.012e-01, val/acc 3.123e-01, val/nll 2.770e+00
[2023-02-15 16:19:51] [Epoch   108/  200] trn/loss 2.253e+00, trn/lr 4.413e-01, trn/scale 1.012e-01, val/acc 3.160e-01, val/nll 2.858e+00
[2023-02-15 16:19:59] [Epoch   109/  200] trn/loss 2.254e+00, trn/lr 4.335e-01, trn/scale 1.012e-01, val/acc 3.095e-01, val/nll 2.811e+00
[2023-02-15 16:20:07] [Epoch   110/  200] trn/loss 2.256e+00, trn/lr 4.257e-01, trn/scale 1.012e-01, val/acc 3.291e-01, val/nll 2.666e+00
[2023-02-15 16:20:16] [Epoch   111/  200] trn/loss 2.240e+00, trn/lr 4.179e-01, trn/scale 1.012e-01, val/acc 3.159e-01, val/nll 2.791e+00
[2023-02-15 16:20:24] [Epoch   112/  200] trn/loss 2.240e+00, trn/lr 4.102e-01, trn/scale 1.012e-01, val/acc 3.527e-01, val/nll 2.543e+00
[2023-02-15 16:20:32] [Epoch   113/  200] trn/loss 2.212e+00, trn/lr 4.025e-01, trn/scale 1.012e-01, val/acc 3.461e-01, val/nll 2.546e+00
[2023-02-15 16:20:40] [Epoch   114/  200] trn/loss 2.193e+00, trn/lr 3.948e-01, trn/scale 1.012e-01, val/acc 3.468e-01, val/nll 2.539e+00
[2023-02-15 16:20:48] [Epoch   115/  200] trn/loss 2.216e+00, trn/lr 3.871e-01, trn/scale 1.012e-01, val/acc 3.301e-01, val/nll 2.713e+00
[2023-02-15 16:20:57] [Epoch   116/  200] trn/loss 2.177e+00, trn/lr 3.795e-01, trn/scale 1.012e-01, val/acc 3.521e-01, val/nll 2.562e+00
