[2023-02-08 22:31:53] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-08 22:31:53] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 180
- args.num_epochs_noisy  : 20
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0180-0020_lr-0.0000030_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-08 22:32:28] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  4.678e+05, trn/neg_log_likelihood  9.003e+04, trn/neg_log_prior  3.778e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 2.314e-01, val/nll 2.088e+00
[2023-02-08 22:32:33] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  4.384e+05, trn/neg_log_likelihood  8.523e+04, trn/neg_log_prior  3.532e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 2.147e-01, val/nll 2.112e+00
[2023-02-08 22:32:37] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  4.392e+05, trn/neg_log_likelihood  8.492e+04, trn/neg_log_prior  3.542e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 2.334e-01, val/nll 2.046e+00
[2023-02-08 22:32:41] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  4.381e+05, trn/neg_log_likelihood  8.398e+04, trn/neg_log_prior  3.542e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 2.030e-01, val/nll 2.070e+00
[2023-02-08 22:32:45] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.466e+05, trn/neg_log_likelihood  8.822e+04, trn/neg_log_prior  3.584e+05, trn/lr  2.996e-06, trn/temperature  0.000e+00, val/acc 1.895e-01, val/nll 2.095e+00
[2023-02-08 22:32:50] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.540e+05, trn/neg_log_likelihood  8.563e+04, trn/neg_log_prior  3.684e+05, trn/lr  2.994e-06, trn/temperature  0.000e+00, val/acc 2.077e-01, val/nll 2.044e+00
[2023-02-08 22:32:54] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.395e+05, trn/neg_log_likelihood  8.561e+04, trn/neg_log_prior  3.539e+05, trn/lr  2.992e-06, trn/temperature  0.000e+00, val/acc 2.160e-01, val/nll 2.075e+00
[2023-02-08 22:32:58] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.517e+05, trn/neg_log_likelihood  8.592e+04, trn/neg_log_prior  3.658e+05, trn/lr  2.990e-06, trn/temperature  0.000e+00, val/acc 1.663e-01, val/nll 2.102e+00
[2023-02-08 22:33:02] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  4.408e+05, trn/neg_log_likelihood  8.712e+04, trn/neg_log_prior  3.537e+05, trn/lr  2.987e-06, trn/temperature  0.000e+00, val/acc 2.158e-01, val/nll 2.071e+00
[2023-02-08 22:33:06] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.383e+05, trn/neg_log_likelihood  8.650e+04, trn/neg_log_prior  3.518e+05, trn/lr  2.983e-06, trn/temperature  0.000e+00, val/acc 1.694e-01, val/nll 2.158e+00
[2023-02-08 22:33:10] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.398e+05, trn/neg_log_likelihood  8.627e+04, trn/neg_log_prior  3.536e+05, trn/lr  2.980e-06, trn/temperature  0.000e+00, val/acc 2.122e-01, val/nll 2.106e+00
