[2023-02-04 19:19:02] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 19:19:02] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000001_mo-0.90_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 19:19:43] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.649e+05, trn/neg_log_likelihood  8.877e+04, trn/neg_log_prior  7.612e+04, trn/lr  9.999e-08, trn/temperature  1.000e+00, val/acc 2.988e-01, val/nll 1.885e+00
[2023-02-04 19:19:48] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.518e+05, trn/neg_log_likelihood  7.437e+04, trn/neg_log_prior  7.745e+04, trn/lr  9.994e-08, trn/temperature  1.000e+00, val/acc 3.889e-01, val/nll 1.682e+00
[2023-02-04 19:19:54] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  1.459e+05, trn/neg_log_likelihood  6.710e+04, trn/neg_log_prior  7.878e+04, trn/lr  9.984e-08, trn/temperature  1.000e+00, val/acc 4.184e-01, val/nll 1.556e+00
[2023-02-04 19:19:59] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  1.424e+05, trn/neg_log_likelihood  6.228e+04, trn/neg_log_prior  8.011e+04, trn/lr  9.970e-08, trn/temperature  1.000e+00, val/acc 4.335e-01, val/nll 1.532e+00
[2023-02-04 19:20:04] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  1.406e+05, trn/neg_log_likelihood  5.921e+04, trn/neg_log_prior  8.142e+04, trn/lr  9.950e-08, trn/temperature  1.000e+00, val/acc 4.585e-01, val/nll 1.506e+00
[2023-02-04 19:20:09] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  1.397e+05, trn/neg_log_likelihood  5.702e+04, trn/neg_log_prior  8.268e+04, trn/lr  9.925e-08, trn/temperature  1.000e+00, val/acc 4.971e-01, val/nll 1.359e+00
[2023-02-04 19:20:14] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  1.391e+05, trn/neg_log_likelihood  5.515e+04, trn/neg_log_prior  8.396e+04, trn/lr  9.896e-08, trn/temperature  1.000e+00, val/acc 5.074e-01, val/nll 1.332e+00
[2023-02-04 19:20:20] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  1.379e+05, trn/neg_log_likelihood  5.269e+04, trn/neg_log_prior  8.519e+04, trn/lr  9.862e-08, trn/temperature  1.000e+00, val/acc 5.317e-01, val/nll 1.262e+00
[2023-02-04 19:20:25] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  1.375e+05, trn/neg_log_likelihood  5.110e+04, trn/neg_log_prior  8.638e+04, trn/lr  9.823e-08, trn/temperature  1.000e+00, val/acc 5.153e-01, val/nll 1.325e+00
[2023-02-04 19:20:30] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  1.376e+05, trn/neg_log_likelihood  5.008e+04, trn/neg_log_prior  8.754e+04, trn/lr  9.779e-08, trn/temperature  1.000e+00, val/acc 5.565e-01, val/nll 1.215e+00
[2023-02-04 19:20:35] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  1.372e+05, trn/neg_log_likelihood  4.849e+04, trn/neg_log_prior  8.873e+04, trn/lr  9.730e-08, trn/temperature  1.000e+00, val/acc 5.704e-01, val/nll 1.172e+00
