[2023-02-05 13:19:36] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 13:19:36] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 50
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0050_lr-0.0000030_mo-0.70_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 13:20:10] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  1.656e+05, trn/neg_log_likelihood  8.387e+04, trn/neg_log_prior  8.177e+04, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 3.129e-01, val/nll 1.731e+00
[2023-02-05 13:22:13] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.231e+05, trn/neg_log_likelihood  2.947e+04, trn/neg_log_prior  1.937e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 7.200e-01, val/nll 8.022e-01
[2023-02-05 13:22:17] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.230e+05, trn/neg_log_likelihood  2.892e+04, trn/neg_log_prior  1.941e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 7.378e-01, val/nll 7.556e-01
[2023-02-05 13:22:22] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.227e+05, trn/neg_log_likelihood  2.841e+04, trn/neg_log_prior  1.943e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 7.347e-01, val/nll 7.607e-01
[2023-02-05 13:22:26] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.226e+05, trn/neg_log_likelihood  2.784e+04, trn/neg_log_prior  1.947e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 7.364e-01, val/nll 7.604e-01
[2023-02-05 13:22:31] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.226e+05, trn/neg_log_likelihood  2.754e+04, trn/neg_log_prior  1.951e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 7.213e-01, val/nll 8.127e-01
[2023-02-05 13:22:35] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.224e+05, trn/neg_log_likelihood  2.696e+04, trn/neg_log_prior  1.955e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 7.405e-01, val/nll 7.381e-01
[2023-02-05 13:22:39] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.224e+05, trn/neg_log_likelihood  2.665e+04, trn/neg_log_prior  1.957e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 7.479e-01, val/nll 7.263e-01
[2023-02-05 13:22:43] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.221e+05, trn/neg_log_likelihood  2.614e+04, trn/neg_log_prior  1.960e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 7.475e-01, val/nll 7.286e-01
[2023-02-05 13:22:48] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.219e+05, trn/neg_log_likelihood  2.572e+04, trn/neg_log_prior  1.962e+05, trn/lr  5.083e-07, trn/temperature  1.000e+00, val/acc 7.476e-01, val/nll 7.270e-01
[2023-02-05 13:22:52] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.217e+05, trn/neg_log_likelihood  2.527e+04, trn/neg_log_prior  1.964e+05, trn/lr  4.396e-07, trn/temperature  1.000e+00, val/acc 7.513e-01, val/nll 7.152e-01
[2023-02-05 13:22:56] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.215e+05, trn/neg_log_likelihood  2.490e+04, trn/neg_log_prior  1.966e+05, trn/lr  3.751e-07, trn/temperature  1.000e+00, val/acc 7.572e-01, val/nll 6.976e-01
[2023-02-05 13:23:01] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.212e+05, trn/neg_log_likelihood  2.456e+04, trn/neg_log_prior  1.966e+05, trn/lr  3.150e-07, trn/temperature  1.000e+00, val/acc 7.501e-01, val/nll 7.123e-01
[2023-02-05 13:23:05] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.208e+05, trn/neg_log_likelihood  2.422e+04, trn/neg_log_prior  1.966e+05, trn/lr  2.596e-07, trn/temperature  1.000e+00, val/acc 7.576e-01, val/nll 6.926e-01
[2023-02-05 13:23:09] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.206e+05, trn/neg_log_likelihood  2.387e+04, trn/neg_log_prior  1.967e+05, trn/lr  2.091e-07, trn/temperature  1.000e+00, val/acc 7.554e-01, val/nll 6.918e-01
[2023-02-05 13:23:14] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.203e+05, trn/neg_log_likelihood  2.355e+04, trn/neg_log_prior  1.968e+05, trn/lr  1.638e-07, trn/temperature  1.000e+00, val/acc 7.593e-01, val/nll 6.924e-01
[2023-02-05 13:23:18] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.201e+05, trn/neg_log_likelihood  2.332e+04, trn/neg_log_prior  1.968e+05, trn/lr  1.236e-07, trn/temperature  1.000e+00, val/acc 7.563e-01, val/nll 6.926e-01
[2023-02-05 13:23:22] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.199e+05, trn/neg_log_likelihood  2.309e+04, trn/neg_log_prior  1.968e+05, trn/lr  8.894e-08, trn/temperature  1.000e+00, val/acc 7.570e-01, val/nll 6.919e-01
[2023-02-05 13:23:27] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.197e+05, trn/neg_log_likelihood  2.284e+04, trn/neg_log_prior  1.968e+05, trn/lr  5.982e-08, trn/temperature  1.000e+00, val/acc 7.596e-01, val/nll 6.867e-01
[2023-02-05 13:23:31] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.195e+05, trn/neg_log_likelihood  2.269e+04, trn/neg_log_prior  1.969e+05, trn/lr  3.639e-08, trn/temperature  1.000e+00, val/acc 7.576e-01, val/nll 6.857e-01
[2023-02-05 13:23:35] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.194e+05, trn/neg_log_likelihood  2.258e+04, trn/neg_log_prior  1.968e+05, trn/lr  1.873e-08, trn/temperature  1.000e+00, val/acc 7.595e-01, val/nll 6.847e-01
[2023-02-05 13:23:40] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.194e+05, trn/neg_log_likelihood  2.250e+04, trn/neg_log_prior  1.968e+05, trn/lr  6.911e-09, trn/temperature  1.000e+00, val/acc 7.596e-01, val/nll 6.828e-01
[2023-02-05 13:23:49] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.193e+05, trn/neg_log_likelihood  2.245e+04, trn/neg_log_prior  1.968e+05, trn/lr  9.897e-10, trn/temperature  1.000e+00, val/acc 7.593e-01, val/nll 6.826e-01, val/ens_acc 7.593e-01, val/ens_nll 6.826e-01 (test_acc: 7.636e-01, test_nll: 6.903e-01, test_ens_acc: 7.636e-01, test_ens_nll: 6.903e-01)
[2023-02-05 13:23:53] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.752e+05, trn/neg_log_likelihood  7.751e+04, trn/neg_log_prior  1.977e+05, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 5.389e-01, val/nll 1.302e+00
[2023-02-05 13:23:57] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.425e+05, trn/neg_log_likelihood  4.361e+04, trn/neg_log_prior  1.989e+05, trn/lr  2.993e-06, trn/temperature  1.000e+00, val/acc 6.685e-01, val/nll 9.605e-01
[2023-02-05 13:24:01] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.378e+05, trn/neg_log_likelihood  3.770e+04, trn/neg_log_prior  2.001e+05, trn/lr  2.981e-06, trn/temperature  1.000e+00, val/acc 6.930e-01, val/nll 8.807e-01
[2023-02-05 13:24:06] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.367e+05, trn/neg_log_likelihood  3.553e+04, trn/neg_log_prior  2.012e+05, trn/lr  2.964e-06, trn/temperature  1.000e+00, val/acc 7.074e-01, val/nll 8.395e-01
[2023-02-05 13:24:10] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.363e+05, trn/neg_log_likelihood  3.430e+04, trn/neg_log_prior  2.020e+05, trn/lr  2.940e-06, trn/temperature  1.000e+00, val/acc 6.861e-01, val/nll 9.132e-01
[2023-02-05 13:24:14] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.360e+05, trn/neg_log_likelihood  3.346e+04, trn/neg_log_prior  2.025e+05, trn/lr  2.911e-06, trn/temperature  1.000e+00, val/acc 7.066e-01, val/nll 8.356e-01
[2023-02-05 13:24:18] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.362e+05, trn/neg_log_likelihood  3.305e+04, trn/neg_log_prior  2.031e+05, trn/lr  2.876e-06, trn/temperature  1.000e+00, val/acc 7.087e-01, val/nll 8.378e-01
[2023-02-05 13:24:23] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.358e+05, trn/neg_log_likelihood  3.208e+04, trn/neg_log_prior  2.037e+05, trn/lr  2.836e-06, trn/temperature  1.000e+00, val/acc 6.802e-01, val/nll 9.224e-01
[2023-02-05 13:24:27] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.357e+05, trn/neg_log_likelihood  3.149e+04, trn/neg_log_prior  2.042e+05, trn/lr  2.791e-06, trn/temperature  1.000e+00, val/acc 7.260e-01, val/nll 7.943e-01
[2023-02-05 13:24:31] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.358e+05, trn/neg_log_likelihood  3.102e+04, trn/neg_log_prior  2.048e+05, trn/lr  2.740e-06, trn/temperature  1.000e+00, val/acc 7.059e-01, val/nll 8.469e-01
[2023-02-05 13:24:35] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.352e+05, trn/neg_log_likelihood  3.023e+04, trn/neg_log_prior  2.050e+05, trn/lr  2.685e-06, trn/temperature  1.000e+00, val/acc 7.377e-01, val/nll 7.573e-01
[2023-02-05 13:24:40] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.356e+05, trn/neg_log_likelihood  3.027e+04, trn/neg_log_prior  2.053e+05, trn/lr  2.625e-06, trn/temperature  1.000e+00, val/acc 7.220e-01, val/nll 8.201e-01
[2023-02-05 13:24:44] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.355e+05, trn/neg_log_likelihood  2.985e+04, trn/neg_log_prior  2.056e+05, trn/lr  2.561e-06, trn/temperature  1.000e+00, val/acc 7.342e-01, val/nll 7.617e-01
[2023-02-05 13:24:48] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.354e+05, trn/neg_log_likelihood  2.960e+04, trn/neg_log_prior  2.058e+05, trn/lr  2.492e-06, trn/temperature  1.000e+00, val/acc 7.340e-01, val/nll 7.774e-01
[2023-02-05 13:24:52] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.350e+05, trn/neg_log_likelihood  2.909e+04, trn/neg_log_prior  2.059e+05, trn/lr  2.419e-06, trn/temperature  1.000e+00, val/acc 6.994e-01, val/nll 8.810e-01
[2023-02-05 13:24:57] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.348e+05, trn/neg_log_likelihood  2.872e+04, trn/neg_log_prior  2.060e+05, trn/lr  2.343e-06, trn/temperature  1.000e+00, val/acc 7.403e-01, val/nll 7.511e-01
[2023-02-05 13:25:01] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.346e+05, trn/neg_log_likelihood  2.842e+04, trn/neg_log_prior  2.061e+05, trn/lr  2.264e-06, trn/temperature  1.000e+00, val/acc 7.212e-01, val/nll 8.007e-01
[2023-02-05 13:25:05] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.341e+05, trn/neg_log_likelihood  2.806e+04, trn/neg_log_prior  2.060e+05, trn/lr  2.181e-06, trn/temperature  1.000e+00, val/acc 7.386e-01, val/nll 7.615e-01
[2023-02-05 13:25:09] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.340e+05, trn/neg_log_likelihood  2.795e+04, trn/neg_log_prior  2.060e+05, trn/lr  2.096e-06, trn/temperature  1.000e+00, val/acc 7.292e-01, val/nll 7.770e-01
[2023-02-05 13:25:13] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.335e+05, trn/neg_log_likelihood  2.723e+04, trn/neg_log_prior  2.062e+05, trn/lr  2.008e-06, trn/temperature  1.000e+00, val/acc 7.543e-01, val/nll 7.200e-01
[2023-02-05 13:25:18] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.335e+05, trn/neg_log_likelihood  2.718e+04, trn/neg_log_prior  2.063e+05, trn/lr  1.919e-06, trn/temperature  1.000e+00, val/acc 7.418e-01, val/nll 7.583e-01
[2023-02-05 13:25:22] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.332e+05, trn/neg_log_likelihood  2.680e+04, trn/neg_log_prior  2.064e+05, trn/lr  1.827e-06, trn/temperature  1.000e+00, val/acc 7.326e-01, val/nll 7.706e-01
[2023-02-05 13:25:26] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.333e+05, trn/neg_log_likelihood  2.681e+04, trn/neg_log_prior  2.064e+05, trn/lr  1.735e-06, trn/temperature  1.000e+00, val/acc 7.539e-01, val/nll 7.262e-01
[2023-02-05 13:25:30] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.326e+05, trn/neg_log_likelihood  2.621e+04, trn/neg_log_prior  2.064e+05, trn/lr  1.641e-06, trn/temperature  1.000e+00, val/acc 7.615e-01, val/nll 6.863e-01
[2023-02-05 13:25:35] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.319e+05, trn/neg_log_likelihood  2.571e+04, trn/neg_log_prior  2.062e+05, trn/lr  1.547e-06, trn/temperature  1.000e+00, val/acc 7.592e-01, val/nll 6.953e-01
[2023-02-05 13:25:39] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.316e+05, trn/neg_log_likelihood  2.538e+04, trn/neg_log_prior  2.062e+05, trn/lr  1.453e-06, trn/temperature  1.000e+00, val/acc 7.622e-01, val/nll 6.879e-01
[2023-02-05 13:25:43] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.311e+05, trn/neg_log_likelihood  2.490e+04, trn/neg_log_prior  2.062e+05, trn/lr  1.359e-06, trn/temperature  1.000e+00, val/acc 7.559e-01, val/nll 7.153e-01
[2023-02-05 13:25:47] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.307e+05, trn/neg_log_likelihood  2.464e+04, trn/neg_log_prior  2.061e+05, trn/lr  1.265e-06, trn/temperature  1.000e+00, val/acc 7.603e-01, val/nll 6.952e-01
[2023-02-05 13:25:51] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.304e+05, trn/neg_log_likelihood  2.439e+04, trn/neg_log_prior  2.060e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 7.512e-01, val/nll 7.153e-01
[2023-02-05 13:25:56] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.300e+05, trn/neg_log_likelihood  2.401e+04, trn/neg_log_prior  2.060e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 7.740e-01, val/nll 6.572e-01
[2023-02-05 13:26:00] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.296e+05, trn/neg_log_likelihood  2.366e+04, trn/neg_log_prior  2.060e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 7.590e-01, val/nll 6.932e-01
[2023-02-05 13:26:04] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.292e+05, trn/neg_log_likelihood  2.338e+04, trn/neg_log_prior  2.058e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 7.569e-01, val/nll 7.055e-01
[2023-02-05 13:26:08] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.290e+05, trn/neg_log_likelihood  2.321e+04, trn/neg_log_prior  2.058e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 7.686e-01, val/nll 6.892e-01
[2023-02-05 13:26:12] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.286e+05, trn/neg_log_likelihood  2.293e+04, trn/neg_log_prior  2.057e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 7.709e-01, val/nll 6.628e-01
[2023-02-05 13:26:17] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.281e+05, trn/neg_log_likelihood  2.247e+04, trn/neg_log_prior  2.057e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 7.748e-01, val/nll 6.604e-01
[2023-02-05 13:26:21] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.278e+05, trn/neg_log_likelihood  2.216e+04, trn/neg_log_prior  2.056e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 7.742e-01, val/nll 6.618e-01
