[2023-02-05 18:34:31] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 18:34:31] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 18:34:37] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 18:35:19] [Epoch     1/  500] trn/posterior_energy  1.126e+06, trn/neg_log_likelihood  8.022e+04, trn/neg_log_prior  1.046e+06, trn/lr  3.000e-07, val/acc 3.915e-01, val/nll 1.609e+00 (best_acc: 0.000e+00 -> 3.915e-01, test_acc: 3.939e-01, test_nll: 1.607e+00)
[2023-02-05 18:35:33] [Epoch     2/  500] trn/posterior_energy  1.105e+06, trn/neg_log_likelihood  6.238e+04, trn/neg_log_prior  1.042e+06, trn/lr  3.000e-07, val/acc 4.806e-01, val/nll 1.409e+00 (best_acc: 3.915e-01 -> 4.806e-01, test_acc: 4.824e-01, test_nll: 1.414e+00)
[2023-02-05 18:35:47] [Epoch     3/  500] trn/posterior_energy  1.092e+06, trn/neg_log_likelihood  5.264e+04, trn/neg_log_prior  1.039e+06, trn/lr  3.000e-07, val/acc 5.649e-01, val/nll 1.187e+00 (best_acc: 4.806e-01 -> 5.649e-01, test_acc: 5.558e-01, test_nll: 1.192e+00)
[2023-02-05 18:36:01] [Epoch     4/  500] trn/posterior_energy  1.082e+06, trn/neg_log_likelihood  4.518e+04, trn/neg_log_prior  1.037e+06, trn/lr  3.000e-07, val/acc 5.881e-01, val/nll 1.112e+00 (best_acc: 5.649e-01 -> 5.881e-01, test_acc: 5.873e-01, test_nll: 1.119e+00)
[2023-02-05 18:36:15] [Epoch     5/  500] trn/posterior_energy  1.073e+06, trn/neg_log_likelihood  3.924e+04, trn/neg_log_prior  1.034e+06, trn/lr  2.999e-07, val/acc 6.715e-01, val/nll 9.227e-01 (best_acc: 5.881e-01 -> 6.715e-01, test_acc: 6.721e-01, test_nll: 9.338e-01)
[2023-02-05 18:36:29] [Epoch     6/  500] trn/posterior_energy  1.067e+06, trn/neg_log_likelihood  3.457e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.999e-07, val/acc 7.281e-01, val/nll 7.857e-01 (best_acc: 6.715e-01 -> 7.281e-01, test_acc: 7.202e-01, test_nll: 8.104e-01)
[2023-02-05 18:36:43] [Epoch     7/  500] trn/posterior_energy  1.060e+06, trn/neg_log_likelihood  2.957e+04, trn/neg_log_prior  1.030e+06, trn/lr  2.999e-07, val/acc 7.324e-01, val/nll 7.630e-01 (best_acc: 7.281e-01 -> 7.324e-01, test_acc: 7.223e-01, test_nll: 7.901e-01)
[2023-02-05 18:36:57] [Epoch     8/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.565e+04, trn/neg_log_prior  1.029e+06, trn/lr  2.998e-07, val/acc 7.577e-01, val/nll 6.956e-01 (best_acc: 7.324e-01 -> 7.577e-01, test_acc: 7.527e-01, test_nll: 7.130e-01)
[2023-02-05 18:37:11] [Epoch     9/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  2.186e+04, trn/neg_log_prior  1.027e+06, trn/lr  2.998e-07, val/acc 7.710e-01, val/nll 6.681e-01 (best_acc: 7.577e-01 -> 7.710e-01, test_acc: 7.720e-01, test_nll: 6.877e-01)
[2023-02-05 18:37:25] [Epoch    10/  500] trn/posterior_energy  1.045e+06, trn/neg_log_likelihood  1.898e+04, trn/neg_log_prior  1.026e+06, trn/lr  2.997e-07, val/acc 7.988e-01, val/nll 5.916e-01 (best_acc: 7.710e-01 -> 7.988e-01, test_acc: 7.989e-01, test_nll: 5.945e-01)
[2023-02-05 18:37:37] [Epoch    11/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.676e+04, trn/neg_log_prior  1.025e+06, trn/lr  2.997e-07, val/acc 7.945e-01, val/nll 5.978e-01
[2023-02-05 18:37:49] [Epoch    12/  500] trn/posterior_energy  1.038e+06, trn/neg_log_likelihood  1.376e+04, trn/neg_log_prior  1.024e+06, trn/lr  2.996e-07, val/acc 7.863e-01, val/nll 6.544e-01
[2023-02-05 18:38:03] [Epoch    13/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  1.297e+04, trn/neg_log_prior  1.023e+06, trn/lr  2.995e-07, val/acc 8.207e-01, val/nll 5.486e-01 (best_acc: 7.988e-01 -> 8.207e-01, test_acc: 8.152e-01, test_nll: 5.681e-01)
[2023-02-05 18:38:15] [Epoch    14/  500] trn/posterior_energy  1.034e+06, trn/neg_log_likelihood  1.081e+04, trn/neg_log_prior  1.023e+06, trn/lr  2.995e-07, val/acc 8.106e-01, val/nll 5.983e-01
[2023-02-05 18:38:26] [Epoch    15/  500] trn/posterior_energy  1.032e+06, trn/neg_log_likelihood  9.715e+03, trn/neg_log_prior  1.022e+06, trn/lr  2.994e-07, val/acc 8.083e-01, val/nll 6.208e-01
[2023-02-05 18:38:38] [Epoch    16/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  8.853e+03, trn/neg_log_prior  1.022e+06, trn/lr  2.993e-07, val/acc 8.111e-01, val/nll 6.091e-01
[2023-02-05 18:38:50] [Epoch    17/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  7.731e+03, trn/neg_log_prior  1.022e+06, trn/lr  2.992e-07, val/acc 8.170e-01, val/nll 5.729e-01
[2023-02-05 18:39:02] [Epoch    18/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  6.200e+03, trn/neg_log_prior  1.021e+06, trn/lr  2.991e-07, val/acc 8.113e-01, val/nll 6.385e-01
[2023-02-05 18:39:13] [Epoch    19/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  5.592e+03, trn/neg_log_prior  1.021e+06, trn/lr  2.990e-07, val/acc 8.164e-01, val/nll 6.489e-01
[2023-02-05 18:39:25] [Epoch    20/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  6.591e+03, trn/neg_log_prior  1.021e+06, trn/lr  2.989e-07, val/acc 8.062e-01, val/nll 6.584e-01
[2023-02-05 18:39:37] [Epoch    21/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  5.244e+03, trn/neg_log_prior  1.021e+06, trn/lr  2.988e-07, val/acc 8.025e-01, val/nll 6.780e-01
[2023-02-05 18:39:48] [Epoch    22/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.878e+03, trn/neg_log_prior  1.020e+06, trn/lr  2.986e-07, val/acc 8.123e-01, val/nll 6.629e-01
[2023-02-05 18:40:02] [Epoch    23/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  5.195e+03, trn/neg_log_prior  1.020e+06, trn/lr  2.985e-07, val/acc 8.216e-01, val/nll 6.025e-01 (best_acc: 8.207e-01 -> 8.216e-01, test_acc: 8.212e-01, test_nll: 6.118e-01)
[2023-02-05 18:40:15] [Epoch    24/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.655e+03, trn/neg_log_prior  1.020e+06, trn/lr  2.984e-07, val/acc 8.277e-01, val/nll 6.186e-01 (best_acc: 8.216e-01 -> 8.277e-01, test_acc: 8.177e-01, test_nll: 6.578e-01)
