[2023-02-05 15:29:36] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 15:29:36] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 15:29:42] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 15:30:25] [Epoch     1/  500] trn/posterior_energy -1.882e+06, trn/neg_log_likelihood  9.056e+04, trn/neg_log_prior -1.972e+06, trn/lr  1.000e-06, val/acc 2.851e-01, val/nll 1.932e+00 (best_acc: 0.000e+00 -> 2.851e-01, test_acc: 2.895e-01, test_nll: 1.930e+00)
[2023-02-05 15:33:01] [Epoch    12/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  1.990e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.987e-07, val/acc 7.674e-01, val/nll 6.808e-01 (best_acc: 7.482e-01 -> 7.674e-01, test_acc: 7.647e-01, test_nll: 6.998e-01)
[2023-02-05 15:33:16] [Epoch    13/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  1.780e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.985e-07, val/acc 7.685e-01, val/nll 7.068e-01 (best_acc: 7.674e-01 -> 7.685e-01, test_acc: 7.664e-01, test_nll: 7.035e-01)
[2023-02-05 15:33:29] [Epoch    14/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  1.496e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.982e-07, val/acc 7.758e-01, val/nll 6.944e-01 (best_acc: 7.685e-01 -> 7.758e-01, test_acc: 7.687e-01, test_nll: 7.143e-01)
[2023-02-05 15:33:43] [Epoch    15/  500] trn/posterior_energy -1.960e+06, trn/neg_log_likelihood  1.240e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.979e-07, val/acc 7.908e-01, val/nll 6.317e-01 (best_acc: 7.758e-01 -> 7.908e-01, test_acc: 7.873e-01, test_nll: 6.497e-01)
[2023-02-05 15:33:56] [Epoch    16/  500] trn/posterior_energy -1.961e+06, trn/neg_log_likelihood  1.053e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.976e-07, val/acc 7.805e-01, val/nll 6.843e-01
[2023-02-05 15:34:09] [Epoch    17/  500] trn/posterior_energy -1.963e+06, trn/neg_log_likelihood  8.696e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.973e-07, val/acc 8.094e-01, val/nll 6.000e-01 (best_acc: 7.908e-01 -> 8.094e-01, test_acc: 8.043e-01, test_nll: 6.304e-01)
[2023-02-05 15:34:21] [Epoch    18/  500] trn/posterior_energy -1.964e+06, trn/neg_log_likelihood  6.569e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.970e-07, val/acc 7.934e-01, val/nll 6.916e-01
[2023-02-05 15:34:34] [Epoch    19/  500] trn/posterior_energy -1.964e+06, trn/neg_log_likelihood  6.324e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.966e-07, val/acc 7.933e-01, val/nll 7.436e-01
[2023-02-05 15:34:46] [Epoch    20/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  5.600e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.963e-07, val/acc 7.882e-01, val/nll 7.927e-01
[2023-02-05 15:35:00] [Epoch    21/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  4.866e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.959e-07, val/acc 8.126e-01, val/nll 6.880e-01 (best_acc: 8.094e-01 -> 8.126e-01, test_acc: 8.036e-01, test_nll: 7.262e-01)
[2023-02-05 15:35:12] [Epoch    22/  500] trn/posterior_energy -1.966e+06, trn/neg_log_likelihood  4.551e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.954e-07, val/acc 7.945e-01, val/nll 7.869e-01
[2023-02-05 15:35:24] [Epoch    23/  500] trn/posterior_energy -1.966e+06, trn/neg_log_likelihood  4.314e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.950e-07, val/acc 7.963e-01, val/nll 8.027e-01
[2023-02-05 15:35:36] [Epoch    24/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.427e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.946e-07, val/acc 8.114e-01, val/nll 7.190e-01
[2023-02-05 15:35:48] [Epoch    25/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.225e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.941e-07, val/acc 8.088e-01, val/nll 7.478e-01
[2023-02-05 15:36:00] [Epoch    26/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  2.882e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.936e-07, val/acc 7.987e-01, val/nll 7.874e-01
[2023-02-05 15:36:12] [Epoch    27/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.398e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.931e-07, val/acc 8.115e-01, val/nll 7.181e-01
[2023-02-05 15:36:24] [Epoch    28/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.558e+03, trn/neg_log_prior -1.970e+06, trn/lr  9.926e-07, val/acc 8.003e-01, val/nll 8.215e-01
[2023-02-05 15:36:36] [Epoch    29/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.243e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.920e-07, val/acc 8.094e-01, val/nll 8.057e-01
[2023-02-05 15:36:48] [Epoch    30/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.817e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.914e-07, val/acc 8.075e-01, val/nll 7.944e-01
[2023-02-05 15:37:00] [Epoch    31/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.574e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.908e-07, val/acc 8.121e-01, val/nll 7.510e-01
[2023-02-05 15:37:13] [Epoch    32/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.989e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.902e-07, val/acc 7.944e-01, val/nll 7.831e-01
[2023-02-05 15:37:25] [Epoch    33/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  3.288e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.896e-07, val/acc 8.012e-01, val/nll 7.765e-01
[2023-02-05 15:37:39] [Epoch    34/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.464e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.890e-07, val/acc 8.169e-01, val/nll 7.111e-01 (best_acc: 8.126e-01 -> 8.169e-01, test_acc: 8.144e-01, test_nll: 7.288e-01)
[2023-02-05 15:37:51] [Epoch    35/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  1.748e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.883e-07, val/acc 8.115e-01, val/nll 7.290e-01
[2023-02-05 15:38:03] [Epoch    36/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.247e+03, trn/neg_log_prior -1.971e+06, trn/lr  9.876e-07, val/acc 8.066e-01, val/nll 7.238e-01
[2023-02-05 15:38:15] [Epoch    37/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.567e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.869e-07, val/acc 7.857e-01, val/nll 8.714e-01
[2023-02-05 15:38:27] [Epoch    38/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.366e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.862e-07, val/acc 8.125e-01, val/nll 7.509e-01
[2023-02-05 15:38:39] [Epoch    39/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.121e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.854e-07, val/acc 8.034e-01, val/nll 7.589e-01
[2023-02-05 15:38:51] [Epoch    40/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.609e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.847e-07, val/acc 8.018e-01, val/nll 8.167e-01
[2023-02-05 15:39:03] [Epoch    41/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.303e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.839e-07, val/acc 7.877e-01, val/nll 8.850e-01
[2023-02-05 15:39:15] [Epoch    42/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.909e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.831e-07, val/acc 8.035e-01, val/nll 8.354e-01
[2023-02-05 15:39:27] [Epoch    43/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.109e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.823e-07, val/acc 8.031e-01, val/nll 7.852e-01
[2023-02-05 15:39:39] [Epoch    44/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.286e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.814e-07, val/acc 7.989e-01, val/nll 8.507e-01
[2023-02-05 15:39:51] [Epoch    45/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.174e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.806e-07, val/acc 8.011e-01, val/nll 8.004e-01
[2023-02-05 15:40:03] [Epoch    46/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.958e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.797e-07, val/acc 8.165e-01, val/nll 7.242e-01
[2023-02-05 15:40:17] [Epoch    47/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.082e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.788e-07, val/acc 8.215e-01, val/nll 6.996e-01 (best_acc: 8.169e-01 -> 8.215e-01, test_acc: 8.110e-01, test_nll: 7.318e-01)
[2023-02-05 15:40:29] [Epoch    48/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.659e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.779e-07, val/acc 8.100e-01, val/nll 7.696e-01
[2023-02-05 15:40:41] [Epoch    49/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.965e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.770e-07, val/acc 8.114e-01, val/nll 7.934e-01
[2023-02-05 15:40:53] [Epoch    50/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.762e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.760e-07, val/acc 8.156e-01, val/nll 7.888e-01
[2023-02-05 15:41:06] [Epoch    51/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.034e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.750e-07, val/acc 8.147e-01, val/nll 7.653e-01
[2023-02-05 15:41:18] [Epoch    52/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.397e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.741e-07, val/acc 8.045e-01, val/nll 7.893e-01
[2023-02-05 15:41:30] [Epoch    53/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.946e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.730e-07, val/acc 8.138e-01, val/nll 7.649e-01
[2023-02-05 15:41:44] [Epoch    54/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.880e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.720e-07, val/acc 8.216e-01, val/nll 6.693e-01 (best_acc: 8.215e-01 -> 8.216e-01, test_acc: 8.161e-01, test_nll: 6.926e-01)
[2023-02-05 15:41:56] [Epoch    55/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.988e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.710e-07, val/acc 8.110e-01, val/nll 7.220e-01
[2023-02-05 15:42:10] [Epoch    56/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.443e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.699e-07, val/acc 8.270e-01, val/nll 6.968e-01 (best_acc: 8.216e-01 -> 8.270e-01, test_acc: 8.223e-01, test_nll: 7.188e-01)
[2023-02-05 15:42:22] [Epoch    57/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.940e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.688e-07, val/acc 8.079e-01, val/nll 7.994e-01
[2023-02-05 15:42:34] [Epoch    58/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.284e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.677e-07, val/acc 8.157e-01, val/nll 7.753e-01
[2023-02-05 15:42:46] [Epoch    59/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.242e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.666e-07, val/acc 8.010e-01, val/nll 7.837e-01
[2023-02-05 15:42:58] [Epoch    60/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.874e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.655e-07, val/acc 8.013e-01, val/nll 8.440e-01
[2023-02-05 15:43:11] [Epoch    61/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.807e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.643e-07, val/acc 8.121e-01, val/nll 8.226e-01
[2023-02-05 15:43:23] [Epoch    62/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.281e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.631e-07, val/acc 8.013e-01, val/nll 8.447e-01
[2023-02-05 15:43:35] [Epoch    63/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.862e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.619e-07, val/acc 8.183e-01, val/nll 7.614e-01
[2023-02-05 15:43:47] [Epoch    64/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.597e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.607e-07, val/acc 8.004e-01, val/nll 7.469e-01
[2023-02-05 15:43:59] [Epoch    65/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.505e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.595e-07, val/acc 8.106e-01, val/nll 6.992e-01
[2023-02-05 15:44:11] [Epoch    66/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.035e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.583e-07, val/acc 8.058e-01, val/nll 7.880e-01
[2023-02-05 15:44:23] [Epoch    67/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.036e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.570e-07, val/acc 8.087e-01, val/nll 7.951e-01
[2023-02-05 15:44:35] [Epoch    68/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.062e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.557e-07, val/acc 8.157e-01, val/nll 7.786e-01
[2023-02-05 15:44:49] [Epoch    69/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.229e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.544e-07, val/acc 8.303e-01, val/nll 6.728e-01 (best_acc: 8.270e-01 -> 8.303e-01, test_acc: 8.294e-01, test_nll: 6.785e-01)
[2023-02-05 15:45:01] [Epoch    70/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.442e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.531e-07, val/acc 8.149e-01, val/nll 7.894e-01
[2023-02-05 15:45:14] [Epoch    71/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.843e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.517e-07, val/acc 8.285e-01, val/nll 7.174e-01
[2023-02-05 15:45:26] [Epoch    72/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.000e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.504e-07, val/acc 8.062e-01, val/nll 8.302e-01
[2023-02-05 15:45:38] [Epoch    73/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.374e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.490e-07, val/acc 8.046e-01, val/nll 7.521e-01
[2023-02-05 15:45:50] [Epoch    74/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.635e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.476e-07, val/acc 7.952e-01, val/nll 7.870e-01
[2023-02-05 15:46:02] [Epoch    75/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.148e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.462e-07, val/acc 8.157e-01, val/nll 7.755e-01
[2023-02-05 15:46:14] [Epoch    76/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.387e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.448e-07, val/acc 8.181e-01, val/nll 7.183e-01
[2023-02-05 15:46:26] [Epoch    77/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.137e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.433e-07, val/acc 8.278e-01, val/nll 7.379e-01
[2023-02-05 15:46:39] [Epoch    78/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.285e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.419e-07, val/acc 8.227e-01, val/nll 7.033e-01
[2023-02-05 15:46:51] [Epoch    79/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.508e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.404e-07, val/acc 8.184e-01, val/nll 7.162e-01
[2023-02-05 15:47:03] [Epoch    80/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.566e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.389e-07, val/acc 8.216e-01, val/nll 7.646e-01
[2023-02-05 15:47:15] [Epoch    81/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.236e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.374e-07, val/acc 8.183e-01, val/nll 7.332e-01
[2023-02-05 15:47:27] [Epoch    82/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.704e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.359e-07, val/acc 8.175e-01, val/nll 7.265e-01
[2023-02-05 15:47:39] [Epoch    83/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.511e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.343e-07, val/acc 8.180e-01, val/nll 7.420e-01
[2023-02-05 15:47:51] [Epoch    84/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.059e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.328e-07, val/acc 8.189e-01, val/nll 6.916e-01
[2023-02-05 15:48:04] [Epoch    85/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.508e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.312e-07, val/acc 8.106e-01, val/nll 8.221e-01
[2023-02-05 15:48:16] [Epoch    86/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.575e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.296e-07, val/acc 8.257e-01, val/nll 7.122e-01
[2023-02-05 15:48:28] [Epoch    87/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.925e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.280e-07, val/acc 8.236e-01, val/nll 7.384e-01
[2023-02-05 15:48:40] [Epoch    88/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.903e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.263e-07, val/acc 8.162e-01, val/nll 7.486e-01
[2023-02-05 15:48:52] [Epoch    89/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.268e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.247e-07, val/acc 8.273e-01, val/nll 6.912e-01
[2023-02-05 15:49:06] [Epoch    90/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.092e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.230e-07, val/acc 8.335e-01, val/nll 6.572e-01 (best_acc: 8.303e-01 -> 8.335e-01, test_acc: 8.315e-01, test_nll: 6.614e-01)
[2023-02-05 15:49:18] [Epoch    91/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.112e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.213e-07, val/acc 8.112e-01, val/nll 7.998e-01
[2023-02-05 15:49:30] [Epoch    92/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.785e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.196e-07, val/acc 7.831e-01, val/nll 8.733e-01
[2023-02-05 15:49:42] [Epoch    93/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.928e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.179e-07, val/acc 8.147e-01, val/nll 7.797e-01
