[2023-02-05 19:39:25] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 19:39:25] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000003_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 19:39:59] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  4.949e+05, trn/neg_log_likelihood  9.460e+04, trn/neg_log_prior  4.003e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 1.656e-01, val/nll 2.159e+00
[2023-02-05 19:41:51] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  4.250e+05, trn/neg_log_likelihood  6.753e+04, trn/neg_log_prior  3.575e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 4.129e-01, val/nll 1.595e+00
[2023-02-05 19:41:55] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  4.246e+05, trn/neg_log_likelihood  6.739e+04, trn/neg_log_prior  3.572e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 3.860e-01, val/nll 1.617e+00
[2023-02-05 19:41:59] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  4.233e+05, trn/neg_log_likelihood  6.609e+04, trn/neg_log_prior  3.572e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 4.117e-01, val/nll 1.583e+00
[2023-02-05 19:42:04] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  4.212e+05, trn/neg_log_likelihood  6.426e+04, trn/neg_log_prior  3.569e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 4.142e-01, val/nll 1.526e+00
[2023-02-05 19:42:08] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  4.227e+05, trn/neg_log_likelihood  6.589e+04, trn/neg_log_prior  3.568e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 3.760e-01, val/nll 1.663e+00
[2023-02-05 19:42:12] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  4.218e+05, trn/neg_log_likelihood  6.425e+04, trn/neg_log_prior  3.575e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 4.056e-01, val/nll 1.589e+00
[2023-02-05 19:42:17] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  4.207e+05, trn/neg_log_likelihood  6.349e+04, trn/neg_log_prior  3.572e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 4.174e-01, val/nll 1.557e+00
[2023-02-05 19:42:21] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  4.222e+05, trn/neg_log_likelihood  6.494e+04, trn/neg_log_prior  3.573e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 4.014e-01, val/nll 1.597e+00
[2023-02-05 19:42:25] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  4.197e+05, trn/neg_log_likelihood  6.239e+04, trn/neg_log_prior  3.573e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 4.660e-01, val/nll 1.446e+00
[2023-02-05 19:42:30] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  4.173e+05, trn/neg_log_likelihood  6.026e+04, trn/neg_log_prior  3.571e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 4.552e-01, val/nll 1.479e+00
[2023-02-05 19:42:34] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  4.185e+05, trn/neg_log_likelihood  6.127e+04, trn/neg_log_prior  3.573e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 4.378e-01, val/nll 1.511e+00
[2023-02-05 19:42:38] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  4.171e+05, trn/neg_log_likelihood  5.950e+04, trn/neg_log_prior  3.576e+05, trn/lr  4.396e-08, trn/temperature  0.000e+00, val/acc 4.679e-01, val/nll 1.485e+00
[2023-02-05 19:42:42] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  4.151e+05, trn/neg_log_likelihood  5.746e+04, trn/neg_log_prior  3.577e+05, trn/lr  3.751e-08, trn/temperature  0.000e+00, val/acc 4.981e-01, val/nll 1.374e+00
[2023-02-05 19:42:47] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  4.134e+05, trn/neg_log_likelihood  5.585e+04, trn/neg_log_prior  3.576e+05, trn/lr  3.150e-08, trn/temperature  0.000e+00, val/acc 4.916e-01, val/nll 1.381e+00
[2023-02-05 19:42:51] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  4.127e+05, trn/neg_log_likelihood  5.521e+04, trn/neg_log_prior  3.575e+05, trn/lr  2.596e-08, trn/temperature  0.000e+00, val/acc 5.143e-01, val/nll 1.345e+00
[2023-02-05 19:42:55] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  4.119e+05, trn/neg_log_likelihood  5.447e+04, trn/neg_log_prior  3.574e+05, trn/lr  2.091e-08, trn/temperature  0.000e+00, val/acc 5.320e-01, val/nll 1.281e+00
[2023-02-05 19:43:00] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  4.088e+05, trn/neg_log_likelihood  5.152e+04, trn/neg_log_prior  3.573e+05, trn/lr  1.638e-08, trn/temperature  0.000e+00, val/acc 5.397e-01, val/nll 1.252e+00
[2023-02-05 19:43:04] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  4.082e+05, trn/neg_log_likelihood  5.110e+04, trn/neg_log_prior  3.571e+05, trn/lr  1.236e-08, trn/temperature  0.000e+00, val/acc 5.426e-01, val/nll 1.251e+00
[2023-02-05 19:43:08] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  4.077e+05, trn/neg_log_likelihood  5.078e+04, trn/neg_log_prior  3.569e+05, trn/lr  8.894e-09, trn/temperature  0.000e+00, val/acc 5.435e-01, val/nll 1.233e+00
[2023-02-05 19:43:12] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  4.065e+05, trn/neg_log_likelihood  4.966e+04, trn/neg_log_prior  3.568e+05, trn/lr  5.982e-09, trn/temperature  0.000e+00, val/acc 5.580e-01, val/nll 1.218e+00
[2023-02-05 19:43:17] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  4.052e+05, trn/neg_log_likelihood  4.844e+04, trn/neg_log_prior  3.567e+05, trn/lr  3.639e-09, trn/temperature  0.000e+00, val/acc 5.597e-01, val/nll 1.198e+00
[2023-02-05 19:43:21] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  4.046e+05, trn/neg_log_likelihood  4.792e+04, trn/neg_log_prior  3.567e+05, trn/lr  1.873e-09, trn/temperature  0.000e+00, val/acc 5.669e-01, val/nll 1.201e+00
[2023-02-05 19:43:25] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  4.041e+05, trn/neg_log_likelihood  4.746e+04, trn/neg_log_prior  3.566e+05, trn/lr  6.911e-10, trn/temperature  0.000e+00, val/acc 5.711e-01, val/nll 1.182e+00
[2023-02-05 19:43:35] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  4.036e+05, trn/neg_log_likelihood  4.703e+04, trn/neg_log_prior  3.566e+05, trn/lr  9.897e-11, trn/temperature  0.000e+00, val/acc 5.740e-01, val/nll 1.179e+00, val/ens_acc 5.740e-01, val/ens_nll 1.179e+00 (test_acc: 5.643e-01, test_nll: 1.186e+00, test_ens_acc: 5.643e-01, test_ens_nll: 1.186e+00)
[2023-02-05 19:43:39] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  4.340e+05, trn/neg_log_likelihood  7.221e+04, trn/neg_log_prior  3.618e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 3.222e-01, val/nll 1.886e+00
[2023-02-05 19:43:43] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  4.314e+05, trn/neg_log_likelihood  7.157e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.993e-07, trn/temperature  0.000e+00, val/acc 3.733e-01, val/nll 1.652e+00
[2023-02-05 19:43:47] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  4.312e+05, trn/neg_log_likelihood  7.197e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.981e-07, trn/temperature  0.000e+00, val/acc 3.345e-01, val/nll 1.746e+00
[2023-02-05 19:43:52] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  4.302e+05, trn/neg_log_likelihood  7.080e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.964e-07, trn/temperature  0.000e+00, val/acc 3.504e-01, val/nll 1.701e+00
[2023-02-05 19:43:56] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  4.291e+05, trn/neg_log_likelihood  6.972e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.940e-07, trn/temperature  0.000e+00, val/acc 3.763e-01, val/nll 1.693e+00
[2023-02-05 19:44:00] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  4.297e+05, trn/neg_log_likelihood  6.970e+04, trn/neg_log_prior  3.600e+05, trn/lr  2.911e-07, trn/temperature  0.000e+00, val/acc 3.368e-01, val/nll 1.731e+00
[2023-02-05 19:44:05] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  4.328e+05, trn/neg_log_likelihood  7.152e+04, trn/neg_log_prior  3.613e+05, trn/lr  2.876e-07, trn/temperature  0.000e+00, val/acc 3.440e-01, val/nll 1.729e+00
[2023-02-05 19:44:09] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  4.296e+05, trn/neg_log_likelihood  7.020e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.836e-07, trn/temperature  0.000e+00, val/acc 3.566e-01, val/nll 1.716e+00
[2023-02-05 19:44:13] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  4.313e+05, trn/neg_log_likelihood  7.174e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.791e-07, trn/temperature  0.000e+00, val/acc 3.468e-01, val/nll 1.710e+00
[2023-02-05 19:44:17] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  4.302e+05, trn/neg_log_likelihood  7.113e+04, trn/neg_log_prior  3.590e+05, trn/lr  2.740e-07, trn/temperature  0.000e+00, val/acc 3.260e-01, val/nll 1.791e+00
[2023-02-05 19:44:21] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.950e+04, trn/neg_log_prior  3.588e+05, trn/lr  2.685e-07, trn/temperature  0.000e+00, val/acc 3.670e-01, val/nll 1.633e+00
[2023-02-05 19:44:26] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  4.293e+05, trn/neg_log_likelihood  6.967e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 3.860e-01, val/nll 1.662e+00
[2023-02-05 19:44:30] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  4.282e+05, trn/neg_log_likelihood  6.837e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 4.097e-01, val/nll 1.585e+00
[2023-02-05 19:44:34] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  4.272e+05, trn/neg_log_likelihood  6.748e+04, trn/neg_log_prior  3.597e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 3.831e-01, val/nll 1.615e+00
[2023-02-05 19:44:39] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  4.269e+05, trn/neg_log_likelihood  6.740e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 4.063e-01, val/nll 1.594e+00
[2023-02-05 19:44:43] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  4.291e+05, trn/neg_log_likelihood  6.903e+04, trn/neg_log_prior  3.601e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 3.494e-01, val/nll 1.672e+00
[2023-02-05 19:44:47] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.720e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 3.825e-01, val/nll 1.632e+00
[2023-02-05 19:44:51] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  4.268e+05, trn/neg_log_likelihood  6.736e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 4.073e-01, val/nll 1.594e+00
[2023-02-05 19:44:56] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  5.205e+05, trn/neg_log_likelihood  6.637e+04, trn/neg_log_prior  4.541e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 3.683e-01, val/nll 1.665e+00
[2023-02-05 19:45:00] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  4.885e+05, trn/neg_log_likelihood  6.543e+04, trn/neg_log_prior  4.231e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 4.020e-01, val/nll 1.585e+00
[2023-02-05 19:45:04] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  4.351e+05, trn/neg_log_likelihood  6.672e+04, trn/neg_log_prior  3.684e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 4.257e-01, val/nll 1.557e+00
[2023-02-05 19:45:08] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.546e+04, trn/neg_log_prior  3.621e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 3.991e-01, val/nll 1.616e+00
[2023-02-05 19:45:13] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  4.260e+05, trn/neg_log_likelihood  6.498e+04, trn/neg_log_prior  3.610e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 3.822e-01, val/nll 1.606e+00
[2023-02-05 19:45:17] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  4.239e+05, trn/neg_log_likelihood  6.405e+04, trn/neg_log_prior  3.598e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 3.857e-01, val/nll 1.720e+00
[2023-02-05 19:45:21] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  4.234e+05, trn/neg_log_likelihood  6.394e+04, trn/neg_log_prior  3.595e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 4.344e-01, val/nll 1.579e+00
[2023-02-05 19:45:25] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  4.229e+05, trn/neg_log_likelihood  6.362e+04, trn/neg_log_prior  3.593e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 4.541e-01, val/nll 1.476e+00
[2023-02-05 19:45:30] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  4.217e+05, trn/neg_log_likelihood  6.242e+04, trn/neg_log_prior  3.592e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 4.454e-01, val/nll 1.496e+00
[2023-02-05 19:45:34] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  4.219e+05, trn/neg_log_likelihood  6.269e+04, trn/neg_log_prior  3.592e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 4.486e-01, val/nll 1.497e+00
[2023-02-05 19:45:38] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  4.203e+05, trn/neg_log_likelihood  6.099e+04, trn/neg_log_prior  3.593e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 4.626e-01, val/nll 1.489e+00
[2023-02-05 19:45:43] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  4.200e+05, trn/neg_log_likelihood  6.115e+04, trn/neg_log_prior  3.588e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 4.448e-01, val/nll 1.476e+00
[2023-02-05 19:45:47] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  4.183e+05, trn/neg_log_likelihood  5.960e+04, trn/neg_log_prior  3.587e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 4.936e-01, val/nll 1.397e+00
[2023-02-05 19:45:51] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  4.174e+05, trn/neg_log_likelihood  5.909e+04, trn/neg_log_prior  3.583e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 4.545e-01, val/nll 1.511e+00
[2023-02-05 19:45:55] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  4.186e+05, trn/neg_log_likelihood  6.035e+04, trn/neg_log_prior  3.583e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 4.803e-01, val/nll 1.419e+00
[2023-02-05 19:45:59] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  4.161e+05, trn/neg_log_likelihood  5.767e+04, trn/neg_log_prior  3.584e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 4.917e-01, val/nll 1.412e+00
[2023-02-05 19:46:04] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  4.161e+05, trn/neg_log_likelihood  5.804e+04, trn/neg_log_prior  3.581e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 5.140e-01, val/nll 1.348e+00
[2023-02-05 19:46:08] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  4.152e+05, trn/neg_log_likelihood  5.725e+04, trn/neg_log_prior  3.579e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 4.692e-01, val/nll 1.448e+00
[2023-02-05 19:46:12] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  4.158e+05, trn/neg_log_likelihood  5.785e+04, trn/neg_log_prior  3.580e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 4.673e-01, val/nll 1.466e+00
