[2023-02-04 23:56:51] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 23:56:51] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000001_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 23:57:34] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  5.230e+05, trn/neg_log_likelihood  9.002e+04, trn/neg_log_prior  4.330e+05, trn/lr  9.999e-08, trn/temperature  0.000e+00, val/acc 3.213e-01, val/nll 1.889e+00
[2023-02-04 23:57:40] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  4.851e+05, trn/neg_log_likelihood  7.052e+04, trn/neg_log_prior  4.145e+05, trn/lr  9.994e-08, trn/temperature  0.000e+00, val/acc 4.100e-01, val/nll 1.587e+00
[2023-02-04 23:57:44] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  4.649e+05, trn/neg_log_likelihood  6.409e+04, trn/neg_log_prior  4.008e+05, trn/lr  9.984e-08, trn/temperature  0.000e+00, val/acc 4.177e-01, val/nll 1.571e+00
[2023-02-04 23:57:49] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  4.496e+05, trn/neg_log_likelihood  5.916e+04, trn/neg_log_prior  3.904e+05, trn/lr  9.970e-08, trn/temperature  0.000e+00, val/acc 4.675e-01, val/nll 1.477e+00
[2023-02-04 23:57:54] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  4.383e+05, trn/neg_log_likelihood  5.542e+04, trn/neg_log_prior  3.828e+05, trn/lr  9.950e-08, trn/temperature  0.000e+00, val/acc 5.116e-01, val/nll 1.312e+00
[2023-02-04 23:57:58] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  4.281e+05, trn/neg_log_likelihood  5.069e+04, trn/neg_log_prior  3.774e+05, trn/lr  9.925e-08, trn/temperature  0.000e+00, val/acc 5.801e-01, val/nll 1.160e+00
[2023-02-04 23:58:03] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  4.204e+05, trn/neg_log_likelihood  4.677e+04, trn/neg_log_prior  3.736e+05, trn/lr  9.896e-08, trn/temperature  0.000e+00, val/acc 5.756e-01, val/nll 1.182e+00
[2023-02-04 23:58:08] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  4.154e+05, trn/neg_log_likelihood  4.442e+04, trn/neg_log_prior  3.710e+05, trn/lr  9.862e-08, trn/temperature  0.000e+00, val/acc 6.256e-01, val/nll 1.056e+00
[2023-02-04 23:58:12] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  4.101e+05, trn/neg_log_likelihood  4.098e+04, trn/neg_log_prior  3.691e+05, trn/lr  9.823e-08, trn/temperature  0.000e+00, val/acc 6.192e-01, val/nll 1.083e+00
[2023-02-04 23:58:17] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  4.069e+05, trn/neg_log_likelihood  3.907e+04, trn/neg_log_prior  3.678e+05, trn/lr  9.779e-08, trn/temperature  0.000e+00, val/acc 6.481e-01, val/nll 9.923e-01
[2023-02-04 23:58:22] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  4.047e+05, trn/neg_log_likelihood  3.753e+04, trn/neg_log_prior  3.672e+05, trn/lr  9.730e-08, trn/temperature  0.000e+00, val/acc 6.975e-01, val/nll 8.791e-01
[2023-02-04 23:58:26] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  4.022e+05, trn/neg_log_likelihood  3.561e+04, trn/neg_log_prior  3.666e+05, trn/lr  9.677e-08, trn/temperature  0.000e+00, val/acc 7.048e-01, val/nll 8.504e-01
[2023-02-04 23:58:31] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  4.007e+05, trn/neg_log_likelihood  3.423e+04, trn/neg_log_prior  3.665e+05, trn/lr  9.619e-08, trn/temperature  0.000e+00, val/acc 6.893e-01, val/nll 9.058e-01
[2023-02-04 23:58:36] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  3.991e+05, trn/neg_log_likelihood  3.273e+04, trn/neg_log_prior  3.664e+05, trn/lr  9.557e-08, trn/temperature  0.000e+00, val/acc 7.365e-01, val/nll 7.843e-01
[2023-02-04 23:58:40] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  3.971e+05, trn/neg_log_likelihood  3.084e+04, trn/neg_log_prior  3.663e+05, trn/lr  9.490e-08, trn/temperature  0.000e+00, val/acc 7.306e-01, val/nll 7.908e-01
[2023-02-04 23:58:45] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  3.961e+05, trn/neg_log_likelihood  2.991e+04, trn/neg_log_prior  3.662e+05, trn/lr  9.419e-08, trn/temperature  0.000e+00, val/acc 7.523e-01, val/nll 7.266e-01
[2023-02-04 23:58:50] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  3.950e+05, trn/neg_log_likelihood  2.892e+04, trn/neg_log_prior  3.661e+05, trn/lr  9.343e-08, trn/temperature  0.000e+00, val/acc 7.528e-01, val/nll 7.445e-01
[2023-02-04 23:58:54] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  3.940e+05, trn/neg_log_likelihood  2.789e+04, trn/neg_log_prior  3.661e+05, trn/lr  9.263e-08, trn/temperature  0.000e+00, val/acc 7.289e-01, val/nll 8.252e-01
[2023-02-04 23:58:59] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  3.922e+05, trn/neg_log_likelihood  2.607e+04, trn/neg_log_prior  3.661e+05, trn/lr  9.179e-08, trn/temperature  0.000e+00, val/acc 7.501e-01, val/nll 7.528e-01
[2023-02-04 23:59:04] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  3.927e+05, trn/neg_log_likelihood  2.648e+04, trn/neg_log_prior  3.662e+05, trn/lr  9.091e-08, trn/temperature  0.000e+00, val/acc 7.665e-01, val/nll 7.046e-01
[2023-02-04 23:59:09] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  3.917e+05, trn/neg_log_likelihood  2.537e+04, trn/neg_log_prior  3.663e+05, trn/lr  8.998e-08, trn/temperature  0.000e+00, val/acc 7.673e-01, val/nll 6.974e-01
[2023-02-04 23:59:13] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  3.911e+05, trn/neg_log_likelihood  2.466e+04, trn/neg_log_prior  3.665e+05, trn/lr  8.902e-08, trn/temperature  0.000e+00, val/acc 7.569e-01, val/nll 7.395e-01
[2023-02-04 23:59:18] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  3.907e+05, trn/neg_log_likelihood  2.411e+04, trn/neg_log_prior  3.666e+05, trn/lr  8.802e-08, trn/temperature  0.000e+00, val/acc 7.844e-01, val/nll 6.409e-01
[2023-02-04 23:59:23] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  3.896e+05, trn/neg_log_likelihood  2.289e+04, trn/neg_log_prior  3.667e+05, trn/lr  8.698e-08, trn/temperature  0.000e+00, val/acc 7.708e-01, val/nll 6.809e-01
[2023-02-04 23:59:27] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  3.902e+05, trn/neg_log_likelihood  2.340e+04, trn/neg_log_prior  3.668e+05, trn/lr  8.591e-08, trn/temperature  0.000e+00, val/acc 7.800e-01, val/nll 6.600e-01
[2023-02-04 23:59:32] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  3.896e+05, trn/neg_log_likelihood  2.258e+04, trn/neg_log_prior  3.670e+05, trn/lr  8.480e-08, trn/temperature  0.000e+00, val/acc 7.825e-01, val/nll 6.436e-01
[2023-02-04 23:59:37] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  3.891e+05, trn/neg_log_likelihood  2.199e+04, trn/neg_log_prior  3.671e+05, trn/lr  8.365e-08, trn/temperature  0.000e+00, val/acc 7.935e-01, val/nll 6.051e-01
[2023-02-04 23:59:41] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  3.877e+05, trn/neg_log_likelihood  2.045e+04, trn/neg_log_prior  3.672e+05, trn/lr  8.247e-08, trn/temperature  0.000e+00, val/acc 7.904e-01, val/nll 6.388e-01
[2023-02-04 23:59:46] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  3.877e+05, trn/neg_log_likelihood  2.055e+04, trn/neg_log_prior  3.672e+05, trn/lr  8.126e-08, trn/temperature  0.000e+00, val/acc 7.762e-01, val/nll 6.526e-01
[2023-02-04 23:59:51] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  3.868e+05, trn/neg_log_likelihood  1.940e+04, trn/neg_log_prior  3.674e+05, trn/lr  8.002e-08, trn/temperature  0.000e+00, val/acc 7.935e-01, val/nll 6.180e-01
[2023-02-04 23:59:55] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  3.876e+05, trn/neg_log_likelihood  2.022e+04, trn/neg_log_prior  3.674e+05, trn/lr  7.875e-08, trn/temperature  0.000e+00, val/acc 7.927e-01, val/nll 6.321e-01
