[2023-02-14 18:29:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-14 18:29:01] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.01
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.700_b2-0.999_wd-0.0030_eps-1e-1_rho-0.0100_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-14 18:29:07] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-14 18:30:16] [Epoch     1/  200] trn/loss 4.132e+00, trn/lr 3.000e+00, trn/scale 9.324e-01, val/acc 1.173e-01, val/nll 3.986e+00 (best_acc: 0.000e+00 -> 1.173e-01, test_acc: 1.198e-01, test_nll: 3.916e+00)
[2023-02-14 18:30:26] [Epoch     2/  200] trn/loss 3.455e+00, trn/lr 3.000e+00, trn/scale 8.098e-01, val/acc 1.514e-01, val/nll 3.689e+00 (best_acc: 1.173e-01 -> 1.514e-01, test_acc: 1.597e-01, test_nll: 3.677e+00)
[2023-02-14 18:30:34] [Epoch     3/  200] trn/loss 3.093e+00, trn/lr 2.999e+00, trn/scale 7.053e-01, val/acc 1.205e-01, val/nll 3.844e+00
[2023-02-14 18:30:43] [Epoch     4/  200] trn/loss 2.953e+00, trn/lr 2.998e+00, trn/scale 6.163e-01, val/acc 1.456e-01, val/nll 3.931e+00
[2023-02-14 18:30:51] [Epoch     5/  200] trn/loss 2.993e+00, trn/lr 2.996e+00, trn/scale 5.405e-01, val/acc 1.320e-01, val/nll 4.562e+00
[2023-02-14 18:30:59] [Epoch     6/  200] trn/loss 3.120e+00, trn/lr 2.994e+00, trn/scale 4.758e-01, val/acc 9.934e-02, val/nll 4.172e+00
[2023-02-14 18:31:08] [Epoch     7/  200] trn/loss 3.285e+00, trn/lr 2.992e+00, trn/scale 4.207e-01, val/acc 8.816e-02, val/nll 4.190e+00
[2023-02-14 18:31:16] [Epoch     8/  200] trn/loss 3.557e+00, trn/lr 2.990e+00, trn/scale 3.738e-01, val/acc 2.389e-02, val/nll 6.741e+00
[2023-02-14 18:31:24] [Epoch     9/  200] trn/loss 3.863e+00, trn/lr 2.987e+00, trn/scale 3.338e-01, val/acc 2.035e-02, val/nll 1.004e+01
[2023-02-14 18:31:33] [Epoch    10/  200] trn/loss 4.177e+00, trn/lr 2.983e+00, trn/scale 2.996e-01, val/acc 1.914e-02, val/nll 5.137e+00
[2023-02-14 18:31:41] [Epoch    11/  200] trn/loss 4.312e+00, trn/lr 2.980e+00, trn/scale 2.706e-01, val/acc 1.704e-02, val/nll 5.583e+00
[2023-02-14 18:31:49] [Epoch    12/  200] trn/loss 4.361e+00, trn/lr 2.976e+00, trn/scale 2.458e-01, val/acc 9.956e-03, val/nll 4.875e+00
[2023-02-14 18:31:57] [Epoch    13/  200] trn/loss 4.428e+00, trn/lr 2.971e+00, trn/scale 2.247e-01, val/acc 2.378e-02, val/nll 4.447e+00
[2023-02-14 18:32:05] [Epoch    14/  200] trn/loss 4.420e+00, trn/lr 2.966e+00, trn/scale 2.067e-01, val/acc 1.062e-02, val/nll 5.837e+00
[2023-02-14 18:32:14] [Epoch    15/  200] trn/loss 4.510e+00, trn/lr 2.961e+00, trn/scale 1.913e-01, val/acc 1.128e-02, val/nll 4.622e+00
[2023-02-14 18:32:22] [Epoch    16/  200] trn/loss 4.536e+00, trn/lr 2.956e+00, trn/scale 1.783e-01, val/acc 8.739e-03, val/nll 4.638e+00
[2023-02-14 18:32:30] [Epoch    17/  200] trn/loss 4.529e+00, trn/lr 2.950e+00, trn/scale 1.671e-01, val/acc 1.117e-02, val/nll 1.467e+01
[2023-02-14 18:32:38] [Epoch    18/  200] trn/loss 4.552e+00, trn/lr 2.944e+00, trn/scale 1.576e-01, val/acc 1.648e-02, val/nll 4.570e+00
[2023-02-14 18:32:47] [Epoch    19/  200] trn/loss 4.558e+00, trn/lr 2.937e+00, trn/scale 1.496e-01, val/acc 9.845e-03, val/nll 4.619e+00
[2023-02-14 18:32:55] [Epoch    20/  200] trn/loss 4.619e+00, trn/lr 2.930e+00, trn/scale 1.427e-01, val/acc 1.018e-02, val/nll 4.622e+00
[2023-02-14 18:33:03] [Epoch    21/  200] trn/loss 4.621e+00, trn/lr 2.923e+00, trn/scale 1.368e-01, val/acc 1.095e-02, val/nll 4.622e+00
[2023-02-14 18:33:11] [Epoch    22/  200] trn/loss 4.621e+00, trn/lr 2.915e+00, trn/scale 1.318e-01, val/acc 1.128e-02, val/nll 4.622e+00
[2023-02-14 18:33:20] [Epoch    23/  200] trn/loss 4.622e+00, trn/lr 2.907e+00, trn/scale 1.275e-01, val/acc 9.735e-03, val/nll 4.625e+00
[2023-02-14 18:33:28] [Epoch    24/  200] trn/loss 4.622e+00, trn/lr 2.899e+00, trn/scale 1.239e-01, val/acc 9.181e-03, val/nll 4.625e+00
[2023-02-14 18:33:36] [Epoch    25/  200] trn/loss 4.622e+00, trn/lr 2.890e+00, trn/scale 1.208e-01, val/acc 1.073e-02, val/nll 4.621e+00
[2023-02-14 18:33:44] [Epoch    26/  200] trn/loss 4.623e+00, trn/lr 2.881e+00, trn/scale 1.182e-01, val/acc 9.845e-03, val/nll 4.620e+00
[2023-02-14 18:33:53] [Epoch    27/  200] trn/loss 4.622e+00, trn/lr 2.872e+00, trn/scale 1.159e-01, val/acc 8.518e-03, val/nll 4.627e+00
[2023-02-14 18:34:01] [Epoch    28/  200] trn/loss 4.622e+00, trn/lr 2.862e+00, trn/scale 1.140e-01, val/acc 8.518e-03, val/nll 4.627e+00
[2023-02-14 18:34:09] [Epoch    29/  200] trn/loss 4.623e+00, trn/lr 2.852e+00, trn/scale 1.124e-01, val/acc 1.106e-02, val/nll 4.625e+00
[2023-02-14 18:34:17] [Epoch    30/  200] trn/loss 4.625e+00, trn/lr 2.842e+00, trn/scale 1.110e-01, val/acc 9.292e-03, val/nll 4.622e+00
[2023-02-14 18:34:26] [Epoch    31/  200] trn/loss 4.623e+00, trn/lr 2.831e+00, trn/scale 1.098e-01, val/acc 9.624e-03, val/nll 4.618e+00
[2023-02-14 18:34:34] [Epoch    32/  200] trn/loss 4.624e+00, trn/lr 2.820e+00, trn/scale 1.088e-01, val/acc 1.117e-02, val/nll 4.617e+00
[2023-02-14 18:34:42] [Epoch    33/  200] trn/loss 4.624e+00, trn/lr 2.809e+00, trn/scale 1.080e-01, val/acc 1.095e-02, val/nll 4.618e+00
[2023-02-14 18:34:50] [Epoch    34/  200] trn/loss 4.624e+00, trn/lr 2.797e+00, trn/scale 1.072e-01, val/acc 9.292e-03, val/nll 4.623e+00
[2023-02-14 18:34:58] [Epoch    35/  200] trn/loss 4.624e+00, trn/lr 2.785e+00, trn/scale 1.066e-01, val/acc 1.062e-02, val/nll 4.620e+00
[2023-02-14 18:35:07] [Epoch    36/  200] trn/loss 4.623e+00, trn/lr 2.773e+00, trn/scale 1.061e-01, val/acc 1.051e-02, val/nll 4.627e+00
