[2023-02-10 13:44:51] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-10 13:44:51] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 200
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0200-0000_lr-0.0000001_mo-0.70_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-10 13:45:24] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  5.346e+05, trn/neg_log_likelihood  9.262e+04, trn/neg_log_prior  4.420e+05, trn/lr  1.000e-07, trn/temperature  0.000e+00, val/acc 2.228e-01, val/nll 2.150e+00
[2023-02-10 13:45:28] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  5.220e+05, trn/neg_log_likelihood  8.235e+04, trn/neg_log_prior  4.396e+05, trn/lr  9.999e-08, trn/temperature  0.000e+00, val/acc 3.168e-01, val/nll 1.872e+00
[2023-02-10 13:45:32] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  5.120e+05, trn/neg_log_likelihood  7.462e+04, trn/neg_log_prior  4.374e+05, trn/lr  9.996e-08, trn/temperature  0.000e+00, val/acc 3.713e-01, val/nll 1.735e+00
[2023-02-10 13:45:35] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  5.050e+05, trn/neg_log_likelihood  6.975e+04, trn/neg_log_prior  4.352e+05, trn/lr  9.992e-08, trn/temperature  0.000e+00, val/acc 3.895e-01, val/nll 1.657e+00
[2023-02-10 13:45:39] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.992e+05, trn/neg_log_likelihood  6.610e+04, trn/neg_log_prior  4.331e+05, trn/lr  9.987e-08, trn/temperature  0.000e+00, val/acc 4.198e-01, val/nll 1.561e+00
[2023-02-10 13:45:42] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.944e+05, trn/neg_log_likelihood  6.333e+04, trn/neg_log_prior  4.311e+05, trn/lr  9.981e-08, trn/temperature  0.000e+00, val/acc 4.491e-01, val/nll 1.493e+00
[2023-02-10 13:45:46] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.900e+05, trn/neg_log_likelihood  6.092e+04, trn/neg_log_prior  4.290e+05, trn/lr  9.974e-08, trn/temperature  0.000e+00, val/acc 4.576e-01, val/nll 1.474e+00
[2023-02-10 13:45:50] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.865e+05, trn/neg_log_likelihood  5.943e+04, trn/neg_log_prior  4.271e+05, trn/lr  9.965e-08, trn/temperature  0.000e+00, val/acc 4.798e-01, val/nll 1.440e+00
[2023-02-10 13:45:53] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  4.826e+05, trn/neg_log_likelihood  5.743e+04, trn/neg_log_prior  4.252e+05, trn/lr  9.955e-08, trn/temperature  0.000e+00, val/acc 4.933e-01, val/nll 1.380e+00
[2023-02-10 13:45:57] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.793e+05, trn/neg_log_likelihood  5.599e+04, trn/neg_log_prior  4.233e+05, trn/lr  9.944e-08, trn/temperature  0.000e+00, val/acc 4.941e-01, val/nll 1.368e+00
[2023-02-10 13:46:01] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.762e+05, trn/neg_log_likelihood  5.465e+04, trn/neg_log_prior  4.215e+05, trn/lr  9.932e-08, trn/temperature  0.000e+00, val/acc 5.180e-01, val/nll 1.327e+00
[2023-02-10 13:46:04] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  4.732e+05, trn/neg_log_likelihood  5.345e+04, trn/neg_log_prior  4.198e+05, trn/lr  9.919e-08, trn/temperature  0.000e+00, val/acc 5.201e-01, val/nll 1.310e+00
[2023-02-10 13:46:08] [Cycle   1/ 30][Epoch  13/200] trn/posterior_energy  4.701e+05, trn/neg_log_likelihood  5.201e+04, trn/neg_log_prior  4.181e+05, trn/lr  9.904e-08, trn/temperature  0.000e+00, val/acc 5.263e-01, val/nll 1.301e+00
[2023-02-10 13:46:11] [Cycle   1/ 30][Epoch  14/200] trn/posterior_energy  4.674e+05, trn/neg_log_likelihood  5.096e+04, trn/neg_log_prior  4.164e+05, trn/lr  9.888e-08, trn/temperature  0.000e+00, val/acc 5.560e-01, val/nll 1.247e+00
[2023-02-10 13:46:15] [Cycle   1/ 30][Epoch  15/200] trn/posterior_energy  4.642e+05, trn/neg_log_likelihood  4.936e+04, trn/neg_log_prior  4.148e+05, trn/lr  9.871e-08, trn/temperature  0.000e+00, val/acc 5.596e-01, val/nll 1.221e+00
[2023-02-10 13:46:18] [Cycle   1/ 30][Epoch  16/200] trn/posterior_energy  4.612e+05, trn/neg_log_likelihood  4.796e+04, trn/neg_log_prior  4.133e+05, trn/lr  9.853e-08, trn/temperature  0.000e+00, val/acc 5.605e-01, val/nll 1.212e+00
[2023-02-10 13:46:22] [Cycle   1/ 30][Epoch  17/200] trn/posterior_energy  4.588e+05, trn/neg_log_likelihood  4.707e+04, trn/neg_log_prior  4.118e+05, trn/lr  9.833e-08, trn/temperature  0.000e+00, val/acc 5.759e-01, val/nll 1.171e+00
[2023-02-10 13:46:25] [Cycle   1/ 30][Epoch  18/200] trn/posterior_energy  4.565e+05, trn/neg_log_likelihood  4.614e+04, trn/neg_log_prior  4.103e+05, trn/lr  9.812e-08, trn/temperature  0.000e+00, val/acc 5.574e-01, val/nll 1.207e+00
[2023-02-10 13:46:29] [Cycle   1/ 30][Epoch  19/200] trn/posterior_energy  4.541e+05, trn/neg_log_likelihood  4.522e+04, trn/neg_log_prior  4.089e+05, trn/lr  9.790e-08, trn/temperature  0.000e+00, val/acc 5.907e-01, val/nll 1.126e+00
[2023-02-10 13:46:33] [Cycle   1/ 30][Epoch  20/200] trn/posterior_energy  4.516e+05, trn/neg_log_likelihood  4.403e+04, trn/neg_log_prior  4.076e+05, trn/lr  9.767e-08, trn/temperature  0.000e+00, val/acc 5.919e-01, val/nll 1.128e+00
[2023-02-10 13:46:36] [Cycle   1/ 30][Epoch  21/200] trn/posterior_energy  4.493e+05, trn/neg_log_likelihood  4.309e+04, trn/neg_log_prior  4.062e+05, trn/lr  9.743e-08, trn/temperature  0.000e+00, val/acc 5.774e-01, val/nll 1.160e+00
[2023-02-10 13:46:40] [Cycle   1/ 30][Epoch  22/200] trn/posterior_energy  4.473e+05, trn/neg_log_likelihood  4.230e+04, trn/neg_log_prior  4.050e+05, trn/lr  9.718e-08, trn/temperature  0.000e+00, val/acc 6.081e-01, val/nll 1.080e+00
[2023-02-10 13:46:43] [Cycle   1/ 30][Epoch  23/200] trn/posterior_energy  4.449e+05, trn/neg_log_likelihood  4.113e+04, trn/neg_log_prior  4.037e+05, trn/lr  9.691e-08, trn/temperature  0.000e+00, val/acc 6.061e-01, val/nll 1.078e+00
[2023-02-10 13:46:47] [Cycle   1/ 30][Epoch  24/200] trn/posterior_energy  4.429e+05, trn/neg_log_likelihood  4.042e+04, trn/neg_log_prior  4.025e+05, trn/lr  9.663e-08, trn/temperature  0.000e+00, val/acc 6.166e-01, val/nll 1.089e+00
[2023-02-10 13:46:50] [Cycle   1/ 30][Epoch  25/200] trn/posterior_energy  4.405e+05, trn/neg_log_likelihood  3.917e+04, trn/neg_log_prior  4.014e+05, trn/lr  9.634e-08, trn/temperature  0.000e+00, val/acc 6.394e-01, val/nll 1.013e+00
[2023-02-10 13:46:54] [Cycle   1/ 30][Epoch  26/200] trn/posterior_energy  4.388e+05, trn/neg_log_likelihood  3.858e+04, trn/neg_log_prior  4.002e+05, trn/lr  9.604e-08, trn/temperature  0.000e+00, val/acc 6.425e-01, val/nll 9.954e-01
[2023-02-10 13:46:57] [Cycle   1/ 30][Epoch  27/200] trn/posterior_energy  4.368e+05, trn/neg_log_likelihood  3.764e+04, trn/neg_log_prior  3.991e+05, trn/lr  9.573e-08, trn/temperature  0.000e+00, val/acc 6.466e-01, val/nll 9.963e-01
[2023-02-10 13:47:01] [Cycle   1/ 30][Epoch  28/200] trn/posterior_energy  4.353e+05, trn/neg_log_likelihood  3.721e+04, trn/neg_log_prior  3.981e+05, trn/lr  9.541e-08, trn/temperature  0.000e+00, val/acc 5.994e-01, val/nll 1.107e+00
