[2023-02-03 06:01:13] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 06:01:13] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 06:01:37] [Epoch     1/  500] trn/posterior_energy -3.420e+04, trn/neg_log_likelihood  8.910e+04, trn/neg_log_prior -1.233e+05, trn/lr  3.000e-07, val/acc 2.691e-01, val/nll 1.895e+00 (best_acc: 0.000e+00 -> 2.691e-01, test_acc: 2.667e-01, test_nll: 1.899e+00)
[2023-02-03 06:03:01] [Epoch    20/  500] trn/posterior_energy -1.082e+05, trn/neg_log_likelihood  1.231e+04, trn/neg_log_prior -1.205e+05, trn/lr  2.989e-07, val/acc 7.666e-01, val/nll 7.345e-01
[2023-02-03 06:03:05] [Epoch    21/  500] trn/posterior_energy -1.094e+05, trn/neg_log_likelihood  1.097e+04, trn/neg_log_prior -1.204e+05, trn/lr  2.988e-07, val/acc 7.665e-01, val/nll 7.676e-01
[2023-02-03 06:03:09] [Epoch    22/  500] trn/posterior_energy -1.098e+05, trn/neg_log_likelihood  1.040e+04, trn/neg_log_prior -1.202e+05, trn/lr  2.986e-07, val/acc 7.469e-01, val/nll 8.721e-01
[2023-02-03 06:03:13] [Epoch    23/  500] trn/posterior_energy -1.104e+05, trn/neg_log_likelihood  9.601e+03, trn/neg_log_prior -1.200e+05, trn/lr  2.985e-07, val/acc 7.715e-01, val/nll 7.973e-01
[2023-02-03 06:03:17] [Epoch    24/  500] trn/posterior_energy -1.113e+05, trn/neg_log_likelihood  8.515e+03, trn/neg_log_prior -1.198e+05, trn/lr  2.984e-07, val/acc 7.571e-01, val/nll 8.691e-01
[2023-02-03 06:03:22] [Epoch    25/  500] trn/posterior_energy -1.119e+05, trn/neg_log_likelihood  7.748e+03, trn/neg_log_prior -1.197e+05, trn/lr  2.982e-07, val/acc 7.802e-01, val/nll 7.954e-01 (best_acc: 7.777e-01 -> 7.802e-01, test_acc: 7.740e-01, test_nll: 8.310e-01)
[2023-02-03 06:03:26] [Epoch    26/  500] trn/posterior_energy -1.125e+05, trn/neg_log_likelihood  6.995e+03, trn/neg_log_prior -1.195e+05, trn/lr  2.981e-07, val/acc 7.708e-01, val/nll 8.440e-01
[2023-02-03 06:03:31] [Epoch    27/  500] trn/posterior_energy -1.130e+05, trn/neg_log_likelihood  6.360e+03, trn/neg_log_prior -1.194e+05, trn/lr  2.979e-07, val/acc 7.780e-01, val/nll 8.452e-01
[2023-02-03 06:03:35] [Epoch    28/  500] trn/posterior_energy -1.137e+05, trn/neg_log_likelihood  5.557e+03, trn/neg_log_prior -1.193e+05, trn/lr  2.978e-07, val/acc 7.664e-01, val/nll 9.426e-01
[2023-02-03 06:03:40] [Epoch    29/  500] trn/posterior_energy -1.136e+05, trn/neg_log_likelihood  5.566e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.976e-07, val/acc 7.581e-01, val/nll 9.830e-01
[2023-02-03 06:03:45] [Epoch    30/  500] trn/posterior_energy -1.139e+05, trn/neg_log_likelihood  5.199e+03, trn/neg_log_prior -1.191e+05, trn/lr  2.974e-07, val/acc 7.605e-01, val/nll 9.281e-01
[2023-02-03 06:03:49] [Epoch    31/  500] trn/posterior_energy -1.145e+05, trn/neg_log_likelihood  4.506e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.973e-07, val/acc 7.659e-01, val/nll 1.015e+00
[2023-02-03 06:03:53] [Epoch    32/  500] trn/posterior_energy -1.145e+05, trn/neg_log_likelihood  4.373e+03, trn/neg_log_prior -1.189e+05, trn/lr  2.971e-07, val/acc 7.613e-01, val/nll 1.008e+00
[2023-02-03 06:03:58] [Epoch    33/  500] trn/posterior_energy -1.153e+05, trn/neg_log_likelihood  3.507e+03, trn/neg_log_prior -1.188e+05, trn/lr  2.969e-07, val/acc 7.771e-01, val/nll 9.826e-01
[2023-02-03 06:04:02] [Epoch    34/  500] trn/posterior_energy -1.157e+05, trn/neg_log_likelihood  3.129e+03, trn/neg_log_prior -1.188e+05, trn/lr  2.967e-07, val/acc 7.718e-01, val/nll 9.510e-01
[2023-02-03 06:04:06] [Epoch    35/  500] trn/posterior_energy -1.138e+05, trn/neg_log_likelihood  4.935e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.965e-07, val/acc 7.527e-01, val/nll 1.051e+00
[2023-02-03 06:04:10] [Epoch    36/  500] trn/posterior_energy -1.158e+05, trn/neg_log_likelihood  2.877e+03, trn/neg_log_prior -1.186e+05, trn/lr  2.963e-07, val/acc 7.719e-01, val/nll 1.048e+00
[2023-02-03 06:04:14] [Epoch    37/  500] trn/posterior_energy -1.157e+05, trn/neg_log_likelihood  2.946e+03, trn/neg_log_prior -1.186e+05, trn/lr  2.961e-07, val/acc 7.643e-01, val/nll 1.079e+00
[2023-02-03 06:04:18] [Epoch    38/  500] trn/posterior_energy -1.151e+05, trn/neg_log_likelihood  3.498e+03, trn/neg_log_prior -1.186e+05, trn/lr  2.959e-07, val/acc 7.669e-01, val/nll 1.056e+00
[2023-02-03 06:04:22] [Epoch    39/  500] trn/posterior_energy -1.155e+05, trn/neg_log_likelihood  3.015e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.956e-07, val/acc 7.601e-01, val/nll 1.117e+00
[2023-02-03 06:04:26] [Epoch    40/  500] trn/posterior_energy -1.149e+05, trn/neg_log_likelihood  3.535e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.954e-07, val/acc 7.820e-01, val/nll 9.537e-01 (best_acc: 7.802e-01 -> 7.820e-01, test_acc: 7.781e-01, test_nll: 1.006e+00)
[2023-02-03 06:04:30] [Epoch    41/  500] trn/posterior_energy -1.166e+05, trn/neg_log_likelihood  1.823e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.952e-07, val/acc 7.758e-01, val/nll 1.028e+00
[2023-02-03 06:04:35] [Epoch    42/  500] trn/posterior_energy -1.167e+05, trn/neg_log_likelihood  1.817e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.949e-07, val/acc 7.638e-01, val/nll 1.162e+00
[2023-02-03 06:04:38] [Epoch    43/  500] trn/posterior_energy -1.166e+05, trn/neg_log_likelihood  1.975e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.947e-07, val/acc 7.802e-01, val/nll 1.077e+00
[2023-02-03 06:04:43] [Epoch    44/  500] trn/posterior_energy -1.161e+05, trn/neg_log_likelihood  2.483e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.944e-07, val/acc 7.709e-01, val/nll 1.107e+00
[2023-02-03 06:04:47] [Epoch    45/  500] trn/posterior_energy -1.160e+05, trn/neg_log_likelihood  2.529e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.942e-07, val/acc 7.761e-01, val/nll 1.094e+00
[2023-02-03 06:04:51] [Epoch    46/  500] trn/posterior_energy -1.151e+05, trn/neg_log_likelihood  3.413e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.939e-07, val/acc 7.731e-01, val/nll 1.053e+00
[2023-02-03 06:04:54] [Epoch    47/  500] trn/posterior_energy -1.164e+05, trn/neg_log_likelihood  2.051e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.936e-07, val/acc 7.634e-01, val/nll 1.156e+00
[2023-02-03 06:04:59] [Epoch    48/  500] trn/posterior_energy -1.163e+05, trn/neg_log_likelihood  2.209e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.934e-07, val/acc 7.840e-01, val/nll 1.053e+00 (best_acc: 7.820e-01 -> 7.840e-01, test_acc: 7.780e-01, test_nll: 1.090e+00)
[2023-02-03 06:05:03] [Epoch    49/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  1.571e+03, trn/neg_log_prior -1.185e+05, trn/lr  2.931e-07, val/acc 7.759e-01, val/nll 1.152e+00
[2023-02-03 06:05:07] [Epoch    50/  500] trn/posterior_energy -1.175e+05, trn/neg_log_likelihood  1.076e+03, trn/neg_log_prior -1.186e+05, trn/lr  2.928e-07, val/acc 7.788e-01, val/nll 1.140e+00
[2023-02-03 06:05:11] [Epoch    51/  500] trn/posterior_energy -1.177e+05, trn/neg_log_likelihood  9.340e+02, trn/neg_log_prior -1.187e+05, trn/lr  2.925e-07, val/acc 7.746e-01, val/nll 1.158e+00
[2023-02-03 06:05:15] [Epoch    52/  500] trn/posterior_energy -1.172e+05, trn/neg_log_likelihood  1.562e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.922e-07, val/acc 7.570e-01, val/nll 1.254e+00
[2023-02-03 06:05:19] [Epoch    53/  500] trn/posterior_energy -1.163e+05, trn/neg_log_likelihood  2.436e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.919e-07, val/acc 7.815e-01, val/nll 1.058e+00
[2023-02-03 06:05:23] [Epoch    54/  500] trn/posterior_energy -1.167e+05, trn/neg_log_likelihood  2.062e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.916e-07, val/acc 7.683e-01, val/nll 1.129e+00
[2023-02-03 06:05:27] [Epoch    55/  500] trn/posterior_energy -1.162e+05, trn/neg_log_likelihood  2.504e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.913e-07, val/acc 7.783e-01, val/nll 1.020e+00
[2023-02-03 06:05:31] [Epoch    56/  500] trn/posterior_energy -1.165e+05, trn/neg_log_likelihood  2.164e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.910e-07, val/acc 7.706e-01, val/nll 1.138e+00
[2023-02-03 06:05:35] [Epoch    57/  500] trn/posterior_energy -1.163e+05, trn/neg_log_likelihood  2.352e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.906e-07, val/acc 7.824e-01, val/nll 1.007e+00
[2023-02-03 06:05:39] [Epoch    58/  500] trn/posterior_energy -1.168e+05, trn/neg_log_likelihood  1.904e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.903e-07, val/acc 7.752e-01, val/nll 1.073e+00
[2023-02-03 06:05:43] [Epoch    59/  500] trn/posterior_energy -1.175e+05, trn/neg_log_likelihood  1.222e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.900e-07, val/acc 7.841e-01, val/nll 1.091e+00 (best_acc: 7.840e-01 -> 7.841e-01, test_acc: 7.825e-01, test_nll: 1.118e+00)
[2023-02-03 06:05:47] [Epoch    60/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  1.852e+03, trn/neg_log_prior -1.188e+05, trn/lr  2.896e-07, val/acc 7.710e-01, val/nll 1.069e+00
[2023-02-03 06:05:51] [Epoch    61/  500] trn/posterior_energy -1.163e+05, trn/neg_log_likelihood  2.505e+03, trn/neg_log_prior -1.188e+05, trn/lr  2.893e-07, val/acc 7.773e-01, val/nll 1.101e+00
[2023-02-03 06:05:55] [Epoch    62/  500] trn/posterior_energy -1.160e+05, trn/neg_log_likelihood  2.679e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.889e-07, val/acc 7.707e-01, val/nll 1.117e+00
[2023-02-03 06:06:00] [Epoch    63/  500] trn/posterior_energy -1.167e+05, trn/neg_log_likelihood  1.958e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.886e-07, val/acc 7.644e-01, val/nll 1.219e+00
[2023-02-03 06:06:04] [Epoch    64/  500] trn/posterior_energy -1.176e+05, trn/neg_log_likelihood  1.149e+03, trn/neg_log_prior -1.187e+05, trn/lr  2.882e-07, val/acc 7.838e-01, val/nll 1.063e+00
[2023-02-03 06:06:08] [Epoch    65/  500] trn/posterior_energy -1.176e+05, trn/neg_log_likelihood  1.233e+03, trn/neg_log_prior -1.188e+05, trn/lr  2.878e-07, val/acc 7.652e-01, val/nll 1.170e+00
[2023-02-03 06:06:12] [Epoch    66/  500] trn/posterior_energy -1.179e+05, trn/neg_log_likelihood  9.420e+02, trn/neg_log_prior -1.189e+05, trn/lr  2.875e-07, val/acc 7.860e-01, val/nll 1.116e+00 (best_acc: 7.841e-01 -> 7.860e-01, test_acc: 7.824e-01, test_nll: 1.156e+00)
[2023-02-03 06:06:16] [Epoch    67/  500] trn/posterior_energy -1.180e+05, trn/neg_log_likelihood  9.717e+02, trn/neg_log_prior -1.189e+05, trn/lr  2.871e-07, val/acc 7.826e-01, val/nll 1.197e+00
[2023-02-03 06:06:21] [Epoch    68/  500] trn/posterior_energy -1.182e+05, trn/neg_log_likelihood  8.486e+02, trn/neg_log_prior -1.190e+05, trn/lr  2.867e-07, val/acc 7.887e-01, val/nll 1.125e+00 (best_acc: 7.860e-01 -> 7.887e-01, test_acc: 7.824e-01, test_nll: 1.152e+00)
[2023-02-03 06:06:25] [Epoch    69/  500] trn/posterior_energy -1.173e+05, trn/neg_log_likelihood  1.738e+03, trn/neg_log_prior -1.191e+05, trn/lr  2.863e-07, val/acc 7.611e-01, val/nll 1.253e+00
[2023-02-03 06:06:29] [Epoch    70/  500] trn/posterior_energy -1.168e+05, trn/neg_log_likelihood  2.277e+03, trn/neg_log_prior -1.191e+05, trn/lr  2.859e-07, val/acc 7.740e-01, val/nll 1.147e+00
[2023-02-03 06:06:33] [Epoch    71/  500] trn/posterior_energy -1.170e+05, trn/neg_log_likelihood  1.994e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.855e-07, val/acc 7.736e-01, val/nll 1.153e+00
[2023-02-03 06:06:37] [Epoch    72/  500] trn/posterior_energy -1.170e+05, trn/neg_log_likelihood  2.048e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.851e-07, val/acc 7.736e-01, val/nll 1.134e+00
[2023-02-03 06:06:41] [Epoch    73/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  2.141e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.847e-07, val/acc 7.632e-01, val/nll 1.194e+00
[2023-02-03 06:06:44] [Epoch    74/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  2.057e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.843e-07, val/acc 7.713e-01, val/nll 1.057e+00
[2023-02-03 06:06:48] [Epoch    75/  500] trn/posterior_energy -1.178e+05, trn/neg_log_likelihood  1.216e+03, trn/neg_log_prior -1.190e+05, trn/lr  2.839e-07, val/acc 7.846e-01, val/nll 1.111e+00
[2023-02-03 06:06:52] [Epoch    76/  500] trn/posterior_energy -1.182e+05, trn/neg_log_likelihood  9.191e+02, trn/neg_log_prior -1.191e+05, trn/lr  2.834e-07, val/acc 7.804e-01, val/nll 1.150e+00
[2023-02-03 06:06:56] [Epoch    77/  500] trn/posterior_energy -1.184e+05, trn/neg_log_likelihood  7.541e+02, trn/neg_log_prior -1.192e+05, trn/lr  2.830e-07, val/acc 7.779e-01, val/nll 1.149e+00
[2023-02-03 06:07:00] [Epoch    78/  500] trn/posterior_energy -1.178e+05, trn/neg_log_likelihood  1.389e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.826e-07, val/acc 7.858e-01, val/nll 1.049e+00
[2023-02-03 06:07:04] [Epoch    79/  500] trn/posterior_energy -1.176e+05, trn/neg_log_likelihood  1.601e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.821e-07, val/acc 7.787e-01, val/nll 1.107e+00
[2023-02-03 06:07:08] [Epoch    80/  500] trn/posterior_energy -1.171e+05, trn/neg_log_likelihood  2.147e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.817e-07, val/acc 7.868e-01, val/nll 1.054e+00
[2023-02-03 06:07:12] [Epoch    81/  500] trn/posterior_energy -1.175e+05, trn/neg_log_likelihood  1.696e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.812e-07, val/acc 7.765e-01, val/nll 1.128e+00
[2023-02-03 06:07:16] [Epoch    82/  500] trn/posterior_energy -1.177e+05, trn/neg_log_likelihood  1.493e+03, trn/neg_log_prior -1.192e+05, trn/lr  2.808e-07, val/acc 7.820e-01, val/nll 1.130e+00
[2023-02-03 06:07:20] [Epoch    83/  500] trn/posterior_energy -1.180e+05, trn/neg_log_likelihood  1.214e+03, trn/neg_log_prior -1.193e+05, trn/lr  2.803e-07, val/acc 7.812e-01, val/nll 1.175e+00
[2023-02-03 06:07:24] [Epoch    84/  500] trn/posterior_energy -1.182e+05, trn/neg_log_likelihood  1.071e+03, trn/neg_log_prior -1.193e+05, trn/lr  2.798e-07, val/acc 7.735e-01, val/nll 1.183e+00
[2023-02-03 06:07:28] [Epoch    85/  500] trn/posterior_energy -1.184e+05, trn/neg_log_likelihood  9.699e+02, trn/neg_log_prior -1.194e+05, trn/lr  2.794e-07, val/acc 7.654e-01, val/nll 1.247e+00
[2023-02-03 06:07:32] [Epoch    86/  500] trn/posterior_energy -1.181e+05, trn/neg_log_likelihood  1.318e+03, trn/neg_log_prior -1.194e+05, trn/lr  2.789e-07, val/acc 7.731e-01, val/nll 1.206e+00
[2023-02-03 06:07:36] [Epoch    87/  500] trn/posterior_energy -1.183e+05, trn/neg_log_likelihood  1.132e+03, trn/neg_log_prior -1.194e+05, trn/lr  2.784e-07, val/acc 7.834e-01, val/nll 1.066e+00
[2023-02-03 06:07:40] [Epoch    88/  500] trn/posterior_energy -1.188e+05, trn/neg_log_likelihood  7.365e+02, trn/neg_log_prior -1.195e+05, trn/lr  2.779e-07, val/acc 7.835e-01, val/nll 1.104e+00
[2023-02-03 06:07:45] [Epoch    89/  500] trn/posterior_energy -1.180e+05, trn/neg_log_likelihood  1.512e+03, trn/neg_log_prior -1.196e+05, trn/lr  2.774e-07, val/acc 7.895e-01, val/nll 1.020e+00 (best_acc: 7.887e-01 -> 7.895e-01, test_acc: 7.858e-01, test_nll: 1.076e+00)
[2023-02-03 06:07:49] [Epoch    90/  500] trn/posterior_energy -1.161e+05, trn/neg_log_likelihood  3.435e+03, trn/neg_log_prior -1.195e+05, trn/lr  2.769e-07, val/acc 7.753e-01, val/nll 1.058e+00
[2023-02-03 06:07:53] [Epoch    91/  500] trn/posterior_energy -1.172e+05, trn/neg_log_likelihood  2.241e+03, trn/neg_log_prior -1.194e+05, trn/lr  2.764e-07, val/acc 7.813e-01, val/nll 1.064e+00
[2023-02-03 06:07:57] [Epoch    92/  500] trn/posterior_energy -1.186e+05, trn/neg_log_likelihood  8.354e+02, trn/neg_log_prior -1.194e+05, trn/lr  2.759e-07, val/acc 7.879e-01, val/nll 1.046e+00
[2023-02-03 06:08:01] [Epoch    93/  500] trn/posterior_energy -1.192e+05, trn/neg_log_likelihood  3.126e+02, trn/neg_log_prior -1.195e+05, trn/lr  2.754e-07, val/acc 7.914e-01, val/nll 1.085e+00 (best_acc: 7.895e-01 -> 7.914e-01, test_acc: 7.844e-01, test_nll: 1.135e+00)
[2023-02-03 06:08:05] [Epoch    94/  500] trn/posterior_energy -1.196e+05, trn/neg_log_likelihood  7.632e+01, trn/neg_log_prior -1.196e+05, trn/lr  2.749e-07, val/acc 8.025e-01, val/nll 1.044e+00 (best_acc: 7.914e-01 -> 8.025e-01, test_acc: 7.933e-01, test_nll: 1.107e+00)
[2023-02-03 06:08:10] [Epoch    95/  500] trn/posterior_energy -1.198e+05, trn/neg_log_likelihood  1.931e+01, trn/neg_log_prior -1.198e+05, trn/lr  2.743e-07, val/acc 8.053e-01, val/nll 1.014e+00 (best_acc: 8.025e-01 -> 8.053e-01, test_acc: 7.978e-01, test_nll: 1.080e+00)
[2023-02-03 06:08:14] [Epoch    96/  500] trn/posterior_energy -1.199e+05, trn/neg_log_likelihood  1.368e+01, trn/neg_log_prior -1.199e+05, trn/lr  2.738e-07, val/acc 8.060e-01, val/nll 1.007e+00 (best_acc: 8.053e-01 -> 8.060e-01, test_acc: 7.982e-01, test_nll: 1.070e+00)
