[2023-02-05 22:12:25] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 22:12:25] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 22:12:31] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:13:14] [Epoch     1/  500] trn/posterior_energy  4.246e+06, trn/neg_log_likelihood  8.155e+04, trn/neg_log_prior  4.164e+06, trn/lr  1.000e-07, val/acc 3.816e-01, val/nll 1.664e+00 (best_acc: 0.000e+00 -> 3.816e-01, test_acc: 3.793e-01, test_nll: 1.662e+00)
[2023-02-05 22:15:42] [Epoch    12/  500] trn/posterior_energy  4.057e+06, trn/neg_log_likelihood  2.179e+04, trn/neg_log_prior  4.035e+06, trn/lr  9.987e-08, val/acc 7.463e-01, val/nll 7.394e-01
[2023-02-05 22:15:56] [Epoch    13/  500] trn/posterior_energy  4.052e+06, trn/neg_log_likelihood  2.059e+04, trn/neg_log_prior  4.031e+06, trn/lr  9.985e-08, val/acc 7.963e-01, val/nll 5.985e-01 (best_acc: 7.521e-01 -> 7.963e-01, test_acc: 7.923e-01, test_nll: 6.111e-01)
[2023-02-05 22:16:08] [Epoch    14/  500] trn/posterior_energy  4.046e+06, trn/neg_log_likelihood  1.872e+04, trn/neg_log_prior  4.027e+06, trn/lr  9.982e-08, val/acc 7.892e-01, val/nll 6.387e-01
[2023-02-05 22:16:22] [Epoch    15/  500] trn/posterior_energy  4.042e+06, trn/neg_log_likelihood  1.772e+04, trn/neg_log_prior  4.024e+06, trn/lr  9.979e-08, val/acc 7.979e-01, val/nll 6.162e-01 (best_acc: 7.963e-01 -> 7.979e-01, test_acc: 7.960e-01, test_nll: 6.255e-01)
[2023-02-05 22:16:34] [Epoch    16/  500] trn/posterior_energy  4.038e+06, trn/neg_log_likelihood  1.593e+04, trn/neg_log_prior  4.022e+06, trn/lr  9.976e-08, val/acc 7.937e-01, val/nll 6.194e-01
[2023-02-05 22:16:46] [Epoch    17/  500] trn/posterior_energy  4.035e+06, trn/neg_log_likelihood  1.564e+04, trn/neg_log_prior  4.019e+06, trn/lr  9.973e-08, val/acc 7.956e-01, val/nll 6.143e-01
[2023-02-05 22:17:00] [Epoch    18/  500] trn/posterior_energy  4.032e+06, trn/neg_log_likelihood  1.388e+04, trn/neg_log_prior  4.018e+06, trn/lr  9.970e-08, val/acc 8.112e-01, val/nll 5.899e-01 (best_acc: 7.979e-01 -> 8.112e-01, test_acc: 8.091e-01, test_nll: 5.921e-01)
[2023-02-05 22:17:12] [Epoch    19/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.215e+04, trn/neg_log_prior  4.016e+06, trn/lr  9.966e-08, val/acc 8.092e-01, val/nll 5.972e-01
[2023-02-05 22:17:24] [Epoch    20/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.168e+04, trn/neg_log_prior  4.015e+06, trn/lr  9.963e-08, val/acc 8.101e-01, val/nll 5.988e-01
[2023-02-05 22:17:38] [Epoch    21/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.146e+04, trn/neg_log_prior  4.014e+06, trn/lr  9.959e-08, val/acc 8.133e-01, val/nll 5.865e-01 (best_acc: 8.112e-01 -> 8.133e-01, test_acc: 8.109e-01, test_nll: 5.911e-01)
[2023-02-05 22:17:51] [Epoch    22/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.070e+04, trn/neg_log_prior  4.013e+06, trn/lr  9.954e-08, val/acc 8.178e-01, val/nll 5.703e-01 (best_acc: 8.133e-01 -> 8.178e-01, test_acc: 8.130e-01, test_nll: 5.848e-01)
[2023-02-05 22:18:03] [Epoch    23/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  9.753e+03, trn/neg_log_prior  4.012e+06, trn/lr  9.950e-08, val/acc 8.126e-01, val/nll 5.859e-01
[2023-02-05 22:18:15] [Epoch    24/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  1.051e+04, trn/neg_log_prior  4.012e+06, trn/lr  9.946e-08, val/acc 8.010e-01, val/nll 6.301e-01
[2023-02-05 22:18:29] [Epoch    25/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  8.716e+03, trn/neg_log_prior  4.011e+06, trn/lr  9.941e-08, val/acc 8.179e-01, val/nll 5.879e-01 (best_acc: 8.178e-01 -> 8.179e-01, test_acc: 8.131e-01, test_nll: 6.010e-01)
[2023-02-05 22:18:43] [Epoch    26/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  9.037e+03, trn/neg_log_prior  4.011e+06, trn/lr  9.936e-08, val/acc 8.226e-01, val/nll 5.636e-01 (best_acc: 8.179e-01 -> 8.226e-01, test_acc: 8.230e-01, test_nll: 5.666e-01)
[2023-02-05 22:18:56] [Epoch    27/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  8.505e+03, trn/neg_log_prior  4.011e+06, trn/lr  9.931e-08, val/acc 8.135e-01, val/nll 6.130e-01
[2023-02-05 22:19:07] [Epoch    28/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  7.339e+03, trn/neg_log_prior  4.010e+06, trn/lr  9.926e-08, val/acc 8.111e-01, val/nll 6.243e-01
[2023-02-05 22:19:20] [Epoch    29/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  7.325e+03, trn/neg_log_prior  4.010e+06, trn/lr  9.920e-08, val/acc 8.177e-01, val/nll 5.950e-01
[2023-02-05 22:19:32] [Epoch    30/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  6.846e+03, trn/neg_log_prior  4.010e+06, trn/lr  9.914e-08, val/acc 8.150e-01, val/nll 6.170e-01
[2023-02-05 22:19:43] [Epoch    31/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  6.664e+03, trn/neg_log_prior  4.009e+06, trn/lr  9.908e-08, val/acc 8.105e-01, val/nll 6.404e-01
[2023-02-05 22:19:56] [Epoch    32/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  6.636e+03, trn/neg_log_prior  4.009e+06, trn/lr  9.902e-08, val/acc 8.002e-01, val/nll 6.968e-01
[2023-02-05 22:20:09] [Epoch    33/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  7.089e+03, trn/neg_log_prior  4.009e+06, trn/lr  9.896e-08, val/acc 8.229e-01, val/nll 5.844e-01 (best_acc: 8.226e-01 -> 8.229e-01, test_acc: 8.207e-01, test_nll: 5.955e-01)
[2023-02-05 22:20:21] [Epoch    34/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.966e+03, trn/neg_log_prior  4.009e+06, trn/lr  9.890e-08, val/acc 7.930e-01, val/nll 7.177e-01
[2023-02-05 22:20:33] [Epoch    35/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.811e+03, trn/neg_log_prior  4.009e+06, trn/lr  9.883e-08, val/acc 8.079e-01, val/nll 6.801e-01
[2023-02-05 22:20:45] [Epoch    36/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.928e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.876e-08, val/acc 8.073e-01, val/nll 6.552e-01
[2023-02-05 22:20:57] [Epoch    37/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  6.193e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.869e-08, val/acc 7.938e-01, val/nll 6.788e-01
[2023-02-05 22:21:09] [Epoch    38/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.872e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.862e-08, val/acc 8.106e-01, val/nll 6.522e-01
[2023-02-05 22:21:20] [Epoch    39/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.356e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.854e-08, val/acc 8.092e-01, val/nll 6.574e-01
[2023-02-05 22:21:32] [Epoch    40/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.667e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.847e-08, val/acc 8.114e-01, val/nll 6.393e-01
[2023-02-05 22:21:46] [Epoch    41/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.158e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.839e-08, val/acc 8.239e-01, val/nll 6.326e-01 (best_acc: 8.229e-01 -> 8.239e-01, test_acc: 8.157e-01, test_nll: 6.399e-01)
[2023-02-05 22:21:58] [Epoch    42/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.055e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.831e-08, val/acc 8.126e-01, val/nll 6.800e-01
[2023-02-05 22:22:12] [Epoch    43/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.702e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.823e-08, val/acc 8.241e-01, val/nll 6.138e-01 (best_acc: 8.239e-01 -> 8.241e-01, test_acc: 8.254e-01, test_nll: 6.125e-01)
[2023-02-05 22:22:26] [Epoch    44/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.187e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.814e-08, val/acc 8.264e-01, val/nll 6.075e-01 (best_acc: 8.241e-01 -> 8.264e-01, test_acc: 8.260e-01, test_nll: 6.055e-01)
[2023-02-05 22:22:38] [Epoch    45/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.254e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.806e-08, val/acc 8.083e-01, val/nll 6.588e-01
[2023-02-05 22:22:50] [Epoch    46/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.715e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.797e-08, val/acc 8.154e-01, val/nll 6.561e-01
[2023-02-05 22:23:02] [Epoch    47/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.045e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.788e-08, val/acc 8.004e-01, val/nll 7.100e-01
[2023-02-05 22:23:14] [Epoch    48/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.156e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.779e-08, val/acc 8.213e-01, val/nll 6.222e-01
[2023-02-05 22:23:26] [Epoch    49/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.940e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.770e-08, val/acc 8.175e-01, val/nll 6.356e-01
[2023-02-05 22:23:38] [Epoch    50/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.402e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.760e-08, val/acc 8.138e-01, val/nll 6.514e-01
[2023-02-05 22:23:50] [Epoch    51/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.725e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.750e-08, val/acc 8.192e-01, val/nll 6.240e-01
[2023-02-05 22:24:02] [Epoch    52/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.383e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.741e-08, val/acc 8.050e-01, val/nll 6.703e-01
[2023-02-05 22:24:15] [Epoch    53/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.661e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.730e-08, val/acc 8.112e-01, val/nll 6.448e-01
[2023-02-05 22:24:27] [Epoch    54/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  4.953e+03, trn/neg_log_prior  4.008e+06, trn/lr  9.720e-08, val/acc 8.114e-01, val/nll 6.664e-01
[2023-02-05 22:24:39] [Epoch    55/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.343e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.710e-08, val/acc 8.205e-01, val/nll 6.287e-01
[2023-02-05 22:24:51] [Epoch    56/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.740e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.699e-08, val/acc 8.019e-01, val/nll 7.270e-01
[2023-02-05 22:25:03] [Epoch    57/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.375e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.688e-08, val/acc 8.106e-01, val/nll 6.803e-01
[2023-02-05 22:25:18] [Epoch    58/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.996e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.677e-08, val/acc 8.326e-01, val/nll 5.940e-01 (best_acc: 8.264e-01 -> 8.326e-01, test_acc: 8.324e-01, test_nll: 5.979e-01)
[2023-02-05 22:25:30] [Epoch    59/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.292e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.666e-08, val/acc 8.110e-01, val/nll 6.602e-01
[2023-02-05 22:25:42] [Epoch    60/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.124e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.655e-08, val/acc 8.070e-01, val/nll 7.020e-01
[2023-02-05 22:25:54] [Epoch    61/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.545e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.643e-08, val/acc 8.121e-01, val/nll 6.501e-01
[2023-02-05 22:26:06] [Epoch    62/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.611e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.631e-08, val/acc 8.237e-01, val/nll 6.420e-01
[2023-02-05 22:26:18] [Epoch    63/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.459e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.619e-08, val/acc 8.230e-01, val/nll 6.066e-01
[2023-02-05 22:26:31] [Epoch    64/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.852e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.607e-08, val/acc 8.220e-01, val/nll 6.341e-01
[2023-02-05 22:26:43] [Epoch    65/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.109e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.595e-08, val/acc 8.132e-01, val/nll 6.772e-01
[2023-02-05 22:26:55] [Epoch    66/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.749e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.583e-08, val/acc 8.221e-01, val/nll 6.155e-01
[2023-02-05 22:27:07] [Epoch    67/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.441e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.570e-08, val/acc 8.228e-01, val/nll 6.424e-01
[2023-02-05 22:27:19] [Epoch    68/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.509e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.557e-08, val/acc 8.198e-01, val/nll 6.538e-01
[2023-02-05 22:27:31] [Epoch    69/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.040e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.544e-08, val/acc 8.102e-01, val/nll 6.896e-01
[2023-02-05 22:27:42] [Epoch    70/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.392e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.531e-08, val/acc 8.164e-01, val/nll 6.343e-01
[2023-02-05 22:27:54] [Epoch    71/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.276e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.517e-08, val/acc 8.225e-01, val/nll 6.353e-01
[2023-02-05 22:28:06] [Epoch    72/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.692e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.504e-08, val/acc 8.198e-01, val/nll 6.397e-01
[2023-02-05 22:28:18] [Epoch    73/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.323e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.490e-08, val/acc 8.108e-01, val/nll 6.874e-01
[2023-02-05 22:28:31] [Epoch    74/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.452e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.476e-08, val/acc 8.092e-01, val/nll 6.855e-01
[2023-02-05 22:28:43] [Epoch    75/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.139e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.462e-08, val/acc 8.225e-01, val/nll 6.601e-01
[2023-02-05 22:28:55] [Epoch    76/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.231e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.448e-08, val/acc 8.204e-01, val/nll 6.436e-01
[2023-02-05 22:29:07] [Epoch    77/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.302e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.433e-08, val/acc 8.106e-01, val/nll 7.006e-01
[2023-02-05 22:29:20] [Epoch    78/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.153e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.419e-08, val/acc 8.206e-01, val/nll 6.369e-01
[2023-02-05 22:29:32] [Epoch    79/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.682e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.404e-08, val/acc 8.205e-01, val/nll 6.365e-01
[2023-02-05 22:29:44] [Epoch    80/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.634e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.389e-08, val/acc 8.132e-01, val/nll 6.856e-01
[2023-02-05 22:29:57] [Epoch    81/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.972e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.374e-08, val/acc 8.332e-01, val/nll 6.011e-01 (best_acc: 8.326e-01 -> 8.332e-01, test_acc: 8.360e-01, test_nll: 5.959e-01)
[2023-02-05 22:30:10] [Epoch    82/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  3.964e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.359e-08, val/acc 8.079e-01, val/nll 7.133e-01
[2023-02-05 22:30:22] [Epoch    83/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.785e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.343e-08, val/acc 7.941e-01, val/nll 7.439e-01
[2023-02-05 22:30:34] [Epoch    84/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.414e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.328e-08, val/acc 8.227e-01, val/nll 6.338e-01
[2023-02-05 22:30:46] [Epoch    85/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.590e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.312e-08, val/acc 8.177e-01, val/nll 6.707e-01
[2023-02-05 22:30:58] [Epoch    86/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.972e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.296e-08, val/acc 8.281e-01, val/nll 6.357e-01
[2023-02-05 22:31:10] [Epoch    87/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.648e+03, trn/neg_log_prior  4.006e+06, trn/lr  9.280e-08, val/acc 8.190e-01, val/nll 6.541e-01
[2023-02-05 22:31:22] [Epoch    88/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.397e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.263e-08, val/acc 8.177e-01, val/nll 6.906e-01
[2023-02-05 22:31:34] [Epoch    89/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.659e+03, trn/neg_log_prior  4.007e+06, trn/lr  9.247e-08, val/acc 8.259e-01, val/nll 6.263e-01
[2023-02-05 22:31:46] [Epoch    90/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.482e+03, trn/neg_log_prior  4.006e+06, trn/lr  9.230e-08, val/acc 8.269e-01, val/nll 6.372e-01
[2023-02-05 22:31:59] [Epoch    91/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.769e+03, trn/neg_log_prior  4.006e+06, trn/lr  9.213e-08, val/acc 8.257e-01, val/nll 6.437e-01
[2023-02-05 22:32:11] [Epoch    92/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.235e+03, trn/neg_log_prior  4.006e+06, trn/lr  9.196e-08, val/acc 8.119e-01, val/nll 6.717e-01
[2023-02-05 22:32:23] [Epoch    93/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  3.630e+03, trn/neg_log_prior  4.006e+06, trn/lr  9.179e-08, val/acc 8.168e-01, val/nll 6.634e-01
