[2023-02-14 04:37:19] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-14 04:37:19] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 200
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0200-0000_lr-0.0000030_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-14 04:37:46] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  5.065e+05, trn/neg_log_likelihood  9.220e+04, trn/neg_log_prior  4.143e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.652e-01, val/nll 2.213e+00
[2023-02-14 04:37:50] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  6.699e+05, trn/neg_log_likelihood  8.944e+04, trn/neg_log_prior  5.804e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 2.015e-01, val/nll 2.127e+00
[2023-02-14 04:37:54] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  4.847e+05, trn/neg_log_likelihood  8.733e+04, trn/neg_log_prior  3.974e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.318e+00
[2023-02-14 04:37:58] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  5.849e+05, trn/neg_log_likelihood  9.546e+04, trn/neg_log_prior  4.894e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.329e+00
[2023-02-14 04:38:02] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.538e+05, trn/neg_log_likelihood  9.512e+04, trn/neg_log_prior  3.587e+05, trn/lr  2.996e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-14 04:38:06] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.572e+05, trn/neg_log_likelihood  9.525e+04, trn/neg_log_prior  3.619e+05, trn/lr  2.994e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.316e+00
[2023-02-14 04:38:10] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.637e+05, trn/neg_log_likelihood  9.512e+04, trn/neg_log_prior  3.686e+05, trn/lr  2.992e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-14 04:38:14] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.552e+05, trn/neg_log_likelihood  9.521e+04, trn/neg_log_prior  3.600e+05, trn/lr  2.990e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.320e+00
[2023-02-14 04:38:18] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  5.164e+05, trn/neg_log_likelihood  9.514e+04, trn/neg_log_prior  4.212e+05, trn/lr  2.987e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.326e+00
[2023-02-14 04:38:22] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.723e+05, trn/neg_log_likelihood  9.516e+04, trn/neg_log_prior  3.771e+05, trn/lr  2.983e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.325e+00
[2023-02-14 04:38:26] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.515e+05, trn/neg_log_likelihood  9.505e+04, trn/neg_log_prior  3.564e+05, trn/lr  2.980e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.354e+00
