[2023-02-15 14:21:58] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 14:21:58] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.99
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.3
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.990_b2-0.999_wd-0.0010_eps-1e-1_rho-0.3000_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 14:22:04] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 14:23:15] [Epoch     1/  200] trn/loss 5.009e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 1.847e-02, val/nll 4.726e+00 (best_acc: 0.000e+00 -> 1.847e-02, test_acc: 1.800e-02, test_nll: 4.697e+00)
[2023-02-15 14:23:24] [Epoch     2/  200] trn/loss 4.390e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 4.358e-02, val/nll 4.238e+00 (best_acc: 1.847e-02 -> 4.358e-02, test_acc: 4.430e-02, test_nll: 4.216e+00)
[2023-02-15 14:23:33] [Epoch     3/  200] trn/loss 4.118e+00, trn/lr 2.999e+00, trn/scale 7.045e-01, val/acc 7.732e-02, val/nll 4.021e+00 (best_acc: 4.358e-02 -> 7.732e-02, test_acc: 8.160e-02, test_nll: 4.006e+00)
[2023-02-15 14:23:43] [Epoch     4/  200] trn/loss 3.949e+00, trn/lr 2.998e+00, trn/scale 6.153e-01, val/acc 8.296e-02, val/nll 3.900e+00 (best_acc: 7.732e-02 -> 8.296e-02, test_acc: 8.480e-02, test_nll: 3.890e+00)
[2023-02-15 14:23:52] [Epoch     5/  200] trn/loss 3.826e+00, trn/lr 2.996e+00, trn/scale 5.392e-01, val/acc 1.071e-01, val/nll 3.778e+00 (best_acc: 8.296e-02 -> 1.071e-01, test_acc: 1.168e-01, test_nll: 3.768e+00)
[2023-02-15 14:24:01] [Epoch     6/  200] trn/loss 3.722e+00, trn/lr 2.994e+00, trn/scale 4.744e-01, val/acc 1.260e-01, val/nll 3.690e+00 (best_acc: 1.071e-01 -> 1.260e-01, test_acc: 1.258e-01, test_nll: 3.680e+00)
[2023-02-15 14:24:10] [Epoch     7/  200] trn/loss 3.632e+00, trn/lr 2.992e+00, trn/scale 4.192e-01, val/acc 1.409e-01, val/nll 3.655e+00 (best_acc: 1.260e-01 -> 1.409e-01, test_acc: 1.406e-01, test_nll: 3.629e+00)
[2023-02-15 14:24:20] [Epoch     8/  200] trn/loss 3.485e+00, trn/lr 2.990e+00, trn/scale 3.721e-01, val/acc 1.619e-01, val/nll 3.468e+00 (best_acc: 1.409e-01 -> 1.619e-01, test_acc: 1.624e-01, test_nll: 3.453e+00)
[2023-02-15 14:24:29] [Epoch     9/  200] trn/loss 3.381e+00, trn/lr 2.987e+00, trn/scale 3.321e-01, val/acc 1.626e-01, val/nll 3.434e+00 (best_acc: 1.619e-01 -> 1.626e-01, test_acc: 1.692e-01, test_nll: 3.385e+00)
[2023-02-15 14:24:38] [Epoch    10/  200] trn/loss 3.314e+00, trn/lr 2.983e+00, trn/scale 2.979e-01, val/acc 1.826e-01, val/nll 3.407e+00 (best_acc: 1.626e-01 -> 1.826e-01, test_acc: 1.854e-01, test_nll: 3.381e+00)
[2023-02-15 14:24:47] [Epoch    11/  200] trn/loss 3.209e+00, trn/lr 2.980e+00, trn/scale 2.688e-01, val/acc 2.170e-01, val/nll 3.201e+00 (best_acc: 1.826e-01 -> 2.170e-01, test_acc: 2.173e-01, test_nll: 3.193e+00)
[2023-02-15 14:24:55] [Epoch    12/  200] trn/loss 3.118e+00, trn/lr 2.976e+00, trn/scale 2.440e-01, val/acc 2.074e-01, val/nll 3.244e+00
[2023-02-15 14:29:02] [Epoch    42/  200] trn/loss 4.097e+00, trn/lr 2.692e+00, trn/scale 1.022e-01, val/acc 4.502e-02, val/nll 4.205e+00
[2023-02-15 14:29:11] [Epoch    43/  200] trn/loss 4.102e+00, trn/lr 2.678e+00, trn/scale 1.020e-01, val/acc 4.381e-02, val/nll 4.302e+00
[2023-02-15 14:29:19] [Epoch    44/  200] trn/loss 4.110e+00, trn/lr 2.663e+00, trn/scale 1.019e-01, val/acc 4.115e-02, val/nll 4.417e+00
[2023-02-15 14:29:27] [Epoch    45/  200] trn/loss 4.119e+00, trn/lr 2.648e+00, trn/scale 1.017e-01, val/acc 4.292e-02, val/nll 4.336e+00
[2023-02-15 14:29:35] [Epoch    46/  200] trn/loss 4.134e+00, trn/lr 2.633e+00, trn/scale 1.016e-01, val/acc 3.595e-02, val/nll 4.774e+00
[2023-02-15 14:29:43] [Epoch    47/  200] trn/loss 4.122e+00, trn/lr 2.617e+00, trn/scale 1.015e-01, val/acc 4.392e-02, val/nll 4.302e+00
[2023-02-15 14:29:52] [Epoch    48/  200] trn/loss 4.112e+00, trn/lr 2.602e+00, trn/scale 1.015e-01, val/acc 3.982e-02, val/nll 4.431e+00
[2023-02-15 14:30:00] [Epoch    49/  200] trn/loss 4.096e+00, trn/lr 2.585e+00, trn/scale 1.014e-01, val/acc 5.155e-02, val/nll 4.234e+00
[2023-02-15 14:30:08] [Epoch    50/  200] trn/loss 4.091e+00, trn/lr 2.569e+00, trn/scale 1.013e-01, val/acc 5.973e-02, val/nll 4.099e+00
[2023-02-15 14:30:16] [Epoch    51/  200] trn/loss 4.094e+00, trn/lr 2.552e+00, trn/scale 1.013e-01, val/acc 6.361e-02, val/nll 4.143e+00
[2023-02-15 14:30:25] [Epoch    52/  200] trn/loss 4.093e+00, trn/lr 2.535e+00, trn/scale 1.013e-01, val/acc 5.376e-02, val/nll 4.404e+00
[2023-02-15 14:30:33] [Epoch    53/  200] trn/loss 4.085e+00, trn/lr 2.518e+00, trn/scale 1.012e-01, val/acc 5.985e-02, val/nll 4.153e+00
[2023-02-15 14:30:41] [Epoch    54/  200] trn/loss 4.104e+00, trn/lr 2.501e+00, trn/scale 1.012e-01, val/acc 4.347e-02, val/nll 4.300e+00
[2023-02-15 14:30:49] [Epoch    55/  200] trn/loss 4.067e+00, trn/lr 2.483e+00, trn/scale 1.012e-01, val/acc 4.480e-02, val/nll 4.251e+00
[2023-02-15 14:30:57] [Epoch    56/  200] trn/loss 4.083e+00, trn/lr 2.465e+00, trn/scale 1.011e-01, val/acc 2.876e-02, val/nll 4.426e+00
[2023-02-15 14:31:06] [Epoch    57/  200] trn/loss 4.147e+00, trn/lr 2.447e+00, trn/scale 1.011e-01, val/acc 4.535e-02, val/nll 4.331e+00
[2023-02-15 14:31:14] [Epoch    58/  200] trn/loss 4.109e+00, trn/lr 2.429e+00, trn/scale 1.011e-01, val/acc 2.987e-02, val/nll 4.416e+00
[2023-02-15 14:31:22] [Epoch    59/  200] trn/loss 4.080e+00, trn/lr 2.410e+00, trn/scale 1.011e-01, val/acc 6.737e-02, val/nll 4.122e+00
[2023-02-15 14:31:30] [Epoch    60/  200] trn/loss 4.074e+00, trn/lr 2.391e+00, trn/scale 1.011e-01, val/acc 5.575e-02, val/nll 4.134e+00
[2023-02-15 14:31:39] [Epoch    61/  200] trn/loss 4.069e+00, trn/lr 2.372e+00, trn/scale 1.011e-01, val/acc 4.049e-02, val/nll 4.351e+00
[2023-02-15 14:31:47] [Epoch    62/  200] trn/loss 4.054e+00, trn/lr 2.353e+00, trn/scale 1.011e-01, val/acc 4.491e-02, val/nll 4.479e+00
[2023-02-15 14:31:55] [Epoch    63/  200] trn/loss 4.073e+00, trn/lr 2.333e+00, trn/scale 1.011e-01, val/acc 2.157e-02, val/nll 4.926e+00
[2023-02-15 14:32:03] [Epoch    64/  200] trn/loss 4.087e+00, trn/lr 2.314e+00, trn/scale 1.011e-01, val/acc 3.186e-02, val/nll 4.627e+00
[2023-02-15 14:32:11] [Epoch    65/  200] trn/loss 4.079e+00, trn/lr 2.294e+00, trn/scale 1.010e-01, val/acc 5.420e-02, val/nll 4.222e+00
[2023-02-15 14:32:20] [Epoch    66/  200] trn/loss 4.067e+00, trn/lr 2.274e+00, trn/scale 1.010e-01, val/acc 5.841e-02, val/nll 4.220e+00
[2023-02-15 14:32:28] [Epoch    67/  200] trn/loss 4.085e+00, trn/lr 2.253e+00, trn/scale 1.010e-01, val/acc 4.945e-02, val/nll 4.382e+00
[2023-02-15 14:32:36] [Epoch    68/  200] trn/loss 4.103e+00, trn/lr 2.233e+00, trn/scale 1.010e-01, val/acc 4.303e-02, val/nll 4.270e+00
[2023-02-15 14:32:44] [Epoch    69/  200] trn/loss 4.088e+00, trn/lr 2.212e+00, trn/scale 1.010e-01, val/acc 3.241e-02, val/nll 4.902e+00
[2023-02-15 14:32:53] [Epoch    70/  200] trn/loss 4.062e+00, trn/lr 2.192e+00, trn/scale 1.010e-01, val/acc 5.796e-02, val/nll 4.304e+00
[2023-02-15 14:33:01] [Epoch    71/  200] trn/loss 4.065e+00, trn/lr 2.171e+00, trn/scale 1.010e-01, val/acc 4.469e-02, val/nll 4.290e+00
[2023-02-15 14:33:09] [Epoch    72/  200] trn/loss 4.066e+00, trn/lr 2.149e+00, trn/scale 1.010e-01, val/acc 6.173e-02, val/nll 4.107e+00
[2023-02-15 14:33:17] [Epoch    73/  200] trn/loss 4.078e+00, trn/lr 2.128e+00, trn/scale 1.010e-01, val/acc 5.819e-02, val/nll 4.147e+00
[2023-02-15 14:33:25] [Epoch    74/  200] trn/loss 4.052e+00, trn/lr 2.107e+00, trn/scale 1.010e-01, val/acc 5.387e-02, val/nll 4.212e+00
[2023-02-15 14:33:34] [Epoch    75/  200] trn/loss 4.064e+00, trn/lr 2.085e+00, trn/scale 1.010e-01, val/acc 4.115e-02, val/nll 4.544e+00
[2023-02-15 14:33:42] [Epoch    76/  200] trn/loss 4.071e+00, trn/lr 2.063e+00, trn/scale 1.010e-01, val/acc 3.462e-02, val/nll 5.350e+00
[2023-02-15 14:33:50] [Epoch    77/  200] trn/loss 4.099e+00, trn/lr 2.041e+00, trn/scale 1.010e-01, val/acc 5.000e-02, val/nll 4.243e+00
[2023-02-15 14:33:58] [Epoch    78/  200] trn/loss 4.062e+00, trn/lr 2.019e+00, trn/scale 1.010e-01, val/acc 6.228e-02, val/nll 4.067e+00
[2023-02-15 14:34:07] [Epoch    79/  200] trn/loss 4.045e+00, trn/lr 1.997e+00, trn/scale 1.010e-01, val/acc 6.162e-02, val/nll 4.102e+00
[2023-02-15 14:34:15] [Epoch    80/  200] trn/loss 4.058e+00, trn/lr 1.975e+00, trn/scale 1.010e-01, val/acc 5.088e-02, val/nll 4.141e+00
[2023-02-15 14:34:23] [Epoch    81/  200] trn/loss 4.040e+00, trn/lr 1.952e+00, trn/scale 1.010e-01, val/acc 3.606e-02, val/nll 4.425e+00
[2023-02-15 14:34:31] [Epoch    82/  200] trn/loss 4.062e+00, trn/lr 1.930e+00, trn/scale 1.010e-01, val/acc 3.739e-02, val/nll 4.409e+00
[2023-02-15 14:34:40] [Epoch    83/  200] trn/loss 4.048e+00, trn/lr 1.907e+00, trn/scale 1.010e-01, val/acc 6.316e-02, val/nll 4.156e+00
[2023-02-15 14:34:48] [Epoch    84/  200] trn/loss 4.070e+00, trn/lr 1.885e+00, trn/scale 1.010e-01, val/acc 6.361e-02, val/nll 4.053e+00
[2023-02-15 14:34:56] [Epoch    85/  200] trn/loss 4.034e+00, trn/lr 1.862e+00, trn/scale 1.010e-01, val/acc 3.562e-02, val/nll 4.642e+00
[2023-02-15 14:35:04] [Epoch    86/  200] trn/loss 4.027e+00, trn/lr 1.839e+00, trn/scale 1.010e-01, val/acc 2.909e-02, val/nll 4.774e+00
[2023-02-15 14:35:12] [Epoch    87/  200] trn/loss 3.998e+00, trn/lr 1.816e+00, trn/scale 1.010e-01, val/acc 6.914e-02, val/nll 4.064e+00
[2023-02-15 14:35:21] [Epoch    88/  200] trn/loss 4.022e+00, trn/lr 1.793e+00, trn/scale 1.010e-01, val/acc 5.697e-02, val/nll 4.292e+00
[2023-02-15 14:35:29] [Epoch    89/  200] trn/loss 4.036e+00, trn/lr 1.770e+00, trn/scale 1.010e-01, val/acc 6.571e-02, val/nll 4.104e+00
[2023-02-15 14:35:37] [Epoch    90/  200] trn/loss 4.030e+00, trn/lr 1.746e+00, trn/scale 1.010e-01, val/acc 6.504e-02, val/nll 4.090e+00
[2023-02-15 14:35:45] [Epoch    91/  200] trn/loss 4.036e+00, trn/lr 1.723e+00, trn/scale 1.010e-01, val/acc 4.292e-02, val/nll 4.381e+00
[2023-02-15 14:35:53] [Epoch    92/  200] trn/loss 4.049e+00, trn/lr 1.700e+00, trn/scale 1.010e-01, val/acc 2.699e-02, val/nll 5.774e+00
[2023-02-15 14:36:02] [Epoch    93/  200] trn/loss 4.033e+00, trn/lr 1.676e+00, trn/scale 1.010e-01, val/acc 4.148e-02, val/nll 4.274e+00
[2023-02-15 14:36:10] [Epoch    94/  200] trn/loss 4.036e+00, trn/lr 1.653e+00, trn/scale 1.010e-01, val/acc 7.268e-02, val/nll 4.082e+00
[2023-02-15 14:36:18] [Epoch    95/  200] trn/loss 4.031e+00, trn/lr 1.630e+00, trn/scale 1.010e-01, val/acc 6.327e-02, val/nll 4.064e+00
[2023-02-15 14:36:26] [Epoch    96/  200] trn/loss 4.030e+00, trn/lr 1.606e+00, trn/scale 1.010e-01, val/acc 4.137e-02, val/nll 4.778e+00
[2023-02-15 14:36:35] [Epoch    97/  200] trn/loss 4.012e+00, trn/lr 1.582e+00, trn/scale 1.010e-01, val/acc 5.874e-02, val/nll 4.124e+00
[2023-02-15 14:36:43] [Epoch    98/  200] trn/loss 4.016e+00, trn/lr 1.559e+00, trn/scale 1.010e-01, val/acc 4.956e-02, val/nll 4.315e+00
[2023-02-15 14:36:51] [Epoch    99/  200] trn/loss 4.001e+00, trn/lr 1.535e+00, trn/scale 1.010e-01, val/acc 6.759e-02, val/nll 4.081e+00
[2023-02-15 14:36:59] [Epoch   100/  200] trn/loss 4.015e+00, trn/lr 1.512e+00, trn/scale 1.010e-01, val/acc 3.673e-02, val/nll 4.406e+00
[2023-02-15 14:37:08] [Epoch   101/  200] trn/loss 4.004e+00, trn/lr 1.488e+00, trn/scale 1.010e-01, val/acc 6.361e-02, val/nll 4.114e+00
[2023-02-15 14:37:16] [Epoch   102/  200] trn/loss 3.997e+00, trn/lr 1.465e+00, trn/scale 1.010e-01, val/acc 7.378e-02, val/nll 3.989e+00
[2023-02-15 14:37:24] [Epoch   103/  200] trn/loss 4.015e+00, trn/lr 1.441e+00, trn/scale 1.010e-01, val/acc 3.938e-02, val/nll 4.696e+00
[2023-02-15 14:37:32] [Epoch   104/  200] trn/loss 4.006e+00, trn/lr 1.418e+00, trn/scale 1.010e-01, val/acc 5.476e-02, val/nll 4.298e+00
[2023-02-15 14:37:41] [Epoch   105/  200] trn/loss 4.000e+00, trn/lr 1.394e+00, trn/scale 1.010e-01, val/acc 3.717e-02, val/nll 4.473e+00
[2023-02-15 14:37:49] [Epoch   106/  200] trn/loss 3.990e+00, trn/lr 1.371e+00, trn/scale 1.010e-01, val/acc 7.223e-02, val/nll 4.031e+00
[2023-02-15 14:37:57] [Epoch   107/  200] trn/loss 3.985e+00, trn/lr 1.347e+00, trn/scale 1.010e-01, val/acc 4.956e-02, val/nll 4.552e+00
[2023-02-15 14:38:05] [Epoch   108/  200] trn/loss 3.982e+00, trn/lr 1.324e+00, trn/scale 1.010e-01, val/acc 6.604e-02, val/nll 4.140e+00
[2023-02-15 14:38:14] [Epoch   109/  200] trn/loss 3.976e+00, trn/lr 1.300e+00, trn/scale 1.010e-01, val/acc 5.929e-02, val/nll 4.149e+00
[2023-02-15 14:38:22] [Epoch   110/  200] trn/loss 3.996e+00, trn/lr 1.277e+00, trn/scale 1.010e-01, val/acc 5.619e-02, val/nll 4.179e+00
[2023-02-15 14:38:30] [Epoch   111/  200] trn/loss 3.976e+00, trn/lr 1.254e+00, trn/scale 1.010e-01, val/acc 6.925e-02, val/nll 4.077e+00
[2023-02-15 14:38:38] [Epoch   112/  200] trn/loss 3.978e+00, trn/lr 1.231e+00, trn/scale 1.010e-01, val/acc 4.248e-02, val/nll 4.216e+00
