[2023-02-17 00:55:08] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-17 00:55:08] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.97
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.03
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.970_b2-0.999_wd-0.0010_eps-1e-1_rho-0.0300_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-17 00:55:14] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-17 00:56:24] [Epoch     1/  200] trn/loss 1.855e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 4.482e-01, val/nll 1.519e+00 (best_acc: 0.000e+00 -> 4.482e-01, test_acc: 4.572e-01, test_nll: 1.502e+00)
[2023-02-17 00:56:34] [Epoch     2/  200] trn/loss 1.389e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 5.275e-01, val/nll 1.358e+00 (best_acc: 4.482e-01 -> 5.275e-01, test_acc: 5.251e-01, test_nll: 1.373e+00)
[2023-02-17 00:56:43] [Epoch     3/  200] trn/loss 1.054e+00, trn/lr 2.999e+00, trn/scale 7.046e-01, val/acc 6.277e-01, val/nll 1.028e+00 (best_acc: 5.275e-01 -> 6.277e-01, test_acc: 6.246e-01, test_nll: 1.042e+00)
[2023-02-17 00:56:52] [Epoch     4/  200] trn/loss 9.210e-01, trn/lr 2.998e+00, trn/scale 6.154e-01, val/acc 6.753e-01, val/nll 9.350e-01 (best_acc: 6.277e-01 -> 6.753e-01, test_acc: 6.709e-01, test_nll: 9.432e-01)
[2023-02-17 00:57:00] [Epoch     5/  200] trn/loss 8.369e-01, trn/lr 2.996e+00, trn/scale 5.393e-01, val/acc 5.686e-01, val/nll 1.329e+00
[2023-02-17 00:59:36] [Epoch    24/  200] trn/loss 1.473e+00, trn/lr 2.899e+00, trn/scale 1.220e-01, val/acc 1.993e-01, val/nll 4.361e+00
[2023-02-17 00:59:44] [Epoch    25/  200] trn/loss 1.534e+00, trn/lr 2.890e+00, trn/scale 1.189e-01, val/acc 1.356e-01, val/nll 7.307e+00
[2023-02-17 00:59:52] [Epoch    26/  200] trn/loss 1.542e+00, trn/lr 2.881e+00, trn/scale 1.163e-01, val/acc 2.084e-01, val/nll 3.417e+00
[2023-02-17 01:00:00] [Epoch    27/  200] trn/loss 1.526e+00, trn/lr 2.872e+00, trn/scale 1.140e-01, val/acc 1.389e-01, val/nll 6.446e+00
[2023-02-17 01:00:08] [Epoch    28/  200] trn/loss 1.565e+00, trn/lr 2.862e+00, trn/scale 1.121e-01, val/acc 2.343e-01, val/nll 2.234e+00
[2023-02-17 01:00:16] [Epoch    29/  200] trn/loss 1.605e+00, trn/lr 2.852e+00, trn/scale 1.105e-01, val/acc 1.597e-01, val/nll 3.968e+00
[2023-02-17 01:00:25] [Epoch    30/  200] trn/loss 1.617e+00, trn/lr 2.842e+00, trn/scale 1.091e-01, val/acc 2.163e-01, val/nll 7.697e+00
[2023-02-17 01:00:33] [Epoch    31/  200] trn/loss 1.638e+00, trn/lr 2.831e+00, trn/scale 1.079e-01, val/acc 2.437e-01, val/nll 2.116e+00
[2023-02-17 01:00:41] [Epoch    32/  200] trn/loss 1.639e+00, trn/lr 2.820e+00, trn/scale 1.069e-01, val/acc 1.320e-01, val/nll 3.086e+00
[2023-02-17 01:00:49] [Epoch    33/  200] trn/loss 1.669e+00, trn/lr 2.809e+00, trn/scale 1.060e-01, val/acc 1.756e-01, val/nll 4.527e+00
[2023-02-17 01:00:57] [Epoch    34/  200] trn/loss 1.650e+00, trn/lr 2.797e+00, trn/scale 1.053e-01, val/acc 2.187e-01, val/nll 2.218e+00
[2023-02-17 01:01:06] [Epoch    35/  200] trn/loss 1.677e+00, trn/lr 2.785e+00, trn/scale 1.046e-01, val/acc 2.165e-01, val/nll 2.689e+00
[2023-02-17 01:01:14] [Epoch    36/  200] trn/loss 1.780e+00, trn/lr 2.773e+00, trn/scale 1.041e-01, val/acc 1.948e-01, val/nll 2.864e+00
[2023-02-17 01:01:22] [Epoch    37/  200] trn/loss 1.716e+00, trn/lr 2.760e+00, trn/scale 1.036e-01, val/acc 2.326e-01, val/nll 2.380e+00
[2023-02-17 01:01:30] [Epoch    38/  200] trn/loss 1.779e+00, trn/lr 2.747e+00, trn/scale 1.033e-01, val/acc 2.608e-01, val/nll 2.136e+00
[2023-02-17 01:01:38] [Epoch    39/  200] trn/loss 1.720e+00, trn/lr 2.734e+00, trn/scale 1.029e-01, val/acc 1.731e-01, val/nll 5.333e+00
[2023-02-17 01:01:46] [Epoch    40/  200] trn/loss 1.677e+00, trn/lr 2.720e+00, trn/scale 1.026e-01, val/acc 1.698e-01, val/nll 2.768e+00
[2023-02-17 01:01:55] [Epoch    41/  200] trn/loss 1.760e+00, trn/lr 2.707e+00, trn/scale 1.024e-01, val/acc 1.004e-01, val/nll 1.040e+01
[2023-02-17 01:02:03] [Epoch    42/  200] trn/loss 1.748e+00, trn/lr 2.692e+00, trn/scale 1.022e-01, val/acc 1.215e-01, val/nll 5.101e+00
[2023-02-17 01:02:11] [Epoch    43/  200] trn/loss 1.701e+00, trn/lr 2.678e+00, trn/scale 1.020e-01, val/acc 1.127e-01, val/nll 6.848e+00
[2023-02-17 01:02:19] [Epoch    44/  200] trn/loss 1.773e+00, trn/lr 2.663e+00, trn/scale 1.019e-01, val/acc 1.131e-01, val/nll 3.327e+00
[2023-02-17 01:02:27] [Epoch    45/  200] trn/loss 1.772e+00, trn/lr 2.648e+00, trn/scale 1.017e-01, val/acc 2.701e-01, val/nll 1.924e+00
[2023-02-17 01:02:35] [Epoch    46/  200] trn/loss 1.753e+00, trn/lr 2.633e+00, trn/scale 1.016e-01, val/acc 1.156e-01, val/nll 1.102e+01
[2023-02-17 01:02:44] [Epoch    47/  200] trn/loss 1.740e+00, trn/lr 2.617e+00, trn/scale 1.015e-01, val/acc 2.093e-01, val/nll 2.128e+00
[2023-02-17 01:02:52] [Epoch    48/  200] trn/loss 1.734e+00, trn/lr 2.602e+00, trn/scale 1.015e-01, val/acc 1.031e-01, val/nll 7.413e+00
[2023-02-17 01:03:00] [Epoch    49/  200] trn/loss 1.733e+00, trn/lr 2.585e+00, trn/scale 1.014e-01, val/acc 9.381e-02, val/nll 7.670e+00
[2023-02-17 01:03:08] [Epoch    50/  200] trn/loss 1.777e+00, trn/lr 2.569e+00, trn/scale 1.013e-01, val/acc 1.696e-01, val/nll 2.199e+00
[2023-02-17 01:03:16] [Epoch    51/  200] trn/loss 1.797e+00, trn/lr 2.552e+00, trn/scale 1.013e-01, val/acc 2.292e-01, val/nll 2.080e+00
[2023-02-17 01:03:24] [Epoch    52/  200] trn/loss 1.762e+00, trn/lr 2.535e+00, trn/scale 1.013e-01, val/acc 2.855e-01, val/nll 1.916e+00
[2023-02-17 01:03:32] [Epoch    53/  200] trn/loss 1.767e+00, trn/lr 2.518e+00, trn/scale 1.012e-01, val/acc 9.347e-02, val/nll 7.901e+00
[2023-02-17 01:03:41] [Epoch    54/  200] trn/loss 1.767e+00, trn/lr 2.501e+00, trn/scale 1.012e-01, val/acc 1.472e-01, val/nll 2.365e+00
[2023-02-17 01:03:49] [Epoch    55/  200] trn/loss 1.749e+00, trn/lr 2.483e+00, trn/scale 1.012e-01, val/acc 1.523e-01, val/nll 2.366e+00
[2023-02-17 01:03:57] [Epoch    56/  200] trn/loss 1.757e+00, trn/lr 2.465e+00, trn/scale 1.011e-01, val/acc 1.158e-01, val/nll 2.812e+00
[2023-02-17 01:04:05] [Epoch    57/  200] trn/loss 1.764e+00, trn/lr 2.447e+00, trn/scale 1.011e-01, val/acc 2.250e-01, val/nll 2.266e+00
[2023-02-17 01:04:13] [Epoch    58/  200] trn/loss 1.748e+00, trn/lr 2.429e+00, trn/scale 1.011e-01, val/acc 1.837e-01, val/nll 2.299e+00
[2023-02-17 01:04:21] [Epoch    59/  200] trn/loss 1.786e+00, trn/lr 2.410e+00, trn/scale 1.011e-01, val/acc 2.167e-01, val/nll 1.997e+00
[2023-02-17 01:04:30] [Epoch    60/  200] trn/loss 1.797e+00, trn/lr 2.391e+00, trn/scale 1.011e-01, val/acc 3.032e-01, val/nll 2.085e+00
[2023-02-17 01:04:38] [Epoch    61/  200] trn/loss 1.769e+00, trn/lr 2.372e+00, trn/scale 1.011e-01, val/acc 1.501e-01, val/nll 4.242e+00
[2023-02-17 01:04:46] [Epoch    62/  200] trn/loss 1.752e+00, trn/lr 2.353e+00, trn/scale 1.011e-01, val/acc 1.615e-01, val/nll 3.625e+00
[2023-02-17 01:04:54] [Epoch    63/  200] trn/loss 1.766e+00, trn/lr 2.333e+00, trn/scale 1.011e-01, val/acc 1.686e-01, val/nll 3.814e+00
[2023-02-17 01:05:02] [Epoch    64/  200] trn/loss 1.740e+00, trn/lr 2.314e+00, trn/scale 1.010e-01, val/acc 2.154e-01, val/nll 2.221e+00
[2023-02-17 01:05:11] [Epoch    65/  200] trn/loss 1.726e+00, trn/lr 2.294e+00, trn/scale 1.010e-01, val/acc 2.566e-01, val/nll 2.446e+00
[2023-02-17 01:05:19] [Epoch    66/  200] trn/loss 1.745e+00, trn/lr 2.274e+00, trn/scale 1.010e-01, val/acc 2.046e-01, val/nll 3.154e+00
[2023-02-17 01:05:27] [Epoch    67/  200] trn/loss 1.758e+00, trn/lr 2.253e+00, trn/scale 1.010e-01, val/acc 2.437e-01, val/nll 2.349e+00
[2023-02-17 01:05:35] [Epoch    68/  200] trn/loss 1.733e+00, trn/lr 2.233e+00, trn/scale 1.010e-01, val/acc 2.290e-01, val/nll 2.137e+00
[2023-02-17 01:05:43] [Epoch    69/  200] trn/loss 1.732e+00, trn/lr 2.212e+00, trn/scale 1.010e-01, val/acc 1.654e-01, val/nll 2.515e+00
[2023-02-17 01:05:52] [Epoch    70/  200] trn/loss 1.785e+00, trn/lr 2.192e+00, trn/scale 1.010e-01, val/acc 1.186e-01, val/nll 3.716e+00
[2023-02-17 01:06:00] [Epoch    71/  200] trn/loss 1.745e+00, trn/lr 2.171e+00, trn/scale 1.010e-01, val/acc 1.308e-01, val/nll 5.201e+00
[2023-02-17 01:06:08] [Epoch    72/  200] trn/loss 1.747e+00, trn/lr 2.149e+00, trn/scale 1.010e-01, val/acc 2.519e-01, val/nll 2.469e+00
[2023-02-17 01:06:16] [Epoch    73/  200] trn/loss 1.763e+00, trn/lr 2.128e+00, trn/scale 1.010e-01, val/acc 2.048e-01, val/nll 2.109e+00
[2023-02-17 01:06:24] [Epoch    74/  200] trn/loss 1.767e+00, trn/lr 2.107e+00, trn/scale 1.010e-01, val/acc 2.134e-01, val/nll 2.078e+00
[2023-02-17 01:06:32] [Epoch    75/  200] trn/loss 1.771e+00, trn/lr 2.085e+00, trn/scale 1.010e-01, val/acc 2.996e-01, val/nll 1.939e+00
[2023-02-17 01:06:41] [Epoch    76/  200] trn/loss 1.738e+00, trn/lr 2.063e+00, trn/scale 1.010e-01, val/acc 3.118e-01, val/nll 1.762e+00
[2023-02-17 01:06:49] [Epoch    77/  200] trn/loss 1.802e+00, trn/lr 2.041e+00, trn/scale 1.010e-01, val/acc 2.240e-01, val/nll 3.128e+00
[2023-02-17 01:06:57] [Epoch    78/  200] trn/loss 1.780e+00, trn/lr 2.019e+00, trn/scale 1.010e-01, val/acc 2.407e-01, val/nll 2.560e+00
[2023-02-17 01:07:05] [Epoch    79/  200] trn/loss 1.733e+00, trn/lr 1.997e+00, trn/scale 1.010e-01, val/acc 2.739e-01, val/nll 2.077e+00
[2023-02-17 01:07:13] [Epoch    80/  200] trn/loss 1.701e+00, trn/lr 1.975e+00, trn/scale 1.010e-01, val/acc 1.736e-01, val/nll 2.960e+00
[2023-02-17 01:07:22] [Epoch    81/  200] trn/loss 1.712e+00, trn/lr 1.952e+00, trn/scale 1.010e-01, val/acc 1.949e-01, val/nll 2.852e+00
[2023-02-17 01:07:30] [Epoch    82/  200] trn/loss 1.726e+00, trn/lr 1.930e+00, trn/scale 1.010e-01, val/acc 1.715e-01, val/nll 2.783e+00
[2023-02-17 01:07:38] [Epoch    83/  200] trn/loss 1.705e+00, trn/lr 1.907e+00, trn/scale 1.010e-01, val/acc 2.850e-01, val/nll 2.089e+00
[2023-02-17 01:07:46] [Epoch    84/  200] trn/loss 1.738e+00, trn/lr 1.885e+00, trn/scale 1.010e-01, val/acc 2.550e-01, val/nll 2.184e+00
[2023-02-17 01:07:54] [Epoch    85/  200] trn/loss 1.714e+00, trn/lr 1.862e+00, trn/scale 1.010e-01, val/acc 1.518e-01, val/nll 5.537e+00
[2023-02-17 01:08:02] [Epoch    86/  200] trn/loss 1.710e+00, trn/lr 1.839e+00, trn/scale 1.010e-01, val/acc 2.368e-01, val/nll 2.046e+00
[2023-02-17 01:08:11] [Epoch    87/  200] trn/loss 1.735e+00, trn/lr 1.816e+00, trn/scale 1.010e-01, val/acc 1.614e-01, val/nll 2.396e+00
[2023-02-17 01:08:19] [Epoch    88/  200] trn/loss 1.728e+00, trn/lr 1.793e+00, trn/scale 1.010e-01, val/acc 2.127e-01, val/nll 2.555e+00
[2023-02-17 01:08:27] [Epoch    89/  200] trn/loss 1.737e+00, trn/lr 1.770e+00, trn/scale 1.010e-01, val/acc 1.361e-01, val/nll 3.230e+00
[2023-02-17 01:08:35] [Epoch    90/  200] trn/loss 1.712e+00, trn/lr 1.746e+00, trn/scale 1.010e-01, val/acc 2.027e-01, val/nll 3.216e+00
[2023-02-17 01:08:43] [Epoch    91/  200] trn/loss 1.714e+00, trn/lr 1.723e+00, trn/scale 1.010e-01, val/acc 1.877e-01, val/nll 3.079e+00
[2023-02-17 01:08:51] [Epoch    92/  200] trn/loss 1.720e+00, trn/lr 1.700e+00, trn/scale 1.010e-01, val/acc 2.060e-01, val/nll 3.361e+00
[2023-02-17 01:09:00] [Epoch    93/  200] trn/loss 1.722e+00, trn/lr 1.676e+00, trn/scale 1.010e-01, val/acc 2.545e-01, val/nll 2.221e+00
[2023-02-17 01:09:08] [Epoch    94/  200] trn/loss 1.694e+00, trn/lr 1.653e+00, trn/scale 1.010e-01, val/acc 2.446e-01, val/nll 2.108e+00
[2023-02-17 01:09:16] [Epoch    95/  200] trn/loss 1.698e+00, trn/lr 1.630e+00, trn/scale 1.010e-01, val/acc 1.606e-01, val/nll 5.290e+00
[2023-02-17 01:09:24] [Epoch    96/  200] trn/loss 1.677e+00, trn/lr 1.606e+00, trn/scale 1.010e-01, val/acc 1.863e-01, val/nll 5.844e+00
[2023-02-17 01:09:32] [Epoch    97/  200] trn/loss 1.699e+00, trn/lr 1.582e+00, trn/scale 1.010e-01, val/acc 2.248e-01, val/nll 2.815e+00
[2023-02-17 01:09:41] [Epoch    98/  200] trn/loss 1.681e+00, trn/lr 1.559e+00, trn/scale 1.010e-01, val/acc 2.140e-01, val/nll 2.452e+00
[2023-02-17 01:09:49] [Epoch    99/  200] trn/loss 1.684e+00, trn/lr 1.535e+00, trn/scale 1.010e-01, val/acc 1.352e-01, val/nll 5.816e+00
[2023-02-17 01:09:57] [Epoch   100/  200] trn/loss 1.688e+00, trn/lr 1.512e+00, trn/scale 1.010e-01, val/acc 2.382e-01, val/nll 3.109e+00
[2023-02-17 01:10:05] [Epoch   101/  200] trn/loss 1.664e+00, trn/lr 1.488e+00, trn/scale 1.010e-01, val/acc 3.608e-01, val/nll 1.666e+00
[2023-02-17 01:10:13] [Epoch   102/  200] trn/loss 1.682e+00, trn/lr 1.465e+00, trn/scale 1.010e-01, val/acc 2.601e-01, val/nll 2.518e+00
[2023-02-17 01:10:22] [Epoch   103/  200] trn/loss 1.663e+00, trn/lr 1.441e+00, trn/scale 1.010e-01, val/acc 2.897e-01, val/nll 2.285e+00
[2023-02-17 01:10:30] [Epoch   104/  200] trn/loss 1.659e+00, trn/lr 1.418e+00, trn/scale 1.010e-01, val/acc 2.363e-01, val/nll 2.078e+00
[2023-02-17 01:10:38] [Epoch   105/  200] trn/loss 1.671e+00, trn/lr 1.394e+00, trn/scale 1.010e-01, val/acc 2.052e-01, val/nll 2.298e+00
[2023-02-17 01:10:46] [Epoch   106/  200] trn/loss 1.662e+00, trn/lr 1.371e+00, trn/scale 1.010e-01, val/acc 1.989e-01, val/nll 8.008e+00
[2023-02-17 01:10:54] [Epoch   107/  200] trn/loss 1.651e+00, trn/lr 1.347e+00, trn/scale 1.010e-01, val/acc 1.577e-01, val/nll 2.633e+00
[2023-02-17 01:11:02] [Epoch   108/  200] trn/loss 1.684e+00, trn/lr 1.324e+00, trn/scale 1.010e-01, val/acc 2.615e-01, val/nll 2.442e+00
[2023-02-17 01:11:11] [Epoch   109/  200] trn/loss 1.667e+00, trn/lr 1.300e+00, trn/scale 1.010e-01, val/acc 2.887e-01, val/nll 2.073e+00
[2023-02-17 01:11:19] [Epoch   110/  200] trn/loss 1.634e+00, trn/lr 1.277e+00, trn/scale 1.010e-01, val/acc 2.915e-01, val/nll 1.922e+00
[2023-02-17 01:11:27] [Epoch   111/  200] trn/loss 1.648e+00, trn/lr 1.254e+00, trn/scale 1.010e-01, val/acc 1.873e-01, val/nll 4.993e+00
[2023-02-17 01:11:35] [Epoch   112/  200] trn/loss 1.659e+00, trn/lr 1.231e+00, trn/scale 1.010e-01, val/acc 2.534e-01, val/nll 2.193e+00
[2023-02-17 01:11:43] [Epoch   113/  200] trn/loss 1.657e+00, trn/lr 1.207e+00, trn/scale 1.010e-01, val/acc 2.194e-01, val/nll 3.548e+00
[2023-02-17 01:11:51] [Epoch   114/  200] trn/loss 1.626e+00, trn/lr 1.184e+00, trn/scale 1.010e-01, val/acc 3.329e-01, val/nll 1.784e+00
[2023-02-17 01:12:00] [Epoch   115/  200] trn/loss 1.624e+00, trn/lr 1.161e+00, trn/scale 1.010e-01, val/acc 3.795e-01, val/nll 1.642e+00
[2023-02-17 01:12:08] [Epoch   116/  200] trn/loss 1.598e+00, trn/lr 1.138e+00, trn/scale 1.010e-01, val/acc 2.949e-01, val/nll 1.849e+00
[2023-02-17 01:12:16] [Epoch   117/  200] trn/loss 1.598e+00, trn/lr 1.116e+00, trn/scale 1.010e-01, val/acc 3.594e-01, val/nll 1.699e+00
[2023-02-17 01:12:24] [Epoch   118/  200] trn/loss 1.598e+00, trn/lr 1.093e+00, trn/scale 1.010e-01, val/acc 1.494e-01, val/nll 2.724e+00
[2023-02-17 01:12:32] [Epoch   119/  200] trn/loss 1.573e+00, trn/lr 1.070e+00, trn/scale 1.010e-01, val/acc 1.379e-01, val/nll 2.931e+00
[2023-02-17 01:12:41] [Epoch   120/  200] trn/loss 1.579e+00, trn/lr 1.048e+00, trn/scale 1.010e-01, val/acc 3.168e-01, val/nll 1.936e+00
[2023-02-17 01:12:49] [Epoch   121/  200] trn/loss 1.579e+00, trn/lr 1.025e+00, trn/scale 1.010e-01, val/acc 1.959e-01, val/nll 2.711e+00
[2023-02-17 01:12:57] [Epoch   122/  200] trn/loss 1.558e+00, trn/lr 1.003e+00, trn/scale 1.010e-01, val/acc 3.065e-01, val/nll 1.898e+00
[2023-02-17 01:13:05] [Epoch   123/  200] trn/loss 1.570e+00, trn/lr 9.809e-01, trn/scale 1.010e-01, val/acc 3.618e-01, val/nll 1.827e+00
[2023-02-17 01:13:13] [Epoch   124/  200] trn/loss 1.542e+00, trn/lr 9.589e-01, trn/scale 1.010e-01, val/acc 2.232e-01, val/nll 2.315e+00
[2023-02-17 01:13:22] [Epoch   125/  200] trn/loss 1.547e+00, trn/lr 9.370e-01, trn/scale 1.010e-01, val/acc 3.913e-01, val/nll 1.601e+00
[2023-02-17 01:13:30] [Epoch   126/  200] trn/loss 1.564e+00, trn/lr 9.152e-01, trn/scale 1.010e-01, val/acc 1.709e-01, val/nll 4.655e+00
[2023-02-17 01:13:38] [Epoch   127/  200] trn/loss 1.527e+00, trn/lr 8.936e-01, trn/scale 1.010e-01, val/acc 3.838e-01, val/nll 1.677e+00
