[2023-02-03 05:12:23] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 05:12:23] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000003_mo-0.70_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 05:12:48] [Epoch     1/  500] trn/posterior_energy  2.688e+05, trn/neg_log_likelihood  8.673e+04, trn/neg_log_prior  1.821e+05, trn/lr  3.000e-07, val/acc 3.198e-01, val/nll 1.838e+00 (best_acc: 0.000e+00 -> 3.198e-01, test_acc: 3.219e-01, test_nll: 1.834e+00)
[2023-02-03 05:13:57] [Epoch    17/  500] trn/posterior_energy  2.126e+05, trn/neg_log_likelihood  3.483e+04, trn/neg_log_prior  1.777e+05, trn/lr  2.992e-07, val/acc 6.715e-01, val/nll 9.189e-01 (best_acc: 6.631e-01 -> 6.715e-01, test_acc: 6.630e-01, test_nll: 9.334e-01)
[2023-02-03 05:14:01] [Epoch    18/  500] trn/posterior_energy  2.109e+05, trn/neg_log_likelihood  3.339e+04, trn/neg_log_prior  1.775e+05, trn/lr  2.991e-07, val/acc 6.794e-01, val/nll 8.903e-01 (best_acc: 6.715e-01 -> 6.794e-01, test_acc: 6.751e-01, test_nll: 9.089e-01)
[2023-02-03 05:14:05] [Epoch    19/  500] trn/posterior_energy  2.095e+05, trn/neg_log_likelihood  3.216e+04, trn/neg_log_prior  1.773e+05, trn/lr  2.990e-07, val/acc 6.954e-01, val/nll 8.594e-01 (best_acc: 6.794e-01 -> 6.954e-01, test_acc: 6.889e-01, test_nll: 8.801e-01)
[2023-02-03 05:14:10] [Epoch    20/  500] trn/posterior_energy  2.079e+05, trn/neg_log_likelihood  3.071e+04, trn/neg_log_prior  1.772e+05, trn/lr  2.989e-07, val/acc 7.081e-01, val/nll 8.300e-01 (best_acc: 6.954e-01 -> 7.081e-01, test_acc: 7.004e-01, test_nll: 8.571e-01)
[2023-02-03 05:14:13] [Epoch    21/  500] trn/posterior_energy  2.064e+05, trn/neg_log_likelihood  2.948e+04, trn/neg_log_prior  1.770e+05, trn/lr  2.988e-07, val/acc 6.688e-01, val/nll 9.596e-01
[2023-02-03 05:14:18] [Epoch    22/  500] trn/posterior_energy  2.051e+05, trn/neg_log_likelihood  2.828e+04, trn/neg_log_prior  1.768e+05, trn/lr  2.986e-07, val/acc 7.196e-01, val/nll 8.093e-01 (best_acc: 7.081e-01 -> 7.196e-01, test_acc: 7.099e-01, test_nll: 8.317e-01)
[2023-02-03 05:14:21] [Epoch    23/  500] trn/posterior_energy  2.036e+05, trn/neg_log_likelihood  2.698e+04, trn/neg_log_prior  1.766e+05, trn/lr  2.985e-07, val/acc 7.145e-01, val/nll 8.359e-01
[2023-02-03 05:14:25] [Epoch    24/  500] trn/posterior_energy  2.022e+05, trn/neg_log_likelihood  2.577e+04, trn/neg_log_prior  1.764e+05, trn/lr  2.984e-07, val/acc 7.092e-01, val/nll 8.594e-01
[2023-02-03 05:14:30] [Epoch    25/  500] trn/posterior_energy  2.011e+05, trn/neg_log_likelihood  2.477e+04, trn/neg_log_prior  1.763e+05, trn/lr  2.982e-07, val/acc 7.280e-01, val/nll 7.903e-01 (best_acc: 7.196e-01 -> 7.280e-01, test_acc: 7.197e-01, test_nll: 8.206e-01)
[2023-02-03 05:14:34] [Epoch    26/  500] trn/posterior_energy  2.000e+05, trn/neg_log_likelihood  2.388e+04, trn/neg_log_prior  1.761e+05, trn/lr  2.981e-07, val/acc 7.287e-01, val/nll 8.012e-01 (best_acc: 7.280e-01 -> 7.287e-01, test_acc: 7.152e-01, test_nll: 8.322e-01)
[2023-02-03 05:14:38] [Epoch    27/  500] trn/posterior_energy  1.987e+05, trn/neg_log_likelihood  2.271e+04, trn/neg_log_prior  1.760e+05, trn/lr  2.979e-07, val/acc 7.188e-01, val/nll 8.204e-01
[2023-02-03 05:14:42] [Epoch    28/  500] trn/posterior_energy  1.978e+05, trn/neg_log_likelihood  2.196e+04, trn/neg_log_prior  1.758e+05, trn/lr  2.978e-07, val/acc 7.412e-01, val/nll 7.668e-01 (best_acc: 7.287e-01 -> 7.412e-01, test_acc: 7.264e-01, test_nll: 7.996e-01)
[2023-02-03 05:14:45] [Epoch    29/  500] trn/posterior_energy  1.966e+05, trn/neg_log_likelihood  2.084e+04, trn/neg_log_prior  1.757e+05, trn/lr  2.976e-07, val/acc 7.125e-01, val/nll 8.619e-01
[2023-02-03 05:14:49] [Epoch    30/  500] trn/posterior_energy  1.957e+05, trn/neg_log_likelihood  2.014e+04, trn/neg_log_prior  1.756e+05, trn/lr  2.974e-07, val/acc 7.295e-01, val/nll 8.126e-01
[2023-02-03 05:14:53] [Epoch    31/  500] trn/posterior_energy  1.944e+05, trn/neg_log_likelihood  1.894e+04, trn/neg_log_prior  1.755e+05, trn/lr  2.973e-07, val/acc 7.490e-01, val/nll 7.682e-01 (best_acc: 7.412e-01 -> 7.490e-01, test_acc: 7.389e-01, test_nll: 7.942e-01)
[2023-02-03 05:14:58] [Epoch    32/  500] trn/posterior_energy  1.933e+05, trn/neg_log_likelihood  1.790e+04, trn/neg_log_prior  1.754e+05, trn/lr  2.971e-07, val/acc 7.546e-01, val/nll 7.377e-01 (best_acc: 7.490e-01 -> 7.546e-01, test_acc: 7.420e-01, test_nll: 7.849e-01)
[2023-02-03 05:15:01] [Epoch    33/  500] trn/posterior_energy  1.925e+05, trn/neg_log_likelihood  1.724e+04, trn/neg_log_prior  1.753e+05, trn/lr  2.969e-07, val/acc 7.415e-01, val/nll 7.872e-01
[2023-02-03 05:15:05] [Epoch    34/  500] trn/posterior_energy  1.914e+05, trn/neg_log_likelihood  1.619e+04, trn/neg_log_prior  1.752e+05, trn/lr  2.967e-07, val/acc 7.452e-01, val/nll 7.730e-01
[2023-02-03 05:15:09] [Epoch    35/  500] trn/posterior_energy  1.907e+05, trn/neg_log_likelihood  1.561e+04, trn/neg_log_prior  1.751e+05, trn/lr  2.965e-07, val/acc 7.319e-01, val/nll 8.448e-01
[2023-02-03 05:15:13] [Epoch    36/  500] trn/posterior_energy  1.900e+05, trn/neg_log_likelihood  1.498e+04, trn/neg_log_prior  1.750e+05, trn/lr  2.963e-07, val/acc 7.277e-01, val/nll 8.755e-01
[2023-02-03 05:15:17] [Epoch    37/  500] trn/posterior_energy  1.889e+05, trn/neg_log_likelihood  1.395e+04, trn/neg_log_prior  1.749e+05, trn/lr  2.961e-07, val/acc 7.431e-01, val/nll 8.344e-01
[2023-02-03 05:15:20] [Epoch    38/  500] trn/posterior_energy  1.880e+05, trn/neg_log_likelihood  1.318e+04, trn/neg_log_prior  1.749e+05, trn/lr  2.959e-07, val/acc 7.488e-01, val/nll 7.994e-01
[2023-02-03 05:15:24] [Epoch    39/  500] trn/posterior_energy  1.872e+05, trn/neg_log_likelihood  1.244e+04, trn/neg_log_prior  1.748e+05, trn/lr  2.956e-07, val/acc 7.466e-01, val/nll 8.163e-01
[2023-02-03 05:15:28] [Epoch    40/  500] trn/posterior_energy  1.866e+05, trn/neg_log_likelihood  1.185e+04, trn/neg_log_prior  1.747e+05, trn/lr  2.954e-07, val/acc 7.387e-01, val/nll 8.596e-01
[2023-02-03 05:15:31] [Epoch    41/  500] trn/posterior_energy  1.860e+05, trn/neg_log_likelihood  1.132e+04, trn/neg_log_prior  1.747e+05, trn/lr  2.952e-07, val/acc 7.279e-01, val/nll 8.965e-01
[2023-02-03 05:15:35] [Epoch    42/  500] trn/posterior_energy  1.851e+05, trn/neg_log_likelihood  1.050e+04, trn/neg_log_prior  1.746e+05, trn/lr  2.949e-07, val/acc 7.486e-01, val/nll 8.432e-01
[2023-02-03 05:15:39] [Epoch    43/  500] trn/posterior_energy  1.849e+05, trn/neg_log_likelihood  1.031e+04, trn/neg_log_prior  1.746e+05, trn/lr  2.947e-07, val/acc 7.419e-01, val/nll 8.566e-01
[2023-02-03 05:15:43] [Epoch    44/  500] trn/posterior_energy  1.838e+05, trn/neg_log_likelihood  9.256e+03, trn/neg_log_prior  1.745e+05, trn/lr  2.944e-07, val/acc 7.463e-01, val/nll 8.495e-01
[2023-02-03 05:15:47] [Epoch    45/  500] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  8.711e+03, trn/neg_log_prior  1.745e+05, trn/lr  2.942e-07, val/acc 7.551e-01, val/nll 8.486e-01 (best_acc: 7.546e-01 -> 7.551e-01, test_acc: 7.436e-01, test_nll: 8.990e-01)
[2023-02-03 05:15:51] [Epoch    46/  500] trn/posterior_energy  1.833e+05, trn/neg_log_likelihood  8.897e+03, trn/neg_log_prior  1.744e+05, trn/lr  2.939e-07, val/acc 7.585e-01, val/nll 8.214e-01 (best_acc: 7.551e-01 -> 7.585e-01, test_acc: 7.507e-01, test_nll: 8.606e-01)
[2023-02-03 05:15:55] [Epoch    47/  500] trn/posterior_energy  1.819e+05, trn/neg_log_likelihood  7.480e+03, trn/neg_log_prior  1.744e+05, trn/lr  2.936e-07, val/acc 7.389e-01, val/nll 9.294e-01
[2023-02-03 05:15:58] [Epoch    48/  500] trn/posterior_energy  1.814e+05, trn/neg_log_likelihood  7.127e+03, trn/neg_log_prior  1.743e+05, trn/lr  2.934e-07, val/acc 7.475e-01, val/nll 9.131e-01
[2023-02-03 05:16:03] [Epoch    49/  500] trn/posterior_energy  1.813e+05, trn/neg_log_likelihood  7.011e+03, trn/neg_log_prior  1.743e+05, trn/lr  2.931e-07, val/acc 7.605e-01, val/nll 8.454e-01 (best_acc: 7.585e-01 -> 7.605e-01, test_acc: 7.505e-01, test_nll: 8.944e-01)
[2023-02-03 05:16:06] [Epoch    50/  500] trn/posterior_energy  1.814e+05, trn/neg_log_likelihood  7.144e+03, trn/neg_log_prior  1.742e+05, trn/lr  2.928e-07, val/acc 7.179e-01, val/nll 1.042e+00
[2023-02-03 05:16:10] [Epoch    51/  500] trn/posterior_energy  1.806e+05, trn/neg_log_likelihood  6.419e+03, trn/neg_log_prior  1.742e+05, trn/lr  2.925e-07, val/acc 7.405e-01, val/nll 9.590e-01
[2023-02-03 05:16:14] [Epoch    52/  500] trn/posterior_energy  1.802e+05, trn/neg_log_likelihood  6.066e+03, trn/neg_log_prior  1.741e+05, trn/lr  2.922e-07, val/acc 7.548e-01, val/nll 8.825e-01
[2023-02-03 05:16:18] [Epoch    53/  500] trn/posterior_energy  1.791e+05, trn/neg_log_likelihood  5.067e+03, trn/neg_log_prior  1.740e+05, trn/lr  2.919e-07, val/acc 7.482e-01, val/nll 9.506e-01
[2023-02-03 05:16:21] [Epoch    54/  500] trn/posterior_energy  1.788e+05, trn/neg_log_likelihood  4.833e+03, trn/neg_log_prior  1.740e+05, trn/lr  2.916e-07, val/acc 7.424e-01, val/nll 9.922e-01
[2023-02-03 05:16:25] [Epoch    55/  500] trn/posterior_energy  1.794e+05, trn/neg_log_likelihood  5.507e+03, trn/neg_log_prior  1.739e+05, trn/lr  2.913e-07, val/acc 7.531e-01, val/nll 9.348e-01
[2023-02-03 05:16:29] [Epoch    56/  500] trn/posterior_energy  1.790e+05, trn/neg_log_likelihood  5.172e+03, trn/neg_log_prior  1.738e+05, trn/lr  2.910e-07, val/acc 7.355e-01, val/nll 1.012e+00
[2023-02-03 05:16:32] [Epoch    57/  500] trn/posterior_energy  1.785e+05, trn/neg_log_likelihood  4.700e+03, trn/neg_log_prior  1.738e+05, trn/lr  2.906e-07, val/acc 7.544e-01, val/nll 9.691e-01
[2023-02-03 05:16:36] [Epoch    58/  500] trn/posterior_energy  1.776e+05, trn/neg_log_likelihood  3.893e+03, trn/neg_log_prior  1.737e+05, trn/lr  2.903e-07, val/acc 7.368e-01, val/nll 1.072e+00
[2023-02-03 05:16:40] [Epoch    59/  500] trn/posterior_energy  1.786e+05, trn/neg_log_likelihood  5.037e+03, trn/neg_log_prior  1.736e+05, trn/lr  2.900e-07, val/acc 7.521e-01, val/nll 9.358e-01
[2023-02-03 05:16:43] [Epoch    60/  500] trn/posterior_energy  1.762e+05, trn/neg_log_likelihood  2.684e+03, trn/neg_log_prior  1.735e+05, trn/lr  2.896e-07, val/acc 7.442e-01, val/nll 1.013e+00
[2023-02-03 05:16:47] [Epoch    61/  500] trn/posterior_energy  1.770e+05, trn/neg_log_likelihood  3.609e+03, trn/neg_log_prior  1.734e+05, trn/lr  2.893e-07, val/acc 7.519e-01, val/nll 9.917e-01
[2023-02-03 05:16:51] [Epoch    62/  500] trn/posterior_energy  1.779e+05, trn/neg_log_likelihood  4.589e+03, trn/neg_log_prior  1.733e+05, trn/lr  2.889e-07, val/acc 7.555e-01, val/nll 9.628e-01
[2023-02-03 05:16:54] [Epoch    63/  500] trn/posterior_energy  1.774e+05, trn/neg_log_likelihood  4.149e+03, trn/neg_log_prior  1.733e+05, trn/lr  2.886e-07, val/acc 7.522e-01, val/nll 9.713e-01
[2023-02-03 05:16:58] [Epoch    64/  500] trn/posterior_energy  1.771e+05, trn/neg_log_likelihood  3.852e+03, trn/neg_log_prior  1.732e+05, trn/lr  2.882e-07, val/acc 7.508e-01, val/nll 9.995e-01
[2023-02-03 05:17:02] [Epoch    65/  500] trn/posterior_energy  1.761e+05, trn/neg_log_likelihood  2.974e+03, trn/neg_log_prior  1.731e+05, trn/lr  2.878e-07, val/acc 7.371e-01, val/nll 1.113e+00
[2023-02-03 05:17:06] [Epoch    66/  500] trn/posterior_energy  1.761e+05, trn/neg_log_likelihood  3.107e+03, trn/neg_log_prior  1.730e+05, trn/lr  2.875e-07, val/acc 7.619e-01, val/nll 9.445e-01 (best_acc: 7.605e-01 -> 7.619e-01, test_acc: 7.586e-01, test_nll: 9.923e-01)
[2023-02-03 05:17:10] [Epoch    67/  500] trn/posterior_energy  1.771e+05, trn/neg_log_likelihood  4.093e+03, trn/neg_log_prior  1.730e+05, trn/lr  2.871e-07, val/acc 7.441e-01, val/nll 1.017e+00
[2023-02-03 05:17:14] [Epoch    68/  500] trn/posterior_energy  1.767e+05, trn/neg_log_likelihood  3.772e+03, trn/neg_log_prior  1.729e+05, trn/lr  2.867e-07, val/acc 7.639e-01, val/nll 9.506e-01 (best_acc: 7.619e-01 -> 7.639e-01, test_acc: 7.517e-01, test_nll: 1.008e+00)
[2023-02-03 05:17:18] [Epoch    69/  500] trn/posterior_energy  1.746e+05, trn/neg_log_likelihood  1.815e+03, trn/neg_log_prior  1.728e+05, trn/lr  2.863e-07, val/acc 7.541e-01, val/nll 1.060e+00
[2023-02-03 05:17:22] [Epoch    70/  500] trn/posterior_energy  1.764e+05, trn/neg_log_likelihood  3.733e+03, trn/neg_log_prior  1.727e+05, trn/lr  2.859e-07, val/acc 7.527e-01, val/nll 1.034e+00
[2023-02-03 05:17:25] [Epoch    71/  500] trn/posterior_energy  1.745e+05, trn/neg_log_likelihood  1.887e+03, trn/neg_log_prior  1.726e+05, trn/lr  2.855e-07, val/acc 7.402e-01, val/nll 1.143e+00
[2023-02-03 05:17:29] [Epoch    72/  500] trn/posterior_energy  1.747e+05, trn/neg_log_likelihood  2.196e+03, trn/neg_log_prior  1.725e+05, trn/lr  2.851e-07, val/acc 7.398e-01, val/nll 1.104e+00
[2023-02-03 05:17:33] [Epoch    73/  500] trn/posterior_energy  1.772e+05, trn/neg_log_likelihood  4.725e+03, trn/neg_log_prior  1.724e+05, trn/lr  2.847e-07, val/acc 7.451e-01, val/nll 1.023e+00
[2023-02-03 05:17:37] [Epoch    74/  500] trn/posterior_energy  1.766e+05, trn/neg_log_likelihood  4.218e+03, trn/neg_log_prior  1.724e+05, trn/lr  2.843e-07, val/acc 7.555e-01, val/nll 1.004e+00
[2023-02-03 05:17:40] [Epoch    75/  500] trn/posterior_energy  1.738e+05, trn/neg_log_likelihood  1.458e+03, trn/neg_log_prior  1.723e+05, trn/lr  2.839e-07, val/acc 7.601e-01, val/nll 9.967e-01
[2023-02-03 05:17:45] [Epoch    76/  500] trn/posterior_energy  1.725e+05, trn/neg_log_likelihood  3.940e+02, trn/neg_log_prior  1.721e+05, trn/lr  2.834e-07, val/acc 7.770e-01, val/nll 9.375e-01 (best_acc: 7.639e-01 -> 7.770e-01, test_acc: 7.707e-01, test_nll: 9.817e-01)
[2023-02-03 05:17:49] [Epoch    77/  500] trn/posterior_energy  1.720e+05, trn/neg_log_likelihood  1.345e+02, trn/neg_log_prior  1.719e+05, trn/lr  2.830e-07, val/acc 7.801e-01, val/nll 9.313e-01 (best_acc: 7.770e-01 -> 7.801e-01, test_acc: 7.736e-01, test_nll: 9.777e-01)
[2023-02-03 05:17:53] [Epoch    78/  500] trn/posterior_energy  1.718e+05, trn/neg_log_likelihood  9.901e+01, trn/neg_log_prior  1.717e+05, trn/lr  2.826e-07, val/acc 7.806e-01, val/nll 9.320e-01 (best_acc: 7.801e-01 -> 7.806e-01, test_acc: 7.748e-01, test_nll: 9.780e-01)
[2023-02-03 05:17:57] [Epoch    79/  500] trn/posterior_energy  1.715e+05, trn/neg_log_likelihood  9.151e+01, trn/neg_log_prior  1.714e+05, trn/lr  2.821e-07, val/acc 7.800e-01, val/nll 9.312e-01
[2023-02-03 05:18:01] [Epoch    80/  500] trn/posterior_energy  1.713e+05, trn/neg_log_likelihood  8.870e+01, trn/neg_log_prior  1.712e+05, trn/lr  2.817e-07, val/acc 7.808e-01, val/nll 9.276e-01 (best_acc: 7.806e-01 -> 7.808e-01, test_acc: 7.728e-01, test_nll: 9.738e-01)
[2023-02-03 05:18:05] [Epoch    81/  500] trn/posterior_energy  1.711e+05, trn/neg_log_likelihood  8.728e+01, trn/neg_log_prior  1.710e+05, trn/lr  2.812e-07, val/acc 7.792e-01, val/nll 9.259e-01
[2023-02-03 05:18:08] [Epoch    82/  500] trn/posterior_energy  1.708e+05, trn/neg_log_likelihood  8.707e+01, trn/neg_log_prior  1.708e+05, trn/lr  2.808e-07, val/acc 7.796e-01, val/nll 9.244e-01
[2023-02-03 05:18:12] [Epoch    83/  500] trn/posterior_energy  1.706e+05, trn/neg_log_likelihood  8.725e+01, trn/neg_log_prior  1.705e+05, trn/lr  2.803e-07, val/acc 7.785e-01, val/nll 9.216e-01
[2023-02-03 05:18:16] [Epoch    84/  500] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  8.797e+01, trn/neg_log_prior  1.703e+05, trn/lr  2.798e-07, val/acc 7.813e-01, val/nll 9.228e-01 (best_acc: 7.808e-01 -> 7.813e-01, test_acc: 7.740e-01, test_nll: 9.680e-01)
[2023-02-03 05:18:20] [Epoch    85/  500] trn/posterior_energy  1.702e+05, trn/neg_log_likelihood  8.899e+01, trn/neg_log_prior  1.701e+05, trn/lr  2.794e-07, val/acc 7.795e-01, val/nll 9.215e-01
[2023-02-03 05:18:23] [Epoch    86/  500] trn/posterior_energy  1.700e+05, trn/neg_log_likelihood  9.001e+01, trn/neg_log_prior  1.699e+05, trn/lr  2.789e-07, val/acc 7.809e-01, val/nll 9.197e-01
[2023-02-03 05:18:27] [Epoch    87/  500] trn/posterior_energy  1.698e+05, trn/neg_log_likelihood  9.123e+01, trn/neg_log_prior  1.697e+05, trn/lr  2.784e-07, val/acc 7.813e-01, val/nll 9.183e-01
[2023-02-03 05:18:31] [Epoch    88/  500] trn/posterior_energy  1.696e+05, trn/neg_log_likelihood  9.245e+01, trn/neg_log_prior  1.695e+05, trn/lr  2.779e-07, val/acc 7.799e-01, val/nll 9.171e-01
[2023-02-03 05:18:34] [Epoch    89/  500] trn/posterior_energy  1.694e+05, trn/neg_log_likelihood  9.387e+01, trn/neg_log_prior  1.693e+05, trn/lr  2.774e-07, val/acc 7.806e-01, val/nll 9.183e-01
[2023-02-03 05:18:38] [Epoch    90/  500] trn/posterior_energy  1.692e+05, trn/neg_log_likelihood  9.508e+01, trn/neg_log_prior  1.691e+05, trn/lr  2.769e-07, val/acc 7.795e-01, val/nll 9.178e-01
[2023-02-03 05:18:42] [Epoch    91/  500] trn/posterior_energy  1.691e+05, trn/neg_log_likelihood  9.649e+01, trn/neg_log_prior  1.690e+05, trn/lr  2.764e-07, val/acc 7.799e-01, val/nll 9.152e-01
[2023-02-03 05:18:45] [Epoch    92/  500] trn/posterior_energy  1.689e+05, trn/neg_log_likelihood  9.769e+01, trn/neg_log_prior  1.688e+05, trn/lr  2.759e-07, val/acc 7.794e-01, val/nll 9.160e-01
