[2023-02-05 00:14:00] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 00:14:00] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.70_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 00:14:15] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 00:14:58] [Epoch     1/  500] trn/posterior_energy  2.674e+06, trn/neg_log_likelihood  8.592e+04, trn/neg_log_prior  2.588e+06, trn/lr  1.000e-07, val/acc 3.131e-01, val/nll 1.867e+00 (best_acc: 0.000e+00 -> 3.131e-01, test_acc: 3.101e-01, test_nll: 1.865e+00)
[2023-02-05 00:17:29] [Epoch    12/  500] trn/posterior_energy  2.623e+06, trn/neg_log_likelihood  4.162e+04, trn/neg_log_prior  2.581e+06, trn/lr  9.987e-08, val/acc 6.065e-01, val/nll 1.081e+00
[2023-02-05 00:17:43] [Epoch    13/  500] trn/posterior_energy  2.620e+06, trn/neg_log_likelihood  3.959e+04, trn/neg_log_prior  2.581e+06, trn/lr  9.985e-08, val/acc 6.150e-01, val/nll 1.083e+00 (best_acc: 6.128e-01 -> 6.150e-01, test_acc: 6.113e-01, test_nll: 1.076e+00)
[2023-02-05 00:17:57] [Epoch    14/  500] trn/posterior_energy  2.618e+06, trn/neg_log_likelihood  3.810e+04, trn/neg_log_prior  2.580e+06, trn/lr  9.982e-08, val/acc 6.427e-01, val/nll 1.018e+00 (best_acc: 6.150e-01 -> 6.427e-01, test_acc: 6.353e-01, test_nll: 1.029e+00)
[2023-02-05 00:18:09] [Epoch    15/  500] trn/posterior_energy  2.616e+06, trn/neg_log_likelihood  3.653e+04, trn/neg_log_prior  2.580e+06, trn/lr  9.979e-08, val/acc 6.406e-01, val/nll 9.935e-01
[2023-02-05 00:18:23] [Epoch    16/  500] trn/posterior_energy  2.614e+06, trn/neg_log_likelihood  3.448e+04, trn/neg_log_prior  2.579e+06, trn/lr  9.976e-08, val/acc 6.540e-01, val/nll 9.620e-01 (best_acc: 6.427e-01 -> 6.540e-01, test_acc: 6.510e-01, test_nll: 9.741e-01)
[2023-02-05 00:18:35] [Epoch    17/  500] trn/posterior_energy  2.612e+06, trn/neg_log_likelihood  3.291e+04, trn/neg_log_prior  2.579e+06, trn/lr  9.973e-08, val/acc 6.539e-01, val/nll 9.988e-01
[2023-02-05 00:18:47] [Epoch    18/  500] trn/posterior_energy  2.610e+06, trn/neg_log_likelihood  3.152e+04, trn/neg_log_prior  2.578e+06, trn/lr  9.970e-08, val/acc 6.446e-01, val/nll 1.011e+00
[2023-02-05 00:19:01] [Epoch    19/  500] trn/posterior_energy  2.608e+06, trn/neg_log_likelihood  3.008e+04, trn/neg_log_prior  2.578e+06, trn/lr  9.966e-08, val/acc 6.834e-01, val/nll 9.076e-01 (best_acc: 6.540e-01 -> 6.834e-01, test_acc: 6.717e-01, test_nll: 9.232e-01)
[2023-02-05 00:19:13] [Epoch    20/  500] trn/posterior_energy  2.606e+06, trn/neg_log_likelihood  2.858e+04, trn/neg_log_prior  2.577e+06, trn/lr  9.963e-08, val/acc 6.559e-01, val/nll 1.006e+00
[2023-02-05 00:19:25] [Epoch    21/  500] trn/posterior_energy  2.604e+06, trn/neg_log_likelihood  2.727e+04, trn/neg_log_prior  2.577e+06, trn/lr  9.959e-08, val/acc 6.721e-01, val/nll 9.505e-01
[2023-02-05 00:19:37] [Epoch    22/  500] trn/posterior_energy  2.602e+06, trn/neg_log_likelihood  2.626e+04, trn/neg_log_prior  2.576e+06, trn/lr  9.954e-08, val/acc 6.565e-01, val/nll 1.006e+00
[2023-02-05 00:19:51] [Epoch    23/  500] trn/posterior_energy  2.600e+06, trn/neg_log_likelihood  2.385e+04, trn/neg_log_prior  2.576e+06, trn/lr  9.950e-08, val/acc 6.842e-01, val/nll 9.352e-01 (best_acc: 6.834e-01 -> 6.842e-01, test_acc: 6.771e-01, test_nll: 9.395e-01)
[2023-02-05 00:20:03] [Epoch    24/  500] trn/posterior_energy  2.598e+06, trn/neg_log_likelihood  2.249e+04, trn/neg_log_prior  2.575e+06, trn/lr  9.946e-08, val/acc 6.750e-01, val/nll 9.909e-01
[2023-02-05 00:20:15] [Epoch    25/  500] trn/posterior_energy  2.596e+06, trn/neg_log_likelihood  2.096e+04, trn/neg_log_prior  2.575e+06, trn/lr  9.941e-08, val/acc 6.750e-01, val/nll 9.913e-01
[2023-02-05 00:20:29] [Epoch    26/  500] trn/posterior_energy  2.594e+06, trn/neg_log_likelihood  2.004e+04, trn/neg_log_prior  2.574e+06, trn/lr  9.936e-08, val/acc 6.918e-01, val/nll 9.121e-01 (best_acc: 6.842e-01 -> 6.918e-01, test_acc: 6.911e-01, test_nll: 9.340e-01)
[2023-02-05 00:20:41] [Epoch    27/  500] trn/posterior_energy  2.592e+06, trn/neg_log_likelihood  1.819e+04, trn/neg_log_prior  2.574e+06, trn/lr  9.931e-08, val/acc 6.796e-01, val/nll 9.972e-01
[2023-02-05 00:20:53] [Epoch    28/  500] trn/posterior_energy  2.590e+06, trn/neg_log_likelihood  1.688e+04, trn/neg_log_prior  2.573e+06, trn/lr  9.926e-08, val/acc 6.604e-01, val/nll 1.079e+00
[2023-02-05 00:21:05] [Epoch    29/  500] trn/posterior_energy  2.588e+06, trn/neg_log_likelihood  1.555e+04, trn/neg_log_prior  2.573e+06, trn/lr  9.920e-08, val/acc 6.808e-01, val/nll 1.012e+00
[2023-02-05 00:21:17] [Epoch    30/  500] trn/posterior_energy  2.587e+06, trn/neg_log_likelihood  1.422e+04, trn/neg_log_prior  2.572e+06, trn/lr  9.914e-08, val/acc 6.787e-01, val/nll 1.034e+00
[2023-02-05 00:21:29] [Epoch    31/  500] trn/posterior_energy  2.585e+06, trn/neg_log_likelihood  1.249e+04, trn/neg_log_prior  2.572e+06, trn/lr  9.908e-08, val/acc 6.702e-01, val/nll 1.100e+00
[2023-02-05 00:21:41] [Epoch    32/  500] trn/posterior_energy  2.583e+06, trn/neg_log_likelihood  1.167e+04, trn/neg_log_prior  2.572e+06, trn/lr  9.902e-08, val/acc 6.816e-01, val/nll 1.051e+00
[2023-02-05 00:21:53] [Epoch    33/  500] trn/posterior_energy  2.581e+06, trn/neg_log_likelihood  9.907e+03, trn/neg_log_prior  2.571e+06, trn/lr  9.896e-08, val/acc 6.654e-01, val/nll 1.213e+00
[2023-02-05 00:22:05] [Epoch    34/  500] trn/posterior_energy  2.580e+06, trn/neg_log_likelihood  8.954e+03, trn/neg_log_prior  2.571e+06, trn/lr  9.890e-08, val/acc 6.405e-01, val/nll 1.360e+00
[2023-02-05 00:22:17] [Epoch    35/  500] trn/posterior_energy  2.579e+06, trn/neg_log_likelihood  8.422e+03, trn/neg_log_prior  2.570e+06, trn/lr  9.883e-08, val/acc 6.551e-01, val/nll 1.306e+00
[2023-02-05 00:22:29] [Epoch    36/  500] trn/posterior_energy  2.577e+06, trn/neg_log_likelihood  7.072e+03, trn/neg_log_prior  2.570e+06, trn/lr  9.876e-08, val/acc 6.583e-01, val/nll 1.301e+00
[2023-02-05 00:22:41] [Epoch    37/  500] trn/posterior_energy  2.575e+06, trn/neg_log_likelihood  5.723e+03, trn/neg_log_prior  2.569e+06, trn/lr  9.869e-08, val/acc 6.827e-01, val/nll 1.179e+00
[2023-02-05 00:22:54] [Epoch    38/  500] trn/posterior_energy  2.574e+06, trn/neg_log_likelihood  5.104e+03, trn/neg_log_prior  2.569e+06, trn/lr  9.862e-08, val/acc 6.868e-01, val/nll 1.222e+00
[2023-02-05 00:23:06] [Epoch    39/  500] trn/posterior_energy  2.573e+06, trn/neg_log_likelihood  4.965e+03, trn/neg_log_prior  2.569e+06, trn/lr  9.854e-08, val/acc 6.803e-01, val/nll 1.247e+00
[2023-02-05 00:23:18] [Epoch    40/  500] trn/posterior_energy  2.575e+06, trn/neg_log_likelihood  6.479e+03, trn/neg_log_prior  2.568e+06, trn/lr  9.847e-08, val/acc 6.733e-01, val/nll 1.286e+00
[2023-02-05 00:23:30] [Epoch    41/  500] trn/posterior_energy  2.572e+06, trn/neg_log_likelihood  4.646e+03, trn/neg_log_prior  2.568e+06, trn/lr  9.839e-08, val/acc 6.842e-01, val/nll 1.265e+00
[2023-02-05 00:23:42] [Epoch    42/  500] trn/posterior_energy  2.570e+06, trn/neg_log_likelihood  2.953e+03, trn/neg_log_prior  2.567e+06, trn/lr  9.831e-08, val/acc 6.697e-01, val/nll 1.389e+00
[2023-02-05 00:23:54] [Epoch    43/  500] trn/posterior_energy  2.569e+06, trn/neg_log_likelihood  2.222e+03, trn/neg_log_prior  2.567e+06, trn/lr  9.823e-08, val/acc 6.860e-01, val/nll 1.346e+00
[2023-02-05 00:24:06] [Epoch    44/  500] trn/posterior_energy  2.568e+06, trn/neg_log_likelihood  1.186e+03, trn/neg_log_prior  2.566e+06, trn/lr  9.814e-08, val/acc 6.899e-01, val/nll 1.371e+00
[2023-02-05 00:24:18] [Epoch    45/  500] trn/posterior_energy  2.566e+06, trn/neg_log_likelihood  2.401e+02, trn/neg_log_prior  2.566e+06, trn/lr  9.806e-08, val/acc 6.892e-01, val/nll 1.391e+00
[2023-02-05 00:24:29] [Epoch    46/  500] trn/posterior_energy  2.566e+06, trn/neg_log_likelihood  1.199e+02, trn/neg_log_prior  2.565e+06, trn/lr  9.797e-08, val/acc 6.898e-01, val/nll 1.404e+00
[2023-02-05 00:24:41] [Epoch    47/  500] trn/posterior_energy  2.565e+06, trn/neg_log_likelihood  9.487e+01, trn/neg_log_prior  2.565e+06, trn/lr  9.788e-08, val/acc 6.903e-01, val/nll 1.410e+00
[2023-02-05 00:24:53] [Epoch    48/  500] trn/posterior_energy  2.565e+06, trn/neg_log_likelihood  8.250e+01, trn/neg_log_prior  2.564e+06, trn/lr  9.779e-08, val/acc 6.912e-01, val/nll 1.416e+00
[2023-02-05 00:25:05] [Epoch    49/  500] trn/posterior_energy  2.564e+06, trn/neg_log_likelihood  7.536e+01, trn/neg_log_prior  2.564e+06, trn/lr  9.770e-08, val/acc 6.918e-01, val/nll 1.429e+00
[2023-02-05 00:25:17] [Epoch    50/  500] trn/posterior_energy  2.564e+06, trn/neg_log_likelihood  7.044e+01, trn/neg_log_prior  2.564e+06, trn/lr  9.760e-08, val/acc 6.903e-01, val/nll 1.437e+00
[2023-02-05 00:25:29] [Epoch    51/  500] trn/posterior_energy  2.563e+06, trn/neg_log_likelihood  6.687e+01, trn/neg_log_prior  2.563e+06, trn/lr  9.750e-08, val/acc 6.916e-01, val/nll 1.440e+00
[2023-02-05 00:25:41] [Epoch    52/  500] trn/posterior_energy  2.563e+06, trn/neg_log_likelihood  6.380e+01, trn/neg_log_prior  2.563e+06, trn/lr  9.741e-08, val/acc 6.896e-01, val/nll 1.445e+00
[2023-02-05 00:25:53] [Epoch    53/  500] trn/posterior_energy  2.562e+06, trn/neg_log_likelihood  6.155e+01, trn/neg_log_prior  2.562e+06, trn/lr  9.730e-08, val/acc 6.904e-01, val/nll 1.451e+00
[2023-02-05 00:26:05] [Epoch    54/  500] trn/posterior_energy  2.562e+06, trn/neg_log_likelihood  5.949e+01, trn/neg_log_prior  2.562e+06, trn/lr  9.720e-08, val/acc 6.890e-01, val/nll 1.454e+00
[2023-02-05 00:26:17] [Epoch    55/  500] trn/posterior_energy  2.561e+06, trn/neg_log_likelihood  5.780e+01, trn/neg_log_prior  2.561e+06, trn/lr  9.710e-08, val/acc 6.898e-01, val/nll 1.452e+00
[2023-02-05 00:26:29] [Epoch    56/  500] trn/posterior_energy  2.561e+06, trn/neg_log_likelihood  5.638e+01, trn/neg_log_prior  2.561e+06, trn/lr  9.699e-08, val/acc 6.898e-01, val/nll 1.455e+00
[2023-02-05 00:26:41] [Epoch    57/  500] trn/posterior_energy  2.560e+06, trn/neg_log_likelihood  5.512e+01, trn/neg_log_prior  2.560e+06, trn/lr  9.688e-08, val/acc 6.897e-01, val/nll 1.459e+00
[2023-02-05 00:26:53] [Epoch    58/  500] trn/posterior_energy  2.560e+06, trn/neg_log_likelihood  5.409e+01, trn/neg_log_prior  2.560e+06, trn/lr  9.677e-08, val/acc 6.893e-01, val/nll 1.462e+00
[2023-02-05 00:27:05] [Epoch    59/  500] trn/posterior_energy  2.559e+06, trn/neg_log_likelihood  5.310e+01, trn/neg_log_prior  2.559e+06, trn/lr  9.666e-08, val/acc 6.887e-01, val/nll 1.465e+00
[2023-02-05 00:27:16] [Epoch    60/  500] trn/posterior_energy  2.559e+06, trn/neg_log_likelihood  5.238e+01, trn/neg_log_prior  2.559e+06, trn/lr  9.655e-08, val/acc 6.907e-01, val/nll 1.463e+00
[2023-02-05 00:27:28] [Epoch    61/  500] trn/posterior_energy  2.559e+06, trn/neg_log_likelihood  5.172e+01, trn/neg_log_prior  2.559e+06, trn/lr  9.643e-08, val/acc 6.889e-01, val/nll 1.461e+00
[2023-02-05 00:27:40] [Epoch    62/  500] trn/posterior_energy  2.558e+06, trn/neg_log_likelihood  5.105e+01, trn/neg_log_prior  2.558e+06, trn/lr  9.631e-08, val/acc 6.894e-01, val/nll 1.468e+00
[2023-02-05 00:27:52] [Epoch    63/  500] trn/posterior_energy  2.558e+06, trn/neg_log_likelihood  5.053e+01, trn/neg_log_prior  2.558e+06, trn/lr  9.619e-08, val/acc 6.896e-01, val/nll 1.464e+00
[2023-02-05 00:28:04] [Epoch    64/  500] trn/posterior_energy  2.557e+06, trn/neg_log_likelihood  5.006e+01, trn/neg_log_prior  2.557e+06, trn/lr  9.607e-08, val/acc 6.869e-01, val/nll 1.468e+00
[2023-02-05 00:28:16] [Epoch    65/  500] trn/posterior_energy  2.557e+06, trn/neg_log_likelihood  4.964e+01, trn/neg_log_prior  2.557e+06, trn/lr  9.595e-08, val/acc 6.883e-01, val/nll 1.469e+00
[2023-02-05 00:28:28] [Epoch    66/  500] trn/posterior_energy  2.557e+06, trn/neg_log_likelihood  4.926e+01, trn/neg_log_prior  2.556e+06, trn/lr  9.583e-08, val/acc 6.866e-01, val/nll 1.471e+00
[2023-02-05 00:28:40] [Epoch    67/  500] trn/posterior_energy  2.556e+06, trn/neg_log_likelihood  4.893e+01, trn/neg_log_prior  2.556e+06, trn/lr  9.570e-08, val/acc 6.877e-01, val/nll 1.469e+00
[2023-02-05 00:28:52] [Epoch    68/  500] trn/posterior_energy  2.556e+06, trn/neg_log_likelihood  4.865e+01, trn/neg_log_prior  2.556e+06, trn/lr  9.557e-08, val/acc 6.864e-01, val/nll 1.478e+00
[2023-02-05 00:29:04] [Epoch    69/  500] trn/posterior_energy  2.555e+06, trn/neg_log_likelihood  4.840e+01, trn/neg_log_prior  2.555e+06, trn/lr  9.544e-08, val/acc 6.877e-01, val/nll 1.473e+00
[2023-02-05 00:29:16] [Epoch    70/  500] trn/posterior_energy  2.555e+06, trn/neg_log_likelihood  4.821e+01, trn/neg_log_prior  2.555e+06, trn/lr  9.531e-08, val/acc 6.874e-01, val/nll 1.473e+00
[2023-02-05 00:29:28] [Epoch    71/  500] trn/posterior_energy  2.554e+06, trn/neg_log_likelihood  4.798e+01, trn/neg_log_prior  2.554e+06, trn/lr  9.517e-08, val/acc 6.876e-01, val/nll 1.472e+00
[2023-02-05 00:29:40] [Epoch    72/  500] trn/posterior_energy  2.554e+06, trn/neg_log_likelihood  4.775e+01, trn/neg_log_prior  2.554e+06, trn/lr  9.504e-08, val/acc 6.893e-01, val/nll 1.471e+00
[2023-02-05 00:29:52] [Epoch    73/  500] trn/posterior_energy  2.554e+06, trn/neg_log_likelihood  4.766e+01, trn/neg_log_prior  2.554e+06, trn/lr  9.490e-08, val/acc 6.883e-01, val/nll 1.473e+00
[2023-02-05 00:30:05] [Epoch    74/  500] trn/posterior_energy  2.553e+06, trn/neg_log_likelihood  4.756e+01, trn/neg_log_prior  2.553e+06, trn/lr  9.476e-08, val/acc 6.876e-01, val/nll 1.474e+00
[2023-02-05 00:30:17] [Epoch    75/  500] trn/posterior_energy  2.553e+06, trn/neg_log_likelihood  4.747e+01, trn/neg_log_prior  2.553e+06, trn/lr  9.462e-08, val/acc 6.868e-01, val/nll 1.475e+00
[2023-02-05 00:30:29] [Epoch    76/  500] trn/posterior_energy  2.553e+06, trn/neg_log_likelihood  4.735e+01, trn/neg_log_prior  2.553e+06, trn/lr  9.448e-08, val/acc 6.869e-01, val/nll 1.479e+00
[2023-02-05 00:30:41] [Epoch    77/  500] trn/posterior_energy  2.552e+06, trn/neg_log_likelihood  4.734e+01, trn/neg_log_prior  2.552e+06, trn/lr  9.433e-08, val/acc 6.872e-01, val/nll 1.477e+00
[2023-02-05 00:30:53] [Epoch    78/  500] trn/posterior_energy  2.552e+06, trn/neg_log_likelihood  4.724e+01, trn/neg_log_prior  2.552e+06, trn/lr  9.419e-08, val/acc 6.865e-01, val/nll 1.479e+00
[2023-02-05 00:31:05] [Epoch    79/  500] trn/posterior_energy  2.551e+06, trn/neg_log_likelihood  4.719e+01, trn/neg_log_prior  2.551e+06, trn/lr  9.404e-08, val/acc 6.874e-01, val/nll 1.478e+00
[2023-02-05 00:31:17] [Epoch    80/  500] trn/posterior_energy  2.551e+06, trn/neg_log_likelihood  4.721e+01, trn/neg_log_prior  2.551e+06, trn/lr  9.389e-08, val/acc 6.868e-01, val/nll 1.478e+00
[2023-02-05 00:31:29] [Epoch    81/  500] trn/posterior_energy  2.551e+06, trn/neg_log_likelihood  4.720e+01, trn/neg_log_prior  2.551e+06, trn/lr  9.374e-08, val/acc 6.871e-01, val/nll 1.477e+00
[2023-02-05 00:31:41] [Epoch    82/  500] trn/posterior_energy  2.550e+06, trn/neg_log_likelihood  4.720e+01, trn/neg_log_prior  2.550e+06, trn/lr  9.359e-08, val/acc 6.853e-01, val/nll 1.480e+00
[2023-02-05 00:31:53] [Epoch    83/  500] trn/posterior_energy  2.550e+06, trn/neg_log_likelihood  4.714e+01, trn/neg_log_prior  2.550e+06, trn/lr  9.343e-08, val/acc 6.860e-01, val/nll 1.480e+00
[2023-02-05 00:32:05] [Epoch    84/  500] trn/posterior_energy  2.550e+06, trn/neg_log_likelihood  4.716e+01, trn/neg_log_prior  2.550e+06, trn/lr  9.328e-08, val/acc 6.878e-01, val/nll 1.478e+00
[2023-02-05 00:32:17] [Epoch    85/  500] trn/posterior_energy  2.549e+06, trn/neg_log_likelihood  4.717e+01, trn/neg_log_prior  2.549e+06, trn/lr  9.312e-08, val/acc 6.851e-01, val/nll 1.478e+00
[2023-02-05 00:32:29] [Epoch    86/  500] trn/posterior_energy  2.549e+06, trn/neg_log_likelihood  4.717e+01, trn/neg_log_prior  2.549e+06, trn/lr  9.296e-08, val/acc 6.860e-01, val/nll 1.482e+00
[2023-02-05 00:32:41] [Epoch    87/  500] trn/posterior_energy  2.549e+06, trn/neg_log_likelihood  4.723e+01, trn/neg_log_prior  2.548e+06, trn/lr  9.280e-08, val/acc 6.854e-01, val/nll 1.480e+00
[2023-02-05 00:32:53] [Epoch    88/  500] trn/posterior_energy  2.548e+06, trn/neg_log_likelihood  4.726e+01, trn/neg_log_prior  2.548e+06, trn/lr  9.263e-08, val/acc 6.853e-01, val/nll 1.486e+00
[2023-02-05 00:33:05] [Epoch    89/  500] trn/posterior_energy  2.548e+06, trn/neg_log_likelihood  4.729e+01, trn/neg_log_prior  2.548e+06, trn/lr  9.247e-08, val/acc 6.845e-01, val/nll 1.484e+00
[2023-02-05 00:33:17] [Epoch    90/  500] trn/posterior_energy  2.548e+06, trn/neg_log_likelihood  4.733e+01, trn/neg_log_prior  2.547e+06, trn/lr  9.230e-08, val/acc 6.852e-01, val/nll 1.487e+00
[2023-02-05 00:33:29] [Epoch    91/  500] trn/posterior_energy  2.547e+06, trn/neg_log_likelihood  4.735e+01, trn/neg_log_prior  2.547e+06, trn/lr  9.213e-08, val/acc 6.855e-01, val/nll 1.485e+00
[2023-02-05 00:33:41] [Epoch    92/  500] trn/posterior_energy  2.547e+06, trn/neg_log_likelihood  4.743e+01, trn/neg_log_prior  2.547e+06, trn/lr  9.196e-08, val/acc 6.855e-01, val/nll 1.482e+00
[2023-02-05 00:33:53] [Epoch    93/  500] trn/posterior_energy  2.546e+06, trn/neg_log_likelihood  4.749e+01, trn/neg_log_prior  2.546e+06, trn/lr  9.179e-08, val/acc 6.840e-01, val/nll 1.485e+00
[2023-02-05 00:34:06] [Epoch    94/  500] trn/posterior_energy  2.546e+06, trn/neg_log_likelihood  4.755e+01, trn/neg_log_prior  2.546e+06, trn/lr  9.162e-08, val/acc 6.848e-01, val/nll 1.484e+00
[2023-02-05 00:34:18] [Epoch    95/  500] trn/posterior_energy  2.546e+06, trn/neg_log_likelihood  4.758e+01, trn/neg_log_prior  2.546e+06, trn/lr  9.144e-08, val/acc 6.850e-01, val/nll 1.485e+00
