[2023-02-05 02:00:21] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 02:00:21] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000001_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 02:00:55] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.932e+05, trn/neg_log_likelihood  9.260e+04, trn/neg_log_prior  3.006e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 2.262e-01, val/nll 2.148e+00
[2023-02-05 02:01:57] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  3.422e+05, trn/neg_log_likelihood  4.841e+04, trn/neg_log_prior  2.938e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 5.559e-01, val/nll 1.216e+00
[2023-02-05 02:02:01] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.409e+05, trn/neg_log_likelihood  4.747e+04, trn/neg_log_prior  2.934e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 5.634e-01, val/nll 1.197e+00
[2023-02-05 02:02:05] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.398e+05, trn/neg_log_likelihood  4.676e+04, trn/neg_log_prior  2.931e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 5.414e-01, val/nll 1.251e+00
[2023-02-05 02:02:10] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.385e+05, trn/neg_log_likelihood  4.578e+04, trn/neg_log_prior  2.928e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 5.754e-01, val/nll 1.158e+00
[2023-02-05 02:02:14] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.371e+05, trn/neg_log_likelihood  4.459e+04, trn/neg_log_prior  2.925e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 5.805e-01, val/nll 1.162e+00
[2023-02-05 02:02:18] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.361e+05, trn/neg_log_likelihood  4.393e+04, trn/neg_log_prior  2.922e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 5.805e-01, val/nll 1.151e+00
[2023-02-05 02:02:22] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.350e+05, trn/neg_log_likelihood  4.313e+04, trn/neg_log_prior  2.919e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 5.933e-01, val/nll 1.117e+00
[2023-02-05 02:02:26] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.338e+05, trn/neg_log_likelihood  4.212e+04, trn/neg_log_prior  2.917e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 6.066e-01, val/nll 1.087e+00
[2023-02-05 02:02:30] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.326e+05, trn/neg_log_likelihood  4.120e+04, trn/neg_log_prior  2.914e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 6.048e-01, val/nll 1.105e+00
[2023-02-05 02:02:35] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.316e+05, trn/neg_log_likelihood  4.035e+04, trn/neg_log_prior  2.912e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 6.108e-01, val/nll 1.079e+00
[2023-02-05 02:02:39] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.307e+05, trn/neg_log_likelihood  3.971e+04, trn/neg_log_prior  2.910e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 6.187e-01, val/nll 1.062e+00
[2023-02-05 02:02:43] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.298e+05, trn/neg_log_likelihood  3.894e+04, trn/neg_log_prior  2.908e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 6.249e-01, val/nll 1.036e+00
[2023-02-05 02:02:47] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.288e+05, trn/neg_log_likelihood  3.819e+04, trn/neg_log_prior  2.906e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 6.174e-01, val/nll 1.058e+00
[2023-02-05 02:02:51] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.279e+05, trn/neg_log_likelihood  3.747e+04, trn/neg_log_prior  2.905e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 6.191e-01, val/nll 1.063e+00
[2023-02-05 02:02:55] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.269e+05, trn/neg_log_likelihood  3.664e+04, trn/neg_log_prior  2.903e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 6.280e-01, val/nll 1.040e+00
[2023-02-05 02:02:59] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.264e+05, trn/neg_log_likelihood  3.618e+04, trn/neg_log_prior  2.902e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 6.304e-01, val/nll 1.032e+00
[2023-02-05 02:03:03] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.253e+05, trn/neg_log_likelihood  3.530e+04, trn/neg_log_prior  2.900e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 6.287e-01, val/nll 1.031e+00
[2023-02-05 02:03:07] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.248e+05, trn/neg_log_likelihood  3.483e+04, trn/neg_log_prior  2.899e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 6.351e-01, val/nll 1.029e+00
[2023-02-05 02:03:12] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.240e+05, trn/neg_log_likelihood  3.417e+04, trn/neg_log_prior  2.898e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 6.338e-01, val/nll 1.021e+00
[2023-02-05 02:03:16] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.233e+05, trn/neg_log_likelihood  3.360e+04, trn/neg_log_prior  2.897e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 6.418e-01, val/nll 1.002e+00
[2023-02-05 02:03:20] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.226e+05, trn/neg_log_likelihood  3.297e+04, trn/neg_log_prior  2.897e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 6.378e-01, val/nll 1.019e+00
[2023-02-05 02:03:24] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.221e+05, trn/neg_log_likelihood  3.253e+04, trn/neg_log_prior  2.896e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 6.386e-01, val/nll 1.009e+00
[2023-02-05 02:03:28] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.214e+05, trn/neg_log_likelihood  3.184e+04, trn/neg_log_prior  2.895e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 6.326e-01, val/nll 1.030e+00
[2023-02-05 02:03:32] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.209e+05, trn/neg_log_likelihood  3.147e+04, trn/neg_log_prior  2.895e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 6.427e-01, val/nll 9.966e-01
[2023-02-05 02:03:36] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.204e+05, trn/neg_log_likelihood  3.099e+04, trn/neg_log_prior  2.894e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 6.415e-01, val/nll 9.990e-01
[2023-02-05 02:03:40] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.200e+05, trn/neg_log_likelihood  3.062e+04, trn/neg_log_prior  2.894e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 6.470e-01, val/nll 9.893e-01
[2023-02-05 02:03:45] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.196e+05, trn/neg_log_likelihood  3.030e+04, trn/neg_log_prior  2.894e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 6.475e-01, val/nll 9.906e-01
[2023-02-05 02:03:49] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.193e+05, trn/neg_log_likelihood  2.997e+04, trn/neg_log_prior  2.893e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 6.441e-01, val/nll 9.967e-01
[2023-02-05 02:03:53] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.190e+05, trn/neg_log_likelihood  2.974e+04, trn/neg_log_prior  2.893e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 6.449e-01, val/nll 9.933e-01
[2023-02-05 02:03:57] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.188e+05, trn/neg_log_likelihood  2.949e+04, trn/neg_log_prior  2.893e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 6.469e-01, val/nll 9.889e-01
[2023-02-05 02:04:01] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.186e+05, trn/neg_log_likelihood  2.932e+04, trn/neg_log_prior  2.893e+05, trn/lr  1.994e-09, trn/temperature  0.000e+00, val/acc 6.460e-01, val/nll 9.900e-01
[2023-02-05 02:04:05] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.185e+05, trn/neg_log_likelihood  2.919e+04, trn/neg_log_prior  2.893e+05, trn/lr  1.213e-09, trn/temperature  0.000e+00, val/acc 6.478e-01, val/nll 9.893e-01
[2023-02-05 02:04:09] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.184e+05, trn/neg_log_likelihood  2.909e+04, trn/neg_log_prior  2.893e+05, trn/lr  6.242e-10, trn/temperature  0.000e+00, val/acc 6.476e-01, val/nll 9.889e-01
[2023-02-05 02:04:13] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.183e+05, trn/neg_log_likelihood  2.902e+04, trn/neg_log_prior  2.893e+05, trn/lr  2.304e-10, trn/temperature  0.000e+00, val/acc 6.472e-01, val/nll 9.888e-01
[2023-02-05 02:04:22] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.183e+05, trn/neg_log_likelihood  2.899e+04, trn/neg_log_prior  2.893e+05, trn/lr  3.299e-11, trn/temperature  0.000e+00, val/acc 6.471e-01, val/nll 9.888e-01, val/ens_acc 6.471e-01, val/ens_nll 9.888e-01 (test_acc: 6.469e-01, test_nll: 9.854e-01, test_ens_acc: 6.469e-01, test_ens_nll: 9.854e-01)
[2023-02-05 02:04:26] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.312e+05, trn/neg_log_likelihood  4.209e+04, trn/neg_log_prior  2.891e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 6.013e-01, val/nll 1.125e+00
[2023-02-05 02:04:30] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.275e+05, trn/neg_log_likelihood  3.877e+04, trn/neg_log_prior  2.887e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 6.198e-01, val/nll 1.053e+00
[2023-02-05 02:04:34] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.257e+05, trn/neg_log_likelihood  3.732e+04, trn/neg_log_prior  2.884e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 6.072e-01, val/nll 1.091e+00
[2023-02-05 02:04:38] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.243e+05, trn/neg_log_likelihood  3.623e+04, trn/neg_log_prior  2.880e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 6.403e-01, val/nll 1.007e+00
[2023-02-05 02:04:42] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.229e+05, trn/neg_log_likelihood  3.518e+04, trn/neg_log_prior  2.877e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 6.149e-01, val/nll 1.088e+00
[2023-02-05 02:04:46] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.221e+05, trn/neg_log_likelihood  3.470e+04, trn/neg_log_prior  2.874e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 6.496e-01, val/nll 9.935e-01
[2023-02-05 02:04:50] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.208e+05, trn/neg_log_likelihood  3.371e+04, trn/neg_log_prior  2.871e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 6.389e-01, val/nll 1.009e+00
[2023-02-05 02:04:55] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  3.197e+05, trn/neg_log_likelihood  3.292e+04, trn/neg_log_prior  2.868e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 6.332e-01, val/nll 1.031e+00
[2023-02-05 02:04:59] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.183e+05, trn/neg_log_likelihood  3.181e+04, trn/neg_log_prior  2.865e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 6.386e-01, val/nll 1.041e+00
[2023-02-05 02:05:03] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.175e+05, trn/neg_log_likelihood  3.133e+04, trn/neg_log_prior  2.862e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 6.512e-01, val/nll 9.836e-01
[2023-02-05 02:05:07] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.164e+05, trn/neg_log_likelihood  3.056e+04, trn/neg_log_prior  2.859e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 6.434e-01, val/nll 9.960e-01
[2023-02-05 02:05:11] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.153e+05, trn/neg_log_likelihood  2.966e+04, trn/neg_log_prior  2.856e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 6.483e-01, val/nll 1.005e+00
[2023-02-05 02:05:15] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.142e+05, trn/neg_log_likelihood  2.885e+04, trn/neg_log_prior  2.853e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 6.800e-01, val/nll 9.036e-01
[2023-02-05 02:05:19] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.131e+05, trn/neg_log_likelihood  2.802e+04, trn/neg_log_prior  2.851e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 6.778e-01, val/nll 9.036e-01
[2023-02-05 02:05:23] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.121e+05, trn/neg_log_likelihood  2.725e+04, trn/neg_log_prior  2.849e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 6.645e-01, val/nll 9.691e-01
[2023-02-05 02:05:28] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.110e+05, trn/neg_log_likelihood  2.635e+04, trn/neg_log_prior  2.846e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 6.861e-01, val/nll 9.069e-01
[2023-02-05 02:05:32] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.103e+05, trn/neg_log_likelihood  2.589e+04, trn/neg_log_prior  2.844e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 6.752e-01, val/nll 9.439e-01
[2023-02-05 02:05:36] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.089e+05, trn/neg_log_likelihood  2.469e+04, trn/neg_log_prior  2.842e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 6.822e-01, val/nll 9.087e-01
[2023-02-05 02:05:40] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.082e+05, trn/neg_log_likelihood  2.418e+04, trn/neg_log_prior  2.840e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 6.878e-01, val/nll 9.068e-01
[2023-02-05 02:05:44] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.066e+05, trn/neg_log_likelihood  2.283e+04, trn/neg_log_prior  2.838e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 6.825e-01, val/nll 9.130e-01
[2023-02-05 02:05:48] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.057e+05, trn/neg_log_likelihood  2.210e+04, trn/neg_log_prior  2.836e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 6.748e-01, val/nll 9.717e-01
[2023-02-05 02:05:52] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.047e+05, trn/neg_log_likelihood  2.124e+04, trn/neg_log_prior  2.835e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 6.519e-01, val/nll 1.029e+00
[2023-02-05 02:05:56] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.037e+05, trn/neg_log_likelihood  2.040e+04, trn/neg_log_prior  2.833e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 6.830e-01, val/nll 9.341e-01
[2023-02-05 02:06:00] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.029e+05, trn/neg_log_likelihood  1.970e+04, trn/neg_log_prior  2.832e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 6.900e-01, val/nll 9.261e-01
[2023-02-05 02:06:04] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.017e+05, trn/neg_log_likelihood  1.865e+04, trn/neg_log_prior  2.830e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 6.862e-01, val/nll 9.412e-01
[2023-02-05 02:06:08] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.004e+05, trn/neg_log_likelihood  1.755e+04, trn/neg_log_prior  2.829e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 6.887e-01, val/nll 9.462e-01
[2023-02-05 02:06:12] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.993e+05, trn/neg_log_likelihood  1.658e+04, trn/neg_log_prior  2.828e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 6.969e-01, val/nll 9.290e-01
[2023-02-05 02:06:16] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.984e+05, trn/neg_log_likelihood  1.574e+04, trn/neg_log_prior  2.827e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 6.906e-01, val/nll 9.545e-01
[2023-02-05 02:06:21] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.972e+05, trn/neg_log_likelihood  1.464e+04, trn/neg_log_prior  2.826e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 6.890e-01, val/nll 9.627e-01
[2023-02-05 02:06:25] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.963e+05, trn/neg_log_likelihood  1.382e+04, trn/neg_log_prior  2.825e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 6.868e-01, val/nll 9.677e-01
[2023-02-05 02:06:29] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.953e+05, trn/neg_log_likelihood  1.295e+04, trn/neg_log_prior  2.824e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 6.916e-01, val/nll 9.718e-01
[2023-02-05 02:06:33] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.944e+05, trn/neg_log_likelihood  1.209e+04, trn/neg_log_prior  2.823e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 6.872e-01, val/nll 1.001e+00
[2023-02-05 02:06:37] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.935e+05, trn/neg_log_likelihood  1.125e+04, trn/neg_log_prior  2.822e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 6.890e-01, val/nll 1.017e+00
[2023-02-05 02:06:41] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.925e+05, trn/neg_log_likelihood  1.040e+04, trn/neg_log_prior  2.821e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 6.939e-01, val/nll 9.977e-01
[2023-02-05 02:06:45] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.918e+05, trn/neg_log_likelihood  9.696e+03, trn/neg_log_prior  2.821e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 6.897e-01, val/nll 1.033e+00
[2023-02-05 02:06:49] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.910e+05, trn/neg_log_likelihood  8.980e+03, trn/neg_log_prior  2.820e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 6.836e-01, val/nll 1.043e+00
[2023-02-05 02:06:54] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  2.903e+05, trn/neg_log_likelihood  8.343e+03, trn/neg_log_prior  2.820e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 6.927e-01, val/nll 1.039e+00
