[2023-02-04 13:19:33] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 13:19:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000010_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 13:20:07] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.750e+05, trn/neg_log_likelihood  9.056e+04, trn/neg_log_prior  2.844e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 2.903e-01, val/nll 1.890e+00
[2023-02-04 13:22:35] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.952e+05, trn/neg_log_likelihood  2.340e+04, trn/neg_log_prior  2.718e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 7.691e-01, val/nll 6.781e-01
[2023-02-04 13:22:40] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.933e+05, trn/neg_log_likelihood  2.198e+04, trn/neg_log_prior  2.713e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 7.796e-01, val/nll 6.632e-01
[2023-02-04 13:22:46] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.928e+05, trn/neg_log_likelihood  2.167e+04, trn/neg_log_prior  2.711e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 7.836e-01, val/nll 6.342e-01
[2023-02-04 13:22:53] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.916e+05, trn/neg_log_likelihood  2.049e+04, trn/neg_log_prior  2.711e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 7.615e-01, val/nll 6.954e-01
[2023-02-04 13:23:00] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.895e+05, trn/neg_log_likelihood  1.867e+04, trn/neg_log_prior  2.708e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 7.732e-01, val/nll 6.644e-01
[2023-02-04 13:23:04] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.877e+05, trn/neg_log_likelihood  1.721e+04, trn/neg_log_prior  2.705e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 7.937e-01, val/nll 6.023e-01
[2023-02-04 13:23:08] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.860e+05, trn/neg_log_likelihood  1.578e+04, trn/neg_log_prior  2.702e+05, trn/lr  1.465e-07, trn/temperature  0.000e+00, val/acc 7.794e-01, val/nll 6.752e-01
[2023-02-04 13:23:12] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.842e+05, trn/neg_log_likelihood  1.425e+04, trn/neg_log_prior  2.699e+05, trn/lr  1.250e-07, trn/temperature  0.000e+00, val/acc 7.926e-01, val/nll 6.401e-01
[2023-02-04 13:23:16] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.818e+05, trn/neg_log_likelihood  1.214e+04, trn/neg_log_prior  2.696e+05, trn/lr  1.050e-07, trn/temperature  0.000e+00, val/acc 8.087e-01, val/nll 5.768e-01
[2023-02-04 13:23:20] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.794e+05, trn/neg_log_likelihood  1.011e+04, trn/neg_log_prior  2.693e+05, trn/lr  8.654e-08, trn/temperature  0.000e+00, val/acc 8.113e-01, val/nll 5.723e-01
[2023-02-04 13:23:24] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.768e+05, trn/neg_log_likelihood  7.844e+03, trn/neg_log_prior  2.689e+05, trn/lr  6.972e-08, trn/temperature  0.000e+00, val/acc 8.004e-01, val/nll 6.279e-01
[2023-02-04 13:23:31] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.742e+05, trn/neg_log_likelihood  5.655e+03, trn/neg_log_prior  2.685e+05, trn/lr  5.458e-08, trn/temperature  0.000e+00, val/acc 8.250e-01, val/nll 5.836e-01
[2023-02-04 13:23:37] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.714e+05, trn/neg_log_likelihood  3.323e+03, trn/neg_log_prior  2.681e+05, trn/lr  4.121e-08, trn/temperature  0.000e+00, val/acc 8.220e-01, val/nll 6.096e-01
[2023-02-04 13:23:41] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.694e+05, trn/neg_log_likelihood  1.676e+03, trn/neg_log_prior  2.677e+05, trn/lr  2.965e-08, trn/temperature  0.000e+00, val/acc 8.228e-01, val/nll 6.252e-01
[2023-02-04 13:23:46] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.738e+05, trn/neg_log_likelihood  4.746e+03, trn/neg_log_prior  2.690e+05, trn/lr  1.994e-08, trn/temperature  1.000e+00, val/acc 8.039e-01, val/nll 6.393e-01
[2023-02-04 13:23:50] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.802e+05, trn/neg_log_likelihood  8.253e+03, trn/neg_log_prior  2.719e+05, trn/lr  1.213e-08, trn/temperature  1.000e+00, val/acc 8.035e-01, val/nll 6.226e-01
[2023-02-04 13:23:57] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.819e+05, trn/neg_log_likelihood  8.337e+03, trn/neg_log_prior  2.736e+05, trn/lr  6.242e-09, trn/temperature  1.000e+00, val/acc 7.998e-01, val/nll 6.424e-01
[2023-02-04 13:24:01] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.824e+05, trn/neg_log_likelihood  8.004e+03, trn/neg_log_prior  2.743e+05, trn/lr  2.304e-09, trn/temperature  1.000e+00, val/acc 8.035e-01, val/nll 6.324e-01
[2023-02-04 13:24:12] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.821e+05, trn/neg_log_likelihood  7.556e+03, trn/neg_log_prior  2.746e+05, trn/lr  3.299e-10, trn/temperature  1.000e+00, val/acc 8.051e-01, val/nll 6.293e-01, val/ens_acc 8.051e-01, val/ens_nll 6.293e-01 (test_acc: 8.070e-01, test_nll: 6.109e-01, test_ens_acc: 8.070e-01, test_ens_nll: 6.109e-01)
[2023-02-04 13:24:16] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  4.398e+05, trn/neg_log_likelihood  9.937e+04, trn/neg_log_prior  3.404e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 1.389e-01, val/nll 2.255e+00
[2023-02-04 13:24:21] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.660e+05, trn/neg_log_likelihood  8.536e+04, trn/neg_log_prior  2.807e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 2.493e-01, val/nll 2.016e+00
[2023-02-04 13:24:25] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.444e+05, trn/neg_log_likelihood  8.143e+04, trn/neg_log_prior  2.629e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 2.390e-01, val/nll 1.996e+00
[2023-02-04 13:24:29] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.387e+05, trn/neg_log_likelihood  7.975e+04, trn/neg_log_prior  2.590e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 2.527e-01, val/nll 1.917e+00
[2023-02-04 13:24:33] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.358e+05, trn/neg_log_likelihood  7.711e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 3.191e-01, val/nll 1.807e+00
[2023-02-04 13:24:37] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.339e+05, trn/neg_log_likelihood  7.503e+04, trn/neg_log_prior  2.589e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 2.955e-01, val/nll 1.893e+00
[2023-02-04 13:24:41] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.330e+05, trn/neg_log_likelihood  7.393e+04, trn/neg_log_prior  2.590e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 3.290e-01, val/nll 1.809e+00
[2023-02-04 13:24:45] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  3.318e+05, trn/neg_log_likelihood  7.251e+04, trn/neg_log_prior  2.593e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 3.643e-01, val/nll 1.688e+00
[2023-02-04 13:24:50] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.306e+05, trn/neg_log_likelihood  7.055e+04, trn/neg_log_prior  2.600e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 3.607e-01, val/nll 1.728e+00
[2023-02-04 13:24:54] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.307e+05, trn/neg_log_likelihood  6.942e+04, trn/neg_log_prior  2.613e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 3.960e-01, val/nll 1.636e+00
[2023-02-04 13:24:58] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.300e+05, trn/neg_log_likelihood  6.789e+04, trn/neg_log_prior  2.621e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 4.018e-01, val/nll 1.622e+00
[2023-02-04 13:25:02] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.289e+05, trn/neg_log_likelihood  6.629e+04, trn/neg_log_prior  2.626e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 4.004e-01, val/nll 1.645e+00
[2023-02-04 13:25:06] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.276e+05, trn/neg_log_likelihood  6.449e+04, trn/neg_log_prior  2.631e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 4.376e-01, val/nll 1.542e+00
[2023-02-04 13:25:10] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.262e+05, trn/neg_log_likelihood  6.285e+04, trn/neg_log_prior  2.633e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 4.367e-01, val/nll 1.503e+00
[2023-02-04 13:25:14] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.263e+05, trn/neg_log_likelihood  6.239e+04, trn/neg_log_prior  2.639e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 4.357e-01, val/nll 1.537e+00
[2023-02-04 13:25:19] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.258e+05, trn/neg_log_likelihood  6.171e+04, trn/neg_log_prior  2.641e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 4.262e-01, val/nll 1.556e+00
[2023-02-04 13:25:25] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.252e+05, trn/neg_log_likelihood  6.077e+04, trn/neg_log_prior  2.644e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 4.499e-01, val/nll 1.495e+00
[2023-02-04 13:25:31] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.247e+05, trn/neg_log_likelihood  5.993e+04, trn/neg_log_prior  2.647e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 4.663e-01, val/nll 1.468e+00
[2023-02-04 13:25:36] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.251e+05, trn/neg_log_likelihood  5.981e+04, trn/neg_log_prior  2.653e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 4.987e-01, val/nll 1.396e+00
[2023-02-04 13:25:40] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.231e+05, trn/neg_log_likelihood  5.756e+04, trn/neg_log_prior  2.655e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 4.890e-01, val/nll 1.409e+00
[2023-02-04 13:25:47] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.223e+05, trn/neg_log_likelihood  5.652e+04, trn/neg_log_prior  2.658e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 4.946e-01, val/nll 1.382e+00
[2023-02-04 13:25:54] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.204e+05, trn/neg_log_likelihood  5.461e+04, trn/neg_log_prior  2.658e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 4.836e-01, val/nll 1.414e+00
[2023-02-04 13:25:58] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.206e+05, trn/neg_log_likelihood  5.455e+04, trn/neg_log_prior  2.661e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 5.072e-01, val/nll 1.358e+00
[2023-02-04 13:26:02] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.187e+05, trn/neg_log_likelihood  5.242e+04, trn/neg_log_prior  2.663e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 5.296e-01, val/nll 1.269e+00
[2023-02-04 13:26:08] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.177e+05, trn/neg_log_likelihood  5.101e+04, trn/neg_log_prior  2.666e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 5.425e-01, val/nll 1.288e+00
[2023-02-04 13:26:15] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.164e+05, trn/neg_log_likelihood  4.950e+04, trn/neg_log_prior  2.669e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 5.635e-01, val/nll 1.233e+00
[2023-02-04 13:26:19] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  3.158e+05, trn/neg_log_likelihood  4.863e+04, trn/neg_log_prior  2.671e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 5.580e-01, val/nll 1.223e+00
[2023-02-04 13:26:25] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  3.143e+05, trn/neg_log_likelihood  4.698e+04, trn/neg_log_prior  2.673e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 5.875e-01, val/nll 1.145e+00
[2023-02-04 13:26:30] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  3.140e+05, trn/neg_log_likelihood  4.647e+04, trn/neg_log_prior  2.675e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 5.961e-01, val/nll 1.134e+00
[2023-02-04 13:26:37] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  3.126e+05, trn/neg_log_likelihood  4.491e+04, trn/neg_log_prior  2.677e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 5.963e-01, val/nll 1.120e+00
[2023-02-04 13:26:40] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  3.110e+05, trn/neg_log_likelihood  4.316e+04, trn/neg_log_prior  2.678e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 5.727e-01, val/nll 1.209e+00
[2023-02-04 13:26:47] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  3.093e+05, trn/neg_log_likelihood  4.156e+04, trn/neg_log_prior  2.677e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 6.010e-01, val/nll 1.129e+00
[2023-02-04 13:26:51] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  3.084e+05, trn/neg_log_likelihood  4.062e+04, trn/neg_log_prior  2.677e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 6.195e-01, val/nll 1.067e+00
[2023-02-04 13:26:58] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  3.066e+05, trn/neg_log_likelihood  3.890e+04, trn/neg_log_prior  2.677e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 6.419e-01, val/nll 1.023e+00
[2023-02-04 13:27:04] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  3.053e+05, trn/neg_log_likelihood  3.763e+04, trn/neg_log_prior  2.677e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 6.613e-01, val/nll 9.491e-01
[2023-02-04 13:27:08] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  3.042e+05, trn/neg_log_likelihood  3.643e+04, trn/neg_log_prior  2.677e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 6.563e-01, val/nll 9.812e-01
