[2023-02-03 21:54:17] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 21:54:17] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR100_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR100_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000030_mo-0.99_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 21:54:40] [Epoch     1/  500] trn/posterior_energy  3.685e+05, trn/neg_log_likelihood  1.905e+05, trn/neg_log_prior  1.780e+05, trn/lr  3.000e-06, val/acc 8.518e-03, val/nll 4.642e+00 (best_acc: 0.000e+00 -> 8.518e-03, test_acc: 1.000e-02, test_nll: 4.640e+00)
[2023-02-03 21:55:41] [Epoch    16/  500] trn/posterior_energy  3.694e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.791e+05, trn/lr  2.993e-06, val/acc 8.850e-03, val/nll 4.641e+00
[2023-02-03 21:55:45] [Epoch    17/  500] trn/posterior_energy  3.652e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.751e+05, trn/lr  2.992e-06, val/acc 8.296e-03, val/nll 4.650e+00
[2023-02-03 21:55:49] [Epoch    18/  500] trn/posterior_energy  3.635e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.733e+05, trn/lr  2.991e-06, val/acc 9.956e-03, val/nll 4.645e+00
[2023-02-03 21:55:52] [Epoch    19/  500] trn/posterior_energy  3.628e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.726e+05, trn/lr  2.990e-06, val/acc 1.051e-02, val/nll 4.641e+00
[2023-02-03 21:55:56] [Epoch    20/  500] trn/posterior_energy  3.658e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.757e+05, trn/lr  2.989e-06, val/acc 9.181e-03, val/nll 4.641e+00
[2023-02-03 21:56:00] [Epoch    21/  500] trn/posterior_energy  3.622e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.721e+05, trn/lr  2.988e-06, val/acc 1.095e-02, val/nll 4.646e+00
[2023-02-03 21:56:04] [Epoch    22/  500] trn/posterior_energy  3.630e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.729e+05, trn/lr  2.986e-06, val/acc 1.128e-02, val/nll 4.644e+00 (best_acc: 1.095e-02 -> 1.128e-02, test_acc: 1.000e-02, test_nll: 4.644e+00)
[2023-02-03 21:56:08] [Epoch    23/  500] trn/posterior_energy  3.813e+05, trn/neg_log_likelihood  1.903e+05, trn/neg_log_prior  1.911e+05, trn/lr  2.985e-06, val/acc 9.513e-03, val/nll 4.645e+00
[2023-02-03 21:56:12] [Epoch    24/  500] trn/posterior_energy  3.655e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.754e+05, trn/lr  2.984e-06, val/acc 8.518e-03, val/nll 4.638e+00
[2023-02-03 21:56:16] [Epoch    25/  500] trn/posterior_energy  3.594e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.693e+05, trn/lr  2.982e-06, val/acc 1.051e-02, val/nll 4.635e+00
[2023-02-03 21:56:19] [Epoch    26/  500] trn/posterior_energy  3.685e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.785e+05, trn/lr  2.981e-06, val/acc 9.624e-03, val/nll 4.655e+00
[2023-02-03 21:56:23] [Epoch    27/  500] trn/posterior_energy  3.609e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.708e+05, trn/lr  2.979e-06, val/acc 8.518e-03, val/nll 4.649e+00
[2023-02-03 21:56:27] [Epoch    28/  500] trn/posterior_energy  3.604e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.704e+05, trn/lr  2.978e-06, val/acc 9.071e-03, val/nll 4.640e+00
[2023-02-03 21:56:31] [Epoch    29/  500] trn/posterior_energy  3.616e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.714e+05, trn/lr  2.976e-06, val/acc 1.106e-02, val/nll 4.640e+00
[2023-02-03 21:56:35] [Epoch    30/  500] trn/posterior_energy  3.604e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.703e+05, trn/lr  2.974e-06, val/acc 9.181e-03, val/nll 4.641e+00
[2023-02-03 21:56:39] [Epoch    31/  500] trn/posterior_energy  3.686e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.783e+05, trn/lr  2.973e-06, val/acc 1.106e-02, val/nll 4.638e+00
[2023-02-03 21:56:42] [Epoch    32/  500] trn/posterior_energy  3.641e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.740e+05, trn/lr  2.971e-06, val/acc 9.956e-03, val/nll 4.639e+00
[2023-02-03 21:56:46] [Epoch    33/  500] trn/posterior_energy  3.618e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.718e+05, trn/lr  2.969e-06, val/acc 9.513e-03, val/nll 4.636e+00
[2023-02-03 21:56:50] [Epoch    34/  500] trn/posterior_energy  3.703e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.802e+05, trn/lr  2.967e-06, val/acc 9.624e-03, val/nll 4.644e+00
[2023-02-03 21:56:54] [Epoch    35/  500] trn/posterior_energy  3.801e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.900e+05, trn/lr  2.965e-06, val/acc 1.062e-02, val/nll 4.643e+00
[2023-02-03 21:56:58] [Epoch    36/  500] trn/posterior_energy  3.784e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.883e+05, trn/lr  2.963e-06, val/acc 1.051e-02, val/nll 4.653e+00
[2023-02-03 21:57:01] [Epoch    37/  500] trn/posterior_energy  3.607e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.706e+05, trn/lr  2.961e-06, val/acc 1.095e-02, val/nll 4.643e+00
[2023-02-03 21:57:05] [Epoch    38/  500] trn/posterior_energy  3.686e+05, trn/neg_log_likelihood  1.903e+05, trn/neg_log_prior  1.784e+05, trn/lr  2.959e-06, val/acc 1.117e-02, val/nll 4.638e+00
[2023-02-03 21:57:09] [Epoch    39/  500] trn/posterior_energy  3.735e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.833e+05, trn/lr  2.956e-06, val/acc 1.073e-02, val/nll 4.638e+00
[2023-02-03 21:57:13] [Epoch    40/  500] trn/posterior_energy  3.639e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.738e+05, trn/lr  2.954e-06, val/acc 1.051e-02, val/nll 4.624e+00
[2023-02-03 21:57:17] [Epoch    41/  500] trn/posterior_energy  3.627e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.727e+05, trn/lr  2.952e-06, val/acc 9.181e-03, val/nll 4.641e+00
[2023-02-03 21:57:20] [Epoch    42/  500] trn/posterior_energy  3.727e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.826e+05, trn/lr  2.949e-06, val/acc 9.513e-03, val/nll 4.640e+00
[2023-02-03 21:57:24] [Epoch    43/  500] trn/posterior_energy  3.609e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.707e+05, trn/lr  2.947e-06, val/acc 1.051e-02, val/nll 4.631e+00
[2023-02-03 21:57:28] [Epoch    44/  500] trn/posterior_energy  3.994e+05, trn/neg_log_likelihood  1.899e+05, trn/neg_log_prior  2.095e+05, trn/lr  2.944e-06, val/acc 1.018e-02, val/nll 4.640e+00
[2023-02-03 21:57:32] [Epoch    45/  500] trn/posterior_energy  3.595e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.695e+05, trn/lr  2.942e-06, val/acc 9.071e-03, val/nll 4.632e+00
[2023-02-03 21:57:35] [Epoch    46/  500] trn/posterior_energy  3.631e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.730e+05, trn/lr  2.939e-06, val/acc 9.513e-03, val/nll 4.637e+00
[2023-02-03 21:57:39] [Epoch    47/  500] trn/posterior_energy  3.611e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.711e+05, trn/lr  2.936e-06, val/acc 1.051e-02, val/nll 4.644e+00
[2023-02-03 21:57:43] [Epoch    48/  500] trn/posterior_energy  3.628e+05, trn/neg_log_likelihood  1.903e+05, trn/neg_log_prior  1.725e+05, trn/lr  2.934e-06, val/acc 8.296e-03, val/nll 4.645e+00
[2023-02-03 21:57:47] [Epoch    49/  500] trn/posterior_energy  3.626e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.725e+05, trn/lr  2.931e-06, val/acc 8.739e-03, val/nll 4.646e+00
[2023-02-03 21:57:51] [Epoch    50/  500] trn/posterior_energy  3.816e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.916e+05, trn/lr  2.928e-06, val/acc 8.296e-03, val/nll 4.631e+00
[2023-02-03 21:57:55] [Epoch    51/  500] trn/posterior_energy  3.600e+05, trn/neg_log_likelihood  1.899e+05, trn/neg_log_prior  1.701e+05, trn/lr  2.925e-06, val/acc 9.513e-03, val/nll 4.637e+00
[2023-02-03 21:57:58] [Epoch    52/  500] trn/posterior_energy  3.605e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.703e+05, trn/lr  2.922e-06, val/acc 9.845e-03, val/nll 4.655e+00
[2023-02-03 21:58:02] [Epoch    53/  500] trn/posterior_energy  3.587e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.685e+05, trn/lr  2.919e-06, val/acc 1.128e-02, val/nll 4.644e+00
[2023-02-03 21:58:06] [Epoch    54/  500] trn/posterior_energy  3.622e+05, trn/neg_log_likelihood  1.903e+05, trn/neg_log_prior  1.720e+05, trn/lr  2.916e-06, val/acc 9.735e-03, val/nll 4.646e+00
[2023-02-03 21:58:10] [Epoch    55/  500] trn/posterior_energy  3.597e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.695e+05, trn/lr  2.913e-06, val/acc 1.040e-02, val/nll 4.628e+00
[2023-02-03 21:58:14] [Epoch    56/  500] trn/posterior_energy  3.619e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.718e+05, trn/lr  2.910e-06, val/acc 8.518e-03, val/nll 4.645e+00
[2023-02-03 21:58:18] [Epoch    57/  500] trn/posterior_energy  3.673e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.773e+05, trn/lr  2.906e-06, val/acc 1.195e-02, val/nll 4.639e+00 (best_acc: 1.128e-02 -> 1.195e-02, test_acc: 1.000e-02, test_nll: 4.641e+00)
[2023-02-03 21:58:22] [Epoch    58/  500] trn/posterior_energy  3.614e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.712e+05, trn/lr  2.903e-06, val/acc 1.117e-02, val/nll 4.638e+00
[2023-02-03 21:58:26] [Epoch    59/  500] trn/posterior_energy  3.621e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.720e+05, trn/lr  2.900e-06, val/acc 9.071e-03, val/nll 4.638e+00
[2023-02-03 21:58:30] [Epoch    60/  500] trn/posterior_energy  3.756e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.855e+05, trn/lr  2.896e-06, val/acc 1.051e-02, val/nll 4.639e+00
[2023-02-03 21:58:34] [Epoch    61/  500] trn/posterior_energy  3.597e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.695e+05, trn/lr  2.893e-06, val/acc 1.095e-02, val/nll 4.642e+00
[2023-02-03 21:58:38] [Epoch    62/  500] trn/posterior_energy  3.705e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.804e+05, trn/lr  2.889e-06, val/acc 9.071e-03, val/nll 4.652e+00
[2023-02-03 21:58:41] [Epoch    63/  500] trn/posterior_energy  3.627e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.726e+05, trn/lr  2.886e-06, val/acc 1.018e-02, val/nll 4.650e+00
[2023-02-03 21:58:45] [Epoch    64/  500] trn/posterior_energy  3.591e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.690e+05, trn/lr  2.882e-06, val/acc 1.029e-02, val/nll 4.632e+00
[2023-02-03 21:58:49] [Epoch    65/  500] trn/posterior_energy  3.594e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.692e+05, trn/lr  2.878e-06, val/acc 1.018e-02, val/nll 4.643e+00
[2023-02-03 21:58:53] [Epoch    66/  500] trn/posterior_energy  3.921e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  2.020e+05, trn/lr  2.875e-06, val/acc 1.029e-02, val/nll 4.631e+00
[2023-02-03 21:58:57] [Epoch    67/  500] trn/posterior_energy  3.682e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.781e+05, trn/lr  2.871e-06, val/acc 1.051e-02, val/nll 4.645e+00
[2023-02-03 21:59:00] [Epoch    68/  500] trn/posterior_energy  3.592e+05, trn/neg_log_likelihood  1.899e+05, trn/neg_log_prior  1.693e+05, trn/lr  2.867e-06, val/acc 9.845e-03, val/nll 4.640e+00
[2023-02-03 21:59:04] [Epoch    69/  500] trn/posterior_energy  3.593e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.693e+05, trn/lr  2.863e-06, val/acc 9.071e-03, val/nll 4.630e+00
[2023-02-03 21:59:08] [Epoch    70/  500] trn/posterior_energy  3.603e+05, trn/neg_log_likelihood  1.898e+05, trn/neg_log_prior  1.705e+05, trn/lr  2.859e-06, val/acc 1.173e-02, val/nll 4.640e+00
[2023-02-03 21:59:12] [Epoch    71/  500] trn/posterior_energy  3.580e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.678e+05, trn/lr  2.855e-06, val/acc 1.040e-02, val/nll 4.647e+00
[2023-02-03 21:59:16] [Epoch    72/  500] trn/posterior_energy  3.663e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.763e+05, trn/lr  2.851e-06, val/acc 1.106e-02, val/nll 4.639e+00
[2023-02-03 21:59:19] [Epoch    73/  500] trn/posterior_energy  3.636e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.736e+05, trn/lr  2.847e-06, val/acc 9.956e-03, val/nll 4.643e+00
[2023-02-03 21:59:23] [Epoch    74/  500] trn/posterior_energy  3.636e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.736e+05, trn/lr  2.843e-06, val/acc 1.029e-02, val/nll 4.634e+00
[2023-02-03 21:59:27] [Epoch    75/  500] trn/posterior_energy  3.671e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.771e+05, trn/lr  2.839e-06, val/acc 9.513e-03, val/nll 4.636e+00
[2023-02-03 21:59:31] [Epoch    76/  500] trn/posterior_energy  3.583e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.683e+05, trn/lr  2.834e-06, val/acc 1.062e-02, val/nll 4.646e+00
[2023-02-03 21:59:35] [Epoch    77/  500] trn/posterior_energy  3.660e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.760e+05, trn/lr  2.830e-06, val/acc 1.095e-02, val/nll 4.626e+00
[2023-02-03 21:59:38] [Epoch    78/  500] trn/posterior_energy  3.692e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.792e+05, trn/lr  2.826e-06, val/acc 9.181e-03, val/nll 4.634e+00
[2023-02-03 21:59:42] [Epoch    79/  500] trn/posterior_energy  3.622e+05, trn/neg_log_likelihood  1.899e+05, trn/neg_log_prior  1.723e+05, trn/lr  2.821e-06, val/acc 9.292e-03, val/nll 4.644e+00
[2023-02-03 21:59:46] [Epoch    80/  500] trn/posterior_energy  3.581e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.680e+05, trn/lr  2.817e-06, val/acc 1.106e-02, val/nll 4.649e+00
[2023-02-03 21:59:50] [Epoch    81/  500] trn/posterior_energy  3.627e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.725e+05, trn/lr  2.812e-06, val/acc 9.181e-03, val/nll 4.647e+00
[2023-02-03 21:59:54] [Epoch    82/  500] trn/posterior_energy  3.702e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.802e+05, trn/lr  2.808e-06, val/acc 8.960e-03, val/nll 4.646e+00
[2023-02-03 21:59:58] [Epoch    83/  500] trn/posterior_energy  3.642e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.741e+05, trn/lr  2.803e-06, val/acc 9.513e-03, val/nll 4.643e+00
[2023-02-03 22:00:01] [Epoch    84/  500] trn/posterior_energy  3.656e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.754e+05, trn/lr  2.798e-06, val/acc 1.073e-02, val/nll 4.656e+00
[2023-02-03 22:00:05] [Epoch    85/  500] trn/posterior_energy  3.592e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.691e+05, trn/lr  2.794e-06, val/acc 9.181e-03, val/nll 4.640e+00
[2023-02-03 22:00:09] [Epoch    86/  500] trn/posterior_energy  3.621e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.721e+05, trn/lr  2.789e-06, val/acc 1.040e-02, val/nll 4.633e+00
[2023-02-03 22:00:13] [Epoch    87/  500] trn/posterior_energy  3.640e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.740e+05, trn/lr  2.784e-06, val/acc 9.403e-03, val/nll 4.645e+00
[2023-02-03 22:00:16] [Epoch    88/  500] trn/posterior_energy  3.592e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.691e+05, trn/lr  2.779e-06, val/acc 8.518e-03, val/nll 4.663e+00
[2023-02-03 22:00:20] [Epoch    89/  500] trn/posterior_energy  3.610e+05, trn/neg_log_likelihood  1.902e+05, trn/neg_log_prior  1.708e+05, trn/lr  2.774e-06, val/acc 1.018e-02, val/nll 4.666e+00
[2023-02-03 22:00:24] [Epoch    90/  500] trn/posterior_energy  3.590e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.689e+05, trn/lr  2.769e-06, val/acc 9.624e-03, val/nll 4.637e+00
[2023-02-03 22:00:28] [Epoch    91/  500] trn/posterior_energy  3.615e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.715e+05, trn/lr  2.764e-06, val/acc 1.106e-02, val/nll 4.645e+00
[2023-02-03 22:00:32] [Epoch    92/  500] trn/posterior_energy  3.581e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.681e+05, trn/lr  2.759e-06, val/acc 8.518e-03, val/nll 4.646e+00
[2023-02-03 22:00:35] [Epoch    93/  500] trn/posterior_energy  3.607e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.707e+05, trn/lr  2.754e-06, val/acc 1.117e-02, val/nll 4.637e+00
[2023-02-03 22:00:39] [Epoch    94/  500] trn/posterior_energy  3.673e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.772e+05, trn/lr  2.749e-06, val/acc 9.181e-03, val/nll 4.646e+00
[2023-02-03 22:00:43] [Epoch    95/  500] trn/posterior_energy  3.627e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.726e+05, trn/lr  2.743e-06, val/acc 1.051e-02, val/nll 4.637e+00
[2023-02-03 22:00:47] [Epoch    96/  500] trn/posterior_energy  3.651e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.751e+05, trn/lr  2.738e-06, val/acc 1.106e-02, val/nll 4.652e+00
[2023-02-03 22:00:51] [Epoch    97/  500] trn/posterior_energy  3.634e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.733e+05, trn/lr  2.733e-06, val/acc 9.181e-03, val/nll 4.638e+00
[2023-02-03 22:00:54] [Epoch    98/  500] trn/posterior_energy  3.613e+05, trn/neg_log_likelihood  1.901e+05, trn/neg_log_prior  1.712e+05, trn/lr  2.727e-06, val/acc 1.051e-02, val/nll 4.650e+00
[2023-02-03 22:00:58] [Epoch    99/  500] trn/posterior_energy  3.607e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.707e+05, trn/lr  2.722e-06, val/acc 1.007e-02, val/nll 4.636e+00
[2023-02-03 22:01:02] [Epoch   100/  500] trn/posterior_energy  3.597e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.696e+05, trn/lr  2.716e-06, val/acc 8.960e-03, val/nll 4.632e+00
[2023-02-03 22:01:06] [Epoch   101/  500] trn/posterior_energy  3.750e+05, trn/neg_log_likelihood  1.899e+05, trn/neg_log_prior  1.851e+05, trn/lr  2.711e-06, val/acc 8.518e-03, val/nll 4.648e+00
[2023-02-03 22:01:10] [Epoch   102/  500] trn/posterior_energy  3.608e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.708e+05, trn/lr  2.705e-06, val/acc 9.845e-03, val/nll 4.637e+00
[2023-02-03 22:01:13] [Epoch   103/  500] trn/posterior_energy  3.654e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.753e+05, trn/lr  2.700e-06, val/acc 1.040e-02, val/nll 4.635e+00
[2023-02-03 22:01:17] [Epoch   104/  500] trn/posterior_energy  3.579e+05, trn/neg_log_likelihood  1.900e+05, trn/neg_log_prior  1.679e+05, trn/lr  2.694e-06, val/acc 1.040e-02, val/nll 4.631e+00
