[2023-02-03 06:50:19] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 06:50:19] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000010_mo-0.70_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 06:50:42] [Epoch     1/  500] trn/posterior_energy -4.195e+04, trn/neg_log_likelihood  8.136e+04, trn/neg_log_prior -1.233e+05, trn/lr  1.000e-06, val/acc 3.921e-01, val/nll 1.640e+00 (best_acc: 0.000e+00 -> 3.921e-01, test_acc: 3.980e-01, test_nll: 1.623e+00)
[2023-02-03 06:51:32] [Epoch    12/  500] trn/posterior_energy -9.168e+04, trn/neg_log_likelihood  3.117e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.987e-07, val/acc 6.873e-01, val/nll 8.881e-01 (best_acc: 6.832e-01 -> 6.873e-01, test_acc: 6.765e-01, test_nll: 9.150e-01)
[2023-02-03 06:51:36] [Epoch    13/  500] trn/posterior_energy -9.367e+04, trn/neg_log_likelihood  2.912e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.985e-07, val/acc 7.197e-01, val/nll 7.871e-01 (best_acc: 6.873e-01 -> 7.197e-01, test_acc: 7.146e-01, test_nll: 8.106e-01)
[2023-02-03 06:51:40] [Epoch    14/  500] trn/posterior_energy -9.546e+04, trn/neg_log_likelihood  2.729e+04, trn/neg_log_prior -1.227e+05, trn/lr  9.982e-07, val/acc 7.249e-01, val/nll 7.958e-01 (best_acc: 7.197e-01 -> 7.249e-01, test_acc: 7.196e-01, test_nll: 8.217e-01)
[2023-02-03 06:51:44] [Epoch    15/  500] trn/posterior_energy -9.728e+04, trn/neg_log_likelihood  2.542e+04, trn/neg_log_prior -1.227e+05, trn/lr  9.979e-07, val/acc 7.415e-01, val/nll 7.533e-01 (best_acc: 7.249e-01 -> 7.415e-01, test_acc: 7.293e-01, test_nll: 7.750e-01)
[2023-02-03 06:51:48] [Epoch    16/  500] trn/posterior_energy -9.916e+04, trn/neg_log_likelihood  2.349e+04, trn/neg_log_prior -1.226e+05, trn/lr  9.976e-07, val/acc 7.331e-01, val/nll 7.692e-01
[2023-02-03 06:51:52] [Epoch    17/  500] trn/posterior_energy -1.007e+05, trn/neg_log_likelihood  2.186e+04, trn/neg_log_prior -1.226e+05, trn/lr  9.973e-07, val/acc 7.302e-01, val/nll 8.059e-01
[2023-02-03 06:51:56] [Epoch    18/  500] trn/posterior_energy -1.022e+05, trn/neg_log_likelihood  2.036e+04, trn/neg_log_prior -1.225e+05, trn/lr  9.970e-07, val/acc 7.191e-01, val/nll 8.321e-01
[2023-02-03 06:52:01] [Epoch    19/  500] trn/posterior_energy -1.034e+05, trn/neg_log_likelihood  1.909e+04, trn/neg_log_prior -1.225e+05, trn/lr  9.966e-07, val/acc 7.551e-01, val/nll 7.142e-01 (best_acc: 7.415e-01 -> 7.551e-01, test_acc: 7.540e-01, test_nll: 7.371e-01)
[2023-02-03 06:52:04] [Epoch    20/  500] trn/posterior_energy -1.050e+05, trn/neg_log_likelihood  1.740e+04, trn/neg_log_prior -1.224e+05, trn/lr  9.963e-07, val/acc 7.545e-01, val/nll 7.350e-01
[2023-02-03 06:52:09] [Epoch    21/  500] trn/posterior_energy -1.061e+05, trn/neg_log_likelihood  1.629e+04, trn/neg_log_prior -1.224e+05, trn/lr  9.959e-07, val/acc 7.562e-01, val/nll 7.577e-01 (best_acc: 7.551e-01 -> 7.562e-01, test_acc: 7.435e-01, test_nll: 7.979e-01)
[2023-02-03 06:52:13] [Epoch    22/  500] trn/posterior_energy -1.075e+05, trn/neg_log_likelihood  1.484e+04, trn/neg_log_prior -1.223e+05, trn/lr  9.954e-07, val/acc 7.540e-01, val/nll 7.652e-01
[2023-02-03 06:52:16] [Epoch    23/  500] trn/posterior_energy -1.089e+05, trn/neg_log_likelihood  1.331e+04, trn/neg_log_prior -1.222e+05, trn/lr  9.950e-07, val/acc 7.441e-01, val/nll 8.207e-01
[2023-02-03 06:52:20] [Epoch    24/  500] trn/posterior_energy -1.099e+05, trn/neg_log_likelihood  1.222e+04, trn/neg_log_prior -1.222e+05, trn/lr  9.946e-07, val/acc 7.367e-01, val/nll 8.550e-01
[2023-02-03 06:52:24] [Epoch    25/  500] trn/posterior_energy -1.113e+05, trn/neg_log_likelihood  1.082e+04, trn/neg_log_prior -1.221e+05, trn/lr  9.941e-07, val/acc 7.604e-01, val/nll 8.136e-01 (best_acc: 7.562e-01 -> 7.604e-01, test_acc: 7.517e-01, test_nll: 8.666e-01)
[2023-02-03 06:52:29] [Epoch    26/  500] trn/posterior_energy -1.118e+05, trn/neg_log_likelihood  1.025e+04, trn/neg_log_prior -1.220e+05, trn/lr  9.936e-07, val/acc 7.607e-01, val/nll 7.956e-01 (best_acc: 7.604e-01 -> 7.607e-01, test_acc: 7.583e-01, test_nll: 8.166e-01)
[2023-02-03 06:52:33] [Epoch    27/  500] trn/posterior_energy -1.127e+05, trn/neg_log_likelihood  9.282e+03, trn/neg_log_prior -1.219e+05, trn/lr  9.931e-07, val/acc 7.228e-01, val/nll 1.037e+00
[2023-02-03 06:52:37] [Epoch    28/  500] trn/posterior_energy -1.134e+05, trn/neg_log_likelihood  8.440e+03, trn/neg_log_prior -1.219e+05, trn/lr  9.926e-07, val/acc 7.408e-01, val/nll 9.396e-01
[2023-02-03 06:52:40] [Epoch    29/  500] trn/posterior_energy -1.147e+05, trn/neg_log_likelihood  7.110e+03, trn/neg_log_prior -1.218e+05, trn/lr  9.920e-07, val/acc 7.539e-01, val/nll 9.196e-01
[2023-02-03 06:52:44] [Epoch    30/  500] trn/posterior_energy -1.152e+05, trn/neg_log_likelihood  6.561e+03, trn/neg_log_prior -1.218e+05, trn/lr  9.914e-07, val/acc 7.598e-01, val/nll 8.865e-01
[2023-02-03 06:52:49] [Epoch    31/  500] trn/posterior_energy -1.158e+05, trn/neg_log_likelihood  5.901e+03, trn/neg_log_prior -1.217e+05, trn/lr  9.908e-07, val/acc 7.687e-01, val/nll 8.633e-01 (best_acc: 7.607e-01 -> 7.687e-01, test_acc: 7.617e-01, test_nll: 9.105e-01)
[2023-02-03 06:52:52] [Epoch    32/  500] trn/posterior_energy -1.162e+05, trn/neg_log_likelihood  5.460e+03, trn/neg_log_prior -1.216e+05, trn/lr  9.902e-07, val/acc 7.529e-01, val/nll 9.876e-01
[2023-02-03 06:52:56] [Epoch    33/  500] trn/posterior_energy -1.155e+05, trn/neg_log_likelihood  6.104e+03, trn/neg_log_prior -1.216e+05, trn/lr  9.896e-07, val/acc 7.186e-01, val/nll 1.228e+00
[2023-02-03 06:53:00] [Epoch    34/  500] trn/posterior_energy -1.177e+05, trn/neg_log_likelihood  3.829e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.890e-07, val/acc 7.577e-01, val/nll 1.020e+00
[2023-02-03 06:53:04] [Epoch    35/  500] trn/posterior_energy -1.185e+05, trn/neg_log_likelihood  3.002e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.883e-07, val/acc 7.575e-01, val/nll 1.045e+00
[2023-02-03 06:53:08] [Epoch    36/  500] trn/posterior_energy -1.185e+05, trn/neg_log_likelihood  2.916e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.876e-07, val/acc 7.540e-01, val/nll 1.061e+00
[2023-02-03 06:53:12] [Epoch    37/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  4.473e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.869e-07, val/acc 7.465e-01, val/nll 1.067e+00
[2023-02-03 06:53:15] [Epoch    38/  500] trn/posterior_energy -1.183e+05, trn/neg_log_likelihood  3.032e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.862e-07, val/acc 7.529e-01, val/nll 1.144e+00
[2023-02-03 06:53:19] [Epoch    39/  500] trn/posterior_energy -1.188e+05, trn/neg_log_likelihood  2.593e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.854e-07, val/acc 7.597e-01, val/nll 1.120e+00
[2023-02-03 06:53:23] [Epoch    40/  500] trn/posterior_energy -1.183e+05, trn/neg_log_likelihood  3.062e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.847e-07, val/acc 7.685e-01, val/nll 1.073e+00
[2023-02-03 06:53:27] [Epoch    41/  500] trn/posterior_energy -1.194e+05, trn/neg_log_likelihood  1.936e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.839e-07, val/acc 7.524e-01, val/nll 1.152e+00
[2023-02-03 06:53:31] [Epoch    42/  500] trn/posterior_energy -1.195e+05, trn/neg_log_likelihood  1.828e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.831e-07, val/acc 7.565e-01, val/nll 1.184e+00
[2023-02-03 06:53:35] [Epoch    43/  500] trn/posterior_energy -1.189e+05, trn/neg_log_likelihood  2.391e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.823e-07, val/acc 7.382e-01, val/nll 1.320e+00
[2023-02-03 06:53:38] [Epoch    44/  500] trn/posterior_energy -1.199e+05, trn/neg_log_likelihood  1.360e+03, trn/neg_log_prior -1.213e+05, trn/lr  9.814e-07, val/acc 7.438e-01, val/nll 1.335e+00
[2023-02-03 06:53:43] [Epoch    45/  500] trn/posterior_energy -1.208e+05, trn/neg_log_likelihood  4.425e+02, trn/neg_log_prior -1.213e+05, trn/lr  9.806e-07, val/acc 7.841e-01, val/nll 1.105e+00 (best_acc: 7.687e-01 -> 7.841e-01, test_acc: 7.789e-01, test_nll: 1.131e+00)
[2023-02-03 06:53:47] [Epoch    46/  500] trn/posterior_energy -1.212e+05, trn/neg_log_likelihood  7.034e+01, trn/neg_log_prior -1.213e+05, trn/lr  9.797e-07, val/acc 7.847e-01, val/nll 1.097e+00 (best_acc: 7.841e-01 -> 7.847e-01, test_acc: 7.810e-01, test_nll: 1.121e+00)
[2023-02-03 06:53:52] [Epoch    47/  500] trn/posterior_energy -1.213e+05, trn/neg_log_likelihood  3.430e+01, trn/neg_log_prior -1.213e+05, trn/lr  9.788e-07, val/acc 7.868e-01, val/nll 1.100e+00 (best_acc: 7.847e-01 -> 7.868e-01, test_acc: 7.828e-01, test_nll: 1.120e+00)
[2023-02-03 06:53:56] [Epoch    48/  500] trn/posterior_energy -1.213e+05, trn/neg_log_likelihood  2.875e+01, trn/neg_log_prior -1.214e+05, trn/lr  9.779e-07, val/acc 7.861e-01, val/nll 1.106e+00
[2023-02-03 06:53:59] [Epoch    49/  500] trn/posterior_energy -1.214e+05, trn/neg_log_likelihood  2.589e+01, trn/neg_log_prior -1.214e+05, trn/lr  9.770e-07, val/acc 7.863e-01, val/nll 1.106e+00
[2023-02-03 06:54:03] [Epoch    50/  500] trn/posterior_energy -1.214e+05, trn/neg_log_likelihood  2.400e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.760e-07, val/acc 7.862e-01, val/nll 1.107e+00
[2023-02-03 06:54:07] [Epoch    51/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  2.272e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.750e-07, val/acc 7.876e-01, val/nll 1.110e+00 (best_acc: 7.868e-01 -> 7.876e-01, test_acc: 7.827e-01, test_nll: 1.128e+00)
[2023-02-03 06:54:11] [Epoch    52/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  2.174e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.741e-07, val/acc 7.867e-01, val/nll 1.110e+00
[2023-02-03 06:54:15] [Epoch    53/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  2.092e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.730e-07, val/acc 7.874e-01, val/nll 1.110e+00
[2023-02-03 06:54:19] [Epoch    54/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  2.035e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.720e-07, val/acc 7.866e-01, val/nll 1.110e+00
[2023-02-03 06:54:23] [Epoch    55/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  1.988e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.710e-07, val/acc 7.864e-01, val/nll 1.109e+00
[2023-02-03 06:54:27] [Epoch    56/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  1.950e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.699e-07, val/acc 7.863e-01, val/nll 1.108e+00
[2023-02-03 06:54:30] [Epoch    57/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  1.917e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.688e-07, val/acc 7.863e-01, val/nll 1.109e+00
[2023-02-03 06:54:34] [Epoch    58/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  1.894e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.677e-07, val/acc 7.863e-01, val/nll 1.107e+00
[2023-02-03 06:54:38] [Epoch    59/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.873e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.666e-07, val/acc 7.861e-01, val/nll 1.106e+00
[2023-02-03 06:54:42] [Epoch    60/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.857e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.655e-07, val/acc 7.845e-01, val/nll 1.104e+00
[2023-02-03 06:54:46] [Epoch    61/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.845e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.643e-07, val/acc 7.858e-01, val/nll 1.104e+00
[2023-02-03 06:54:50] [Epoch    62/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.834e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.631e-07, val/acc 7.867e-01, val/nll 1.102e+00
[2023-02-03 06:54:53] [Epoch    63/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.827e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.619e-07, val/acc 7.851e-01, val/nll 1.101e+00
[2023-02-03 06:54:57] [Epoch    64/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.823e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.607e-07, val/acc 7.855e-01, val/nll 1.099e+00
[2023-02-03 06:55:01] [Epoch    65/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.819e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.595e-07, val/acc 7.857e-01, val/nll 1.099e+00
[2023-02-03 06:55:05] [Epoch    66/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.817e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.583e-07, val/acc 7.862e-01, val/nll 1.096e+00
[2023-02-03 06:55:09] [Epoch    67/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.817e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.570e-07, val/acc 7.852e-01, val/nll 1.096e+00
[2023-02-03 06:55:13] [Epoch    68/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.818e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.557e-07, val/acc 7.855e-01, val/nll 1.094e+00
[2023-02-03 06:55:17] [Epoch    69/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.820e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.544e-07, val/acc 7.854e-01, val/nll 1.093e+00
[2023-02-03 06:55:20] [Epoch    70/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.821e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.531e-07, val/acc 7.863e-01, val/nll 1.091e+00
[2023-02-03 06:55:24] [Epoch    71/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.825e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.517e-07, val/acc 7.863e-01, val/nll 1.089e+00
[2023-02-03 06:55:28] [Epoch    72/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.828e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.504e-07, val/acc 7.862e-01, val/nll 1.088e+00
[2023-02-03 06:55:32] [Epoch    73/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.833e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.490e-07, val/acc 7.868e-01, val/nll 1.088e+00
[2023-02-03 06:55:36] [Epoch    74/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.837e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.476e-07, val/acc 7.865e-01, val/nll 1.086e+00
[2023-02-03 06:55:40] [Epoch    75/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.843e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.462e-07, val/acc 7.858e-01, val/nll 1.085e+00
[2023-02-03 06:55:43] [Epoch    76/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.847e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.448e-07, val/acc 7.858e-01, val/nll 1.083e+00
[2023-02-03 06:55:47] [Epoch    77/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.852e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.433e-07, val/acc 7.869e-01, val/nll 1.082e+00
[2023-02-03 06:55:51] [Epoch    78/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.859e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.419e-07, val/acc 7.864e-01, val/nll 1.081e+00
[2023-02-03 06:55:55] [Epoch    79/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.867e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.404e-07, val/acc 7.863e-01, val/nll 1.080e+00
[2023-02-03 06:55:59] [Epoch    80/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.871e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.389e-07, val/acc 7.863e-01, val/nll 1.078e+00
[2023-02-03 06:56:02] [Epoch    81/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  1.879e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.374e-07, val/acc 7.862e-01, val/nll 1.077e+00
[2023-02-03 06:56:06] [Epoch    82/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  1.887e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.359e-07, val/acc 7.864e-01, val/nll 1.076e+00
[2023-02-03 06:56:10] [Epoch    83/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  1.892e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.343e-07, val/acc 7.854e-01, val/nll 1.075e+00
[2023-02-03 06:56:14] [Epoch    84/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  1.900e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.328e-07, val/acc 7.864e-01, val/nll 1.075e+00
[2023-02-03 06:56:18] [Epoch    85/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  1.905e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.312e-07, val/acc 7.864e-01, val/nll 1.074e+00
[2023-02-03 06:56:22] [Epoch    86/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  1.912e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.296e-07, val/acc 7.864e-01, val/nll 1.073e+00
[2023-02-03 06:56:25] [Epoch    87/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  1.920e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.280e-07, val/acc 7.865e-01, val/nll 1.072e+00
[2023-02-03 06:56:29] [Epoch    88/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  1.926e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.263e-07, val/acc 7.860e-01, val/nll 1.071e+00
[2023-02-03 06:56:33] [Epoch    89/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  1.931e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.247e-07, val/acc 7.860e-01, val/nll 1.070e+00
[2023-02-03 06:56:37] [Epoch    90/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  1.937e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.230e-07, val/acc 7.858e-01, val/nll 1.069e+00
[2023-02-03 06:56:41] [Epoch    91/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  1.941e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.213e-07, val/acc 7.858e-01, val/nll 1.067e+00
[2023-02-03 06:56:45] [Epoch    92/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  1.946e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.196e-07, val/acc 7.858e-01, val/nll 1.067e+00
[2023-02-03 06:56:49] [Epoch    93/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  1.954e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.179e-07, val/acc 7.856e-01, val/nll 1.066e+00
[2023-02-03 06:56:52] [Epoch    94/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  1.963e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.162e-07, val/acc 7.862e-01, val/nll 1.065e+00
[2023-02-03 06:56:56] [Epoch    95/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  1.963e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.144e-07, val/acc 7.864e-01, val/nll 1.063e+00
[2023-02-03 06:57:00] [Epoch    96/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  1.969e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.127e-07, val/acc 7.854e-01, val/nll 1.064e+00
[2023-02-03 06:57:04] [Epoch    97/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  1.976e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.109e-07, val/acc 7.865e-01, val/nll 1.062e+00
