[2023-02-05 23:55:13] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 23:55:13] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 23:55:19] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 23:56:04] [Epoch     1/  500] trn/posterior_energy  5.898e+06, trn/neg_log_likelihood  8.194e+04, trn/neg_log_prior  5.816e+06, trn/lr  1.000e-07, val/acc 3.600e-01, val/nll 1.753e+00 (best_acc: 0.000e+00 -> 3.600e-01, test_acc: 3.621e-01, test_nll: 1.751e+00)
[2023-02-05 23:56:18] [Epoch     2/  500] trn/posterior_energy  5.800e+06, trn/neg_log_likelihood  6.357e+04, trn/neg_log_prior  5.737e+06, trn/lr  1.000e-07, val/acc 4.799e-01, val/nll 1.420e+00 (best_acc: 3.600e-01 -> 4.799e-01, test_acc: 4.793e-01, test_nll: 1.419e+00)
[2023-02-05 23:56:30] [Epoch     3/  500] trn/posterior_energy  5.733e+06, trn/neg_log_likelihood  5.651e+04, trn/neg_log_prior  5.677e+06, trn/lr  9.999e-08, val/acc 4.788e-01, val/nll 1.494e+00
[2023-02-05 23:56:45] [Epoch     4/  500] trn/posterior_energy  5.682e+06, trn/neg_log_likelihood  5.043e+04, trn/neg_log_prior  5.632e+06, trn/lr  9.999e-08, val/acc 5.340e-01, val/nll 1.269e+00 (best_acc: 4.799e-01 -> 5.340e-01, test_acc: 5.289e-01, test_nll: 1.275e+00)
[2023-02-05 23:56:59] [Epoch     5/  500] trn/posterior_energy  5.643e+06, trn/neg_log_likelihood  4.476e+04, trn/neg_log_prior  5.598e+06, trn/lr  9.998e-08, val/acc 6.115e-01, val/nll 1.072e+00 (best_acc: 5.340e-01 -> 6.115e-01, test_acc: 6.099e-01, test_nll: 1.085e+00)
[2023-02-05 23:57:13] [Epoch     6/  500] trn/posterior_energy  5.613e+06, trn/neg_log_likelihood  4.103e+04, trn/neg_log_prior  5.572e+06, trn/lr  9.997e-08, val/acc 6.591e-01, val/nll 9.387e-01 (best_acc: 6.115e-01 -> 6.591e-01, test_acc: 6.544e-01, test_nll: 9.523e-01)
[2023-02-05 23:57:27] [Epoch     7/  500] trn/posterior_energy  5.591e+06, trn/neg_log_likelihood  3.786e+04, trn/neg_log_prior  5.553e+06, trn/lr  9.996e-08, val/acc 6.998e-01, val/nll 8.806e-01 (best_acc: 6.591e-01 -> 6.998e-01, test_acc: 6.904e-01, test_nll: 9.014e-01)
[2023-02-05 23:57:41] [Epoch     8/  500] trn/posterior_energy  5.574e+06, trn/neg_log_likelihood  3.486e+04, trn/neg_log_prior  5.539e+06, trn/lr  9.994e-08, val/acc 7.174e-01, val/nll 8.179e-01 (best_acc: 6.998e-01 -> 7.174e-01, test_acc: 7.126e-01, test_nll: 8.129e-01)
[2023-02-05 23:57:53] [Epoch     9/  500] trn/posterior_energy  5.560e+06, trn/neg_log_likelihood  3.133e+04, trn/neg_log_prior  5.529e+06, trn/lr  9.993e-08, val/acc 7.171e-01, val/nll 8.243e-01
[2023-02-05 23:58:07] [Epoch    10/  500] trn/posterior_energy  5.550e+06, trn/neg_log_likelihood  2.936e+04, trn/neg_log_prior  5.521e+06, trn/lr  9.991e-08, val/acc 7.289e-01, val/nll 8.064e-01 (best_acc: 7.174e-01 -> 7.289e-01, test_acc: 7.276e-01, test_nll: 8.022e-01)
[2023-02-05 23:58:21] [Epoch    11/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  2.768e+04, trn/neg_log_prior  5.515e+06, trn/lr  9.989e-08, val/acc 7.538e-01, val/nll 7.264e-01 (best_acc: 7.289e-01 -> 7.538e-01, test_acc: 7.566e-01, test_nll: 7.123e-01)
[2023-02-05 23:58:35] [Epoch    12/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  2.594e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.987e-08, val/acc 7.628e-01, val/nll 7.080e-01 (best_acc: 7.538e-01 -> 7.628e-01, test_acc: 7.588e-01, test_nll: 7.032e-01)
[2023-02-05 23:58:49] [Epoch    13/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.457e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.985e-08, val/acc 7.670e-01, val/nll 7.002e-01 (best_acc: 7.628e-01 -> 7.670e-01, test_acc: 7.681e-01, test_nll: 6.857e-01)
[2023-02-05 23:59:03] [Epoch    14/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  2.443e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.982e-08, val/acc 7.838e-01, val/nll 6.538e-01 (best_acc: 7.670e-01 -> 7.838e-01, test_acc: 7.806e-01, test_nll: 6.649e-01)
[2023-02-05 23:59:15] [Epoch    15/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.262e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.979e-08, val/acc 7.602e-01, val/nll 7.295e-01
