[2023-02-13 00:04:33] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-13 00:04:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 200
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0200-0000_lr-0.0000010_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-13 00:05:00] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  4.811e+05, trn/neg_log_likelihood  9.250e+04, trn/neg_log_prior  3.886e+05, trn/lr  1.000e-06, trn/temperature  0.000e+00, val/acc 2.004e-01, val/nll 2.095e+00
[2023-02-13 00:05:03] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  4.381e+05, trn/neg_log_likelihood  8.159e+04, trn/neg_log_prior  3.565e+05, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 2.425e-01, val/nll 1.925e+00
[2023-02-13 00:05:07] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  4.332e+05, trn/neg_log_likelihood  7.722e+04, trn/neg_log_prior  3.559e+05, trn/lr  9.996e-07, trn/temperature  0.000e+00, val/acc 3.128e-01, val/nll 1.871e+00
[2023-02-13 00:05:10] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  4.319e+05, trn/neg_log_likelihood  7.513e+04, trn/neg_log_prior  3.568e+05, trn/lr  9.992e-07, trn/temperature  0.000e+00, val/acc 3.259e-01, val/nll 1.800e+00
[2023-02-13 00:05:14] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.299e+05, trn/neg_log_likelihood  7.244e+04, trn/neg_log_prior  3.575e+05, trn/lr  9.987e-07, trn/temperature  0.000e+00, val/acc 3.845e-01, val/nll 1.697e+00
[2023-02-13 00:05:17] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.303e+05, trn/neg_log_likelihood  7.137e+04, trn/neg_log_prior  3.590e+05, trn/lr  9.981e-07, trn/temperature  0.000e+00, val/acc 3.723e-01, val/nll 1.737e+00
[2023-02-13 00:05:21] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.294e+05, trn/neg_log_likelihood  7.050e+04, trn/neg_log_prior  3.589e+05, trn/lr  9.974e-07, trn/temperature  0.000e+00, val/acc 3.806e-01, val/nll 1.649e+00
[2023-02-13 00:05:25] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.287e+05, trn/neg_log_likelihood  6.911e+04, trn/neg_log_prior  3.596e+05, trn/lr  9.965e-07, trn/temperature  0.000e+00, val/acc 3.992e-01, val/nll 1.640e+00
[2023-02-13 00:05:28] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  6.874e+04, trn/neg_log_prior  3.600e+05, trn/lr  9.955e-07, trn/temperature  0.000e+00, val/acc 3.951e-01, val/nll 1.703e+00
[2023-02-13 00:05:31] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.292e+05, trn/neg_log_likelihood  6.866e+04, trn/neg_log_prior  3.605e+05, trn/lr  9.944e-07, trn/temperature  0.000e+00, val/acc 4.134e-01, val/nll 1.611e+00
[2023-02-13 00:05:35] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.657e+04, trn/neg_log_prior  3.609e+05, trn/lr  9.932e-07, trn/temperature  0.000e+00, val/acc 4.220e-01, val/nll 1.599e+00
[2023-02-13 00:05:39] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  4.293e+05, trn/neg_log_likelihood  6.780e+04, trn/neg_log_prior  3.615e+05, trn/lr  9.919e-07, trn/temperature  0.000e+00, val/acc 4.124e-01, val/nll 1.628e+00
[2023-02-13 00:05:42] [Cycle   1/ 30][Epoch  13/200] trn/posterior_energy  4.276e+05, trn/neg_log_likelihood  6.615e+04, trn/neg_log_prior  3.614e+05, trn/lr  9.904e-07, trn/temperature  0.000e+00, val/acc 4.229e-01, val/nll 1.587e+00
[2023-02-13 00:05:46] [Cycle   1/ 30][Epoch  14/200] trn/posterior_energy  4.280e+05, trn/neg_log_likelihood  6.628e+04, trn/neg_log_prior  3.617e+05, trn/lr  9.888e-07, trn/temperature  0.000e+00, val/acc 4.106e-01, val/nll 1.591e+00
[2023-02-13 00:05:49] [Cycle   1/ 30][Epoch  15/200] trn/posterior_energy  4.285e+05, trn/neg_log_likelihood  6.617e+04, trn/neg_log_prior  3.623e+05, trn/lr  9.871e-07, trn/temperature  0.000e+00, val/acc 4.538e-01, val/nll 1.484e+00
[2023-02-13 00:05:53] [Cycle   1/ 30][Epoch  16/200] trn/posterior_energy  4.265e+05, trn/neg_log_likelihood  6.461e+04, trn/neg_log_prior  3.619e+05, trn/lr  9.853e-07, trn/temperature  0.000e+00, val/acc 4.322e-01, val/nll 1.547e+00
[2023-02-13 00:05:56] [Cycle   1/ 30][Epoch  17/200] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.457e+04, trn/neg_log_prior  3.622e+05, trn/lr  9.833e-07, trn/temperature  0.000e+00, val/acc 4.087e-01, val/nll 1.601e+00
[2023-02-13 00:06:00] [Cycle   1/ 30][Epoch  18/200] trn/posterior_energy  4.277e+05, trn/neg_log_likelihood  6.517e+04, trn/neg_log_prior  3.625e+05, trn/lr  9.812e-07, trn/temperature  0.000e+00, val/acc 4.230e-01, val/nll 1.564e+00
[2023-02-13 00:06:03] [Cycle   1/ 30][Epoch  19/200] trn/posterior_energy  4.265e+05, trn/neg_log_likelihood  6.402e+04, trn/neg_log_prior  3.625e+05, trn/lr  9.790e-07, trn/temperature  0.000e+00, val/acc 4.148e-01, val/nll 1.564e+00
[2023-02-13 00:06:07] [Cycle   1/ 30][Epoch  20/200] trn/posterior_energy  4.290e+05, trn/neg_log_likelihood  6.592e+04, trn/neg_log_prior  3.631e+05, trn/lr  9.767e-07, trn/temperature  0.000e+00, val/acc 4.539e-01, val/nll 1.471e+00
[2023-02-13 00:06:10] [Cycle   1/ 30][Epoch  21/200] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.465e+04, trn/neg_log_prior  3.628e+05, trn/lr  9.743e-07, trn/temperature  0.000e+00, val/acc 4.227e-01, val/nll 1.573e+00
[2023-02-13 00:06:14] [Cycle   1/ 30][Epoch  22/200] trn/posterior_energy  4.282e+05, trn/neg_log_likelihood  6.414e+04, trn/neg_log_prior  3.641e+05, trn/lr  9.718e-07, trn/temperature  0.000e+00, val/acc 4.406e-01, val/nll 1.527e+00
[2023-02-13 00:06:17] [Cycle   1/ 30][Epoch  23/200] trn/posterior_energy  4.303e+05, trn/neg_log_likelihood  6.458e+04, trn/neg_log_prior  3.657e+05, trn/lr  9.691e-07, trn/temperature  0.000e+00, val/acc 4.209e-01, val/nll 1.531e+00
[2023-02-13 00:06:20] [Cycle   1/ 30][Epoch  24/200] trn/posterior_energy  4.270e+05, trn/neg_log_likelihood  6.385e+04, trn/neg_log_prior  3.631e+05, trn/lr  9.663e-07, trn/temperature  0.000e+00, val/acc 4.219e-01, val/nll 1.574e+00
[2023-02-13 00:06:24] [Cycle   1/ 30][Epoch  25/200] trn/posterior_energy  4.280e+05, trn/neg_log_likelihood  6.424e+04, trn/neg_log_prior  3.638e+05, trn/lr  9.634e-07, trn/temperature  0.000e+00, val/acc 4.131e-01, val/nll 1.600e+00
[2023-02-13 00:06:27] [Cycle   1/ 30][Epoch  26/200] trn/posterior_energy  4.263e+05, trn/neg_log_likelihood  6.348e+04, trn/neg_log_prior  3.628e+05, trn/lr  9.604e-07, trn/temperature  0.000e+00, val/acc 4.180e-01, val/nll 1.573e+00
[2023-02-13 00:06:31] [Cycle   1/ 30][Epoch  27/200] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  6.402e+04, trn/neg_log_prior  3.647e+05, trn/lr  9.573e-07, trn/temperature  0.000e+00, val/acc 4.311e-01, val/nll 1.554e+00
[2023-02-13 00:06:34] [Cycle   1/ 30][Epoch  28/200] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.396e+04, trn/neg_log_prior  3.644e+05, trn/lr  9.541e-07, trn/temperature  0.000e+00, val/acc 4.580e-01, val/nll 1.481e+00
[2023-02-13 00:06:38] [Cycle   1/ 30][Epoch  29/200] trn/posterior_energy  4.278e+05, trn/neg_log_likelihood  6.394e+04, trn/neg_log_prior  3.639e+05, trn/lr  9.507e-07, trn/temperature  0.000e+00, val/acc 4.275e-01, val/nll 1.562e+00
[2023-02-13 00:06:41] [Cycle   1/ 30][Epoch  30/200] trn/posterior_energy  4.268e+05, trn/neg_log_likelihood  6.308e+04, trn/neg_log_prior  3.637e+05, trn/lr  9.473e-07, trn/temperature  0.000e+00, val/acc 4.660e-01, val/nll 1.449e+00
[2023-02-13 00:06:45] [Cycle   1/ 30][Epoch  31/200] trn/posterior_energy  4.256e+05, trn/neg_log_likelihood  6.222e+04, trn/neg_log_prior  3.634e+05, trn/lr  9.437e-07, trn/temperature  0.000e+00, val/acc 3.934e-01, val/nll 1.632e+00
[2023-02-13 00:06:48] [Cycle   1/ 30][Epoch  32/200] trn/posterior_energy  4.263e+05, trn/neg_log_likelihood  6.250e+04, trn/neg_log_prior  3.638e+05, trn/lr  9.400e-07, trn/temperature  0.000e+00, val/acc 4.643e-01, val/nll 1.483e+00
[2023-02-13 00:06:52] [Cycle   1/ 30][Epoch  33/200] trn/posterior_energy  4.258e+05, trn/neg_log_likelihood  6.181e+04, trn/neg_log_prior  3.640e+05, trn/lr  9.362e-07, trn/temperature  0.000e+00, val/acc 4.491e-01, val/nll 1.509e+00
[2023-02-13 00:06:55] [Cycle   1/ 30][Epoch  34/200] trn/posterior_energy  4.264e+05, trn/neg_log_likelihood  6.205e+04, trn/neg_log_prior  3.644e+05, trn/lr  9.324e-07, trn/temperature  0.000e+00, val/acc 4.168e-01, val/nll 1.583e+00
[2023-02-13 00:06:59] [Cycle   1/ 30][Epoch  35/200] trn/posterior_energy  4.358e+05, trn/neg_log_likelihood  6.161e+04, trn/neg_log_prior  3.742e+05, trn/lr  9.284e-07, trn/temperature  0.000e+00, val/acc 4.644e-01, val/nll 1.465e+00
[2023-02-13 00:07:02] [Cycle   1/ 30][Epoch  36/200] trn/posterior_energy  4.342e+05, trn/neg_log_likelihood  6.203e+04, trn/neg_log_prior  3.722e+05, trn/lr  9.243e-07, trn/temperature  0.000e+00, val/acc 4.249e-01, val/nll 1.549e+00
[2023-02-13 00:07:05] [Cycle   1/ 30][Epoch  37/200] trn/posterior_energy  4.270e+05, trn/neg_log_likelihood  6.172e+04, trn/neg_log_prior  3.653e+05, trn/lr  9.200e-07, trn/temperature  0.000e+00, val/acc 4.373e-01, val/nll 1.552e+00
[2023-02-13 00:07:09] [Cycle   1/ 30][Epoch  38/200] trn/posterior_energy  4.253e+05, trn/neg_log_likelihood  6.051e+04, trn/neg_log_prior  3.648e+05, trn/lr  9.157e-07, trn/temperature  0.000e+00, val/acc 4.513e-01, val/nll 1.492e+00
[2023-02-13 00:07:12] [Cycle   1/ 30][Epoch  39/200] trn/posterior_energy  4.263e+05, trn/neg_log_likelihood  6.017e+04, trn/neg_log_prior  3.661e+05, trn/lr  9.113e-07, trn/temperature  0.000e+00, val/acc 4.606e-01, val/nll 1.499e+00
[2023-02-13 00:07:16] [Cycle   1/ 30][Epoch  40/200] trn/posterior_energy  4.256e+05, trn/neg_log_likelihood  5.971e+04, trn/neg_log_prior  3.659e+05, trn/lr  9.068e-07, trn/temperature  0.000e+00, val/acc 4.967e-01, val/nll 1.391e+00
[2023-02-13 00:07:19] [Cycle   1/ 30][Epoch  41/200] trn/posterior_energy  4.245e+05, trn/neg_log_likelihood  5.895e+04, trn/neg_log_prior  3.656e+05, trn/lr  9.022e-07, trn/temperature  0.000e+00, val/acc 4.707e-01, val/nll 1.436e+00
[2023-02-13 00:07:23] [Cycle   1/ 30][Epoch  42/200] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.003e+04, trn/neg_log_prior  3.666e+05, trn/lr  8.975e-07, trn/temperature  0.000e+00, val/acc 4.618e-01, val/nll 1.458e+00
[2023-02-13 00:07:26] [Cycle   1/ 30][Epoch  43/200] trn/posterior_energy  4.265e+05, trn/neg_log_likelihood  6.010e+04, trn/neg_log_prior  3.664e+05, trn/lr  8.927e-07, trn/temperature  0.000e+00, val/acc 4.312e-01, val/nll 1.563e+00
[2023-02-13 00:07:30] [Cycle   1/ 30][Epoch  44/200] trn/posterior_energy  4.262e+05, trn/neg_log_likelihood  5.940e+04, trn/neg_log_prior  3.668e+05, trn/lr  8.877e-07, trn/temperature  0.000e+00, val/acc 4.643e-01, val/nll 1.485e+00
[2023-02-13 00:07:33] [Cycle   1/ 30][Epoch  45/200] trn/posterior_energy  4.257e+05, trn/neg_log_likelihood  5.880e+04, trn/neg_log_prior  3.669e+05, trn/lr  8.827e-07, trn/temperature  0.000e+00, val/acc 4.826e-01, val/nll 1.397e+00
[2023-02-13 00:07:37] [Cycle   1/ 30][Epoch  46/200] trn/posterior_energy  4.243e+05, trn/neg_log_likelihood  5.740e+04, trn/neg_log_prior  3.669e+05, trn/lr  8.776e-07, trn/temperature  0.000e+00, val/acc 4.723e-01, val/nll 1.432e+00
[2023-02-13 00:07:40] [Cycle   1/ 30][Epoch  47/200] trn/posterior_energy  4.240e+05, trn/neg_log_likelihood  5.684e+04, trn/neg_log_prior  3.671e+05, trn/lr  8.724e-07, trn/temperature  0.000e+00, val/acc 5.062e-01, val/nll 1.359e+00
[2023-02-13 00:07:43] [Cycle   1/ 30][Epoch  48/200] trn/posterior_energy  4.248e+05, trn/neg_log_likelihood  5.737e+04, trn/neg_log_prior  3.675e+05, trn/lr  8.672e-07, trn/temperature  0.000e+00, val/acc 4.819e-01, val/nll 1.362e+00
[2023-02-13 00:07:47] [Cycle   1/ 30][Epoch  49/200] trn/posterior_energy  4.249e+05, trn/neg_log_likelihood  5.725e+04, trn/neg_log_prior  3.676e+05, trn/lr  8.618e-07, trn/temperature  0.000e+00, val/acc 5.199e-01, val/nll 1.318e+00
