[2023-02-04 20:53:41] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 20:53:41] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.70_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 20:53:47] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 20:54:30] [Epoch     1/  500] trn/posterior_energy -3.821e+05, trn/neg_log_likelihood  8.598e+04, trn/neg_log_prior -4.681e+05, trn/lr  1.000e-07, val/acc 3.108e-01, val/nll 1.869e+00 (best_acc: 0.000e+00 -> 3.108e-01, test_acc: 3.095e-01, test_nll: 1.869e+00)
[2023-02-04 20:57:00] [Epoch    12/  500] trn/posterior_energy -4.267e+05, trn/neg_log_likelihood  4.169e+04, trn/neg_log_prior -4.684e+05, trn/lr  9.987e-08, val/acc 6.073e-01, val/nll 1.083e+00 (best_acc: 6.022e-01 -> 6.073e-01, test_acc: 6.027e-01, test_nll: 1.090e+00)
[2023-02-04 20:57:11] [Epoch    13/  500] trn/posterior_energy -4.287e+05, trn/neg_log_likelihood  3.975e+04, trn/neg_log_prior -4.684e+05, trn/lr  9.985e-08, val/acc 6.039e-01, val/nll 1.118e+00
[2023-02-04 20:57:25] [Epoch    14/  500] trn/posterior_energy -4.303e+05, trn/neg_log_likelihood  3.813e+04, trn/neg_log_prior -4.685e+05, trn/lr  9.982e-08, val/acc 6.473e-01, val/nll 1.014e+00 (best_acc: 6.073e-01 -> 6.473e-01, test_acc: 6.394e-01, test_nll: 1.024e+00)
[2023-02-04 20:57:37] [Epoch    15/  500] trn/posterior_energy -4.319e+05, trn/neg_log_likelihood  3.658e+04, trn/neg_log_prior -4.685e+05, trn/lr  9.979e-08, val/acc 6.364e-01, val/nll 1.007e+00
[2023-02-04 20:57:48] [Epoch    16/  500] trn/posterior_energy -4.340e+05, trn/neg_log_likelihood  3.451e+04, trn/neg_log_prior -4.685e+05, trn/lr  9.976e-08, val/acc 6.450e-01, val/nll 9.922e-01
[2023-02-04 20:58:00] [Epoch    17/  500] trn/posterior_energy -4.356e+05, trn/neg_log_likelihood  3.294e+04, trn/neg_log_prior -4.685e+05, trn/lr  9.973e-08, val/acc 6.372e-01, val/nll 1.069e+00
[2023-02-04 20:58:14] [Epoch    18/  500] trn/posterior_energy -4.370e+05, trn/neg_log_likelihood  3.161e+04, trn/neg_log_prior -4.686e+05, trn/lr  9.970e-08, val/acc 6.542e-01, val/nll 9.864e-01 (best_acc: 6.473e-01 -> 6.542e-01, test_acc: 6.484e-01, test_nll: 9.971e-01)
[2023-02-04 20:58:28] [Epoch    19/  500] trn/posterior_energy -4.383e+05, trn/neg_log_likelihood  3.031e+04, trn/neg_log_prior -4.686e+05, trn/lr  9.966e-08, val/acc 6.680e-01, val/nll 9.573e-01 (best_acc: 6.542e-01 -> 6.680e-01, test_acc: 6.640e-01, test_nll: 9.705e-01)
[2023-02-04 20:58:39] [Epoch    20/  500] trn/posterior_energy -4.400e+05, trn/neg_log_likelihood  2.864e+04, trn/neg_log_prior -4.686e+05, trn/lr  9.963e-08, val/acc 6.605e-01, val/nll 9.841e-01
[2023-02-04 20:58:53] [Epoch    21/  500] trn/posterior_energy -4.413e+05, trn/neg_log_likelihood  2.735e+04, trn/neg_log_prior -4.686e+05, trn/lr  9.959e-08, val/acc 6.825e-01, val/nll 9.209e-01 (best_acc: 6.680e-01 -> 6.825e-01, test_acc: 6.754e-01, test_nll: 9.319e-01)
[2023-02-04 20:59:05] [Epoch    22/  500] trn/posterior_energy -4.425e+05, trn/neg_log_likelihood  2.617e+04, trn/neg_log_prior -4.687e+05, trn/lr  9.954e-08, val/acc 6.595e-01, val/nll 9.880e-01
[2023-02-04 20:59:17] [Epoch    23/  500] trn/posterior_energy -4.450e+05, trn/neg_log_likelihood  2.372e+04, trn/neg_log_prior -4.687e+05, trn/lr  9.950e-08, val/acc 6.706e-01, val/nll 9.734e-01
[2023-02-04 20:59:28] [Epoch    24/  500] trn/posterior_energy -4.460e+05, trn/neg_log_likelihood  2.272e+04, trn/neg_log_prior -4.687e+05, trn/lr  9.946e-08, val/acc 6.790e-01, val/nll 9.604e-01
[2023-02-04 20:59:40] [Epoch    25/  500] trn/posterior_energy -4.479e+05, trn/neg_log_likelihood  2.083e+04, trn/neg_log_prior -4.687e+05, trn/lr  9.941e-08, val/acc 6.683e-01, val/nll 1.000e+00
[2023-02-04 20:59:54] [Epoch    26/  500] trn/posterior_energy -4.488e+05, trn/neg_log_likelihood  1.999e+04, trn/neg_log_prior -4.687e+05, trn/lr  9.936e-08, val/acc 6.885e-01, val/nll 9.419e-01 (best_acc: 6.825e-01 -> 6.885e-01, test_acc: 6.856e-01, test_nll: 9.462e-01)
[2023-02-04 21:00:06] [Epoch    27/  500] trn/posterior_energy -4.501e+05, trn/neg_log_likelihood  1.866e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.931e-08, val/acc 6.824e-01, val/nll 9.692e-01
[2023-02-04 21:00:18] [Epoch    28/  500] trn/posterior_energy -4.521e+05, trn/neg_log_likelihood  1.668e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.926e-08, val/acc 6.587e-01, val/nll 1.107e+00
[2023-02-04 21:00:30] [Epoch    29/  500] trn/posterior_energy -4.532e+05, trn/neg_log_likelihood  1.555e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.920e-08, val/acc 6.554e-01, val/nll 1.135e+00
[2023-02-04 21:00:42] [Epoch    30/  500] trn/posterior_energy -4.544e+05, trn/neg_log_likelihood  1.442e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.914e-08, val/acc 6.834e-01, val/nll 1.038e+00
[2023-02-04 21:00:54] [Epoch    31/  500] trn/posterior_energy -4.564e+05, trn/neg_log_likelihood  1.242e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.908e-08, val/acc 6.616e-01, val/nll 1.157e+00
[2023-02-04 21:01:06] [Epoch    32/  500] trn/posterior_energy -4.571e+05, trn/neg_log_likelihood  1.178e+04, trn/neg_log_prior -4.688e+05, trn/lr  9.902e-08, val/acc 6.638e-01, val/nll 1.150e+00
[2023-02-04 21:01:20] [Epoch    33/  500] trn/posterior_energy -4.590e+05, trn/neg_log_likelihood  9.866e+03, trn/neg_log_prior -4.689e+05, trn/lr  9.896e-08, val/acc 6.950e-01, val/nll 1.060e+00 (best_acc: 6.885e-01 -> 6.950e-01, test_acc: 6.828e-01, test_nll: 1.082e+00)
[2023-02-04 21:01:32] [Epoch    34/  500] trn/posterior_energy -4.599e+05, trn/neg_log_likelihood  8.946e+03, trn/neg_log_prior -4.689e+05, trn/lr  9.890e-08, val/acc 6.561e-01, val/nll 1.258e+00
[2023-02-04 21:01:44] [Epoch    35/  500] trn/posterior_energy -4.609e+05, trn/neg_log_likelihood  7.998e+03, trn/neg_log_prior -4.689e+05, trn/lr  9.883e-08, val/acc 6.627e-01, val/nll 1.267e+00
[2023-02-04 21:01:55] [Epoch    36/  500] trn/posterior_energy -4.629e+05, trn/neg_log_likelihood  6.012e+03, trn/neg_log_prior -4.689e+05, trn/lr  9.876e-08, val/acc 6.414e-01, val/nll 1.434e+00
[2023-02-04 21:02:07] [Epoch    37/  500] trn/posterior_energy -4.637e+05, trn/neg_log_likelihood  5.257e+03, trn/neg_log_prior -4.689e+05, trn/lr  9.869e-08, val/acc 6.543e-01, val/nll 1.411e+00
[2023-02-04 21:02:18] [Epoch    38/  500] trn/posterior_energy -4.638e+05, trn/neg_log_likelihood  5.111e+03, trn/neg_log_prior -4.690e+05, trn/lr  9.862e-08, val/acc 6.598e-01, val/nll 1.406e+00
[2023-02-04 21:02:30] [Epoch    39/  500] trn/posterior_energy -4.636e+05, trn/neg_log_likelihood  5.400e+03, trn/neg_log_prior -4.690e+05, trn/lr  9.854e-08, val/acc 6.817e-01, val/nll 1.316e+00
[2023-02-04 21:02:42] [Epoch    40/  500] trn/posterior_energy -4.663e+05, trn/neg_log_likelihood  2.696e+03, trn/neg_log_prior -4.690e+05, trn/lr  9.847e-08, val/acc 6.872e-01, val/nll 1.333e+00
[2023-02-04 21:02:54] [Epoch    41/  500] trn/posterior_energy -4.672e+05, trn/neg_log_likelihood  1.792e+03, trn/neg_log_prior -4.690e+05, trn/lr  9.839e-08, val/acc 6.854e-01, val/nll 1.400e+00
[2023-02-04 21:03:06] [Epoch    42/  500] trn/posterior_energy -4.686e+05, trn/neg_log_likelihood  4.657e+02, trn/neg_log_prior -4.691e+05, trn/lr  9.831e-08, val/acc 6.937e-01, val/nll 1.402e+00
[2023-02-04 21:03:18] [Epoch    43/  500] trn/posterior_energy -4.689e+05, trn/neg_log_likelihood  1.924e+02, trn/neg_log_prior -4.691e+05, trn/lr  9.823e-08, val/acc 6.937e-01, val/nll 1.440e+00
[2023-02-04 21:03:30] [Epoch    44/  500] trn/posterior_energy -4.690e+05, trn/neg_log_likelihood  1.308e+02, trn/neg_log_prior -4.691e+05, trn/lr  9.814e-08, val/acc 6.933e-01, val/nll 1.472e+00
[2023-02-04 21:03:42] [Epoch    45/  500] trn/posterior_energy -4.691e+05, trn/neg_log_likelihood  1.082e+02, trn/neg_log_prior -4.692e+05, trn/lr  9.806e-08, val/acc 6.929e-01, val/nll 1.485e+00
[2023-02-04 21:03:55] [Epoch    46/  500] trn/posterior_energy -4.691e+05, trn/neg_log_likelihood  9.454e+01, trn/neg_log_prior -4.692e+05, trn/lr  9.797e-08, val/acc 6.915e-01, val/nll 1.500e+00
[2023-02-04 21:04:07] [Epoch    47/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  8.479e+01, trn/neg_log_prior -4.692e+05, trn/lr  9.788e-08, val/acc 6.930e-01, val/nll 1.512e+00
[2023-02-04 21:04:19] [Epoch    48/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  7.706e+01, trn/neg_log_prior -4.693e+05, trn/lr  9.779e-08, val/acc 6.918e-01, val/nll 1.526e+00
[2023-02-04 21:04:31] [Epoch    49/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  7.089e+01, trn/neg_log_prior -4.693e+05, trn/lr  9.770e-08, val/acc 6.925e-01, val/nll 1.534e+00
[2023-02-04 21:04:42] [Epoch    50/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  6.578e+01, trn/neg_log_prior -4.694e+05, trn/lr  9.760e-08, val/acc 6.918e-01, val/nll 1.545e+00
[2023-02-04 21:04:54] [Epoch    51/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  6.146e+01, trn/neg_log_prior -4.694e+05, trn/lr  9.750e-08, val/acc 6.907e-01, val/nll 1.555e+00
[2023-02-04 21:05:06] [Epoch    52/  500] trn/posterior_energy -4.694e+05, trn/neg_log_likelihood  5.769e+01, trn/neg_log_prior -4.694e+05, trn/lr  9.741e-08, val/acc 6.926e-01, val/nll 1.564e+00
[2023-02-04 21:05:18] [Epoch    53/  500] trn/posterior_energy -4.694e+05, trn/neg_log_likelihood  5.447e+01, trn/neg_log_prior -4.695e+05, trn/lr  9.730e-08, val/acc 6.908e-01, val/nll 1.571e+00
[2023-02-04 21:05:30] [Epoch    54/  500] trn/posterior_energy -4.694e+05, trn/neg_log_likelihood  5.175e+01, trn/neg_log_prior -4.695e+05, trn/lr  9.720e-08, val/acc 6.914e-01, val/nll 1.576e+00
[2023-02-04 21:05:42] [Epoch    55/  500] trn/posterior_energy -4.695e+05, trn/neg_log_likelihood  4.911e+01, trn/neg_log_prior -4.695e+05, trn/lr  9.710e-08, val/acc 6.917e-01, val/nll 1.578e+00
[2023-02-04 21:05:54] [Epoch    56/  500] trn/posterior_energy -4.695e+05, trn/neg_log_likelihood  4.695e+01, trn/neg_log_prior -4.696e+05, trn/lr  9.699e-08, val/acc 6.921e-01, val/nll 1.586e+00
[2023-02-04 21:06:05] [Epoch    57/  500] trn/posterior_energy -4.696e+05, trn/neg_log_likelihood  4.496e+01, trn/neg_log_prior -4.696e+05, trn/lr  9.688e-08, val/acc 6.898e-01, val/nll 1.597e+00
[2023-02-04 21:06:17] [Epoch    58/  500] trn/posterior_energy -4.696e+05, trn/neg_log_likelihood  4.314e+01, trn/neg_log_prior -4.696e+05, trn/lr  9.677e-08, val/acc 6.916e-01, val/nll 1.605e+00
[2023-02-04 21:06:29] [Epoch    59/  500] trn/posterior_energy -4.696e+05, trn/neg_log_likelihood  4.147e+01, trn/neg_log_prior -4.697e+05, trn/lr  9.666e-08, val/acc 6.905e-01, val/nll 1.607e+00
[2023-02-04 21:06:40] [Epoch    60/  500] trn/posterior_energy -4.697e+05, trn/neg_log_likelihood  3.998e+01, trn/neg_log_prior -4.697e+05, trn/lr  9.655e-08, val/acc 6.900e-01, val/nll 1.611e+00
[2023-02-04 21:06:52] [Epoch    61/  500] trn/posterior_energy -4.697e+05, trn/neg_log_likelihood  3.859e+01, trn/neg_log_prior -4.698e+05, trn/lr  9.643e-08, val/acc 6.908e-01, val/nll 1.617e+00
[2023-02-04 21:07:04] [Epoch    62/  500] trn/posterior_energy -4.697e+05, trn/neg_log_likelihood  3.728e+01, trn/neg_log_prior -4.698e+05, trn/lr  9.631e-08, val/acc 6.902e-01, val/nll 1.620e+00
[2023-02-04 21:07:16] [Epoch    63/  500] trn/posterior_energy -4.698e+05, trn/neg_log_likelihood  3.615e+01, trn/neg_log_prior -4.698e+05, trn/lr  9.619e-08, val/acc 6.907e-01, val/nll 1.626e+00
[2023-02-04 21:07:27] [Epoch    64/  500] trn/posterior_energy -4.698e+05, trn/neg_log_likelihood  3.508e+01, trn/neg_log_prior -4.699e+05, trn/lr  9.607e-08, val/acc 6.899e-01, val/nll 1.632e+00
[2023-02-04 21:07:39] [Epoch    65/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.403e+01, trn/neg_log_prior -4.699e+05, trn/lr  9.595e-08, val/acc 6.881e-01, val/nll 1.636e+00
[2023-02-04 21:07:51] [Epoch    66/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.311e+01, trn/neg_log_prior -4.699e+05, trn/lr  9.583e-08, val/acc 6.887e-01, val/nll 1.641e+00
[2023-02-04 21:08:03] [Epoch    67/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.224e+01, trn/neg_log_prior -4.700e+05, trn/lr  9.570e-08, val/acc 6.905e-01, val/nll 1.641e+00
[2023-02-04 21:08:14] [Epoch    68/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  3.139e+01, trn/neg_log_prior -4.700e+05, trn/lr  9.557e-08, val/acc 6.898e-01, val/nll 1.645e+00
[2023-02-04 21:08:25] [Epoch    69/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  3.065e+01, trn/neg_log_prior -4.700e+05, trn/lr  9.544e-08, val/acc 6.898e-01, val/nll 1.649e+00
[2023-02-04 21:08:37] [Epoch    70/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  2.992e+01, trn/neg_log_prior -4.701e+05, trn/lr  9.531e-08, val/acc 6.888e-01, val/nll 1.654e+00
[2023-02-04 21:08:49] [Epoch    71/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  2.926e+01, trn/neg_log_prior -4.701e+05, trn/lr  9.517e-08, val/acc 6.881e-01, val/nll 1.659e+00
[2023-02-04 21:09:01] [Epoch    72/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  2.867e+01, trn/neg_log_prior -4.701e+05, trn/lr  9.504e-08, val/acc 6.879e-01, val/nll 1.657e+00
[2023-02-04 21:09:12] [Epoch    73/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  2.806e+01, trn/neg_log_prior -4.702e+05, trn/lr  9.490e-08, val/acc 6.883e-01, val/nll 1.660e+00
[2023-02-04 21:09:23] [Epoch    74/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  2.747e+01, trn/neg_log_prior -4.702e+05, trn/lr  9.476e-08, val/acc 6.902e-01, val/nll 1.664e+00
[2023-02-04 21:09:35] [Epoch    75/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  2.690e+01, trn/neg_log_prior -4.702e+05, trn/lr  9.462e-08, val/acc 6.886e-01, val/nll 1.667e+00
[2023-02-04 21:09:46] [Epoch    76/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  2.637e+01, trn/neg_log_prior -4.703e+05, trn/lr  9.448e-08, val/acc 6.865e-01, val/nll 1.674e+00
[2023-02-04 21:09:58] [Epoch    77/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  2.593e+01, trn/neg_log_prior -4.703e+05, trn/lr  9.433e-08, val/acc 6.874e-01, val/nll 1.673e+00
[2023-02-04 21:10:09] [Epoch    78/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  2.548e+01, trn/neg_log_prior -4.703e+05, trn/lr  9.419e-08, val/acc 6.866e-01, val/nll 1.676e+00
[2023-02-04 21:10:20] [Epoch    79/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  2.504e+01, trn/neg_log_prior -4.704e+05, trn/lr  9.404e-08, val/acc 6.876e-01, val/nll 1.680e+00
[2023-02-04 21:10:31] [Epoch    80/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  2.461e+01, trn/neg_log_prior -4.704e+05, trn/lr  9.389e-08, val/acc 6.876e-01, val/nll 1.678e+00
[2023-02-04 21:10:43] [Epoch    81/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  2.421e+01, trn/neg_log_prior -4.704e+05, trn/lr  9.374e-08, val/acc 6.883e-01, val/nll 1.681e+00
[2023-02-04 21:10:55] [Epoch    82/  500] trn/posterior_energy -4.705e+05, trn/neg_log_likelihood  2.383e+01, trn/neg_log_prior -4.705e+05, trn/lr  9.359e-08, val/acc 6.871e-01, val/nll 1.688e+00
[2023-02-04 21:11:06] [Epoch    83/  500] trn/posterior_energy -4.705e+05, trn/neg_log_likelihood  2.346e+01, trn/neg_log_prior -4.705e+05, trn/lr  9.343e-08, val/acc 6.867e-01, val/nll 1.687e+00
[2023-02-04 21:11:18] [Epoch    84/  500] trn/posterior_energy -4.705e+05, trn/neg_log_likelihood  2.312e+01, trn/neg_log_prior -4.706e+05, trn/lr  9.328e-08, val/acc 6.864e-01, val/nll 1.691e+00
[2023-02-04 21:11:30] [Epoch    85/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  2.278e+01, trn/neg_log_prior -4.706e+05, trn/lr  9.312e-08, val/acc 6.869e-01, val/nll 1.692e+00
[2023-02-04 21:11:42] [Epoch    86/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  2.247e+01, trn/neg_log_prior -4.706e+05, trn/lr  9.296e-08, val/acc 6.874e-01, val/nll 1.694e+00
[2023-02-04 21:11:54] [Epoch    87/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  2.216e+01, trn/neg_log_prior -4.707e+05, trn/lr  9.280e-08, val/acc 6.863e-01, val/nll 1.696e+00
[2023-02-04 21:12:05] [Epoch    88/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  2.185e+01, trn/neg_log_prior -4.707e+05, trn/lr  9.263e-08, val/acc 6.858e-01, val/nll 1.699e+00
[2023-02-04 21:12:17] [Epoch    89/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  2.159e+01, trn/neg_log_prior -4.707e+05, trn/lr  9.247e-08, val/acc 6.865e-01, val/nll 1.701e+00
[2023-02-04 21:12:29] [Epoch    90/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  2.134e+01, trn/neg_log_prior -4.707e+05, trn/lr  9.230e-08, val/acc 6.854e-01, val/nll 1.704e+00
[2023-02-04 21:12:41] [Epoch    91/  500] trn/posterior_energy -4.708e+05, trn/neg_log_likelihood  2.107e+01, trn/neg_log_prior -4.708e+05, trn/lr  9.213e-08, val/acc 6.862e-01, val/nll 1.706e+00
[2023-02-04 21:12:52] [Epoch    92/  500] trn/posterior_energy -4.708e+05, trn/neg_log_likelihood  2.081e+01, trn/neg_log_prior -4.708e+05, trn/lr  9.196e-08, val/acc 6.857e-01, val/nll 1.705e+00
[2023-02-04 21:13:04] [Epoch    93/  500] trn/posterior_energy -4.708e+05, trn/neg_log_likelihood  2.057e+01, trn/neg_log_prior -4.708e+05, trn/lr  9.179e-08, val/acc 6.852e-01, val/nll 1.709e+00
[2023-02-04 21:13:16] [Epoch    94/  500] trn/posterior_energy -4.709e+05, trn/neg_log_likelihood  2.033e+01, trn/neg_log_prior -4.709e+05, trn/lr  9.162e-08, val/acc 6.862e-01, val/nll 1.707e+00
[2023-02-04 21:13:28] [Epoch    95/  500] trn/posterior_energy -4.709e+05, trn/neg_log_likelihood  2.011e+01, trn/neg_log_prior -4.709e+05, trn/lr  9.144e-08, val/acc 6.851e-01, val/nll 1.708e+00
