[2023-02-05 18:54:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 18:54:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 18:54:06] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 18:54:49] [Epoch     1/  500] trn/posterior_energy  1.155e+06, trn/neg_log_likelihood  9.801e+04, trn/neg_log_prior  1.057e+06, trn/lr  3.000e-06, val/acc 2.312e-01, val/nll 1.994e+00 (best_acc: 0.000e+00 -> 2.312e-01, test_acc: 2.330e-01, test_nll: 1.994e+00)
[2023-02-05 19:13:57] [Epoch    94/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.164e+04, trn/neg_log_prior  1.031e+06, trn/lr  2.749e-06, val/acc 7.684e-01, val/nll 6.822e-01
[2023-02-05 19:14:09] [Epoch    95/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.162e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.743e-06, val/acc 7.600e-01, val/nll 7.235e-01
[2023-02-05 19:14:21] [Epoch    96/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.155e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.738e-06, val/acc 7.437e-01, val/nll 7.573e-01
[2023-02-05 19:14:33] [Epoch    97/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.161e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.733e-06, val/acc 7.937e-01, val/nll 6.174e-01
[2023-02-05 19:14:45] [Epoch    98/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.116e+04, trn/neg_log_prior  1.031e+06, trn/lr  2.727e-06, val/acc 7.543e-01, val/nll 7.434e-01
[2023-02-05 19:14:57] [Epoch    99/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.175e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.722e-06, val/acc 7.837e-01, val/nll 6.222e-01
[2023-02-05 19:15:09] [Epoch   100/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.122e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.716e-06, val/acc 7.580e-01, val/nll 7.270e-01
[2023-02-05 19:15:21] [Epoch   101/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.088e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.711e-06, val/acc 7.518e-01, val/nll 7.237e-01
[2023-02-05 19:15:33] [Epoch   102/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.183e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.705e-06, val/acc 7.897e-01, val/nll 6.148e-01
[2023-02-05 19:15:44] [Epoch   103/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.059e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.700e-06, val/acc 7.829e-01, val/nll 6.332e-01
[2023-02-05 19:15:56] [Epoch   104/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.097e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.694e-06, val/acc 7.638e-01, val/nll 7.080e-01
[2023-02-05 19:16:08] [Epoch   105/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.077e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.688e-06, val/acc 7.717e-01, val/nll 6.587e-01
[2023-02-05 19:16:20] [Epoch   106/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.069e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.682e-06, val/acc 7.781e-01, val/nll 6.551e-01
[2023-02-05 19:16:32] [Epoch   107/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.040e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.677e-06, val/acc 7.819e-01, val/nll 6.386e-01
[2023-02-05 19:16:44] [Epoch   108/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.064e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.671e-06, val/acc 7.913e-01, val/nll 6.350e-01
[2023-02-05 19:16:56] [Epoch   109/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.071e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.665e-06, val/acc 7.796e-01, val/nll 6.441e-01
[2023-02-05 19:17:08] [Epoch   110/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.147e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.659e-06, val/acc 7.614e-01, val/nll 6.980e-01
[2023-02-05 19:17:20] [Epoch   111/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.067e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.653e-06, val/acc 7.545e-01, val/nll 7.437e-01
[2023-02-05 19:17:31] [Epoch   112/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.050e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.647e-06, val/acc 7.581e-01, val/nll 7.292e-01
[2023-02-05 19:17:44] [Epoch   113/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.093e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.641e-06, val/acc 7.798e-01, val/nll 6.451e-01
[2023-02-05 19:17:56] [Epoch   114/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.069e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.634e-06, val/acc 7.791e-01, val/nll 6.734e-01
[2023-02-05 19:18:07] [Epoch   115/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.973e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.628e-06, val/acc 7.675e-01, val/nll 6.732e-01
[2023-02-05 19:18:19] [Epoch   116/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.046e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.622e-06, val/acc 7.815e-01, val/nll 6.295e-01
[2023-02-05 19:18:31] [Epoch   117/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.038e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.616e-06, val/acc 7.977e-01, val/nll 5.955e-01
[2023-02-05 19:18:43] [Epoch   118/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.074e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.609e-06, val/acc 7.976e-01, val/nll 6.138e-01
[2023-02-05 19:18:57] [Epoch   119/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.990e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.603e-06, val/acc 8.124e-01, val/nll 5.587e-01 (best_acc: 7.990e-01 -> 8.124e-01, test_acc: 8.044e-01, test_nll: 5.823e-01)
[2023-02-05 19:19:09] [Epoch   120/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.087e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.597e-06, val/acc 7.834e-01, val/nll 6.366e-01
[2023-02-05 19:19:21] [Epoch   121/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.038e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.590e-06, val/acc 7.758e-01, val/nll 6.905e-01
[2023-02-05 19:19:32] [Epoch   122/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.958e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.584e-06, val/acc 7.986e-01, val/nll 6.022e-01
[2023-02-05 19:19:44] [Epoch   123/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.017e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.577e-06, val/acc 7.680e-01, val/nll 7.035e-01
[2023-02-05 19:19:57] [Epoch   124/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.060e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.571e-06, val/acc 7.853e-01, val/nll 6.306e-01
[2023-02-05 19:20:09] [Epoch   125/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.001e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.564e-06, val/acc 7.701e-01, val/nll 6.635e-01
[2023-02-05 19:20:20] [Epoch   126/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.941e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.557e-06, val/acc 8.056e-01, val/nll 5.712e-01
[2023-02-05 19:20:33] [Epoch   127/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.963e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.551e-06, val/acc 7.812e-01, val/nll 6.375e-01
[2023-02-05 19:20:45] [Epoch   128/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.971e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.544e-06, val/acc 7.436e-01, val/nll 7.747e-01
[2023-02-05 19:20:57] [Epoch   129/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.034e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.537e-06, val/acc 7.442e-01, val/nll 7.709e-01
[2023-02-05 19:21:09] [Epoch   130/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.960e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.530e-06, val/acc 8.059e-01, val/nll 5.726e-01
[2023-02-05 19:21:21] [Epoch   131/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.937e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.523e-06, val/acc 7.788e-01, val/nll 6.573e-01
[2023-02-05 19:21:33] [Epoch   132/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.956e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.516e-06, val/acc 7.905e-01, val/nll 6.178e-01
[2023-02-05 19:21:45] [Epoch   133/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.975e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.510e-06, val/acc 7.878e-01, val/nll 6.145e-01
[2023-02-05 19:21:57] [Epoch   134/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.950e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.503e-06, val/acc 7.549e-01, val/nll 7.249e-01
[2023-02-05 19:22:09] [Epoch   135/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.973e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.496e-06, val/acc 7.903e-01, val/nll 6.026e-01
[2023-02-05 19:22:20] [Epoch   136/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.941e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.488e-06, val/acc 7.747e-01, val/nll 6.709e-01
[2023-02-05 19:22:32] [Epoch   137/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.908e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.481e-06, val/acc 7.917e-01, val/nll 6.194e-01
[2023-02-05 19:22:45] [Epoch   138/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.942e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.474e-06, val/acc 7.765e-01, val/nll 6.476e-01
[2023-02-05 19:22:57] [Epoch   139/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.955e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.467e-06, val/acc 7.867e-01, val/nll 6.247e-01
[2023-02-05 19:23:09] [Epoch   140/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.922e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.460e-06, val/acc 8.009e-01, val/nll 5.878e-01
[2023-02-05 19:23:21] [Epoch   141/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  1.982e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.453e-06, val/acc 7.281e-01, val/nll 8.548e-01
[2023-02-05 19:23:33] [Epoch   142/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.934e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.445e-06, val/acc 8.098e-01, val/nll 5.687e-01
[2023-02-05 19:23:45] [Epoch   143/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.916e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.438e-06, val/acc 7.801e-01, val/nll 6.437e-01
[2023-02-05 19:23:57] [Epoch   144/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.897e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.430e-06, val/acc 7.881e-01, val/nll 6.020e-01
[2023-02-05 19:24:09] [Epoch   145/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  1.942e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.423e-06, val/acc 7.844e-01, val/nll 6.468e-01
[2023-02-05 19:24:21] [Epoch   146/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.897e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.416e-06, val/acc 7.772e-01, val/nll 6.861e-01
[2023-02-05 19:24:35] [Epoch   147/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.872e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.408e-06, val/acc 8.126e-01, val/nll 5.551e-01 (best_acc: 8.124e-01 -> 8.126e-01, test_acc: 8.079e-01, test_nll: 5.741e-01)
[2023-02-05 19:24:47] [Epoch   148/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.879e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.401e-06, val/acc 7.853e-01, val/nll 6.465e-01
[2023-02-05 19:24:59] [Epoch   149/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.856e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.393e-06, val/acc 7.792e-01, val/nll 6.478e-01
[2023-02-05 19:25:10] [Epoch   150/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.848e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.385e-06, val/acc 7.982e-01, val/nll 5.986e-01
[2023-02-05 19:25:22] [Epoch   151/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.882e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.378e-06, val/acc 7.895e-01, val/nll 6.264e-01
[2023-02-05 19:25:35] [Epoch   152/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.837e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.370e-06, val/acc 7.580e-01, val/nll 7.170e-01
[2023-02-05 19:25:47] [Epoch   153/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.882e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.363e-06, val/acc 7.848e-01, val/nll 6.475e-01
[2023-02-05 19:25:59] [Epoch   154/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.836e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.355e-06, val/acc 7.888e-01, val/nll 6.314e-01
[2023-02-05 19:26:11] [Epoch   155/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.804e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.347e-06, val/acc 8.040e-01, val/nll 5.743e-01
[2023-02-05 19:26:23] [Epoch   156/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.845e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.339e-06, val/acc 8.018e-01, val/nll 5.772e-01
[2023-02-05 19:26:35] [Epoch   157/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.784e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.331e-06, val/acc 7.976e-01, val/nll 5.973e-01
[2023-02-05 19:26:47] [Epoch   158/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.905e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.324e-06, val/acc 7.990e-01, val/nll 5.873e-01
[2023-02-05 19:26:59] [Epoch   159/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.738e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.316e-06, val/acc 8.045e-01, val/nll 5.707e-01
[2023-02-05 19:27:11] [Epoch   160/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.787e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.308e-06, val/acc 7.746e-01, val/nll 6.781e-01
[2023-02-05 19:27:23] [Epoch   161/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.811e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.300e-06, val/acc 7.744e-01, val/nll 6.678e-01
[2023-02-05 19:27:35] [Epoch   162/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.808e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.292e-06, val/acc 7.975e-01, val/nll 6.123e-01
[2023-02-05 19:27:47] [Epoch   163/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.768e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.284e-06, val/acc 7.730e-01, val/nll 6.879e-01
[2023-02-05 19:27:59] [Epoch   164/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.859e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.276e-06, val/acc 8.081e-01, val/nll 5.752e-01
[2023-02-05 19:28:11] [Epoch   165/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.764e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.268e-06, val/acc 7.931e-01, val/nll 6.119e-01
[2023-02-05 19:28:23] [Epoch   166/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.733e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.260e-06, val/acc 7.805e-01, val/nll 6.579e-01
[2023-02-05 19:28:35] [Epoch   167/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.792e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.251e-06, val/acc 7.652e-01, val/nll 6.942e-01
[2023-02-05 19:28:47] [Epoch   168/  500] trn/posterior_energy  1.051e+06, trn/neg_log_likelihood  1.800e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.243e-06, val/acc 7.710e-01, val/nll 7.104e-01
[2023-02-05 19:28:59] [Epoch   169/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.698e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.235e-06, val/acc 7.829e-01, val/nll 6.443e-01
[2023-02-05 19:29:11] [Epoch   170/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.808e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.227e-06, val/acc 7.952e-01, val/nll 5.989e-01
[2023-02-05 19:29:23] [Epoch   171/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.703e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.219e-06, val/acc 8.030e-01, val/nll 5.770e-01
[2023-02-05 19:29:35] [Epoch   172/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.725e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.210e-06, val/acc 8.072e-01, val/nll 5.600e-01
[2023-02-05 19:29:48] [Epoch   173/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.703e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.202e-06, val/acc 7.861e-01, val/nll 6.334e-01
[2023-02-05 19:29:59] [Epoch   174/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.704e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.194e-06, val/acc 7.774e-01, val/nll 6.745e-01
[2023-02-05 19:30:12] [Epoch   175/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.670e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.185e-06, val/acc 7.770e-01, val/nll 6.647e-01
[2023-02-05 19:30:24] [Epoch   176/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.678e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.177e-06, val/acc 7.874e-01, val/nll 6.298e-01
[2023-02-05 19:30:36] [Epoch   177/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.686e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.168e-06, val/acc 7.748e-01, val/nll 6.787e-01
[2023-02-05 19:30:48] [Epoch   178/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.701e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.160e-06, val/acc 7.875e-01, val/nll 6.265e-01
[2023-02-05 19:31:00] [Epoch   179/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.698e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.151e-06, val/acc 7.835e-01, val/nll 6.342e-01
[2023-02-05 19:31:12] [Epoch   180/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.586e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.143e-06, val/acc 7.875e-01, val/nll 6.237e-01
[2023-02-05 19:31:24] [Epoch   181/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.768e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.134e-06, val/acc 8.010e-01, val/nll 5.975e-01
[2023-02-05 19:31:35] [Epoch   182/  500] trn/posterior_energy  1.050e+06, trn/neg_log_likelihood  1.683e+04, trn/neg_log_prior  1.033e+06, trn/lr  2.126e-06, val/acc 7.949e-01, val/nll 5.972e-01
[2023-02-05 19:31:47] [Epoch   183/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.579e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.117e-06, val/acc 7.924e-01, val/nll 6.183e-01
[2023-02-05 19:32:00] [Epoch   184/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.605e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.109e-06, val/acc 7.997e-01, val/nll 5.920e-01
[2023-02-05 19:32:12] [Epoch   185/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.687e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.100e-06, val/acc 7.998e-01, val/nll 5.905e-01
[2023-02-05 19:32:23] [Epoch   186/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.635e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.091e-06, val/acc 8.086e-01, val/nll 5.738e-01
[2023-02-05 19:32:36] [Epoch   187/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.661e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.083e-06, val/acc 7.945e-01, val/nll 6.008e-01
[2023-02-05 19:32:48] [Epoch   188/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.644e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.074e-06, val/acc 7.835e-01, val/nll 6.497e-01
[2023-02-05 19:33:00] [Epoch   189/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.612e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.065e-06, val/acc 7.955e-01, val/nll 6.189e-01
[2023-02-05 19:33:12] [Epoch   190/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.610e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.057e-06, val/acc 7.895e-01, val/nll 6.267e-01
[2023-02-05 19:33:24] [Epoch   191/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.622e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.048e-06, val/acc 8.118e-01, val/nll 5.508e-01
[2023-02-05 19:33:36] [Epoch   192/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.621e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.039e-06, val/acc 7.874e-01, val/nll 6.493e-01
[2023-02-05 19:33:48] [Epoch   193/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.579e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.030e-06, val/acc 8.104e-01, val/nll 5.671e-01
[2023-02-05 19:34:00] [Epoch   194/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.569e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.021e-06, val/acc 7.954e-01, val/nll 6.015e-01
[2023-02-05 19:34:12] [Epoch   195/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.582e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.013e-06, val/acc 7.796e-01, val/nll 6.432e-01
[2023-02-05 19:34:23] [Epoch   196/  500] trn/posterior_energy  1.049e+06, trn/neg_log_likelihood  1.635e+04, trn/neg_log_prior  1.032e+06, trn/lr  2.004e-06, val/acc 7.644e-01, val/nll 7.139e-01
[2023-02-05 19:34:35] [Epoch   197/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.555e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.995e-06, val/acc 8.062e-01, val/nll 5.766e-01
[2023-02-05 19:34:47] [Epoch   198/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.573e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.986e-06, val/acc 7.778e-01, val/nll 6.631e-01
[2023-02-05 19:34:59] [Epoch   199/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.551e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.977e-06, val/acc 8.066e-01, val/nll 5.817e-01
[2023-02-05 19:35:11] [Epoch   200/  500] trn/posterior_energy  1.047e+06, trn/neg_log_likelihood  1.542e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.968e-06, val/acc 7.928e-01, val/nll 6.082e-01
[2023-02-05 19:35:23] [Epoch   201/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.532e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.959e-06, val/acc 7.868e-01, val/nll 6.579e-01
[2023-02-05 19:35:35] [Epoch   202/  500] trn/posterior_energy  1.048e+06, trn/neg_log_likelihood  1.518e+04, trn/neg_log_prior  1.032e+06, trn/lr  1.950e-06, val/acc 7.906e-01, val/nll 6.382e-01
