[2023-02-06 09:59:54] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 09:59:54] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000030_mo-0.70_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 10:00:35] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  5.000e+05, trn/neg_log_likelihood  8.538e+04, trn/neg_log_prior  4.146e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 2.988e-01, val/nll 1.792e+00
[2023-02-06 10:00:42] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  4.535e+05, trn/neg_log_likelihood  7.134e+04, trn/neg_log_prior  3.822e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 3.608e-01, val/nll 1.655e+00
[2023-02-06 10:00:49] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  4.339e+05, trn/neg_log_likelihood  6.416e+04, trn/neg_log_prior  3.698e+05, trn/lr  2.995e-06, trn/temperature  0.000e+00, val/acc 3.211e-01, val/nll 1.837e+00
[2023-02-06 10:00:56] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  4.242e+05, trn/neg_log_likelihood  5.829e+04, trn/neg_log_prior  3.659e+05, trn/lr  2.991e-06, trn/temperature  0.000e+00, val/acc 4.805e-01, val/nll 1.408e+00
[2023-02-06 10:01:02] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  4.185e+05, trn/neg_log_likelihood  5.297e+04, trn/neg_log_prior  3.655e+05, trn/lr  2.985e-06, trn/temperature  0.000e+00, val/acc 5.115e-01, val/nll 1.321e+00
[2023-02-06 10:01:09] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  4.151e+05, trn/neg_log_likelihood  4.887e+04, trn/neg_log_prior  3.662e+05, trn/lr  2.978e-06, trn/temperature  0.000e+00, val/acc 6.415e-01, val/nll 1.044e+00
[2023-02-06 10:01:16] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  4.125e+05, trn/neg_log_likelihood  4.553e+04, trn/neg_log_prior  3.669e+05, trn/lr  2.969e-06, trn/temperature  0.000e+00, val/acc 5.926e-01, val/nll 1.173e+00
[2023-02-06 10:01:23] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  4.101e+05, trn/neg_log_likelihood  4.238e+04, trn/neg_log_prior  3.678e+05, trn/lr  2.959e-06, trn/temperature  0.000e+00, val/acc 6.723e-01, val/nll 9.515e-01
[2023-02-06 10:01:30] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  4.090e+05, trn/neg_log_likelihood  4.060e+04, trn/neg_log_prior  3.684e+05, trn/lr  2.947e-06, trn/temperature  0.000e+00, val/acc 6.704e-01, val/nll 9.690e-01
[2023-02-06 10:01:37] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  4.079e+05, trn/neg_log_likelihood  3.878e+04, trn/neg_log_prior  3.691e+05, trn/lr  2.934e-06, trn/temperature  0.000e+00, val/acc 6.334e-01, val/nll 1.074e+00
[2023-02-06 10:01:43] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  4.071e+05, trn/neg_log_likelihood  3.748e+04, trn/neg_log_prior  3.697e+05, trn/lr  2.919e-06, trn/temperature  0.000e+00, val/acc 6.617e-01, val/nll 9.876e-01
[2023-02-06 10:01:50] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  4.062e+05, trn/neg_log_likelihood  3.626e+04, trn/neg_log_prior  3.700e+05, trn/lr  2.903e-06, trn/temperature  0.000e+00, val/acc 7.029e-01, val/nll 8.601e-01
[2023-02-06 10:01:57] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  4.059e+05, trn/neg_log_likelihood  3.548e+04, trn/neg_log_prior  3.704e+05, trn/lr  2.886e-06, trn/temperature  0.000e+00, val/acc 6.985e-01, val/nll 9.033e-01
[2023-02-06 10:02:04] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  4.050e+05, trn/neg_log_likelihood  3.443e+04, trn/neg_log_prior  3.706e+05, trn/lr  2.867e-06, trn/temperature  0.000e+00, val/acc 7.263e-01, val/nll 8.082e-01
[2023-02-06 10:02:11] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  4.046e+05, trn/neg_log_likelihood  3.368e+04, trn/neg_log_prior  3.709e+05, trn/lr  2.847e-06, trn/temperature  0.000e+00, val/acc 7.265e-01, val/nll 8.047e-01
[2023-02-06 10:02:18] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  4.049e+05, trn/neg_log_likelihood  3.360e+04, trn/neg_log_prior  3.713e+05, trn/lr  2.826e-06, trn/temperature  0.000e+00, val/acc 7.274e-01, val/nll 7.962e-01
[2023-02-06 10:02:25] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  4.036e+05, trn/neg_log_likelihood  3.225e+04, trn/neg_log_prior  3.714e+05, trn/lr  2.803e-06, trn/temperature  0.000e+00, val/acc 6.673e-01, val/nll 1.016e+00
[2023-02-06 10:02:31] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  4.051e+05, trn/neg_log_likelihood  3.322e+04, trn/neg_log_prior  3.719e+05, trn/lr  2.779e-06, trn/temperature  0.000e+00, val/acc 7.409e-01, val/nll 7.718e-01
[2023-02-06 10:02:38] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  4.035e+05, trn/neg_log_likelihood  3.165e+04, trn/neg_log_prior  3.718e+05, trn/lr  2.754e-06, trn/temperature  0.000e+00, val/acc 6.920e-01, val/nll 9.459e-01
[2023-02-06 10:02:45] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  4.027e+05, trn/neg_log_likelihood  3.088e+04, trn/neg_log_prior  3.718e+05, trn/lr  2.727e-06, trn/temperature  0.000e+00, val/acc 7.332e-01, val/nll 8.079e-01
[2023-02-06 10:02:52] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  4.025e+05, trn/neg_log_likelihood  3.068e+04, trn/neg_log_prior  3.719e+05, trn/lr  2.700e-06, trn/temperature  0.000e+00, val/acc 7.281e-01, val/nll 8.435e-01
[2023-02-06 10:02:59] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  4.024e+05, trn/neg_log_likelihood  3.043e+04, trn/neg_log_prior  3.720e+05, trn/lr  2.671e-06, trn/temperature  0.000e+00, val/acc 7.426e-01, val/nll 7.703e-01
[2023-02-06 10:03:06] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  4.023e+05, trn/neg_log_likelihood  3.008e+04, trn/neg_log_prior  3.723e+05, trn/lr  2.641e-06, trn/temperature  0.000e+00, val/acc 7.353e-01, val/nll 7.834e-01
[2023-02-06 10:03:13] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  4.018e+05, trn/neg_log_likelihood  2.948e+04, trn/neg_log_prior  3.723e+05, trn/lr  2.609e-06, trn/temperature  0.000e+00, val/acc 7.625e-01, val/nll 7.083e-01
[2023-02-06 10:03:19] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  4.018e+05, trn/neg_log_likelihood  2.950e+04, trn/neg_log_prior  3.723e+05, trn/lr  2.577e-06, trn/temperature  0.000e+00, val/acc 7.407e-01, val/nll 7.536e-01
