[2023-02-04 11:31:02] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 11:31:02] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000010_mo-0.90_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 11:31:36] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.632e+05, trn/neg_log_likelihood  8.272e+04, trn/neg_log_prior  1.805e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 3.741e-01, val/nll 1.667e+00
[2023-02-04 11:32:53] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  1.879e+05, trn/neg_log_likelihood  1.434e+04, trn/neg_log_prior  1.735e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 7.863e-01, val/nll 6.395e-01
[2023-02-04 11:32:57] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  1.868e+05, trn/neg_log_likelihood  1.318e+04, trn/neg_log_prior  1.736e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 7.756e-01, val/nll 6.842e-01
[2023-02-04 11:33:01] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  1.861e+05, trn/neg_log_likelihood  1.241e+04, trn/neg_log_prior  1.737e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 7.855e-01, val/nll 6.552e-01
[2023-02-04 11:33:05] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  1.847e+05, trn/neg_log_likelihood  1.089e+04, trn/neg_log_prior  1.738e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 7.762e-01, val/nll 7.347e-01
[2023-02-04 11:33:09] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  1.840e+05, trn/neg_log_likelihood  1.022e+04, trn/neg_log_prior  1.738e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 7.948e-01, val/nll 6.440e-01
[2023-02-04 11:33:13] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  1.825e+05, trn/neg_log_likelihood  8.750e+03, trn/neg_log_prior  1.738e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 7.972e-01, val/nll 6.411e-01
[2023-02-04 11:33:17] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.815e+05, trn/neg_log_likelihood  7.854e+03, trn/neg_log_prior  1.737e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 7.791e-01, val/nll 7.209e-01
[2023-02-04 11:33:21] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.801e+05, trn/neg_log_likelihood  6.524e+03, trn/neg_log_prior  1.736e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 7.983e-01, val/nll 6.832e-01
[2023-02-04 11:33:25] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.791e+05, trn/neg_log_likelihood  5.675e+03, trn/neg_log_prior  1.734e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 7.847e-01, val/nll 7.591e-01
[2023-02-04 11:33:30] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.782e+05, trn/neg_log_likelihood  4.997e+03, trn/neg_log_prior  1.732e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 7.941e-01, val/nll 7.118e-01
[2023-02-04 11:33:34] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.760e+05, trn/neg_log_likelihood  3.115e+03, trn/neg_log_prior  1.729e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 8.022e-01, val/nll 7.223e-01
[2023-02-04 11:33:38] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.755e+05, trn/neg_log_likelihood  2.965e+03, trn/neg_log_prior  1.725e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 7.811e-01, val/nll 8.355e-01
[2023-02-04 11:33:42] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.743e+05, trn/neg_log_likelihood  2.061e+03, trn/neg_log_prior  1.722e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 8.081e-01, val/nll 7.291e-01
[2023-02-04 11:33:46] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.724e+05, trn/neg_log_likelihood  6.820e+02, trn/neg_log_prior  1.717e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 8.159e-01, val/nll 7.086e-01
[2023-02-04 11:33:50] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.714e+05, trn/neg_log_likelihood  2.382e+02, trn/neg_log_prior  1.711e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 8.239e-01, val/nll 6.804e-01
[2023-02-04 11:33:54] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.708e+05, trn/neg_log_likelihood  1.353e+02, trn/neg_log_prior  1.706e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 8.270e-01, val/nll 6.757e-01
[2023-02-04 11:33:58] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.703e+05, trn/neg_log_likelihood  1.244e+02, trn/neg_log_prior  1.702e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 8.263e-01, val/nll 6.732e-01
[2023-02-04 11:34:02] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.699e+05, trn/neg_log_likelihood  1.239e+02, trn/neg_log_prior  1.698e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 8.263e-01, val/nll 6.695e-01
[2023-02-04 11:34:06] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.696e+05, trn/neg_log_likelihood  1.246e+02, trn/neg_log_prior  1.694e+05, trn/lr  1.465e-07, trn/temperature  0.000e+00, val/acc 8.267e-01, val/nll 6.693e-01
[2023-02-04 11:34:10] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.693e+05, trn/neg_log_likelihood  1.257e+02, trn/neg_log_prior  1.692e+05, trn/lr  1.250e-07, trn/temperature  0.000e+00, val/acc 8.262e-01, val/nll 6.684e-01
[2023-02-04 11:34:14] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.691e+05, trn/neg_log_likelihood  1.269e+02, trn/neg_log_prior  1.689e+05, trn/lr  1.050e-07, trn/temperature  0.000e+00, val/acc 8.260e-01, val/nll 6.668e-01
[2023-02-04 11:34:18] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.689e+05, trn/neg_log_likelihood  1.278e+02, trn/neg_log_prior  1.688e+05, trn/lr  8.654e-08, trn/temperature  0.000e+00, val/acc 8.261e-01, val/nll 6.672e-01
[2023-02-04 11:34:22] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.687e+05, trn/neg_log_likelihood  1.283e+02, trn/neg_log_prior  1.686e+05, trn/lr  6.972e-08, trn/temperature  0.000e+00, val/acc 8.263e-01, val/nll 6.655e-01
[2023-02-04 11:34:27] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.686e+05, trn/neg_log_likelihood  1.287e+02, trn/neg_log_prior  1.685e+05, trn/lr  5.458e-08, trn/temperature  0.000e+00, val/acc 8.257e-01, val/nll 6.668e-01
[2023-02-04 11:34:31] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.685e+05, trn/neg_log_likelihood  1.288e+02, trn/neg_log_prior  1.684e+05, trn/lr  4.121e-08, trn/temperature  0.000e+00, val/acc 8.263e-01, val/nll 6.648e-01
[2023-02-04 11:34:35] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.685e+05, trn/neg_log_likelihood  1.289e+02, trn/neg_log_prior  1.683e+05, trn/lr  2.965e-08, trn/temperature  0.000e+00, val/acc 8.260e-01, val/nll 6.648e-01
[2023-02-04 11:34:39] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.692e+05, trn/neg_log_likelihood  6.001e+02, trn/neg_log_prior  1.686e+05, trn/lr  1.994e-08, trn/temperature  1.000e+00, val/acc 8.139e-01, val/nll 6.618e-01
[2023-02-04 11:34:43] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.706e+05, trn/neg_log_likelihood  1.617e+03, trn/neg_log_prior  1.690e+05, trn/lr  1.213e-08, trn/temperature  1.000e+00, val/acc 8.090e-01, val/nll 6.514e-01
[2023-02-04 11:34:47] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.714e+05, trn/neg_log_likelihood  2.132e+03, trn/neg_log_prior  1.693e+05, trn/lr  6.242e-09, trn/temperature  1.000e+00, val/acc 8.044e-01, val/nll 6.567e-01
[2023-02-04 11:34:51] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.717e+05, trn/neg_log_likelihood  2.307e+03, trn/neg_log_prior  1.694e+05, trn/lr  2.304e-09, trn/temperature  1.000e+00, val/acc 8.045e-01, val/nll 6.551e-01
[2023-02-04 11:34:59] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.717e+05, trn/neg_log_likelihood  2.321e+03, trn/neg_log_prior  1.694e+05, trn/lr  3.299e-10, trn/temperature  1.000e+00, val/acc 8.058e-01, val/nll 6.540e-01, val/ens_acc 8.058e-01, val/ens_nll 6.540e-01 (test_acc: 8.081e-01, test_nll: 6.563e-01, test_ens_acc: 8.081e-01, test_ens_nll: 6.563e-01)
[2023-02-04 11:35:03] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.604e+05, trn/neg_log_likelihood  8.802e+04, trn/neg_log_prior  1.724e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 3.154e-01, val/nll 1.761e+00
[2023-02-04 11:35:07] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.360e+05, trn/neg_log_likelihood  6.448e+04, trn/neg_log_prior  1.715e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 5.066e-01, val/nll 1.343e+00
[2023-02-04 11:35:11] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.206e+05, trn/neg_log_likelihood  4.938e+04, trn/neg_log_prior  1.713e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 6.115e-01, val/nll 1.062e+00
[2023-02-04 11:35:15] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.128e+05, trn/neg_log_likelihood  4.145e+04, trn/neg_log_prior  1.714e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 6.726e-01, val/nll 9.229e-01
[2023-02-04 11:35:19] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.072e+05, trn/neg_log_likelihood  3.574e+04, trn/neg_log_prior  1.715e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 7.040e-01, val/nll 8.555e-01
[2023-02-04 11:35:23] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.035e+05, trn/neg_log_likelihood  3.194e+04, trn/neg_log_prior  1.716e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 7.076e-01, val/nll 8.338e-01
[2023-02-04 11:35:27] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.014e+05, trn/neg_log_likelihood  2.980e+04, trn/neg_log_prior  1.716e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 7.468e-01, val/nll 7.394e-01
[2023-02-04 11:35:31] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.992e+05, trn/neg_log_likelihood  2.742e+04, trn/neg_log_prior  1.717e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 7.126e-01, val/nll 8.047e-01
[2023-02-04 11:35:36] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.979e+05, trn/neg_log_likelihood  2.597e+04, trn/neg_log_prior  1.719e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 7.616e-01, val/nll 7.039e-01
[2023-02-04 11:35:40] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.963e+05, trn/neg_log_likelihood  2.420e+04, trn/neg_log_prior  1.721e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 7.590e-01, val/nll 7.292e-01
[2023-02-04 11:35:44] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.950e+05, trn/neg_log_likelihood  2.282e+04, trn/neg_log_prior  1.721e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 7.586e-01, val/nll 7.126e-01
[2023-02-04 11:35:48] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.937e+05, trn/neg_log_likelihood  2.147e+04, trn/neg_log_prior  1.723e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 7.715e-01, val/nll 6.676e-01
[2023-02-04 11:35:52] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.935e+05, trn/neg_log_likelihood  2.111e+04, trn/neg_log_prior  1.724e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 7.822e-01, val/nll 6.274e-01
[2023-02-04 11:35:56] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  1.924e+05, trn/neg_log_likelihood  1.981e+04, trn/neg_log_prior  1.726e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 7.811e-01, val/nll 6.631e-01
[2023-02-04 11:36:00] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  1.916e+05, trn/neg_log_likelihood  1.890e+04, trn/neg_log_prior  1.727e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 7.796e-01, val/nll 6.530e-01
[2023-02-04 11:36:04] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  1.904e+05, trn/neg_log_likelihood  1.760e+04, trn/neg_log_prior  1.728e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 7.816e-01, val/nll 6.389e-01
[2023-02-04 11:36:08] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  1.897e+05, trn/neg_log_likelihood  1.681e+04, trn/neg_log_prior  1.729e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 7.756e-01, val/nll 6.888e-01
[2023-02-04 11:36:13] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  1.890e+05, trn/neg_log_likelihood  1.609e+04, trn/neg_log_prior  1.729e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 7.602e-01, val/nll 7.470e-01
[2023-02-04 11:36:17] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  1.886e+05, trn/neg_log_likelihood  1.552e+04, trn/neg_log_prior  1.730e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 7.940e-01, val/nll 6.201e-01
[2023-02-04 11:36:21] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  1.874e+05, trn/neg_log_likelihood  1.430e+04, trn/neg_log_prior  1.731e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 7.968e-01, val/nll 6.188e-01
[2023-02-04 11:36:25] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.867e+05, trn/neg_log_likelihood  1.355e+04, trn/neg_log_prior  1.731e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 7.916e-01, val/nll 6.503e-01
[2023-02-04 11:36:29] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.860e+05, trn/neg_log_likelihood  1.281e+04, trn/neg_log_prior  1.732e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 8.029e-01, val/nll 6.089e-01
[2023-02-04 11:36:33] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.849e+05, trn/neg_log_likelihood  1.175e+04, trn/neg_log_prior  1.732e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 8.025e-01, val/nll 6.452e-01
[2023-02-04 11:36:37] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.836e+05, trn/neg_log_likelihood  1.044e+04, trn/neg_log_prior  1.731e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 8.030e-01, val/nll 6.362e-01
[2023-02-04 11:36:41] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.828e+05, trn/neg_log_likelihood  9.699e+03, trn/neg_log_prior  1.731e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 7.975e-01, val/nll 6.498e-01
[2023-02-04 11:36:45] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.821e+05, trn/neg_log_likelihood  9.147e+03, trn/neg_log_prior  1.730e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 7.926e-01, val/nll 6.841e-01
[2023-02-04 11:36:49] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.807e+05, trn/neg_log_likelihood  7.773e+03, trn/neg_log_prior  1.729e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 7.895e-01, val/nll 7.122e-01
[2023-02-04 11:36:54] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.803e+05, trn/neg_log_likelihood  7.522e+03, trn/neg_log_prior  1.728e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 8.020e-01, val/nll 6.800e-01
[2023-02-04 11:36:58] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.794e+05, trn/neg_log_likelihood  6.681e+03, trn/neg_log_prior  1.727e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 8.041e-01, val/nll 6.461e-01
[2023-02-04 11:37:02] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.780e+05, trn/neg_log_likelihood  5.451e+03, trn/neg_log_prior  1.725e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 7.949e-01, val/nll 7.273e-01
[2023-02-04 11:37:06] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.768e+05, trn/neg_log_likelihood  4.525e+03, trn/neg_log_prior  1.723e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 8.028e-01, val/nll 7.182e-01
[2023-02-04 11:37:10] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.759e+05, trn/neg_log_likelihood  3.850e+03, trn/neg_log_prior  1.721e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 8.066e-01, val/nll 7.056e-01
[2023-02-04 11:37:14] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.739e+05, trn/neg_log_likelihood  2.111e+03, trn/neg_log_prior  1.718e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 8.102e-01, val/nll 7.319e-01
[2023-02-04 11:37:18] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.727e+05, trn/neg_log_likelihood  1.371e+03, trn/neg_log_prior  1.714e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 8.175e-01, val/nll 7.524e-01
[2023-02-04 11:37:22] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.715e+05, trn/neg_log_likelihood  6.048e+02, trn/neg_log_prior  1.709e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 8.244e-01, val/nll 7.483e-01
[2023-02-04 11:37:26] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.707e+05, trn/neg_log_likelihood  1.648e+02, trn/neg_log_prior  1.705e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 8.298e-01, val/nll 7.387e-01
