[2023-02-03 06:49:03] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 06:49:03] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000003_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 06:49:27] [Epoch     1/  500] trn/posterior_energy  4.958e+05, trn/neg_log_likelihood  9.563e+04, trn/neg_log_prior  4.001e+05, trn/lr  3.000e-07, val/acc 1.475e-01, val/nll 2.239e+00 (best_acc: 0.000e+00 -> 1.475e-01, test_acc: 1.473e-01, test_nll: 2.239e+00)
[2023-02-03 06:50:15] [Epoch    12/  500] trn/posterior_energy  4.306e+05, trn/neg_log_likelihood  7.472e+04, trn/neg_log_prior  3.559e+05, trn/lr  2.996e-07, val/acc 2.846e-01, val/nll 1.764e+00 (best_acc: 2.827e-01 -> 2.846e-01, test_acc: 2.832e-01, test_nll: 1.763e+00)
[2023-02-03 06:50:19] [Epoch    13/  500] trn/posterior_energy  4.324e+05, trn/neg_log_likelihood  7.610e+04, trn/neg_log_prior  3.563e+05, trn/lr  2.995e-07, val/acc 3.023e-01, val/nll 1.810e+00 (best_acc: 2.846e-01 -> 3.023e-01, test_acc: 3.080e-01, test_nll: 1.801e+00)
[2023-02-03 06:50:23] [Epoch    14/  500] trn/posterior_energy  4.307e+05, trn/neg_log_likelihood  7.501e+04, trn/neg_log_prior  3.557e+05, trn/lr  2.995e-07, val/acc 2.902e-01, val/nll 1.826e+00
[2023-02-03 06:50:27] [Epoch    15/  500] trn/posterior_energy  4.327e+05, trn/neg_log_likelihood  7.589e+04, trn/neg_log_prior  3.568e+05, trn/lr  2.994e-07, val/acc 2.632e-01, val/nll 1.894e+00
[2023-02-03 06:50:31] [Epoch    16/  500] trn/posterior_energy  4.329e+05, trn/neg_log_likelihood  7.565e+04, trn/neg_log_prior  3.572e+05, trn/lr  2.993e-07, val/acc 3.248e-01, val/nll 1.780e+00 (best_acc: 3.023e-01 -> 3.248e-01, test_acc: 3.279e-01, test_nll: 1.778e+00)
[2023-02-03 06:50:35] [Epoch    17/  500] trn/posterior_energy  4.318e+05, trn/neg_log_likelihood  7.467e+04, trn/neg_log_prior  3.571e+05, trn/lr  2.992e-07, val/acc 3.163e-01, val/nll 1.778e+00
[2023-02-03 06:50:40] [Epoch    18/  500] trn/posterior_energy  4.302e+05, trn/neg_log_likelihood  7.345e+04, trn/neg_log_prior  3.567e+05, trn/lr  2.991e-07, val/acc 3.497e-01, val/nll 1.738e+00 (best_acc: 3.248e-01 -> 3.497e-01, test_acc: 3.434e-01, test_nll: 1.738e+00)
[2023-02-03 06:50:44] [Epoch    19/  500] trn/posterior_energy  4.314e+05, trn/neg_log_likelihood  7.452e+04, trn/neg_log_prior  3.568e+05, trn/lr  2.990e-07, val/acc 2.947e-01, val/nll 1.882e+00
[2023-02-03 06:50:48] [Epoch    20/  500] trn/posterior_energy  4.308e+05, trn/neg_log_likelihood  7.344e+04, trn/neg_log_prior  3.573e+05, trn/lr  2.989e-07, val/acc 3.259e-01, val/nll 1.778e+00
[2023-02-03 06:50:51] [Epoch    21/  500] trn/posterior_energy  4.306e+05, trn/neg_log_likelihood  7.292e+04, trn/neg_log_prior  3.576e+05, trn/lr  2.988e-07, val/acc 3.366e-01, val/nll 1.721e+00
[2023-02-03 06:50:55] [Epoch    22/  500] trn/posterior_energy  4.290e+05, trn/neg_log_likelihood  7.215e+04, trn/neg_log_prior  3.569e+05, trn/lr  2.986e-07, val/acc 2.663e-01, val/nll 1.878e+00
[2023-02-03 06:50:59] [Epoch    23/  500] trn/posterior_energy  4.307e+05, trn/neg_log_likelihood  7.299e+04, trn/neg_log_prior  3.577e+05, trn/lr  2.985e-07, val/acc 3.348e-01, val/nll 1.766e+00
[2023-02-03 06:51:03] [Epoch    24/  500] trn/posterior_energy  4.412e+05, trn/neg_log_likelihood  7.245e+04, trn/neg_log_prior  3.687e+05, trn/lr  2.984e-07, val/acc 3.652e-01, val/nll 1.680e+00 (best_acc: 3.497e-01 -> 3.652e-01, test_acc: 3.768e-01, test_nll: 1.664e+00)
[2023-02-03 06:51:07] [Epoch    25/  500] trn/posterior_energy  4.328e+05, trn/neg_log_likelihood  7.286e+04, trn/neg_log_prior  3.599e+05, trn/lr  2.982e-07, val/acc 3.079e-01, val/nll 1.828e+00
[2023-02-03 06:51:11] [Epoch    26/  500] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  7.092e+04, trn/neg_log_prior  3.579e+05, trn/lr  2.981e-07, val/acc 3.710e-01, val/nll 1.709e+00 (best_acc: 3.652e-01 -> 3.710e-01, test_acc: 3.742e-01, test_nll: 1.706e+00)
[2023-02-03 06:51:15] [Epoch    27/  500] trn/posterior_energy  4.313e+05, trn/neg_log_likelihood  7.317e+04, trn/neg_log_prior  3.581e+05, trn/lr  2.979e-07, val/acc 3.097e-01, val/nll 1.778e+00
[2023-02-03 06:51:19] [Epoch    28/  500] trn/posterior_energy  4.295e+05, trn/neg_log_likelihood  7.186e+04, trn/neg_log_prior  3.576e+05, trn/lr  2.978e-07, val/acc 3.137e-01, val/nll 1.825e+00
[2023-02-03 06:51:23] [Epoch    29/  500] trn/posterior_energy  4.308e+05, trn/neg_log_likelihood  7.261e+04, trn/neg_log_prior  3.582e+05, trn/lr  2.976e-07, val/acc 3.493e-01, val/nll 1.752e+00
[2023-02-03 06:51:26] [Epoch    30/  500] trn/posterior_energy  4.296e+05, trn/neg_log_likelihood  7.137e+04, trn/neg_log_prior  3.583e+05, trn/lr  2.974e-07, val/acc 3.114e-01, val/nll 1.772e+00
[2023-02-03 06:51:30] [Epoch    31/  500] trn/posterior_energy  4.367e+05, trn/neg_log_likelihood  7.162e+04, trn/neg_log_prior  3.651e+05, trn/lr  2.973e-07, val/acc 3.251e-01, val/nll 1.799e+00
[2023-02-03 06:51:34] [Epoch    32/  500] trn/posterior_energy  4.435e+05, trn/neg_log_likelihood  7.086e+04, trn/neg_log_prior  3.727e+05, trn/lr  2.971e-07, val/acc 2.950e-01, val/nll 1.817e+00
[2023-02-03 06:51:38] [Epoch    33/  500] trn/posterior_energy  4.304e+05, trn/neg_log_likelihood  7.094e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.969e-07, val/acc 3.770e-01, val/nll 1.638e+00 (best_acc: 3.710e-01 -> 3.770e-01, test_acc: 3.752e-01, test_nll: 1.638e+00)
[2023-02-03 06:51:42] [Epoch    34/  500] trn/posterior_energy  4.292e+05, trn/neg_log_likelihood  7.027e+04, trn/neg_log_prior  3.589e+05, trn/lr  2.967e-07, val/acc 3.706e-01, val/nll 1.665e+00
[2023-02-03 06:51:46] [Epoch    35/  500] trn/posterior_energy  4.311e+05, trn/neg_log_likelihood  7.125e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.965e-07, val/acc 3.898e-01, val/nll 1.632e+00 (best_acc: 3.770e-01 -> 3.898e-01, test_acc: 4.004e-01, test_nll: 1.621e+00)
[2023-02-03 06:51:50] [Epoch    36/  500] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.961e+04, trn/neg_log_prior  3.587e+05, trn/lr  2.963e-07, val/acc 3.427e-01, val/nll 1.758e+00
[2023-02-03 06:51:54] [Epoch    37/  500] trn/posterior_energy  4.313e+05, trn/neg_log_likelihood  7.109e+04, trn/neg_log_prior  3.602e+05, trn/lr  2.961e-07, val/acc 3.878e-01, val/nll 1.661e+00
[2023-02-03 06:51:58] [Epoch    38/  500] trn/posterior_energy  4.271e+05, trn/neg_log_likelihood  6.793e+04, trn/neg_log_prior  3.591e+05, trn/lr  2.959e-07, val/acc 3.825e-01, val/nll 1.658e+00
[2023-02-03 06:52:01] [Epoch    39/  500] trn/posterior_energy  4.306e+05, trn/neg_log_likelihood  7.084e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.956e-07, val/acc 3.091e-01, val/nll 1.721e+00
[2023-02-03 06:52:06] [Epoch    40/  500] trn/posterior_energy  4.292e+05, trn/neg_log_likelihood  7.012e+04, trn/neg_log_prior  3.590e+05, trn/lr  2.954e-07, val/acc 3.947e-01, val/nll 1.598e+00 (best_acc: 3.898e-01 -> 3.947e-01, test_acc: 4.032e-01, test_nll: 1.593e+00)
[2023-02-03 06:52:09] [Epoch    41/  500] trn/posterior_energy  4.276e+05, trn/neg_log_likelihood  6.855e+04, trn/neg_log_prior  3.590e+05, trn/lr  2.952e-07, val/acc 3.537e-01, val/nll 1.656e+00
[2023-02-03 06:52:13] [Epoch    42/  500] trn/posterior_energy  4.285e+05, trn/neg_log_likelihood  6.893e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.949e-07, val/acc 3.595e-01, val/nll 1.667e+00
[2023-02-03 06:52:17] [Epoch    43/  500] trn/posterior_energy  4.485e+05, trn/neg_log_likelihood  6.803e+04, trn/neg_log_prior  3.804e+05, trn/lr  2.947e-07, val/acc 3.595e-01, val/nll 1.702e+00
[2023-02-03 06:52:21] [Epoch    44/  500] trn/posterior_energy  4.309e+05, trn/neg_log_likelihood  6.837e+04, trn/neg_log_prior  3.626e+05, trn/lr  2.944e-07, val/acc 3.978e-01, val/nll 1.583e+00 (best_acc: 3.947e-01 -> 3.978e-01, test_acc: 4.031e-01, test_nll: 1.578e+00)
[2023-02-03 06:52:25] [Epoch    45/  500] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  6.853e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.942e-07, val/acc 3.678e-01, val/nll 1.680e+00
[2023-02-03 06:52:29] [Epoch    46/  500] trn/posterior_energy  4.293e+05, trn/neg_log_likelihood  6.958e+04, trn/neg_log_prior  3.597e+05, trn/lr  2.939e-07, val/acc 3.882e-01, val/nll 1.633e+00
[2023-02-03 06:52:33] [Epoch    47/  500] trn/posterior_energy  4.270e+05, trn/neg_log_likelihood  6.774e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.936e-07, val/acc 3.588e-01, val/nll 1.669e+00
[2023-02-03 06:52:37] [Epoch    48/  500] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  6.808e+04, trn/neg_log_prior  3.607e+05, trn/lr  2.934e-07, val/acc 4.082e-01, val/nll 1.592e+00 (best_acc: 3.978e-01 -> 4.082e-01, test_acc: 4.094e-01, test_nll: 1.596e+00)
[2023-02-03 06:52:41] [Epoch    49/  500] trn/posterior_energy  4.305e+05, trn/neg_log_likelihood  6.896e+04, trn/neg_log_prior  3.616e+05, trn/lr  2.931e-07, val/acc 3.663e-01, val/nll 1.685e+00
[2023-02-03 06:52:45] [Epoch    50/  500] trn/posterior_energy  4.286e+05, trn/neg_log_likelihood  6.861e+04, trn/neg_log_prior  3.600e+05, trn/lr  2.928e-07, val/acc 3.148e-01, val/nll 1.837e+00
[2023-02-03 06:52:48] [Epoch    51/  500] trn/posterior_energy  4.301e+05, trn/neg_log_likelihood  7.007e+04, trn/neg_log_prior  3.600e+05, trn/lr  2.925e-07, val/acc 3.820e-01, val/nll 1.667e+00
[2023-02-03 06:52:52] [Epoch    52/  500] trn/posterior_energy  4.296e+05, trn/neg_log_likelihood  6.968e+04, trn/neg_log_prior  3.599e+05, trn/lr  2.922e-07, val/acc 3.618e-01, val/nll 1.658e+00
[2023-02-03 06:52:56] [Epoch    53/  500] trn/posterior_energy  4.327e+05, trn/neg_log_likelihood  6.813e+04, trn/neg_log_prior  3.646e+05, trn/lr  2.919e-07, val/acc 3.748e-01, val/nll 1.682e+00
[2023-02-03 06:52:59] [Epoch    54/  500] trn/posterior_energy  4.304e+05, trn/neg_log_likelihood  6.868e+04, trn/neg_log_prior  3.617e+05, trn/lr  2.916e-07, val/acc 3.648e-01, val/nll 1.680e+00
[2023-02-03 06:53:03] [Epoch    55/  500] trn/posterior_energy  4.271e+05, trn/neg_log_likelihood  6.776e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.913e-07, val/acc 3.782e-01, val/nll 1.640e+00
[2023-02-03 06:53:07] [Epoch    56/  500] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.866e+04, trn/neg_log_prior  3.597e+05, trn/lr  2.910e-07, val/acc 3.585e-01, val/nll 1.728e+00
[2023-02-03 06:53:11] [Epoch    57/  500] trn/posterior_energy  4.285e+05, trn/neg_log_likelihood  6.866e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.906e-07, val/acc 3.390e-01, val/nll 1.771e+00
[2023-02-03 06:53:15] [Epoch    58/  500] trn/posterior_energy  4.304e+05, trn/neg_log_likelihood  7.051e+04, trn/neg_log_prior  3.599e+05, trn/lr  2.903e-07, val/acc 3.028e-01, val/nll 1.803e+00
[2023-02-03 06:53:18] [Epoch    59/  500] trn/posterior_energy  4.298e+05, trn/neg_log_likelihood  7.005e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.900e-07, val/acc 3.567e-01, val/nll 1.684e+00
[2023-02-03 06:53:22] [Epoch    60/  500] trn/posterior_energy  4.260e+05, trn/neg_log_likelihood  6.713e+04, trn/neg_log_prior  3.589e+05, trn/lr  2.896e-07, val/acc 3.225e-01, val/nll 1.835e+00
[2023-02-03 06:53:26] [Epoch    61/  500] trn/posterior_energy  4.260e+05, trn/neg_log_likelihood  6.650e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.893e-07, val/acc 3.959e-01, val/nll 1.612e+00
[2023-02-03 06:53:30] [Epoch    62/  500] trn/posterior_energy  4.273e+05, trn/neg_log_likelihood  6.822e+04, trn/neg_log_prior  3.591e+05, trn/lr  2.889e-07, val/acc 4.142e-01, val/nll 1.605e+00 (best_acc: 4.082e-01 -> 4.142e-01, test_acc: 4.159e-01, test_nll: 1.605e+00)
[2023-02-03 06:53:34] [Epoch    63/  500] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.820e+04, trn/neg_log_prior  3.601e+05, trn/lr  2.886e-07, val/acc 4.038e-01, val/nll 1.667e+00
[2023-02-03 06:53:38] [Epoch    64/  500] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  6.855e+04, trn/neg_log_prior  3.603e+05, trn/lr  2.882e-07, val/acc 4.056e-01, val/nll 1.607e+00
[2023-02-03 06:53:42] [Epoch    65/  500] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.822e+04, trn/neg_log_prior  3.601e+05, trn/lr  2.878e-07, val/acc 3.994e-01, val/nll 1.589e+00
[2023-02-03 06:53:45] [Epoch    66/  500] trn/posterior_energy  4.277e+05, trn/neg_log_likelihood  6.814e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.875e-07, val/acc 3.902e-01, val/nll 1.611e+00
[2023-02-03 06:53:49] [Epoch    67/  500] trn/posterior_energy  4.254e+05, trn/neg_log_likelihood  6.622e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.871e-07, val/acc 3.798e-01, val/nll 1.646e+00
[2023-02-03 06:53:53] [Epoch    68/  500] trn/posterior_energy  4.266e+05, trn/neg_log_likelihood  6.703e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.867e-07, val/acc 3.738e-01, val/nll 1.697e+00
[2023-02-03 06:53:57] [Epoch    69/  500] trn/posterior_energy  4.303e+05, trn/neg_log_likelihood  6.731e+04, trn/neg_log_prior  3.630e+05, trn/lr  2.863e-07, val/acc 4.091e-01, val/nll 1.619e+00
[2023-02-03 06:54:00] [Epoch    70/  500] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  6.694e+04, trn/neg_log_prior  3.610e+05, trn/lr  2.859e-07, val/acc 3.921e-01, val/nll 1.589e+00
[2023-02-03 06:54:04] [Epoch    71/  500] trn/posterior_energy  4.273e+05, trn/neg_log_likelihood  6.790e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.855e-07, val/acc 3.378e-01, val/nll 1.749e+00
[2023-02-03 06:54:08] [Epoch    72/  500] trn/posterior_energy  4.284e+05, trn/neg_log_likelihood  6.897e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.851e-07, val/acc 3.588e-01, val/nll 1.700e+00
[2023-02-03 06:54:12] [Epoch    73/  500] trn/posterior_energy  4.291e+05, trn/neg_log_likelihood  6.949e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.847e-07, val/acc 3.102e-01, val/nll 1.755e+00
[2023-02-03 06:54:15] [Epoch    74/  500] trn/posterior_energy  4.273e+05, trn/neg_log_likelihood  6.749e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.843e-07, val/acc 3.912e-01, val/nll 1.596e+00
[2023-02-03 06:54:19] [Epoch    75/  500] trn/posterior_energy  4.274e+05, trn/neg_log_likelihood  6.811e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.839e-07, val/acc 3.773e-01, val/nll 1.738e+00
[2023-02-03 06:54:23] [Epoch    76/  500] trn/posterior_energy  4.260e+05, trn/neg_log_likelihood  6.650e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.834e-07, val/acc 3.968e-01, val/nll 1.603e+00
[2023-02-03 06:54:27] [Epoch    77/  500] trn/posterior_energy  4.278e+05, trn/neg_log_likelihood  6.887e+04, trn/neg_log_prior  3.589e+05, trn/lr  2.830e-07, val/acc 3.773e-01, val/nll 1.628e+00
[2023-02-03 06:54:30] [Epoch    78/  500] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.742e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.826e-07, val/acc 3.991e-01, val/nll 1.595e+00
[2023-02-03 06:54:34] [Epoch    79/  500] trn/posterior_energy  4.281e+05, trn/neg_log_likelihood  6.886e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.821e-07, val/acc 4.084e-01, val/nll 1.574e+00
[2023-02-03 06:54:38] [Epoch    80/  500] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.742e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.817e-07, val/acc 3.612e-01, val/nll 1.684e+00
[2023-02-03 06:54:42] [Epoch    81/  500] trn/posterior_energy  4.274e+05, trn/neg_log_likelihood  6.812e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.812e-07, val/acc 3.992e-01, val/nll 1.643e+00
[2023-02-03 06:54:46] [Epoch    82/  500] trn/posterior_energy  4.257e+05, trn/neg_log_likelihood  6.677e+04, trn/neg_log_prior  3.589e+05, trn/lr  2.808e-07, val/acc 3.801e-01, val/nll 1.622e+00
[2023-02-03 06:54:50] [Epoch    83/  500] trn/posterior_energy  4.256e+05, trn/neg_log_likelihood  6.687e+04, trn/neg_log_prior  3.588e+05, trn/lr  2.803e-07, val/acc 3.736e-01, val/nll 1.644e+00
[2023-02-03 06:54:53] [Epoch    84/  500] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  6.785e+04, trn/neg_log_prior  3.589e+05, trn/lr  2.798e-07, val/acc 3.387e-01, val/nll 1.759e+00
[2023-02-03 06:54:57] [Epoch    85/  500] trn/posterior_energy  4.283e+05, trn/neg_log_likelihood  6.876e+04, trn/neg_log_prior  3.595e+05, trn/lr  2.794e-07, val/acc 3.088e-01, val/nll 1.815e+00
[2023-02-03 06:55:01] [Epoch    86/  500] trn/posterior_energy  4.281e+05, trn/neg_log_likelihood  6.828e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.789e-07, val/acc 3.648e-01, val/nll 1.689e+00
[2023-02-03 06:55:05] [Epoch    87/  500] trn/posterior_energy  4.266e+05, trn/neg_log_likelihood  6.748e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.784e-07, val/acc 3.857e-01, val/nll 1.669e+00
[2023-02-03 06:55:08] [Epoch    88/  500] trn/posterior_energy  4.305e+05, trn/neg_log_likelihood  6.969e+04, trn/neg_log_prior  3.608e+05, trn/lr  2.779e-07, val/acc 3.561e-01, val/nll 1.713e+00
[2023-02-03 06:55:12] [Epoch    89/  500] trn/posterior_energy  4.270e+05, trn/neg_log_likelihood  6.716e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.774e-07, val/acc 3.787e-01, val/nll 1.613e+00
[2023-02-03 06:55:16] [Epoch    90/  500] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.823e+04, trn/neg_log_prior  3.592e+05, trn/lr  2.769e-07, val/acc 3.847e-01, val/nll 1.631e+00
[2023-02-03 06:55:20] [Epoch    91/  500] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  6.819e+04, trn/neg_log_prior  3.597e+05, trn/lr  2.764e-07, val/acc 3.795e-01, val/nll 1.614e+00
[2023-02-03 06:55:24] [Epoch    92/  500] trn/posterior_energy  4.278e+05, trn/neg_log_likelihood  6.832e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.759e-07, val/acc 4.114e-01, val/nll 1.564e+00
[2023-02-03 06:55:28] [Epoch    93/  500] trn/posterior_energy  4.284e+05, trn/neg_log_likelihood  6.853e+04, trn/neg_log_prior  3.598e+05, trn/lr  2.754e-07, val/acc 3.694e-01, val/nll 1.670e+00
[2023-02-03 06:55:32] [Epoch    94/  500] trn/posterior_energy  4.265e+05, trn/neg_log_likelihood  6.713e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.749e-07, val/acc 3.925e-01, val/nll 1.601e+00
[2023-02-03 06:55:35] [Epoch    95/  500] trn/posterior_energy  4.278e+05, trn/neg_log_likelihood  6.729e+04, trn/neg_log_prior  3.605e+05, trn/lr  2.743e-07, val/acc 3.202e-01, val/nll 1.743e+00
[2023-02-03 06:55:39] [Epoch    96/  500] trn/posterior_energy  4.277e+05, trn/neg_log_likelihood  6.837e+04, trn/neg_log_prior  3.594e+05, trn/lr  2.738e-07, val/acc 3.308e-01, val/nll 1.753e+00
[2023-02-03 06:55:43] [Epoch    97/  500] trn/posterior_energy  4.276e+05, trn/neg_log_likelihood  6.824e+04, trn/neg_log_prior  3.593e+05, trn/lr  2.733e-07, val/acc 2.981e-01, val/nll 1.806e+00
[2023-02-03 06:55:47] [Epoch    98/  500] trn/posterior_energy  4.276e+05, trn/neg_log_likelihood  6.796e+04, trn/neg_log_prior  3.596e+05, trn/lr  2.727e-07, val/acc 3.858e-01, val/nll 1.635e+00
[2023-02-03 06:55:50] [Epoch    99/  500] trn/posterior_energy  4.255e+05, trn/neg_log_likelihood  6.665e+04, trn/neg_log_prior  3.588e+05, trn/lr  2.722e-07, val/acc 4.017e-01, val/nll 1.590e+00
