[2023-02-05 13:47:28] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 13:47:28] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.90_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 13:47:42] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 13:48:25] [Epoch     1/  500] trn/posterior_energy  5.828e+06, trn/neg_log_likelihood  8.611e+04, trn/neg_log_prior  5.741e+06, trn/lr  1.000e-06, val/acc 3.388e-01, val/nll 1.766e+00 (best_acc: 0.000e+00 -> 3.388e-01, test_acc: 3.411e-01, test_nll: 1.759e+00)
[2023-02-05 13:48:39] [Epoch     2/  500] trn/posterior_energy  5.667e+06, trn/neg_log_likelihood  6.943e+04, trn/neg_log_prior  5.598e+06, trn/lr  1.000e-06, val/acc 4.363e-01, val/nll 1.551e+00 (best_acc: 3.388e-01 -> 4.363e-01, test_acc: 4.359e-01, test_nll: 1.538e+00)
[2023-02-05 13:48:53] [Epoch     3/  500] trn/posterior_energy  5.599e+06, trn/neg_log_likelihood  6.311e+04, trn/neg_log_prior  5.536e+06, trn/lr  9.999e-07, val/acc 4.580e-01, val/nll 1.469e+00 (best_acc: 4.363e-01 -> 4.580e-01, test_acc: 4.574e-01, test_nll: 1.466e+00)
[2023-02-05 13:49:07] [Epoch     4/  500] trn/posterior_energy  5.569e+06, trn/neg_log_likelihood  5.834e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.999e-07, val/acc 4.996e-01, val/nll 1.329e+00 (best_acc: 4.580e-01 -> 4.996e-01, test_acc: 5.092e-01, test_nll: 1.325e+00)
[2023-02-05 13:49:22] [Epoch     5/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  5.350e+04, trn/neg_log_prior  5.501e+06, trn/lr  9.998e-07, val/acc 5.439e-01, val/nll 1.243e+00 (best_acc: 4.996e-01 -> 5.439e-01, test_acc: 5.338e-01, test_nll: 1.262e+00)
[2023-02-05 13:49:36] [Epoch     6/  500] trn/posterior_energy  5.548e+06, trn/neg_log_likelihood  5.015e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.997e-07, val/acc 5.899e-01, val/nll 1.142e+00 (best_acc: 5.439e-01 -> 5.899e-01, test_acc: 5.830e-01, test_nll: 1.155e+00)
[2023-02-05 13:49:50] [Epoch     7/  500] trn/posterior_energy  5.543e+06, trn/neg_log_likelihood  4.590e+04, trn/neg_log_prior  5.497e+06, trn/lr  9.996e-07, val/acc 6.254e-01, val/nll 1.045e+00 (best_acc: 5.899e-01 -> 6.254e-01, test_acc: 6.166e-01, test_nll: 1.060e+00)
[2023-02-05 13:50:04] [Epoch     8/  500] trn/posterior_energy  5.540e+06, trn/neg_log_likelihood  4.254e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.994e-07, val/acc 6.375e-01, val/nll 1.027e+00 (best_acc: 6.254e-01 -> 6.375e-01, test_acc: 6.375e-01, test_nll: 1.027e+00)
[2023-02-05 13:50:18] [Epoch     9/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.982e+04, trn/neg_log_prior  5.499e+06, trn/lr  9.993e-07, val/acc 6.607e-01, val/nll 9.675e-01 (best_acc: 6.375e-01 -> 6.607e-01, test_acc: 6.520e-01, test_nll: 9.936e-01)
[2023-02-05 13:50:32] [Epoch    10/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.788e+04, trn/neg_log_prior  5.500e+06, trn/lr  9.991e-07, val/acc 6.847e-01, val/nll 9.117e-01 (best_acc: 6.607e-01 -> 6.847e-01, test_acc: 6.933e-01, test_nll: 9.019e-01)
[2023-02-05 13:50:46] [Epoch    11/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.571e+04, trn/neg_log_prior  5.500e+06, trn/lr  9.989e-07, val/acc 7.256e-01, val/nll 8.142e-01 (best_acc: 6.847e-01 -> 7.256e-01, test_acc: 7.232e-01, test_nll: 8.122e-01)
[2023-02-05 13:50:59] [Epoch    12/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.384e+04, trn/neg_log_prior  5.501e+06, trn/lr  9.987e-07, val/acc 7.390e-01, val/nll 7.856e-01 (best_acc: 7.256e-01 -> 7.390e-01, test_acc: 7.356e-01, test_nll: 7.994e-01)
[2023-02-05 13:51:11] [Epoch    13/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.248e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.985e-07, val/acc 7.226e-01, val/nll 8.137e-01
[2023-02-05 13:51:23] [Epoch    14/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.174e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.982e-07, val/acc 7.366e-01, val/nll 7.641e-01
[2023-02-05 13:51:35] [Epoch    15/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.064e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.979e-07, val/acc 7.323e-01, val/nll 7.869e-01
[2023-02-05 13:51:49] [Epoch    16/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.983e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.976e-07, val/acc 7.544e-01, val/nll 7.298e-01 (best_acc: 7.390e-01 -> 7.544e-01, test_acc: 7.488e-01, test_nll: 7.381e-01)
[2023-02-05 13:52:03] [Epoch    17/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.899e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.973e-07, val/acc 7.648e-01, val/nll 7.319e-01 (best_acc: 7.544e-01 -> 7.648e-01, test_acc: 7.582e-01, test_nll: 7.437e-01)
[2023-02-05 13:52:15] [Epoch    18/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.851e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.970e-07, val/acc 7.462e-01, val/nll 7.566e-01
[2023-02-05 13:52:27] [Epoch    19/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.788e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.966e-07, val/acc 7.533e-01, val/nll 7.522e-01
[2023-02-05 13:52:38] [Epoch    20/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.775e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.963e-07, val/acc 7.601e-01, val/nll 7.234e-01
[2023-02-05 13:52:50] [Epoch    21/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.743e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.959e-07, val/acc 7.507e-01, val/nll 7.613e-01
[2023-02-05 13:53:02] [Epoch    22/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.702e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.954e-07, val/acc 7.494e-01, val/nll 7.630e-01
[2023-02-05 13:53:14] [Epoch    23/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.636e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.950e-07, val/acc 7.625e-01, val/nll 7.005e-01
[2023-02-05 13:53:25] [Epoch    24/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.588e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.946e-07, val/acc 7.573e-01, val/nll 7.569e-01
[2023-02-05 13:53:37] [Epoch    25/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.610e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.941e-07, val/acc 7.513e-01, val/nll 7.469e-01
[2023-02-05 13:53:51] [Epoch    26/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.567e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.936e-07, val/acc 7.774e-01, val/nll 6.709e-01 (best_acc: 7.648e-01 -> 7.774e-01, test_acc: 7.718e-01, test_nll: 6.865e-01)
[2023-02-05 13:54:03] [Epoch    27/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.529e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.931e-07, val/acc 7.493e-01, val/nll 7.640e-01
[2023-02-05 13:54:16] [Epoch    28/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.484e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.926e-07, val/acc 7.789e-01, val/nll 6.644e-01 (best_acc: 7.774e-01 -> 7.789e-01, test_acc: 7.693e-01, test_nll: 6.965e-01)
[2023-02-05 13:54:28] [Epoch    29/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.496e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.920e-07, val/acc 7.658e-01, val/nll 7.067e-01
[2023-02-05 13:54:42] [Epoch    30/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.502e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.914e-07, val/acc 7.883e-01, val/nll 6.405e-01 (best_acc: 7.789e-01 -> 7.883e-01, test_acc: 7.875e-01, test_nll: 6.464e-01)
[2023-02-05 13:54:56] [Epoch    31/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.445e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.908e-07, val/acc 7.951e-01, val/nll 6.346e-01 (best_acc: 7.883e-01 -> 7.951e-01, test_acc: 7.896e-01, test_nll: 6.526e-01)
[2023-02-05 13:55:08] [Epoch    32/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.429e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.902e-07, val/acc 7.937e-01, val/nll 6.209e-01
[2023-02-05 13:55:19] [Epoch    33/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.465e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.896e-07, val/acc 7.194e-01, val/nll 8.381e-01
[2023-02-05 13:55:31] [Epoch    34/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.407e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.890e-07, val/acc 7.747e-01, val/nll 6.891e-01
[2023-02-05 13:55:44] [Epoch    35/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.427e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.883e-07, val/acc 7.660e-01, val/nll 7.081e-01
[2023-02-05 13:55:55] [Epoch    36/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.366e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.876e-07, val/acc 7.898e-01, val/nll 6.276e-01
[2023-02-05 13:56:08] [Epoch    37/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.373e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.869e-07, val/acc 7.803e-01, val/nll 6.904e-01
[2023-02-05 13:56:20] [Epoch    38/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.372e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.862e-07, val/acc 7.793e-01, val/nll 6.693e-01
[2023-02-05 13:56:32] [Epoch    39/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.341e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.854e-07, val/acc 7.801e-01, val/nll 7.071e-01
[2023-02-05 13:56:46] [Epoch    40/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.352e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.847e-07, val/acc 7.997e-01, val/nll 6.039e-01 (best_acc: 7.951e-01 -> 7.997e-01, test_acc: 8.010e-01, test_nll: 6.069e-01)
[2023-02-05 13:56:58] [Epoch    41/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.317e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.839e-07, val/acc 7.737e-01, val/nll 6.905e-01
[2023-02-05 13:57:09] [Epoch    42/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.326e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.831e-07, val/acc 7.223e-01, val/nll 8.617e-01
[2023-02-05 13:57:21] [Epoch    43/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.331e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.823e-07, val/acc 7.540e-01, val/nll 7.606e-01
[2023-02-05 13:57:34] [Epoch    44/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.294e+04, trn/neg_log_prior  5.509e+06, trn/lr  9.814e-07, val/acc 7.829e-01, val/nll 6.567e-01
[2023-02-05 13:57:46] [Epoch    45/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.288e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.806e-07, val/acc 7.979e-01, val/nll 6.244e-01
[2023-02-05 13:57:58] [Epoch    46/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.314e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.797e-07, val/acc 7.976e-01, val/nll 6.242e-01
[2023-02-05 13:58:10] [Epoch    47/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.257e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.788e-07, val/acc 7.206e-01, val/nll 8.412e-01
[2023-02-05 13:58:22] [Epoch    48/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.271e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.779e-07, val/acc 7.571e-01, val/nll 7.239e-01
[2023-02-05 13:58:34] [Epoch    49/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  2.325e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.770e-07, val/acc 7.819e-01, val/nll 6.837e-01
[2023-02-05 13:58:46] [Epoch    50/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.274e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.760e-07, val/acc 7.546e-01, val/nll 7.464e-01
[2023-02-05 13:58:59] [Epoch    51/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.249e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.750e-07, val/acc 8.059e-01, val/nll 5.938e-01 (best_acc: 7.997e-01 -> 8.059e-01, test_acc: 7.988e-01, test_nll: 6.175e-01)
[2023-02-05 13:59:11] [Epoch    52/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.261e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.741e-07, val/acc 7.719e-01, val/nll 7.108e-01
[2023-02-05 13:59:23] [Epoch    53/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.239e+04, trn/neg_log_prior  5.510e+06, trn/lr  9.730e-07, val/acc 7.756e-01, val/nll 6.840e-01
[2023-02-05 13:59:35] [Epoch    54/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.261e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.720e-07, val/acc 7.804e-01, val/nll 6.716e-01
[2023-02-05 13:59:47] [Epoch    55/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.247e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.710e-07, val/acc 7.958e-01, val/nll 6.322e-01
[2023-02-05 13:59:59] [Epoch    56/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.180e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.699e-07, val/acc 7.650e-01, val/nll 7.161e-01
[2023-02-05 14:00:11] [Epoch    57/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.233e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.688e-07, val/acc 7.819e-01, val/nll 6.776e-01
[2023-02-05 14:00:23] [Epoch    58/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.206e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.677e-07, val/acc 7.913e-01, val/nll 6.330e-01
[2023-02-05 14:00:36] [Epoch    59/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.225e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.666e-07, val/acc 8.108e-01, val/nll 5.732e-01 (best_acc: 8.059e-01 -> 8.108e-01, test_acc: 8.145e-01, test_nll: 5.726e-01)
[2023-02-05 14:00:48] [Epoch    60/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.229e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.655e-07, val/acc 8.011e-01, val/nll 6.125e-01
[2023-02-05 14:01:00] [Epoch    61/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.198e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.643e-07, val/acc 7.829e-01, val/nll 6.597e-01
[2023-02-05 14:01:12] [Epoch    62/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.191e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.631e-07, val/acc 7.884e-01, val/nll 6.381e-01
