[2023-02-12 16:12:12] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-12 16:12:12] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 1.0
- args.optim_b1           : 0.97
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.1
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-1.00_b1-0.970_b2-0.999_wd-0.0030_eps-1e-1_rho-0.1000_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-12 16:12:17] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-12 16:13:28] [Epoch     1/  200] trn/loss 4.491e+00, trn/lr 1.000e+00, trn/scale 9.324e-01, val/acc 8.440e-02, val/nll 4.033e+00 (best_acc: 0.000e+00 -> 8.440e-02, test_acc: 8.870e-02, test_nll: 4.016e+00)
[2023-02-12 16:13:38] [Epoch     2/  200] trn/loss 3.768e+00, trn/lr 9.999e-01, trn/scale 8.098e-01, val/acc 1.277e-01, val/nll 3.630e+00 (best_acc: 8.440e-02 -> 1.277e-01, test_acc: 1.369e-01, test_nll: 3.613e+00)
[2023-02-12 16:13:47] [Epoch     3/  200] trn/loss 3.433e+00, trn/lr 9.996e-01, trn/scale 7.053e-01, val/acc 1.726e-01, val/nll 3.397e+00 (best_acc: 1.277e-01 -> 1.726e-01, test_acc: 1.838e-01, test_nll: 3.377e+00)
[2023-02-12 16:13:57] [Epoch     4/  200] trn/loss 3.156e+00, trn/lr 9.992e-01, trn/scale 6.163e-01, val/acc 1.809e-01, val/nll 3.412e+00 (best_acc: 1.726e-01 -> 1.809e-01, test_acc: 1.787e-01, test_nll: 3.401e+00)
[2023-02-12 16:14:06] [Epoch     5/  200] trn/loss 2.950e+00, trn/lr 9.987e-01, trn/scale 5.404e-01, val/acc 2.429e-01, val/nll 3.024e+00 (best_acc: 1.809e-01 -> 2.429e-01, test_acc: 2.404e-01, test_nll: 2.995e+00)
[2023-02-12 16:14:15] [Epoch     6/  200] trn/loss 2.829e+00, trn/lr 9.981e-01, trn/scale 4.758e-01, val/acc 2.450e-01, val/nll 2.970e+00 (best_acc: 2.429e-01 -> 2.450e-01, test_acc: 2.536e-01, test_nll: 2.954e+00)
[2023-02-12 16:14:23] [Epoch     7/  200] trn/loss 2.721e+00, trn/lr 9.974e-01, trn/scale 4.207e-01, val/acc 2.388e-01, val/nll 3.048e+00
[2023-02-12 16:14:32] [Epoch     8/  200] trn/loss 2.682e+00, trn/lr 9.965e-01, trn/scale 3.738e-01, val/acc 2.757e-01, val/nll 2.834e+00 (best_acc: 2.450e-01 -> 2.757e-01, test_acc: 2.767e-01, test_nll: 2.807e+00)
[2023-02-12 16:14:41] [Epoch     9/  200] trn/loss 2.656e+00, trn/lr 9.955e-01, trn/scale 3.338e-01, val/acc 2.433e-01, val/nll 3.063e+00
[2023-02-12 16:14:49] [Epoch    10/  200] trn/loss 2.682e+00, trn/lr 9.944e-01, trn/scale 2.997e-01, val/acc 2.251e-01, val/nll 3.197e+00
[2023-02-12 16:14:57] [Epoch    11/  200] trn/loss 2.714e+00, trn/lr 9.932e-01, trn/scale 2.707e-01, val/acc 2.159e-01, val/nll 3.138e+00
[2023-02-12 16:15:05] [Epoch    12/  200] trn/loss 2.759e+00, trn/lr 9.919e-01, trn/scale 2.460e-01, val/acc 2.329e-01, val/nll 3.073e+00
[2023-02-12 16:15:13] [Epoch    13/  200] trn/loss 2.845e+00, trn/lr 9.904e-01, trn/scale 2.249e-01, val/acc 1.412e-01, val/nll 3.856e+00
[2023-02-12 16:15:21] [Epoch    14/  200] trn/loss 2.901e+00, trn/lr 9.888e-01, trn/scale 2.069e-01, val/acc 2.003e-01, val/nll 3.254e+00
[2023-02-12 16:15:30] [Epoch    15/  200] trn/loss 2.961e+00, trn/lr 9.871e-01, trn/scale 1.916e-01, val/acc 1.622e-01, val/nll 3.689e+00
[2023-02-12 16:15:38] [Epoch    16/  200] trn/loss 3.034e+00, trn/lr 9.853e-01, trn/scale 1.785e-01, val/acc 1.556e-01, val/nll 3.541e+00
[2023-02-12 16:15:46] [Epoch    17/  200] trn/loss 3.117e+00, trn/lr 9.833e-01, trn/scale 1.674e-01, val/acc 7.367e-02, val/nll 4.985e+00
[2023-02-12 16:15:54] [Epoch    18/  200] trn/loss 3.190e+00, trn/lr 9.812e-01, trn/scale 1.579e-01, val/acc 1.272e-01, val/nll 3.739e+00
[2023-02-12 16:16:02] [Epoch    19/  200] trn/loss 3.266e+00, trn/lr 9.790e-01, trn/scale 1.498e-01, val/acc 1.445e-01, val/nll 3.767e+00
[2023-02-12 16:16:10] [Epoch    20/  200] trn/loss 3.337e+00, trn/lr 9.767e-01, trn/scale 1.430e-01, val/acc 1.438e-01, val/nll 3.613e+00
[2023-02-12 16:16:19] [Epoch    21/  200] trn/loss 3.367e+00, trn/lr 9.743e-01, trn/scale 1.371e-01, val/acc 1.003e-01, val/nll 4.032e+00
[2023-02-12 16:16:27] [Epoch    22/  200] trn/loss 3.411e+00, trn/lr 9.718e-01, trn/scale 1.321e-01, val/acc 8.993e-02, val/nll 3.888e+00
[2023-02-12 16:16:35] [Epoch    23/  200] trn/loss 3.486e+00, trn/lr 9.691e-01, trn/scale 1.278e-01, val/acc 8.108e-02, val/nll 4.338e+00
[2023-02-12 16:16:43] [Epoch    24/  200] trn/loss 3.528e+00, trn/lr 9.663e-01, trn/scale 1.242e-01, val/acc 7.655e-02, val/nll 4.128e+00
[2023-02-12 16:16:51] [Epoch    25/  200] trn/loss 3.580e+00, trn/lr 9.634e-01, trn/scale 1.211e-01, val/acc 4.347e-02, val/nll 4.476e+00
[2023-02-12 16:17:00] [Epoch    26/  200] trn/loss 3.642e+00, trn/lr 9.604e-01, trn/scale 1.184e-01, val/acc 5.166e-02, val/nll 4.881e+00
[2023-02-12 16:17:08] [Epoch    27/  200] trn/loss 3.686e+00, trn/lr 9.573e-01, trn/scale 1.162e-01, val/acc 8.108e-02, val/nll 3.984e+00
