[2023-02-05 14:23:37] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 14:23:37] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000003_mo-0.90_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 14:24:12] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  5.173e+05, trn/neg_log_likelihood  8.410e+04, trn/neg_log_prior  4.332e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 3.338e-01, val/nll 1.821e+00
[2023-02-05 14:24:59] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  4.012e+05, trn/neg_log_likelihood  3.360e+04, trn/neg_log_prior  3.676e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 7.086e-01, val/nll 8.508e-01
[2023-02-05 14:25:03] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  3.987e+05, trn/neg_log_likelihood  3.169e+04, trn/neg_log_prior  3.670e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 7.294e-01, val/nll 7.963e-01
[2023-02-05 14:25:07] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  3.971e+05, trn/neg_log_likelihood  3.041e+04, trn/neg_log_prior  3.666e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 7.378e-01, val/nll 7.796e-01
[2023-02-05 14:25:11] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  3.949e+05, trn/neg_log_likelihood  2.856e+04, trn/neg_log_prior  3.664e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 7.433e-01, val/nll 7.409e-01
[2023-02-05 14:25:15] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  3.937e+05, trn/neg_log_likelihood  2.750e+04, trn/neg_log_prior  3.662e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 7.659e-01, val/nll 6.908e-01
[2023-02-05 14:25:19] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.920e+05, trn/neg_log_likelihood  2.597e+04, trn/neg_log_prior  3.660e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 7.698e-01, val/nll 6.921e-01
[2023-02-05 14:25:23] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.904e+05, trn/neg_log_likelihood  2.451e+04, trn/neg_log_prior  3.659e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 7.538e-01, val/nll 7.263e-01
[2023-02-05 14:25:28] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.894e+05, trn/neg_log_likelihood  2.361e+04, trn/neg_log_prior  3.658e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 7.480e-01, val/nll 7.542e-01
[2023-02-05 14:25:32] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.886e+05, trn/neg_log_likelihood  2.278e+04, trn/neg_log_prior  3.658e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 7.866e-01, val/nll 6.438e-01
[2023-02-05 14:25:36] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.873e+05, trn/neg_log_likelihood  2.152e+04, trn/neg_log_prior  3.658e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.817e-01, val/nll 6.403e-01
[2023-02-05 14:25:40] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.861e+05, trn/neg_log_likelihood  2.031e+04, trn/neg_log_prior  3.657e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.881e-01, val/nll 6.491e-01
[2023-02-05 14:25:44] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.852e+05, trn/neg_log_likelihood  1.950e+04, trn/neg_log_prior  3.657e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 7.817e-01, val/nll 6.586e-01
[2023-02-05 14:25:48] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.843e+05, trn/neg_log_likelihood  1.864e+04, trn/neg_log_prior  3.657e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 7.871e-01, val/nll 6.391e-01
[2023-02-05 14:25:52] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.831e+05, trn/neg_log_likelihood  1.744e+04, trn/neg_log_prior  3.657e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 8.060e-01, val/nll 5.958e-01
[2023-02-05 14:25:56] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.820e+05, trn/neg_log_likelihood  1.632e+04, trn/neg_log_prior  3.657e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 7.975e-01, val/nll 6.046e-01
[2023-02-05 14:26:00] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.807e+05, trn/neg_log_likelihood  1.512e+04, trn/neg_log_prior  3.656e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 7.654e-01, val/nll 7.597e-01
[2023-02-05 14:26:04] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.798e+05, trn/neg_log_likelihood  1.421e+04, trn/neg_log_prior  3.656e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 7.875e-01, val/nll 6.554e-01
[2023-02-05 14:26:08] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.785e+05, trn/neg_log_likelihood  1.298e+04, trn/neg_log_prior  3.655e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 8.195e-01, val/nll 5.487e-01
[2023-02-05 14:26:12] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.775e+05, trn/neg_log_likelihood  1.213e+04, trn/neg_log_prior  3.654e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 7.971e-01, val/nll 6.166e-01
[2023-02-05 14:26:16] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.759e+05, trn/neg_log_likelihood  1.062e+04, trn/neg_log_prior  3.653e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 7.886e-01, val/nll 6.785e-01
[2023-02-05 14:26:20] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.747e+05, trn/neg_log_likelihood  9.562e+03, trn/neg_log_prior  3.652e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 7.999e-01, val/nll 6.539e-01
[2023-02-05 14:26:24] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.731e+05, trn/neg_log_likelihood  8.070e+03, trn/neg_log_prior  3.650e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 8.174e-01, val/nll 5.888e-01
[2023-02-05 14:26:28] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.718e+05, trn/neg_log_likelihood  6.967e+03, trn/neg_log_prior  3.648e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 8.167e-01, val/nll 6.098e-01
[2023-02-05 14:26:33] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.704e+05, trn/neg_log_likelihood  5.805e+03, trn/neg_log_prior  3.646e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 8.121e-01, val/nll 6.242e-01
[2023-02-05 14:26:37] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.690e+05, trn/neg_log_likelihood  4.583e+03, trn/neg_log_prior  3.644e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 8.168e-01, val/nll 6.240e-01
[2023-02-05 14:26:41] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.670e+05, trn/neg_log_likelihood  2.889e+03, trn/neg_log_prior  3.641e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 8.210e-01, val/nll 6.352e-01
[2023-02-05 14:26:45] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.657e+05, trn/neg_log_likelihood  1.899e+03, trn/neg_log_prior  3.638e+05, trn/lr  4.396e-08, trn/temperature  0.000e+00, val/acc 8.238e-01, val/nll 6.153e-01
[2023-02-05 14:26:49] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.646e+05, trn/neg_log_likelihood  1.143e+03, trn/neg_log_prior  3.634e+05, trn/lr  3.751e-08, trn/temperature  0.000e+00, val/acc 8.294e-01, val/nll 6.082e-01
[2023-02-05 14:26:53] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.638e+05, trn/neg_log_likelihood  6.801e+02, trn/neg_log_prior  3.631e+05, trn/lr  3.150e-08, trn/temperature  0.000e+00, val/acc 8.316e-01, val/nll 6.187e-01
[2023-02-05 14:26:58] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.634e+05, trn/neg_log_likelihood  5.105e+02, trn/neg_log_prior  3.629e+05, trn/lr  2.596e-08, trn/temperature  0.000e+00, val/acc 8.313e-01, val/nll 6.238e-01
[2023-02-05 14:27:02] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.631e+05, trn/neg_log_likelihood  4.491e+02, trn/neg_log_prior  3.626e+05, trn/lr  2.091e-08, trn/temperature  0.000e+00, val/acc 8.340e-01, val/nll 6.275e-01
[2023-02-05 14:27:06] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.629e+05, trn/neg_log_likelihood  4.221e+02, trn/neg_log_prior  3.625e+05, trn/lr  1.638e-08, trn/temperature  0.000e+00, val/acc 8.342e-01, val/nll 6.271e-01
[2023-02-05 14:27:10] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.627e+05, trn/neg_log_likelihood  4.068e+02, trn/neg_log_prior  3.623e+05, trn/lr  1.236e-08, trn/temperature  0.000e+00, val/acc 8.330e-01, val/nll 6.300e-01
[2023-02-05 14:27:14] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.626e+05, trn/neg_log_likelihood  3.969e+02, trn/neg_log_prior  3.622e+05, trn/lr  8.894e-09, trn/temperature  0.000e+00, val/acc 8.341e-01, val/nll 6.303e-01
[2023-02-05 14:27:18] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.626e+05, trn/neg_log_likelihood  3.909e+02, trn/neg_log_prior  3.622e+05, trn/lr  5.982e-09, trn/temperature  0.000e+00, val/acc 8.336e-01, val/nll 6.317e-01
[2023-02-05 14:27:22] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.625e+05, trn/neg_log_likelihood  3.871e+02, trn/neg_log_prior  3.621e+05, trn/lr  3.639e-09, trn/temperature  0.000e+00, val/acc 8.344e-01, val/nll 6.312e-01
[2023-02-05 14:27:26] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.625e+05, trn/neg_log_likelihood  3.849e+02, trn/neg_log_prior  3.621e+05, trn/lr  1.873e-09, trn/temperature  0.000e+00, val/acc 8.344e-01, val/nll 6.321e-01
[2023-02-05 14:27:30] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.625e+05, trn/neg_log_likelihood  3.834e+02, trn/neg_log_prior  3.621e+05, trn/lr  6.911e-10, trn/temperature  0.000e+00, val/acc 8.346e-01, val/nll 6.323e-01
[2023-02-05 14:27:39] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.625e+05, trn/neg_log_likelihood  3.827e+02, trn/neg_log_prior  3.621e+05, trn/lr  9.897e-11, trn/temperature  0.000e+00, val/acc 8.345e-01, val/nll 6.323e-01, val/ens_acc 8.345e-01, val/ens_nll 6.323e-01 (test_acc: 8.264e-01, test_nll: 6.533e-01, test_ens_acc: 8.264e-01, test_ens_nll: 6.533e-01)
[2023-02-05 14:27:43] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  4.425e+05, trn/neg_log_likelihood  7.960e+04, trn/neg_log_prior  3.629e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 4.037e-01, val/nll 1.543e+00
[2023-02-05 14:27:47] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  4.161e+05, trn/neg_log_likelihood  5.319e+04, trn/neg_log_prior  3.629e+05, trn/lr  2.993e-07, trn/temperature  0.000e+00, val/acc 6.259e-01, val/nll 1.043e+00
[2023-02-05 14:27:51] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  4.016e+05, trn/neg_log_likelihood  3.751e+04, trn/neg_log_prior  3.641e+05, trn/lr  2.981e-07, trn/temperature  0.000e+00, val/acc 7.260e-01, val/nll 8.052e-01
[2023-02-05 14:27:55] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.969e+05, trn/neg_log_likelihood  3.189e+04, trn/neg_log_prior  3.650e+05, trn/lr  2.964e-07, trn/temperature  0.000e+00, val/acc 7.342e-01, val/nll 7.980e-01
[2023-02-05 14:27:59] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.943e+05, trn/neg_log_likelihood  2.879e+04, trn/neg_log_prior  3.655e+05, trn/lr  2.940e-07, trn/temperature  0.000e+00, val/acc 7.628e-01, val/nll 7.238e-01
[2023-02-05 14:28:03] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.927e+05, trn/neg_log_likelihood  2.675e+04, trn/neg_log_prior  3.659e+05, trn/lr  2.911e-07, trn/temperature  0.000e+00, val/acc 7.743e-01, val/nll 6.749e-01
[2023-02-05 14:28:08] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.916e+05, trn/neg_log_likelihood  2.537e+04, trn/neg_log_prior  3.662e+05, trn/lr  2.876e-07, trn/temperature  0.000e+00, val/acc 7.904e-01, val/nll 6.278e-01
[2023-02-05 14:28:12] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  3.901e+05, trn/neg_log_likelihood  2.368e+04, trn/neg_log_prior  3.665e+05, trn/lr  2.836e-07, trn/temperature  0.000e+00, val/acc 7.518e-01, val/nll 7.367e-01
[2023-02-05 14:28:16] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.896e+05, trn/neg_log_likelihood  2.292e+04, trn/neg_log_prior  3.666e+05, trn/lr  2.791e-07, trn/temperature  0.000e+00, val/acc 8.012e-01, val/nll 6.118e-01
[2023-02-05 14:28:20] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.884e+05, trn/neg_log_likelihood  2.165e+04, trn/neg_log_prior  3.668e+05, trn/lr  2.740e-07, trn/temperature  0.000e+00, val/acc 7.941e-01, val/nll 6.177e-01
[2023-02-05 14:28:24] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.881e+05, trn/neg_log_likelihood  2.123e+04, trn/neg_log_prior  3.669e+05, trn/lr  2.685e-07, trn/temperature  0.000e+00, val/acc 7.938e-01, val/nll 6.243e-01
[2023-02-05 14:28:28] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.878e+05, trn/neg_log_likelihood  2.071e+04, trn/neg_log_prior  3.671e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 7.729e-01, val/nll 6.768e-01
[2023-02-05 14:28:32] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.874e+05, trn/neg_log_likelihood  2.024e+04, trn/neg_log_prior  3.672e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 7.908e-01, val/nll 6.339e-01
[2023-02-05 14:28:36] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.864e+05, trn/neg_log_likelihood  1.903e+04, trn/neg_log_prior  3.674e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 7.683e-01, val/nll 6.972e-01
[2023-02-05 14:28:40] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.857e+05, trn/neg_log_likelihood  1.821e+04, trn/neg_log_prior  3.674e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 7.975e-01, val/nll 6.272e-01
[2023-02-05 14:28:44] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.850e+05, trn/neg_log_likelihood  1.757e+04, trn/neg_log_prior  3.675e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 8.001e-01, val/nll 6.164e-01
[2023-02-05 14:28:48] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.843e+05, trn/neg_log_likelihood  1.683e+04, trn/neg_log_prior  3.675e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 7.498e-01, val/nll 7.757e-01
[2023-02-05 14:28:52] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.841e+05, trn/neg_log_likelihood  1.658e+04, trn/neg_log_prior  3.675e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 7.808e-01, val/nll 6.741e-01
[2023-02-05 14:28:57] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.833e+05, trn/neg_log_likelihood  1.571e+04, trn/neg_log_prior  3.675e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 8.012e-01, val/nll 6.060e-01
[2023-02-05 14:29:01] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.829e+05, trn/neg_log_likelihood  1.530e+04, trn/neg_log_prior  3.676e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 8.062e-01, val/nll 6.147e-01
[2023-02-05 14:29:05] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.818e+05, trn/neg_log_likelihood  1.425e+04, trn/neg_log_prior  3.675e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.963e-01, val/nll 6.380e-01
[2023-02-05 14:29:09] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.809e+05, trn/neg_log_likelihood  1.345e+04, trn/neg_log_prior  3.674e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.893e-01, val/nll 6.375e-01
[2023-02-05 14:29:13] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.804e+05, trn/neg_log_likelihood  1.307e+04, trn/neg_log_prior  3.674e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 7.989e-01, val/nll 6.129e-01
[2023-02-05 14:29:17] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.791e+05, trn/neg_log_likelihood  1.188e+04, trn/neg_log_prior  3.673e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 8.006e-01, val/nll 6.254e-01
[2023-02-05 14:29:21] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.790e+05, trn/neg_log_likelihood  1.179e+04, trn/neg_log_prior  3.672e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 8.064e-01, val/nll 5.958e-01
[2023-02-05 14:29:25] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.777e+05, trn/neg_log_likelihood  1.065e+04, trn/neg_log_prior  3.671e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 8.040e-01, val/nll 6.296e-01
[2023-02-05 14:29:29] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  3.766e+05, trn/neg_log_likelihood  9.719e+03, trn/neg_log_prior  3.669e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 8.046e-01, val/nll 6.430e-01
[2023-02-05 14:29:33] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  3.751e+05, trn/neg_log_likelihood  8.417e+03, trn/neg_log_prior  3.667e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 8.173e-01, val/nll 5.971e-01
[2023-02-05 14:29:38] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  3.748e+05, trn/neg_log_likelihood  8.384e+03, trn/neg_log_prior  3.665e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 8.039e-01, val/nll 6.348e-01
[2023-02-05 14:29:42] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  3.737e+05, trn/neg_log_likelihood  7.339e+03, trn/neg_log_prior  3.663e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 8.123e-01, val/nll 6.260e-01
[2023-02-05 14:29:46] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  3.722e+05, trn/neg_log_likelihood  6.188e+03, trn/neg_log_prior  3.661e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 8.194e-01, val/nll 6.116e-01
[2023-02-05 14:29:50] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  3.708e+05, trn/neg_log_likelihood  5.077e+03, trn/neg_log_prior  3.657e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 8.096e-01, val/nll 6.436e-01
[2023-02-05 14:29:54] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  3.700e+05, trn/neg_log_likelihood  4.554e+03, trn/neg_log_prior  3.654e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 8.252e-01, val/nll 5.851e-01
[2023-02-05 14:29:58] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  3.681e+05, trn/neg_log_likelihood  3.113e+03, trn/neg_log_prior  3.650e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 8.213e-01, val/nll 6.290e-01
[2023-02-05 14:30:03] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  3.666e+05, trn/neg_log_likelihood  2.014e+03, trn/neg_log_prior  3.646e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 8.306e-01, val/nll 6.187e-01
[2023-02-05 14:30:07] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  3.653e+05, trn/neg_log_likelihood  1.219e+03, trn/neg_log_prior  3.641e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 8.305e-01, val/nll 6.325e-01
[2023-02-05 14:30:11] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  3.644e+05, trn/neg_log_likelihood  7.552e+02, trn/neg_log_prior  3.636e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 8.381e-01, val/nll 6.036e-01
