[2023-02-05 01:55:39] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 01:55:39] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 01:55:45] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 01:56:27] [Epoch     1/  500] trn/posterior_energy  4.230e+06, trn/neg_log_likelihood  8.806e+04, trn/neg_log_prior  4.142e+06, trn/lr  3.000e-06, val/acc 3.155e-01, val/nll 1.792e+00 (best_acc: 0.000e+00 -> 3.155e-01, test_acc: 3.195e-01, test_nll: 1.788e+00)
[2023-02-05 01:58:56] [Epoch    12/  500] trn/posterior_energy  4.031e+06, trn/neg_log_likelihood  2.463e+04, trn/neg_log_prior  4.007e+06, trn/lr  2.996e-06, val/acc 7.855e-01, val/nll 6.375e-01 (best_acc: 7.854e-01 -> 7.855e-01, test_acc: 7.764e-01, test_nll: 6.664e-01)
[2023-02-05 01:59:08] [Epoch    13/  500] trn/posterior_energy  4.030e+06, trn/neg_log_likelihood  2.308e+04, trn/neg_log_prior  4.007e+06, trn/lr  2.995e-06, val/acc 7.523e-01, val/nll 7.452e-01
[2023-02-05 01:59:20] [Epoch    14/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  2.187e+04, trn/neg_log_prior  4.007e+06, trn/lr  2.995e-06, val/acc 7.684e-01, val/nll 6.812e-01
[2023-02-05 01:59:34] [Epoch    15/  500] trn/posterior_energy  4.029e+06, trn/neg_log_likelihood  2.081e+04, trn/neg_log_prior  4.008e+06, trn/lr  2.994e-06, val/acc 7.857e-01, val/nll 6.577e-01 (best_acc: 7.855e-01 -> 7.857e-01, test_acc: 7.836e-01, test_nll: 6.714e-01)
[2023-02-05 01:59:47] [Epoch    16/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.949e+04, trn/neg_log_prior  4.008e+06, trn/lr  2.993e-06, val/acc 7.978e-01, val/nll 6.152e-01 (best_acc: 7.857e-01 -> 7.978e-01, test_acc: 8.000e-01, test_nll: 6.056e-01)
[2023-02-05 01:59:59] [Epoch    17/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.877e+04, trn/neg_log_prior  4.009e+06, trn/lr  2.992e-06, val/acc 7.222e-01, val/nll 8.900e-01
[2023-02-05 02:00:11] [Epoch    18/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.796e+04, trn/neg_log_prior  4.009e+06, trn/lr  2.991e-06, val/acc 7.201e-01, val/nll 8.641e-01
[2023-02-05 02:00:23] [Epoch    19/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.725e+04, trn/neg_log_prior  4.010e+06, trn/lr  2.990e-06, val/acc 7.763e-01, val/nll 6.880e-01
[2023-02-05 02:00:35] [Epoch    20/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.643e+04, trn/neg_log_prior  4.010e+06, trn/lr  2.989e-06, val/acc 7.865e-01, val/nll 6.585e-01
[2023-02-05 02:00:47] [Epoch    21/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.611e+04, trn/neg_log_prior  4.011e+06, trn/lr  2.988e-06, val/acc 7.800e-01, val/nll 6.589e-01
[2023-02-05 02:01:01] [Epoch    22/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.556e+04, trn/neg_log_prior  4.011e+06, trn/lr  2.986e-06, val/acc 8.212e-01, val/nll 5.435e-01 (best_acc: 7.978e-01 -> 8.212e-01, test_acc: 8.201e-01, test_nll: 5.413e-01)
[2023-02-05 02:01:13] [Epoch    23/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.482e+04, trn/neg_log_prior  4.011e+06, trn/lr  2.985e-06, val/acc 8.008e-01, val/nll 6.036e-01
[2023-02-05 02:01:26] [Epoch    24/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.454e+04, trn/neg_log_prior  4.012e+06, trn/lr  2.984e-06, val/acc 8.250e-01, val/nll 5.327e-01 (best_acc: 8.212e-01 -> 8.250e-01, test_acc: 8.156e-01, test_nll: 5.416e-01)
[2023-02-05 02:01:38] [Epoch    25/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.458e+04, trn/neg_log_prior  4.012e+06, trn/lr  2.982e-06, val/acc 8.098e-01, val/nll 5.600e-01
[2023-02-05 02:01:52] [Epoch    26/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.399e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.981e-06, val/acc 8.270e-01, val/nll 5.317e-01 (best_acc: 8.250e-01 -> 8.270e-01, test_acc: 8.276e-01, test_nll: 5.296e-01)
[2023-02-05 02:02:05] [Epoch    27/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.352e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.979e-06, val/acc 7.989e-01, val/nll 6.151e-01
[2023-02-05 02:02:17] [Epoch    28/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.375e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.978e-06, val/acc 8.124e-01, val/nll 5.852e-01
[2023-02-05 02:02:29] [Epoch    29/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.326e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.976e-06, val/acc 7.732e-01, val/nll 6.860e-01
[2023-02-05 02:02:41] [Epoch    30/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.301e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.974e-06, val/acc 8.028e-01, val/nll 6.141e-01
[2023-02-05 02:02:53] [Epoch    31/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.267e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.973e-06, val/acc 7.979e-01, val/nll 6.304e-01
[2023-02-05 02:03:05] [Epoch    32/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.289e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.971e-06, val/acc 8.160e-01, val/nll 5.689e-01
[2023-02-05 02:03:17] [Epoch    33/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.221e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.969e-06, val/acc 8.053e-01, val/nll 5.919e-01
[2023-02-05 02:03:29] [Epoch    34/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.226e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.967e-06, val/acc 7.761e-01, val/nll 7.133e-01
[2023-02-05 02:03:41] [Epoch    35/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.203e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.965e-06, val/acc 7.872e-01, val/nll 7.089e-01
[2023-02-05 02:03:53] [Epoch    36/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.196e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.963e-06, val/acc 8.205e-01, val/nll 5.655e-01
[2023-02-05 02:04:06] [Epoch    37/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.178e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.961e-06, val/acc 8.102e-01, val/nll 5.705e-01
[2023-02-05 02:04:18] [Epoch    38/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.187e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.959e-06, val/acc 7.831e-01, val/nll 6.683e-01
[2023-02-05 02:04:30] [Epoch    39/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.163e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.956e-06, val/acc 8.190e-01, val/nll 5.699e-01
[2023-02-05 02:04:43] [Epoch    40/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.147e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.954e-06, val/acc 7.882e-01, val/nll 6.424e-01
[2023-02-05 02:04:55] [Epoch    41/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.151e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.952e-06, val/acc 7.978e-01, val/nll 6.387e-01
[2023-02-05 02:05:07] [Epoch    42/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.132e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.949e-06, val/acc 8.200e-01, val/nll 5.758e-01
[2023-02-05 02:05:19] [Epoch    43/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.150e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.947e-06, val/acc 8.159e-01, val/nll 5.841e-01
[2023-02-05 02:05:31] [Epoch    44/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.123e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.944e-06, val/acc 7.940e-01, val/nll 6.461e-01
[2023-02-05 02:05:43] [Epoch    45/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.121e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.942e-06, val/acc 8.083e-01, val/nll 5.996e-01
[2023-02-05 02:05:55] [Epoch    46/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.095e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.939e-06, val/acc 8.028e-01, val/nll 6.212e-01
[2023-02-05 02:06:08] [Epoch    47/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.108e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.936e-06, val/acc 8.021e-01, val/nll 6.364e-01
[2023-02-05 02:06:20] [Epoch    48/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.069e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.934e-06, val/acc 8.223e-01, val/nll 5.457e-01
[2023-02-05 02:06:32] [Epoch    49/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.071e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.931e-06, val/acc 8.052e-01, val/nll 6.048e-01
[2023-02-05 02:06:45] [Epoch    50/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.096e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.928e-06, val/acc 8.075e-01, val/nll 5.994e-01
[2023-02-05 02:06:57] [Epoch    51/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.071e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.925e-06, val/acc 8.204e-01, val/nll 5.945e-01
[2023-02-05 02:07:11] [Epoch    52/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.079e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.922e-06, val/acc 8.283e-01, val/nll 5.361e-01 (best_acc: 8.270e-01 -> 8.283e-01, test_acc: 8.234e-01, test_nll: 5.609e-01)
[2023-02-05 02:07:25] [Epoch    53/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.042e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.919e-06, val/acc 8.292e-01, val/nll 5.405e-01 (best_acc: 8.283e-01 -> 8.292e-01, test_acc: 8.306e-01, test_nll: 5.502e-01)
[2023-02-05 02:07:37] [Epoch    54/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.075e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.916e-06, val/acc 8.208e-01, val/nll 5.829e-01
[2023-02-05 02:07:49] [Epoch    55/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.057e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.913e-06, val/acc 8.125e-01, val/nll 6.028e-01
[2023-02-05 02:08:03] [Epoch    56/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.075e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.910e-06, val/acc 8.302e-01, val/nll 5.412e-01 (best_acc: 8.292e-01 -> 8.302e-01, test_acc: 8.259e-01, test_nll: 5.364e-01)
[2023-02-05 02:08:16] [Epoch    57/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.054e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.906e-06, val/acc 7.963e-01, val/nll 6.567e-01
[2023-02-05 02:08:28] [Epoch    58/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.033e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.903e-06, val/acc 8.113e-01, val/nll 6.069e-01
[2023-02-05 02:08:40] [Epoch    59/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.021e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.900e-06, val/acc 8.196e-01, val/nll 5.926e-01
[2023-02-05 02:08:52] [Epoch    60/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.043e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.896e-06, val/acc 8.283e-01, val/nll 5.626e-01
[2023-02-05 02:09:05] [Epoch    61/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.031e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.893e-06, val/acc 7.991e-01, val/nll 6.786e-01
[2023-02-05 02:09:19] [Epoch    62/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.046e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.889e-06, val/acc 8.326e-01, val/nll 5.396e-01 (best_acc: 8.302e-01 -> 8.326e-01, test_acc: 8.219e-01, test_nll: 5.641e-01)
[2023-02-05 02:09:31] [Epoch    63/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.010e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.886e-06, val/acc 8.325e-01, val/nll 5.318e-01
[2023-02-05 02:09:43] [Epoch    64/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.019e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.882e-06, val/acc 8.326e-01, val/nll 5.211e-01
[2023-02-05 02:09:55] [Epoch    65/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.974e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.878e-06, val/acc 8.144e-01, val/nll 6.027e-01
[2023-02-05 02:10:08] [Epoch    66/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.017e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.875e-06, val/acc 8.135e-01, val/nll 6.074e-01
[2023-02-05 02:10:20] [Epoch    67/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.988e+03, trn/neg_log_prior  4.017e+06, trn/lr  2.871e-06, val/acc 8.020e-01, val/nll 6.546e-01
[2023-02-05 02:10:32] [Epoch    68/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.001e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.867e-06, val/acc 7.765e-01, val/nll 7.521e-01
[2023-02-05 02:10:44] [Epoch    69/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.012e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.863e-06, val/acc 8.142e-01, val/nll 5.800e-01
[2023-02-05 02:10:56] [Epoch    70/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.702e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.859e-06, val/acc 8.093e-01, val/nll 6.292e-01
[2023-02-05 02:11:08] [Epoch    71/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  1.000e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.855e-06, val/acc 8.129e-01, val/nll 6.266e-01
[2023-02-05 02:11:20] [Epoch    72/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.771e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.851e-06, val/acc 7.982e-01, val/nll 6.482e-01
[2023-02-05 02:11:32] [Epoch    73/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.986e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.847e-06, val/acc 8.263e-01, val/nll 5.609e-01
[2023-02-05 02:11:43] [Epoch    74/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.919e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.843e-06, val/acc 8.200e-01, val/nll 5.569e-01
[2023-02-05 02:11:55] [Epoch    75/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.778e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.839e-06, val/acc 8.211e-01, val/nll 6.048e-01
[2023-02-05 02:12:07] [Epoch    76/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.780e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.834e-06, val/acc 7.997e-01, val/nll 6.187e-01
[2023-02-05 02:12:18] [Epoch    77/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.748e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.830e-06, val/acc 8.159e-01, val/nll 5.999e-01
[2023-02-05 02:12:30] [Epoch    78/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.511e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.826e-06, val/acc 8.043e-01, val/nll 6.293e-01
[2023-02-05 02:12:42] [Epoch    79/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.703e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.821e-06, val/acc 8.176e-01, val/nll 6.052e-01
[2023-02-05 02:12:55] [Epoch    80/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.675e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.817e-06, val/acc 8.397e-01, val/nll 5.102e-01 (best_acc: 8.326e-01 -> 8.397e-01, test_acc: 8.360e-01, test_nll: 5.185e-01)
[2023-02-05 02:13:07] [Epoch    81/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.641e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.812e-06, val/acc 8.038e-01, val/nll 6.140e-01
[2023-02-05 02:13:19] [Epoch    82/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.484e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.808e-06, val/acc 8.154e-01, val/nll 5.896e-01
[2023-02-05 02:13:31] [Epoch    83/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.562e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.803e-06, val/acc 8.299e-01, val/nll 5.490e-01
[2023-02-05 02:13:43] [Epoch    84/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.429e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.798e-06, val/acc 8.253e-01, val/nll 5.717e-01
[2023-02-05 02:13:54] [Epoch    85/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.307e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.794e-06, val/acc 8.196e-01, val/nll 5.658e-01
[2023-02-05 02:14:06] [Epoch    86/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.503e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.789e-06, val/acc 8.271e-01, val/nll 5.683e-01
[2023-02-05 02:14:17] [Epoch    87/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.677e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.784e-06, val/acc 8.065e-01, val/nll 6.614e-01
[2023-02-05 02:14:29] [Epoch    88/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.489e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.779e-06, val/acc 7.914e-01, val/nll 6.807e-01
[2023-02-05 02:14:41] [Epoch    89/  500] trn/posterior_energy  4.028e+06, trn/neg_log_likelihood  9.472e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.774e-06, val/acc 7.977e-01, val/nll 6.736e-01
[2023-02-05 02:14:53] [Epoch    90/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.176e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.769e-06, val/acc 8.198e-01, val/nll 5.907e-01
[2023-02-05 02:15:05] [Epoch    91/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.321e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.764e-06, val/acc 8.295e-01, val/nll 5.338e-01
[2023-02-05 02:15:16] [Epoch    92/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.173e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.759e-06, val/acc 8.063e-01, val/nll 6.532e-01
[2023-02-05 02:15:28] [Epoch    93/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.473e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.754e-06, val/acc 8.217e-01, val/nll 5.777e-01
[2023-02-05 02:15:40] [Epoch    94/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  9.405e+03, trn/neg_log_prior  4.018e+06, trn/lr  2.749e-06, val/acc 8.077e-01, val/nll 6.392e-01
