[2023-02-03 03:36:30] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 03:36:30] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000001_mo-0.90_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 03:37:43] [Epoch     1/  500] trn/posterior_energy -3.470e+04, trn/neg_log_likelihood  8.862e+04, trn/neg_log_prior -1.233e+05, trn/lr  1.000e-07, val/acc 3.017e-01, val/nll 1.884e+00 (best_acc: 0.000e+00 -> 3.017e-01, test_acc: 2.933e-01, test_nll: 1.887e+00)
[2023-02-03 03:40:45] [Epoch    12/  500] trn/posterior_energy -8.083e+04, trn/neg_log_likelihood  4.237e+04, trn/neg_log_prior -1.232e+05, trn/lr  9.987e-08, val/acc 5.960e-01, val/nll 1.124e+00
[2023-02-03 03:40:48] [Epoch    13/  500] trn/posterior_energy -8.239e+04, trn/neg_log_likelihood  4.081e+04, trn/neg_log_prior -1.232e+05, trn/lr  9.985e-08, val/acc 6.061e-01, val/nll 1.080e+00
[2023-02-03 03:40:53] [Epoch    14/  500] trn/posterior_energy -8.408e+04, trn/neg_log_likelihood  3.910e+04, trn/neg_log_prior -1.232e+05, trn/lr  9.982e-08, val/acc 6.412e-01, val/nll 1.005e+00 (best_acc: 6.121e-01 -> 6.412e-01, test_acc: 6.366e-01, test_nll: 1.027e+00)
[2023-02-03 03:41:16] [Epoch    15/  500] trn/posterior_energy -8.569e+04, trn/neg_log_likelihood  3.748e+04, trn/neg_log_prior -1.232e+05, trn/lr  9.979e-08, val/acc 6.619e-01, val/nll 9.348e-01 (best_acc: 6.412e-01 -> 6.619e-01, test_acc: 6.599e-01, test_nll: 9.510e-01)
[2023-02-03 03:41:49] [Epoch    16/  500] trn/posterior_energy -8.742e+04, trn/neg_log_likelihood  3.574e+04, trn/neg_log_prior -1.232e+05, trn/lr  9.976e-08, val/acc 6.584e-01, val/nll 9.489e-01
[2023-02-03 03:42:03] [Epoch    17/  500] trn/posterior_energy -8.876e+04, trn/neg_log_likelihood  3.439e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.973e-08, val/acc 6.613e-01, val/nll 9.311e-01
[2023-02-03 03:42:23] [Epoch    18/  500] trn/posterior_energy -8.933e+04, trn/neg_log_likelihood  3.381e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.970e-08, val/acc 6.553e-01, val/nll 9.793e-01
[2023-02-03 03:42:50] [Epoch    19/  500] trn/posterior_energy -9.139e+04, trn/neg_log_likelihood  3.173e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.966e-08, val/acc 7.008e-01, val/nll 8.519e-01 (best_acc: 6.619e-01 -> 7.008e-01, test_acc: 6.926e-01, test_nll: 8.724e-01)
[2023-02-03 03:42:54] [Epoch    20/  500] trn/posterior_energy -9.248e+04, trn/neg_log_likelihood  3.063e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.963e-08, val/acc 6.794e-01, val/nll 9.230e-01
[2023-02-03 03:42:58] [Epoch    21/  500] trn/posterior_energy -9.389e+04, trn/neg_log_likelihood  2.921e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.959e-08, val/acc 6.936e-01, val/nll 8.596e-01
[2023-02-03 03:43:02] [Epoch    22/  500] trn/posterior_energy -9.484e+04, trn/neg_log_likelihood  2.824e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.954e-08, val/acc 6.927e-01, val/nll 8.845e-01
[2023-02-03 03:43:17] [Epoch    23/  500] trn/posterior_energy -9.571e+04, trn/neg_log_likelihood  2.736e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.950e-08, val/acc 7.029e-01, val/nll 8.598e-01 (best_acc: 7.008e-01 -> 7.029e-01, test_acc: 6.915e-01, test_nll: 8.869e-01)
[2023-02-03 03:43:49] [Epoch    24/  500] trn/posterior_energy -9.688e+04, trn/neg_log_likelihood  2.618e+04, trn/neg_log_prior -1.231e+05, trn/lr  9.946e-08, val/acc 7.146e-01, val/nll 8.306e-01 (best_acc: 7.029e-01 -> 7.146e-01, test_acc: 7.061e-01, test_nll: 8.533e-01)
[2023-02-03 03:43:53] [Epoch    25/  500] trn/posterior_energy -9.799e+04, trn/neg_log_likelihood  2.506e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.941e-08, val/acc 7.140e-01, val/nll 8.210e-01
[2023-02-03 03:43:57] [Epoch    26/  500] trn/posterior_energy -9.921e+04, trn/neg_log_likelihood  2.382e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.936e-08, val/acc 7.154e-01, val/nll 8.186e-01 (best_acc: 7.146e-01 -> 7.154e-01, test_acc: 7.099e-01, test_nll: 8.419e-01)
[2023-02-03 03:44:09] [Epoch    27/  500] trn/posterior_energy -1.004e+05, trn/neg_log_likelihood  2.265e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.931e-08, val/acc 7.171e-01, val/nll 8.285e-01 (best_acc: 7.154e-01 -> 7.171e-01, test_acc: 7.110e-01, test_nll: 8.436e-01)
[2023-02-03 03:44:16] [Epoch    28/  500] trn/posterior_energy -1.010e+05, trn/neg_log_likelihood  2.198e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.926e-08, val/acc 7.200e-01, val/nll 8.123e-01 (best_acc: 7.171e-01 -> 7.200e-01, test_acc: 7.125e-01, test_nll: 8.314e-01)
[2023-02-03 03:44:27] [Epoch    29/  500] trn/posterior_energy -1.021e+05, trn/neg_log_likelihood  2.087e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.920e-08, val/acc 7.271e-01, val/nll 8.085e-01 (best_acc: 7.200e-01 -> 7.271e-01, test_acc: 7.140e-01, test_nll: 8.452e-01)
[2023-02-03 03:44:36] [Epoch    30/  500] trn/posterior_energy -1.029e+05, trn/neg_log_likelihood  2.005e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.914e-08, val/acc 7.278e-01, val/nll 8.182e-01 (best_acc: 7.271e-01 -> 7.278e-01, test_acc: 7.176e-01, test_nll: 8.544e-01)
[2023-02-03 03:44:40] [Epoch    31/  500] trn/posterior_energy -1.043e+05, trn/neg_log_likelihood  1.865e+04, trn/neg_log_prior -1.230e+05, trn/lr  9.908e-08, val/acc 7.344e-01, val/nll 7.980e-01 (best_acc: 7.278e-01 -> 7.344e-01, test_acc: 7.278e-01, test_nll: 8.355e-01)
[2023-02-03 03:44:44] [Epoch    32/  500] trn/posterior_energy -1.053e+05, trn/neg_log_likelihood  1.761e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.902e-08, val/acc 7.420e-01, val/nll 7.855e-01 (best_acc: 7.344e-01 -> 7.420e-01, test_acc: 7.327e-01, test_nll: 8.265e-01)
[2023-02-03 03:44:53] [Epoch    33/  500] trn/posterior_energy -1.059e+05, trn/neg_log_likelihood  1.703e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.896e-08, val/acc 7.294e-01, val/nll 8.440e-01
[2023-02-03 03:45:01] [Epoch    34/  500] trn/posterior_energy -1.068e+05, trn/neg_log_likelihood  1.611e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.890e-08, val/acc 7.232e-01, val/nll 8.626e-01
[2023-02-03 03:45:10] [Epoch    35/  500] trn/posterior_energy -1.078e+05, trn/neg_log_likelihood  1.513e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.883e-08, val/acc 7.319e-01, val/nll 8.394e-01
[2023-02-03 03:45:14] [Epoch    36/  500] trn/posterior_energy -1.088e+05, trn/neg_log_likelihood  1.407e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.876e-08, val/acc 7.140e-01, val/nll 9.305e-01
[2023-02-03 03:45:18] [Epoch    37/  500] trn/posterior_energy -1.092e+05, trn/neg_log_likelihood  1.363e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.869e-08, val/acc 7.346e-01, val/nll 8.675e-01
[2023-02-03 03:45:37] [Epoch    38/  500] trn/posterior_energy -1.106e+05, trn/neg_log_likelihood  1.221e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.862e-08, val/acc 7.407e-01, val/nll 8.547e-01
[2023-02-03 03:45:56] [Epoch    39/  500] trn/posterior_energy -1.109e+05, trn/neg_log_likelihood  1.191e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.854e-08, val/acc 7.242e-01, val/nll 9.476e-01
[2023-02-03 03:46:06] [Epoch    40/  500] trn/posterior_energy -1.115e+05, trn/neg_log_likelihood  1.130e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.847e-08, val/acc 7.186e-01, val/nll 9.365e-01
[2023-02-03 03:46:15] [Epoch    41/  500] trn/posterior_energy -1.126e+05, trn/neg_log_likelihood  1.020e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.839e-08, val/acc 7.333e-01, val/nll 9.492e-01
[2023-02-03 03:46:43] [Epoch    42/  500] trn/posterior_energy -1.128e+05, trn/neg_log_likelihood  9.919e+03, trn/neg_log_prior -1.228e+05, trn/lr  9.831e-08, val/acc 7.374e-01, val/nll 9.077e-01
[2023-02-03 03:46:47] [Epoch    43/  500] trn/posterior_energy -1.139e+05, trn/neg_log_likelihood  8.872e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.823e-08, val/acc 7.304e-01, val/nll 9.864e-01
[2023-02-03 03:46:51] [Epoch    44/  500] trn/posterior_energy -1.143e+05, trn/neg_log_likelihood  8.408e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.814e-08, val/acc 7.184e-01, val/nll 9.875e-01
[2023-02-03 03:47:00] [Epoch    45/  500] trn/posterior_energy -1.161e+05, trn/neg_log_likelihood  6.658e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.806e-08, val/acc 7.399e-01, val/nll 9.704e-01
[2023-02-03 03:47:10] [Epoch    46/  500] trn/posterior_energy -1.157e+05, trn/neg_log_likelihood  7.043e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.797e-08, val/acc 7.256e-01, val/nll 1.036e+00
[2023-02-03 03:47:14] [Epoch    47/  500] trn/posterior_energy -1.158e+05, trn/neg_log_likelihood  6.867e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.788e-08, val/acc 6.946e-01, val/nll 1.219e+00
[2023-02-03 03:47:18] [Epoch    48/  500] trn/posterior_energy -1.162e+05, trn/neg_log_likelihood  6.502e+03, trn/neg_log_prior -1.227e+05, trn/lr  9.779e-08, val/acc 7.243e-01, val/nll 1.091e+00
[2023-02-03 03:47:32] [Epoch    49/  500] trn/posterior_energy -1.179e+05, trn/neg_log_likelihood  4.718e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.770e-08, val/acc 7.367e-01, val/nll 1.033e+00
[2023-02-03 03:47:42] [Epoch    50/  500] trn/posterior_energy -1.175e+05, trn/neg_log_likelihood  5.149e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.760e-08, val/acc 7.419e-01, val/nll 1.030e+00
[2023-02-03 03:47:51] [Epoch    51/  500] trn/posterior_energy -1.185e+05, trn/neg_log_likelihood  4.150e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.750e-08, val/acc 7.205e-01, val/nll 1.187e+00
[2023-02-03 03:48:01] [Epoch    52/  500] trn/posterior_energy -1.163e+05, trn/neg_log_likelihood  6.303e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.741e-08, val/acc 7.347e-01, val/nll 1.072e+00
[2023-02-03 03:48:04] [Epoch    53/  500] trn/posterior_energy -1.181e+05, trn/neg_log_likelihood  4.508e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.730e-08, val/acc 7.195e-01, val/nll 1.182e+00
[2023-02-03 03:48:08] [Epoch    54/  500] trn/posterior_energy -1.201e+05, trn/neg_log_likelihood  2.457e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.720e-08, val/acc 7.238e-01, val/nll 1.234e+00
[2023-02-03 03:48:39] [Epoch    55/  500] trn/posterior_energy -1.209e+05, trn/neg_log_likelihood  1.702e+03, trn/neg_log_prior -1.226e+05, trn/lr  9.710e-08, val/acc 7.472e-01, val/nll 1.103e+00 (best_acc: 7.420e-01 -> 7.472e-01, test_acc: 7.387e-01, test_nll: 1.185e+00)
[2023-02-03 03:48:43] [Epoch    56/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  7.021e+02, trn/neg_log_prior -1.226e+05, trn/lr  9.699e-08, val/acc 7.400e-01, val/nll 1.203e+00
[2023-02-03 03:48:47] [Epoch    57/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  2.922e+02, trn/neg_log_prior -1.226e+05, trn/lr  9.688e-08, val/acc 7.562e-01, val/nll 1.155e+00 (best_acc: 7.472e-01 -> 7.562e-01, test_acc: 7.454e-01, test_nll: 1.229e+00)
[2023-02-03 03:49:00] [Epoch    58/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.436e+02, trn/neg_log_prior -1.226e+05, trn/lr  9.677e-08, val/acc 7.585e-01, val/nll 1.166e+00 (best_acc: 7.562e-01 -> 7.585e-01, test_acc: 7.461e-01, test_nll: 1.241e+00)
[2023-02-03 03:49:15] [Epoch    59/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  1.081e+02, trn/neg_log_prior -1.226e+05, trn/lr  9.666e-08, val/acc 7.565e-01, val/nll 1.182e+00
[2023-02-03 03:49:23] [Epoch    60/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  9.348e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.655e-08, val/acc 7.579e-01, val/nll 1.192e+00
[2023-02-03 03:49:34] [Epoch    61/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  8.311e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.643e-08, val/acc 7.579e-01, val/nll 1.204e+00
[2023-02-03 03:49:38] [Epoch    62/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  7.593e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.631e-08, val/acc 7.582e-01, val/nll 1.212e+00
[2023-02-03 03:49:41] [Epoch    63/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  6.945e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.619e-08, val/acc 7.574e-01, val/nll 1.222e+00
[2023-02-03 03:49:45] [Epoch    64/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  6.486e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.607e-08, val/acc 7.579e-01, val/nll 1.228e+00
[2023-02-03 03:49:57] [Epoch    65/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  6.079e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.595e-08, val/acc 7.577e-01, val/nll 1.236e+00
[2023-02-03 03:50:13] [Epoch    66/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  5.724e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.583e-08, val/acc 7.571e-01, val/nll 1.241e+00
[2023-02-03 03:50:21] [Epoch    67/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  5.427e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.570e-08, val/acc 7.584e-01, val/nll 1.247e+00
[2023-02-03 03:50:25] [Epoch    68/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  5.143e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.557e-08, val/acc 7.572e-01, val/nll 1.253e+00
[2023-02-03 03:50:29] [Epoch    69/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  4.924e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.544e-08, val/acc 7.581e-01, val/nll 1.261e+00
[2023-02-03 03:50:47] [Epoch    70/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  4.705e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.531e-08, val/acc 7.579e-01, val/nll 1.266e+00
[2023-02-03 03:50:52] [Epoch    71/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  4.527e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.517e-08, val/acc 7.572e-01, val/nll 1.269e+00
[2023-02-03 03:51:00] [Epoch    72/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  4.349e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.504e-08, val/acc 7.583e-01, val/nll 1.273e+00
[2023-02-03 03:51:07] [Epoch    73/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  4.194e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.490e-08, val/acc 7.583e-01, val/nll 1.279e+00
[2023-02-03 03:51:11] [Epoch    74/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  4.061e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.476e-08, val/acc 7.577e-01, val/nll 1.282e+00
[2023-02-03 03:51:15] [Epoch    75/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.924e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.462e-08, val/acc 7.579e-01, val/nll 1.286e+00
[2023-02-03 03:51:19] [Epoch    76/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.807e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.448e-08, val/acc 7.581e-01, val/nll 1.288e+00
[2023-02-03 03:51:47] [Epoch    77/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.700e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.433e-08, val/acc 7.577e-01, val/nll 1.291e+00
[2023-02-03 03:51:51] [Epoch    78/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.597e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.419e-08, val/acc 7.573e-01, val/nll 1.296e+00
[2023-02-03 03:51:55] [Epoch    79/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.506e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.404e-08, val/acc 7.581e-01, val/nll 1.298e+00
[2023-02-03 03:51:59] [Epoch    80/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.411e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.389e-08, val/acc 7.579e-01, val/nll 1.300e+00
[2023-02-03 03:52:17] [Epoch    81/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.340e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.374e-08, val/acc 7.586e-01, val/nll 1.303e+00 (best_acc: 7.585e-01 -> 7.586e-01, test_acc: 7.439e-01, test_nll: 1.391e+00)
[2023-02-03 03:52:31] [Epoch    82/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.265e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.359e-08, val/acc 7.583e-01, val/nll 1.307e+00
[2023-02-03 03:52:52] [Epoch    83/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.190e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.343e-08, val/acc 7.590e-01, val/nll 1.308e+00 (best_acc: 7.586e-01 -> 7.590e-01, test_acc: 7.450e-01, test_nll: 1.393e+00)
[2023-02-03 03:53:15] [Epoch    84/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  3.131e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.328e-08, val/acc 7.582e-01, val/nll 1.311e+00
[2023-02-03 03:53:19] [Epoch    85/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  3.063e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.312e-08, val/acc 7.581e-01, val/nll 1.315e+00
[2023-02-03 03:53:23] [Epoch    86/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  3.008e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.296e-08, val/acc 7.590e-01, val/nll 1.316e+00
[2023-02-03 03:53:27] [Epoch    87/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.954e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.280e-08, val/acc 7.583e-01, val/nll 1.319e+00
[2023-02-03 03:53:42] [Epoch    88/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.903e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.263e-08, val/acc 7.582e-01, val/nll 1.320e+00
[2023-02-03 03:53:56] [Epoch    89/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.851e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.247e-08, val/acc 7.587e-01, val/nll 1.323e+00
[2023-02-03 03:54:26] [Epoch    90/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.804e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.230e-08, val/acc 7.587e-01, val/nll 1.325e+00
[2023-02-03 03:54:46] [Epoch    91/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.756e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.213e-08, val/acc 7.585e-01, val/nll 1.326e+00
[2023-02-03 03:54:49] [Epoch    92/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.717e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.196e-08, val/acc 7.581e-01, val/nll 1.328e+00
[2023-02-03 03:54:53] [Epoch    93/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.676e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.179e-08, val/acc 7.581e-01, val/nll 1.330e+00
[2023-02-03 03:55:04] [Epoch    94/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.640e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.162e-08, val/acc 7.579e-01, val/nll 1.333e+00
[2023-02-03 03:55:17] [Epoch    95/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.603e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.144e-08, val/acc 7.579e-01, val/nll 1.333e+00
