[2023-02-09 00:18:13] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-09 00:18:13] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 100
- args.num_epochs_noisy  : 0
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0100-0000_lr-0.0000010_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-09 00:18:47] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.634e+05, trn/neg_log_likelihood  8.843e+04, trn/neg_log_prior  7.500e+04, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 2.507e-01, val/nll 1.883e+00
[2023-02-09 00:18:51] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.439e+05, trn/neg_log_likelihood  7.040e+04, trn/neg_log_prior  7.345e+04, trn/lr  9.994e-07, trn/temperature  0.000e+00, val/acc 4.102e-01, val/nll 1.560e+00
[2023-02-09 00:18:56] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  1.348e+05, trn/neg_log_likelihood  6.202e+04, trn/neg_log_prior  7.276e+04, trn/lr  9.984e-07, trn/temperature  0.000e+00, val/acc 4.072e-01, val/nll 1.598e+00
[2023-02-09 00:19:00] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  1.287e+05, trn/neg_log_likelihood  5.602e+04, trn/neg_log_prior  7.268e+04, trn/lr  9.970e-07, trn/temperature  0.000e+00, val/acc 5.532e-01, val/nll 1.225e+00
[2023-02-09 00:19:04] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  1.220e+05, trn/neg_log_likelihood  4.901e+04, trn/neg_log_prior  7.300e+04, trn/lr  9.950e-07, trn/temperature  0.000e+00, val/acc 5.647e-01, val/nll 1.196e+00
[2023-02-09 00:19:08] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  1.181e+05, trn/neg_log_likelihood  4.441e+04, trn/neg_log_prior  7.365e+04, trn/lr  9.925e-07, trn/temperature  0.000e+00, val/acc 6.287e-01, val/nll 1.031e+00
[2023-02-09 00:19:12] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  1.146e+05, trn/neg_log_likelihood  4.024e+04, trn/neg_log_prior  7.439e+04, trn/lr  9.896e-07, trn/temperature  0.000e+00, val/acc 6.426e-01, val/nll 9.917e-01
[2023-02-09 00:19:17] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  1.105e+05, trn/neg_log_likelihood  3.553e+04, trn/neg_log_prior  7.501e+04, trn/lr  9.862e-07, trn/temperature  0.000e+00, val/acc 6.817e-01, val/nll 9.044e-01
[2023-02-09 00:19:21] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  1.089e+05, trn/neg_log_likelihood  3.335e+04, trn/neg_log_prior  7.551e+04, trn/lr  9.823e-07, trn/temperature  0.000e+00, val/acc 6.883e-01, val/nll 8.961e-01
[2023-02-09 00:19:25] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  1.076e+05, trn/neg_log_likelihood  3.146e+04, trn/neg_log_prior  7.612e+04, trn/lr  9.779e-07, trn/temperature  0.000e+00, val/acc 7.201e-01, val/nll 8.136e-01
[2023-02-09 00:19:29] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  1.063e+05, trn/neg_log_likelihood  2.971e+04, trn/neg_log_prior  7.659e+04, trn/lr  9.730e-07, trn/temperature  0.000e+00, val/acc 7.173e-01, val/nll 8.018e-01
[2023-02-09 00:19:33] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  1.061e+05, trn/neg_log_likelihood  2.902e+04, trn/neg_log_prior  7.712e+04, trn/lr  9.677e-07, trn/temperature  0.000e+00, val/acc 7.164e-01, val/nll 8.269e-01
[2023-02-09 00:19:37] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  1.054e+05, trn/neg_log_likelihood  2.788e+04, trn/neg_log_prior  7.753e+04, trn/lr  9.619e-07, trn/temperature  0.000e+00, val/acc 7.590e-01, val/nll 7.142e-01
[2023-02-09 00:19:42] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  1.044e+05, trn/neg_log_likelihood  2.651e+04, trn/neg_log_prior  7.790e+04, trn/lr  9.557e-07, trn/temperature  0.000e+00, val/acc 7.605e-01, val/nll 7.075e-01
[2023-02-09 00:19:46] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  1.035e+05, trn/neg_log_likelihood  2.534e+04, trn/neg_log_prior  7.816e+04, trn/lr  9.490e-07, trn/temperature  0.000e+00, val/acc 7.594e-01, val/nll 6.990e-01
[2023-02-09 00:19:50] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  1.030e+05, trn/neg_log_likelihood  2.457e+04, trn/neg_log_prior  7.841e+04, trn/lr  9.419e-07, trn/temperature  0.000e+00, val/acc 7.405e-01, val/nll 7.401e-01
[2023-02-09 00:19:54] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  1.029e+05, trn/neg_log_likelihood  2.419e+04, trn/neg_log_prior  7.869e+04, trn/lr  9.343e-07, trn/temperature  0.000e+00, val/acc 7.719e-01, val/nll 6.534e-01
[2023-02-09 00:19:58] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  1.017e+05, trn/neg_log_likelihood  2.283e+04, trn/neg_log_prior  7.885e+04, trn/lr  9.263e-07, trn/temperature  0.000e+00, val/acc 7.699e-01, val/nll 6.825e-01
[2023-02-09 00:20:03] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  1.007e+05, trn/neg_log_likelihood  2.177e+04, trn/neg_log_prior  7.893e+04, trn/lr  9.179e-07, trn/temperature  0.000e+00, val/acc 7.576e-01, val/nll 6.980e-01
[2023-02-09 00:20:07] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  1.010e+05, trn/neg_log_likelihood  2.185e+04, trn/neg_log_prior  7.913e+04, trn/lr  9.091e-07, trn/temperature  0.000e+00, val/acc 7.662e-01, val/nll 6.824e-01
[2023-02-09 00:20:11] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  1.008e+05, trn/neg_log_likelihood  2.143e+04, trn/neg_log_prior  7.936e+04, trn/lr  8.998e-07, trn/temperature  0.000e+00, val/acc 7.617e-01, val/nll 6.917e-01
[2023-02-09 00:20:15] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  9.953e+04, trn/neg_log_likelihood  2.006e+04, trn/neg_log_prior  7.947e+04, trn/lr  8.902e-07, trn/temperature  0.000e+00, val/acc 7.585e-01, val/nll 6.933e-01
[2023-02-09 00:20:19] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  9.975e+04, trn/neg_log_likelihood  2.006e+04, trn/neg_log_prior  7.969e+04, trn/lr  8.802e-07, trn/temperature  0.000e+00, val/acc 7.780e-01, val/nll 6.549e-01
[2023-02-09 00:20:24] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  1.002e+05, trn/neg_log_likelihood  2.029e+04, trn/neg_log_prior  7.992e+04, trn/lr  8.698e-07, trn/temperature  0.000e+00, val/acc 7.930e-01, val/nll 6.098e-01
[2023-02-09 00:20:28] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  9.861e+04, trn/neg_log_likelihood  1.862e+04, trn/neg_log_prior  8.000e+04, trn/lr  8.591e-07, trn/temperature  0.000e+00, val/acc 7.795e-01, val/nll 6.516e-01
[2023-02-09 00:20:32] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  9.928e+04, trn/neg_log_likelihood  1.911e+04, trn/neg_log_prior  8.017e+04, trn/lr  8.480e-07, trn/temperature  0.000e+00, val/acc 7.541e-01, val/nll 7.302e-01
[2023-02-09 00:20:36] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  9.840e+04, trn/neg_log_likelihood  1.804e+04, trn/neg_log_prior  8.036e+04, trn/lr  8.365e-07, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 6.100e-01
[2023-02-09 00:20:40] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  9.819e+04, trn/neg_log_likelihood  1.777e+04, trn/neg_log_prior  8.042e+04, trn/lr  8.247e-07, trn/temperature  0.000e+00, val/acc 7.528e-01, val/nll 7.235e-01
[2023-02-09 00:20:44] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  9.811e+04, trn/neg_log_likelihood  1.750e+04, trn/neg_log_prior  8.061e+04, trn/lr  8.126e-07, trn/temperature  0.000e+00, val/acc 7.975e-01, val/nll 6.145e-01
[2023-02-09 00:20:49] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  9.794e+04, trn/neg_log_likelihood  1.722e+04, trn/neg_log_prior  8.072e+04, trn/lr  8.002e-07, trn/temperature  0.000e+00, val/acc 7.921e-01, val/nll 6.189e-01
[2023-02-09 00:20:53] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  9.699e+04, trn/neg_log_likelihood  1.624e+04, trn/neg_log_prior  8.075e+04, trn/lr  7.875e-07, trn/temperature  0.000e+00, val/acc 7.929e-01, val/nll 6.288e-01
[2023-02-09 00:20:57] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  9.647e+04, trn/neg_log_likelihood  1.573e+04, trn/neg_log_prior  8.073e+04, trn/lr  7.745e-07, trn/temperature  0.000e+00, val/acc 7.736e-01, val/nll 6.894e-01
[2023-02-09 00:21:01] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  9.669e+04, trn/neg_log_likelihood  1.584e+04, trn/neg_log_prior  8.085e+04, trn/lr  7.613e-07, trn/temperature  0.000e+00, val/acc 7.718e-01, val/nll 6.889e-01
[2023-02-09 00:21:05] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  9.635e+04, trn/neg_log_likelihood  1.541e+04, trn/neg_log_prior  8.094e+04, trn/lr  7.477e-07, trn/temperature  0.000e+00, val/acc 7.804e-01, val/nll 6.564e-01
[2023-02-09 00:21:10] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  9.586e+04, trn/neg_log_likelihood  1.485e+04, trn/neg_log_prior  8.101e+04, trn/lr  7.340e-07, trn/temperature  0.000e+00, val/acc 7.878e-01, val/nll 6.595e-01
[2023-02-09 00:21:14] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  9.633e+04, trn/neg_log_likelihood  1.517e+04, trn/neg_log_prior  8.116e+04, trn/lr  7.200e-07, trn/temperature  0.000e+00, val/acc 7.794e-01, val/nll 6.764e-01
[2023-02-09 00:21:18] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  9.505e+04, trn/neg_log_likelihood  1.385e+04, trn/neg_log_prior  8.120e+04, trn/lr  7.058e-07, trn/temperature  0.000e+00, val/acc 8.021e-01, val/nll 5.969e-01
[2023-02-09 00:21:22] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  9.431e+04, trn/neg_log_likelihood  1.316e+04, trn/neg_log_prior  8.116e+04, trn/lr  6.913e-07, trn/temperature  0.000e+00, val/acc 7.959e-01, val/nll 6.092e-01
[2023-02-09 00:21:27] [Cycle   1/ 30][Epoch  39/100] trn/posterior_energy  9.371e+04, trn/neg_log_likelihood  1.267e+04, trn/neg_log_prior  8.104e+04, trn/lr  6.767e-07, trn/temperature  0.000e+00, val/acc 7.945e-01, val/nll 6.233e-01
[2023-02-09 00:21:31] [Cycle   1/ 30][Epoch  40/100] trn/posterior_energy  9.404e+04, trn/neg_log_likelihood  1.298e+04, trn/neg_log_prior  8.107e+04, trn/lr  6.620e-07, trn/temperature  0.000e+00, val/acc 7.700e-01, val/nll 7.039e-01
[2023-02-09 00:21:35] [Cycle   1/ 30][Epoch  41/100] trn/posterior_energy  9.247e+04, trn/neg_log_likelihood  1.141e+04, trn/neg_log_prior  8.106e+04, trn/lr  6.470e-07, trn/temperature  0.000e+00, val/acc 8.088e-01, val/nll 5.884e-01
[2023-02-09 00:21:39] [Cycle   1/ 30][Epoch  42/100] trn/posterior_energy  9.315e+04, trn/neg_log_likelihood  1.216e+04, trn/neg_log_prior  8.100e+04, trn/lr  6.319e-07, trn/temperature  0.000e+00, val/acc 8.070e-01, val/nll 5.929e-01
[2023-02-09 00:21:43] [Cycle   1/ 30][Epoch  43/100] trn/posterior_energy  9.218e+04, trn/neg_log_likelihood  1.117e+04, trn/neg_log_prior  8.101e+04, trn/lr  6.167e-07, trn/temperature  0.000e+00, val/acc 7.749e-01, val/nll 7.272e-01
[2023-02-09 00:21:47] [Cycle   1/ 30][Epoch  44/100] trn/posterior_energy  9.189e+04, trn/neg_log_likelihood  1.093e+04, trn/neg_log_prior  8.096e+04, trn/lr  6.014e-07, trn/temperature  0.000e+00, val/acc 8.102e-01, val/nll 5.903e-01
[2023-02-09 00:21:52] [Cycle   1/ 30][Epoch  45/100] trn/posterior_energy  9.131e+04, trn/neg_log_likelihood  1.036e+04, trn/neg_log_prior  8.094e+04, trn/lr  5.860e-07, trn/temperature  0.000e+00, val/acc 7.919e-01, val/nll 6.696e-01
[2023-02-09 00:21:56] [Cycle   1/ 30][Epoch  46/100] trn/posterior_energy  9.037e+04, trn/neg_log_likelihood  9.541e+03, trn/neg_log_prior  8.083e+04, trn/lr  5.705e-07, trn/temperature  0.000e+00, val/acc 8.014e-01, val/nll 6.471e-01
[2023-02-09 00:22:00] [Cycle   1/ 30][Epoch  47/100] trn/posterior_energy  9.069e+04, trn/neg_log_likelihood  9.938e+03, trn/neg_log_prior  8.075e+04, trn/lr  5.549e-07, trn/temperature  0.000e+00, val/acc 8.059e-01, val/nll 6.356e-01
[2023-02-09 00:22:04] [Cycle   1/ 30][Epoch  48/100] trn/posterior_energy  9.030e+04, trn/neg_log_likelihood  9.564e+03, trn/neg_log_prior  8.074e+04, trn/lr  5.392e-07, trn/temperature  0.000e+00, val/acc 7.945e-01, val/nll 6.477e-01
[2023-02-09 00:22:08] [Cycle   1/ 30][Epoch  49/100] trn/posterior_energy  8.918e+04, trn/neg_log_likelihood  8.509e+03, trn/neg_log_prior  8.067e+04, trn/lr  5.236e-07, trn/temperature  0.000e+00, val/acc 7.673e-01, val/nll 7.525e-01
[2023-02-09 00:22:13] [Cycle   1/ 30][Epoch  50/100] trn/posterior_energy  8.893e+04, trn/neg_log_likelihood  8.423e+03, trn/neg_log_prior  8.050e+04, trn/lr  5.079e-07, trn/temperature  0.000e+00, val/acc 8.076e-01, val/nll 6.406e-01
[2023-02-09 00:22:17] [Cycle   1/ 30][Epoch  51/100] trn/posterior_energy  8.888e+04, trn/neg_log_likelihood  8.410e+03, trn/neg_log_prior  8.047e+04, trn/lr  4.922e-07, trn/temperature  0.000e+00, val/acc 8.038e-01, val/nll 6.450e-01
[2023-02-09 00:22:21] [Cycle   1/ 30][Epoch  52/100] trn/posterior_energy  8.745e+04, trn/neg_log_likelihood  7.249e+03, trn/neg_log_prior  8.020e+04, trn/lr  4.765e-07, trn/temperature  0.000e+00, val/acc 8.007e-01, val/nll 6.453e-01
[2023-02-09 00:22:25] [Cycle   1/ 30][Epoch  53/100] trn/posterior_energy  8.827e+04, trn/neg_log_likelihood  8.082e+03, trn/neg_log_prior  8.019e+04, trn/lr  4.608e-07, trn/temperature  0.000e+00, val/acc 7.892e-01, val/nll 7.139e-01
[2023-02-09 00:22:29] [Cycle   1/ 30][Epoch  54/100] trn/posterior_energy  8.760e+04, trn/neg_log_likelihood  7.498e+03, trn/neg_log_prior  8.010e+04, trn/lr  4.452e-07, trn/temperature  0.000e+00, val/acc 8.028e-01, val/nll 6.433e-01
[2023-02-09 00:22:33] [Cycle   1/ 30][Epoch  55/100] trn/posterior_energy  8.611e+04, trn/neg_log_likelihood  6.191e+03, trn/neg_log_prior  7.992e+04, trn/lr  4.296e-07, trn/temperature  0.000e+00, val/acc 7.991e-01, val/nll 6.775e-01
[2023-02-09 00:22:37] [Cycle   1/ 30][Epoch  56/100] trn/posterior_energy  8.559e+04, trn/neg_log_likelihood  5.994e+03, trn/neg_log_prior  7.960e+04, trn/lr  4.141e-07, trn/temperature  0.000e+00, val/acc 8.074e-01, val/nll 6.496e-01
[2023-02-09 00:22:42] [Cycle   1/ 30][Epoch  57/100] trn/posterior_energy  8.532e+04, trn/neg_log_likelihood  5.955e+03, trn/neg_log_prior  7.936e+04, trn/lr  3.986e-07, trn/temperature  0.000e+00, val/acc 7.918e-01, val/nll 7.252e-01
[2023-02-09 00:22:46] [Cycle   1/ 30][Epoch  58/100] trn/posterior_energy  8.458e+04, trn/neg_log_likelihood  5.392e+03, trn/neg_log_prior  7.919e+04, trn/lr  3.833e-07, trn/temperature  0.000e+00, val/acc 8.082e-01, val/nll 6.576e-01
[2023-02-09 00:22:50] [Cycle   1/ 30][Epoch  59/100] trn/posterior_energy  8.331e+04, trn/neg_log_likelihood  4.440e+03, trn/neg_log_prior  7.887e+04, trn/lr  3.681e-07, trn/temperature  0.000e+00, val/acc 8.067e-01, val/nll 6.792e-01
[2023-02-09 00:22:54] [Cycle   1/ 30][Epoch  60/100] trn/posterior_energy  8.325e+04, trn/neg_log_likelihood  4.720e+03, trn/neg_log_prior  7.853e+04, trn/lr  3.530e-07, trn/temperature  0.000e+00, val/acc 8.066e-01, val/nll 6.971e-01
[2023-02-09 00:22:58] [Cycle   1/ 30][Epoch  61/100] trn/posterior_energy  8.252e+04, trn/neg_log_likelihood  4.207e+03, trn/neg_log_prior  7.831e+04, trn/lr  3.381e-07, trn/temperature  0.000e+00, val/acc 8.013e-01, val/nll 7.332e-01
[2023-02-09 00:23:03] [Cycle   1/ 30][Epoch  62/100] trn/posterior_energy  8.137e+04, trn/neg_log_likelihood  3.435e+03, trn/neg_log_prior  7.793e+04, trn/lr  3.233e-07, trn/temperature  0.000e+00, val/acc 8.091e-01, val/nll 6.881e-01
[2023-02-09 00:23:07] [Cycle   1/ 30][Epoch  63/100] trn/posterior_energy  7.995e+04, trn/neg_log_likelihood  2.507e+03, trn/neg_log_prior  7.744e+04, trn/lr  3.087e-07, trn/temperature  0.000e+00, val/acc 8.064e-01, val/nll 7.193e-01
[2023-02-09 00:23:11] [Cycle   1/ 30][Epoch  64/100] trn/posterior_energy  8.010e+04, trn/neg_log_likelihood  3.094e+03, trn/neg_log_prior  7.700e+04, trn/lr  2.943e-07, trn/temperature  0.000e+00, val/acc 8.125e-01, val/nll 6.832e-01
[2023-02-09 00:23:15] [Cycle   1/ 30][Epoch  65/100] trn/posterior_energy  7.920e+04, trn/neg_log_likelihood  2.518e+03, trn/neg_log_prior  7.669e+04, trn/lr  2.801e-07, trn/temperature  0.000e+00, val/acc 8.204e-01, val/nll 6.613e-01
[2023-02-09 00:23:19] [Cycle   1/ 30][Epoch  66/100] trn/posterior_energy  7.929e+04, trn/neg_log_likelihood  2.974e+03, trn/neg_log_prior  7.632e+04, trn/lr  2.661e-07, trn/temperature  0.000e+00, val/acc 8.086e-01, val/nll 7.182e-01
