[2023-02-06 03:19:47] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 03:19:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 03:19:53] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 03:20:37] [Epoch     1/  500] trn/posterior_energy -3.843e+05, trn/neg_log_likelihood  8.407e+04, trn/neg_log_prior -4.684e+05, trn/lr  1.000e-07, val/acc 3.736e-01, val/nll 1.675e+00 (best_acc: 0.000e+00 -> 3.736e-01, test_acc: 3.744e-01, test_nll: 1.673e+00)
[2023-02-06 03:23:53] [Epoch    15/  500] trn/posterior_energy -4.633e+05, trn/neg_log_likelihood  1.097e+04, trn/neg_log_prior -4.743e+05, trn/lr  9.979e-08, val/acc 7.955e-01, val/nll 6.362e-01 (best_acc: 7.920e-01 -> 7.955e-01, test_acc: 7.927e-01, test_nll: 6.391e-01)
[2023-02-06 03:24:06] [Epoch    16/  500] trn/posterior_energy -4.649e+05, trn/neg_log_likelihood  9.467e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.976e-08, val/acc 7.897e-01, val/nll 6.761e-01
[2023-02-06 03:24:20] [Epoch    17/  500] trn/posterior_energy -4.674e+05, trn/neg_log_likelihood  7.044e+03, trn/neg_log_prior -4.744e+05, trn/lr  9.973e-08, val/acc 8.115e-01, val/nll 6.639e-01 (best_acc: 7.955e-01 -> 8.115e-01, test_acc: 8.081e-01, test_nll: 6.766e-01)
[2023-02-06 03:24:32] [Epoch    18/  500] trn/posterior_energy -4.680e+05, trn/neg_log_likelihood  6.530e+03, trn/neg_log_prior -4.745e+05, trn/lr  9.970e-08, val/acc 7.926e-01, val/nll 7.390e-01
[2023-02-06 03:24:45] [Epoch    19/  500] trn/posterior_energy -4.691e+05, trn/neg_log_likelihood  5.494e+03, trn/neg_log_prior -4.746e+05, trn/lr  9.966e-08, val/acc 7.968e-01, val/nll 7.644e-01
[2023-02-06 03:24:57] [Epoch    20/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  4.371e+03, trn/neg_log_prior -4.747e+05, trn/lr  9.963e-08, val/acc 8.098e-01, val/nll 7.050e-01
[2023-02-06 03:25:09] [Epoch    21/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  4.326e+03, trn/neg_log_prior -4.749e+05, trn/lr  9.959e-08, val/acc 7.975e-01, val/nll 7.364e-01
[2023-02-06 03:25:23] [Epoch    22/  500] trn/posterior_energy -4.713e+05, trn/neg_log_likelihood  3.732e+03, trn/neg_log_prior -4.750e+05, trn/lr  9.954e-08, val/acc 8.157e-01, val/nll 7.136e-01 (best_acc: 8.115e-01 -> 8.157e-01, test_acc: 8.033e-01, test_nll: 7.535e-01)
[2023-02-06 03:25:36] [Epoch    23/  500] trn/posterior_energy -4.724e+05, trn/neg_log_likelihood  2.854e+03, trn/neg_log_prior -4.752e+05, trn/lr  9.950e-08, val/acc 7.989e-01, val/nll 8.033e-01
[2023-02-06 03:25:48] [Epoch    24/  500] trn/posterior_energy -4.724e+05, trn/neg_log_likelihood  3.015e+03, trn/neg_log_prior -4.754e+05, trn/lr  9.946e-08, val/acc 8.081e-01, val/nll 7.760e-01
[2023-02-06 03:26:00] [Epoch    25/  500] trn/posterior_energy -4.721e+05, trn/neg_log_likelihood  3.524e+03, trn/neg_log_prior -4.756e+05, trn/lr  9.941e-08, val/acc 8.106e-01, val/nll 7.338e-01
[2023-02-06 03:26:13] [Epoch    26/  500] trn/posterior_energy -4.733e+05, trn/neg_log_likelihood  2.529e+03, trn/neg_log_prior -4.758e+05, trn/lr  9.936e-08, val/acc 8.012e-01, val/nll 8.049e-01
[2023-02-06 03:26:25] [Epoch    27/  500] trn/posterior_energy -4.740e+05, trn/neg_log_likelihood  2.030e+03, trn/neg_log_prior -4.761e+05, trn/lr  9.931e-08, val/acc 8.071e-01, val/nll 8.313e-01
[2023-02-06 03:26:38] [Epoch    28/  500] trn/posterior_energy -4.740e+05, trn/neg_log_likelihood  2.333e+03, trn/neg_log_prior -4.764e+05, trn/lr  9.926e-08, val/acc 7.996e-01, val/nll 7.739e-01
[2023-02-06 03:26:50] [Epoch    29/  500] trn/posterior_energy -4.746e+05, trn/neg_log_likelihood  2.047e+03, trn/neg_log_prior -4.766e+05, trn/lr  9.920e-08, val/acc 7.962e-01, val/nll 9.255e-01
[2023-02-06 03:27:02] [Epoch    30/  500] trn/posterior_energy -4.740e+05, trn/neg_log_likelihood  2.853e+03, trn/neg_log_prior -4.768e+05, trn/lr  9.914e-08, val/acc 8.079e-01, val/nll 8.035e-01
[2023-02-06 03:27:14] [Epoch    31/  500] trn/posterior_energy -4.750e+05, trn/neg_log_likelihood  1.971e+03, trn/neg_log_prior -4.770e+05, trn/lr  9.908e-08, val/acc 7.982e-01, val/nll 9.157e-01
[2023-02-06 03:27:26] [Epoch    32/  500] trn/posterior_energy -4.745e+05, trn/neg_log_likelihood  2.688e+03, trn/neg_log_prior -4.772e+05, trn/lr  9.902e-08, val/acc 8.093e-01, val/nll 7.614e-01
[2023-02-06 03:27:39] [Epoch    33/  500] trn/posterior_energy -4.746e+05, trn/neg_log_likelihood  2.636e+03, trn/neg_log_prior -4.773e+05, trn/lr  9.896e-08, val/acc 8.098e-01, val/nll 8.064e-01
[2023-02-06 03:27:51] [Epoch    34/  500] trn/posterior_energy -4.753e+05, trn/neg_log_likelihood  2.105e+03, trn/neg_log_prior -4.774e+05, trn/lr  9.890e-08, val/acc 8.080e-01, val/nll 8.237e-01
[2023-02-06 03:28:03] [Epoch    35/  500] trn/posterior_energy -4.752e+05, trn/neg_log_likelihood  2.397e+03, trn/neg_log_prior -4.776e+05, trn/lr  9.883e-08, val/acc 7.991e-01, val/nll 8.309e-01
[2023-02-06 03:28:16] [Epoch    36/  500] trn/posterior_energy -4.754e+05, trn/neg_log_likelihood  2.307e+03, trn/neg_log_prior -4.777e+05, trn/lr  9.876e-08, val/acc 8.001e-01, val/nll 8.484e-01
[2023-02-06 03:28:28] [Epoch    37/  500] trn/posterior_energy -4.761e+05, trn/neg_log_likelihood  1.824e+03, trn/neg_log_prior -4.779e+05, trn/lr  9.869e-08, val/acc 8.037e-01, val/nll 8.497e-01
[2023-02-06 03:28:42] [Epoch    38/  500] trn/posterior_energy -4.765e+05, trn/neg_log_likelihood  1.615e+03, trn/neg_log_prior -4.781e+05, trn/lr  9.862e-08, val/acc 8.241e-01, val/nll 7.728e-01 (best_acc: 8.157e-01 -> 8.241e-01, test_acc: 8.157e-01, test_nll: 8.027e-01)
[2023-02-06 03:28:55] [Epoch    39/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  1.225e+03, trn/neg_log_prior -4.784e+05, trn/lr  9.854e-08, val/acc 8.094e-01, val/nll 8.316e-01
[2023-02-06 03:29:07] [Epoch    40/  500] trn/posterior_energy -4.768e+05, trn/neg_log_likelihood  1.816e+03, trn/neg_log_prior -4.787e+05, trn/lr  9.847e-08, val/acc 7.936e-01, val/nll 8.414e-01
[2023-02-06 03:29:19] [Epoch    41/  500] trn/posterior_energy -4.766e+05, trn/neg_log_likelihood  2.127e+03, trn/neg_log_prior -4.788e+05, trn/lr  9.839e-08, val/acc 8.115e-01, val/nll 8.083e-01
[2023-02-06 03:29:32] [Epoch    42/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  1.692e+03, trn/neg_log_prior -4.789e+05, trn/lr  9.831e-08, val/acc 8.153e-01, val/nll 8.085e-01
[2023-02-06 03:29:44] [Epoch    43/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  1.698e+03, trn/neg_log_prior -4.791e+05, trn/lr  9.823e-08, val/acc 8.075e-01, val/nll 8.208e-01
[2023-02-06 03:29:56] [Epoch    44/  500] trn/posterior_energy -4.773e+05, trn/neg_log_likelihood  1.899e+03, trn/neg_log_prior -4.792e+05, trn/lr  9.814e-08, val/acc 8.095e-01, val/nll 8.217e-01
[2023-02-06 03:30:09] [Epoch    45/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  1.879e+03, trn/neg_log_prior -4.793e+05, trn/lr  9.806e-08, val/acc 8.085e-01, val/nll 8.060e-01
[2023-02-06 03:30:21] [Epoch    46/  500] trn/posterior_energy -4.769e+05, trn/neg_log_likelihood  2.524e+03, trn/neg_log_prior -4.794e+05, trn/lr  9.797e-08, val/acc 7.888e-01, val/nll 9.291e-01
[2023-02-06 03:30:33] [Epoch    47/  500] trn/posterior_energy -4.778e+05, trn/neg_log_likelihood  1.553e+03, trn/neg_log_prior -4.794e+05, trn/lr  9.788e-08, val/acc 8.083e-01, val/nll 8.529e-01
[2023-02-06 03:30:45] [Epoch    48/  500] trn/posterior_energy -4.778e+05, trn/neg_log_likelihood  1.780e+03, trn/neg_log_prior -4.796e+05, trn/lr  9.779e-08, val/acc 7.990e-01, val/nll 8.237e-01
[2023-02-06 03:30:58] [Epoch    49/  500] trn/posterior_energy -4.776e+05, trn/neg_log_likelihood  2.046e+03, trn/neg_log_prior -4.796e+05, trn/lr  9.770e-08, val/acc 8.081e-01, val/nll 8.218e-01
[2023-02-06 03:31:10] [Epoch    50/  500] trn/posterior_energy -4.779e+05, trn/neg_log_likelihood  1.753e+03, trn/neg_log_prior -4.797e+05, trn/lr  9.760e-08, val/acc 8.051e-01, val/nll 8.460e-01
[2023-02-06 03:31:22] [Epoch    51/  500] trn/posterior_energy -4.780e+05, trn/neg_log_likelihood  1.800e+03, trn/neg_log_prior -4.798e+05, trn/lr  9.750e-08, val/acc 7.857e-01, val/nll 8.961e-01
[2023-02-06 03:31:35] [Epoch    52/  500] trn/posterior_energy -4.776e+05, trn/neg_log_likelihood  2.251e+03, trn/neg_log_prior -4.798e+05, trn/lr  9.741e-08, val/acc 8.063e-01, val/nll 8.250e-01
[2023-02-06 03:31:47] [Epoch    53/  500] trn/posterior_energy -4.776e+05, trn/neg_log_likelihood  2.280e+03, trn/neg_log_prior -4.799e+05, trn/lr  9.730e-08, val/acc 7.992e-01, val/nll 8.000e-01
[2023-02-06 03:31:59] [Epoch    54/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.558e+03, trn/neg_log_prior -4.799e+05, trn/lr  9.720e-08, val/acc 8.167e-01, val/nll 7.687e-01
[2023-02-06 03:32:11] [Epoch    55/  500] trn/posterior_energy -4.782e+05, trn/neg_log_likelihood  1.806e+03, trn/neg_log_prior -4.800e+05, trn/lr  9.710e-08, val/acc 8.208e-01, val/nll 7.789e-01
[2023-02-06 03:32:23] [Epoch    56/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  1.086e+03, trn/neg_log_prior -4.801e+05, trn/lr  9.699e-08, val/acc 8.048e-01, val/nll 9.188e-01
[2023-02-06 03:32:36] [Epoch    57/  500] trn/posterior_energy -4.788e+05, trn/neg_log_likelihood  1.501e+03, trn/neg_log_prior -4.803e+05, trn/lr  9.688e-08, val/acc 7.897e-01, val/nll 8.939e-01
[2023-02-06 03:32:48] [Epoch    58/  500] trn/posterior_energy -4.786e+05, trn/neg_log_likelihood  1.781e+03, trn/neg_log_prior -4.804e+05, trn/lr  9.677e-08, val/acc 8.071e-01, val/nll 8.022e-01
[2023-02-06 03:33:00] [Epoch    59/  500] trn/posterior_energy -4.786e+05, trn/neg_log_likelihood  1.845e+03, trn/neg_log_prior -4.804e+05, trn/lr  9.666e-08, val/acc 8.065e-01, val/nll 8.429e-01
[2023-02-06 03:33:12] [Epoch    60/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  1.440e+03, trn/neg_log_prior -4.804e+05, trn/lr  9.655e-08, val/acc 8.164e-01, val/nll 8.140e-01
[2023-02-06 03:33:24] [Epoch    61/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.299e+03, trn/neg_log_prior -4.806e+05, trn/lr  9.643e-08, val/acc 8.210e-01, val/nll 7.483e-01
[2023-02-06 03:33:36] [Epoch    62/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.211e+03, trn/neg_log_prior -4.807e+05, trn/lr  9.631e-08, val/acc 8.104e-01, val/nll 8.512e-01
[2023-02-06 03:33:48] [Epoch    63/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.560e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.619e-08, val/acc 8.067e-01, val/nll 8.450e-01
[2023-02-06 03:34:00] [Epoch    64/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.619e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.607e-08, val/acc 8.175e-01, val/nll 7.956e-01
[2023-02-06 03:34:12] [Epoch    65/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  1.852e+03, trn/neg_log_prior -4.810e+05, trn/lr  9.595e-08, val/acc 7.951e-01, val/nll 8.871e-01
[2023-02-06 03:34:24] [Epoch    66/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  2.018e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.583e-08, val/acc 8.147e-01, val/nll 7.828e-01
[2023-02-06 03:34:36] [Epoch    67/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  1.978e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.570e-08, val/acc 8.107e-01, val/nll 7.926e-01
[2023-02-06 03:34:48] [Epoch    68/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.231e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.557e-08, val/acc 8.180e-01, val/nll 7.839e-01
[2023-02-06 03:35:00] [Epoch    69/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.273e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.544e-08, val/acc 8.159e-01, val/nll 8.286e-01
[2023-02-06 03:35:12] [Epoch    70/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.607e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.531e-08, val/acc 8.167e-01, val/nll 8.080e-01
[2023-02-06 03:35:24] [Epoch    71/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  2.011e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.517e-08, val/acc 8.028e-01, val/nll 8.349e-01
[2023-02-06 03:35:36] [Epoch    72/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  2.075e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.504e-08, val/acc 8.086e-01, val/nll 8.045e-01
[2023-02-06 03:35:48] [Epoch    73/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.596e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.490e-08, val/acc 8.022e-01, val/nll 8.400e-01
[2023-02-06 03:36:00] [Epoch    74/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.863e+03, trn/neg_log_prior -4.810e+05, trn/lr  9.476e-08, val/acc 8.135e-01, val/nll 8.094e-01
[2023-02-06 03:36:12] [Epoch    75/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.542e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.462e-08, val/acc 8.143e-01, val/nll 7.868e-01
[2023-02-06 03:36:24] [Epoch    76/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.390e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.448e-08, val/acc 8.189e-01, val/nll 7.663e-01
[2023-02-06 03:36:36] [Epoch    77/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.355e+03, trn/neg_log_prior -4.812e+05, trn/lr  9.433e-08, val/acc 8.220e-01, val/nll 7.552e-01
[2023-02-06 03:36:47] [Epoch    78/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.411e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.419e-08, val/acc 8.000e-01, val/nll 8.380e-01
[2023-02-06 03:36:59] [Epoch    79/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.343e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.404e-08, val/acc 8.239e-01, val/nll 8.011e-01
[2023-02-06 03:37:10] [Epoch    80/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.441e+03, trn/neg_log_prior -4.814e+05, trn/lr  9.389e-08, val/acc 8.166e-01, val/nll 7.934e-01
[2023-02-06 03:37:22] [Epoch    81/  500] trn/posterior_energy -4.785e+05, trn/neg_log_likelihood  2.854e+03, trn/neg_log_prior -4.814e+05, trn/lr  9.374e-08, val/acc 8.118e-01, val/nll 7.403e-01
[2023-02-06 03:37:34] [Epoch    82/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  1.580e+03, trn/neg_log_prior -4.812e+05, trn/lr  9.359e-08, val/acc 8.058e-01, val/nll 8.423e-01
[2023-02-06 03:37:45] [Epoch    83/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.442e+03, trn/neg_log_prior -4.812e+05, trn/lr  9.343e-08, val/acc 8.170e-01, val/nll 7.909e-01
[2023-02-06 03:37:57] [Epoch    84/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.324e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.328e-08, val/acc 8.136e-01, val/nll 7.866e-01
[2023-02-06 03:38:09] [Epoch    85/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  1.243e+03, trn/neg_log_prior -4.814e+05, trn/lr  9.312e-08, val/acc 8.211e-01, val/nll 7.595e-01
[2023-02-06 03:38:21] [Epoch    86/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.193e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.296e-08, val/acc 8.213e-01, val/nll 8.093e-01
[2023-02-06 03:38:32] [Epoch    87/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.238e+03, trn/neg_log_prior -4.816e+05, trn/lr  9.280e-08, val/acc 8.098e-01, val/nll 8.086e-01
[2023-02-06 03:38:44] [Epoch    88/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.595e+03, trn/neg_log_prior -4.816e+05, trn/lr  9.263e-08, val/acc 8.083e-01, val/nll 7.882e-01
[2023-02-06 03:38:56] [Epoch    89/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.854e+03, trn/neg_log_prior -4.816e+05, trn/lr  9.247e-08, val/acc 8.146e-01, val/nll 7.905e-01
[2023-02-06 03:39:08] [Epoch    90/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.690e+03, trn/neg_log_prior -4.816e+05, trn/lr  9.230e-08, val/acc 8.131e-01, val/nll 7.194e-01
[2023-02-06 03:39:21] [Epoch    91/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.988e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.213e-08, val/acc 8.146e-01, val/nll 7.997e-01
[2023-02-06 03:39:33] [Epoch    92/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.181e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.196e-08, val/acc 8.201e-01, val/nll 7.637e-01
[2023-02-06 03:39:46] [Epoch    93/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.004e+03, trn/neg_log_prior -4.816e+05, trn/lr  9.179e-08, val/acc 8.192e-01, val/nll 7.594e-01
[2023-02-06 03:40:00] [Epoch    94/  500] trn/posterior_energy -4.810e+05, trn/neg_log_likelihood  7.634e+02, trn/neg_log_prior -4.817e+05, trn/lr  9.162e-08, val/acc 8.263e-01, val/nll 7.699e-01 (best_acc: 8.241e-01 -> 8.263e-01, test_acc: 8.253e-01, test_nll: 7.736e-01)
[2023-02-06 03:40:12] [Epoch    95/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.292e+03, trn/neg_log_prior -4.819e+05, trn/lr  9.144e-08, val/acc 8.142e-01, val/nll 7.788e-01
