[2023-02-05 12:00:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 12:00:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:00:16] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 12:00:59] [Epoch     1/  500] trn/posterior_energy  4.253e+06, trn/neg_log_likelihood  8.102e+04, trn/neg_log_prior  4.172e+06, trn/lr  1.000e-07, val/acc 3.748e-01, val/nll 1.680e+00 (best_acc: 0.000e+00 -> 3.748e-01, test_acc: 3.744e-01, test_nll: 1.680e+00)
[2023-02-05 12:20:23] [Epoch    94/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.436e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.162e-08, val/acc 8.004e-01, val/nll 7.536e-01 (best_acc: 7.994e-01 -> 8.004e-01, test_acc: 8.036e-01, test_nll: 7.397e-01)
[2023-02-05 12:20:35] [Epoch    95/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.518e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.144e-08, val/acc 7.956e-01, val/nll 8.034e-01
[2023-02-05 12:20:47] [Epoch    96/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.491e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.127e-08, val/acc 7.890e-01, val/nll 8.735e-01
[2023-02-05 12:20:59] [Epoch    97/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.486e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.109e-08, val/acc 7.899e-01, val/nll 8.370e-01
[2023-02-05 12:21:13] [Epoch    98/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.614e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.091e-08, val/acc 8.015e-01, val/nll 8.014e-01 (best_acc: 8.004e-01 -> 8.015e-01, test_acc: 8.015e-01, test_nll: 7.896e-01)
[2023-02-05 12:21:26] [Epoch    99/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.264e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.073e-08, val/acc 7.862e-01, val/nll 8.873e-01
[2023-02-05 12:21:38] [Epoch   100/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.215e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.054e-08, val/acc 7.756e-01, val/nll 9.078e-01
[2023-02-05 12:21:50] [Epoch   101/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.520e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.036e-08, val/acc 7.950e-01, val/nll 8.099e-01
[2023-02-05 12:22:02] [Epoch   102/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.329e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.017e-08, val/acc 7.942e-01, val/nll 8.133e-01
[2023-02-05 12:22:14] [Epoch   103/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.319e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.998e-08, val/acc 7.979e-01, val/nll 8.472e-01
[2023-02-05 12:22:26] [Epoch   104/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.395e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.979e-08, val/acc 7.924e-01, val/nll 8.508e-01
[2023-02-05 12:22:38] [Epoch   105/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.524e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.960e-08, val/acc 7.930e-01, val/nll 8.070e-01
[2023-02-05 12:22:50] [Epoch   106/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.345e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.941e-08, val/acc 7.833e-01, val/nll 8.737e-01
[2023-02-05 12:23:02] [Epoch   107/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.305e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.922e-08, val/acc 7.921e-01, val/nll 8.173e-01
[2023-02-05 12:23:16] [Epoch   108/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.675e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.902e-08, val/acc 8.033e-01, val/nll 7.972e-01 (best_acc: 8.015e-01 -> 8.033e-01, test_acc: 8.015e-01, test_nll: 7.889e-01)
[2023-02-05 12:23:28] [Epoch   109/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.238e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.882e-08, val/acc 8.029e-01, val/nll 7.979e-01
[2023-02-05 12:23:40] [Epoch   110/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.114e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.863e-08, val/acc 7.956e-01, val/nll 7.884e-01
[2023-02-05 12:23:55] [Epoch   111/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.184e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.843e-08, val/acc 8.063e-01, val/nll 7.736e-01 (best_acc: 8.033e-01 -> 8.063e-01, test_acc: 8.034e-01, test_nll: 7.763e-01)
[2023-02-05 12:24:07] [Epoch   112/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.412e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.822e-08, val/acc 8.044e-01, val/nll 8.096e-01
[2023-02-05 12:24:19] [Epoch   113/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.165e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.802e-08, val/acc 8.012e-01, val/nll 8.065e-01
[2023-02-05 12:24:31] [Epoch   114/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.395e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.782e-08, val/acc 7.889e-01, val/nll 8.415e-01
[2023-02-05 12:24:44] [Epoch   115/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.215e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.761e-08, val/acc 7.926e-01, val/nll 8.532e-01
[2023-02-05 12:24:56] [Epoch   116/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.946e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.740e-08, val/acc 7.883e-01, val/nll 8.351e-01
[2023-02-05 12:25:08] [Epoch   117/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.269e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.719e-08, val/acc 7.777e-01, val/nll 9.150e-01
[2023-02-05 12:25:20] [Epoch   118/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.268e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.698e-08, val/acc 7.744e-01, val/nll 9.152e-01
[2023-02-05 12:25:32] [Epoch   119/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.129e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.677e-08, val/acc 7.949e-01, val/nll 8.213e-01
[2023-02-05 12:25:44] [Epoch   120/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.142e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.656e-08, val/acc 7.753e-01, val/nll 9.024e-01
[2023-02-05 12:25:56] [Epoch   121/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.887e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.634e-08, val/acc 7.967e-01, val/nll 8.306e-01
[2023-02-05 12:26:08] [Epoch   122/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.104e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.612e-08, val/acc 7.997e-01, val/nll 8.335e-01
[2023-02-05 12:26:20] [Epoch   123/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.207e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.591e-08, val/acc 7.996e-01, val/nll 7.907e-01
[2023-02-05 12:26:32] [Epoch   124/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.039e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.569e-08, val/acc 8.032e-01, val/nll 7.926e-01
[2023-02-05 12:26:45] [Epoch   125/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.065e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.547e-08, val/acc 7.885e-01, val/nll 8.748e-01
[2023-02-05 12:26:57] [Epoch   126/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.825e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.524e-08, val/acc 7.975e-01, val/nll 8.249e-01
[2023-02-05 12:27:11] [Epoch   127/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.965e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.502e-08, val/acc 8.094e-01, val/nll 7.604e-01 (best_acc: 8.063e-01 -> 8.094e-01, test_acc: 8.105e-01, test_nll: 7.510e-01)
[2023-02-05 12:27:23] [Epoch   128/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  2.017e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.480e-08, val/acc 7.904e-01, val/nll 8.368e-01
[2023-02-05 12:27:35] [Epoch   129/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.939e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.457e-08, val/acc 8.000e-01, val/nll 8.144e-01
[2023-02-05 12:27:47] [Epoch   130/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.699e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.434e-08, val/acc 8.015e-01, val/nll 8.278e-01
[2023-02-05 12:27:59] [Epoch   131/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.749e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.411e-08, val/acc 7.907e-01, val/nll 8.715e-01
[2023-02-05 12:28:12] [Epoch   132/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  2.171e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.388e-08, val/acc 7.941e-01, val/nll 8.231e-01
[2023-02-05 12:28:26] [Epoch   133/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.989e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.365e-08, val/acc 8.162e-01, val/nll 7.604e-01 (best_acc: 8.094e-01 -> 8.162e-01, test_acc: 8.097e-01, test_nll: 7.626e-01)
[2023-02-05 12:28:38] [Epoch   134/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  2.239e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.342e-08, val/acc 8.035e-01, val/nll 7.799e-01
[2023-02-05 12:28:50] [Epoch   135/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.813e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.318e-08, val/acc 8.030e-01, val/nll 7.899e-01
[2023-02-05 12:29:05] [Epoch   136/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.942e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.295e-08, val/acc 8.208e-01, val/nll 7.336e-01 (best_acc: 8.162e-01 -> 8.208e-01, test_acc: 8.205e-01, test_nll: 7.284e-01)
[2023-02-05 12:29:17] [Epoch   137/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.865e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.271e-08, val/acc 8.071e-01, val/nll 7.679e-01
[2023-02-05 12:29:29] [Epoch   138/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.691e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.247e-08, val/acc 8.066e-01, val/nll 7.947e-01
[2023-02-05 12:29:41] [Epoch   139/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.998e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.223e-08, val/acc 8.013e-01, val/nll 8.100e-01
[2023-02-05 12:29:54] [Epoch   140/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.859e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.199e-08, val/acc 8.123e-01, val/nll 7.939e-01
[2023-02-05 12:30:05] [Epoch   141/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.970e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.175e-08, val/acc 8.030e-01, val/nll 7.922e-01
[2023-02-05 12:30:17] [Epoch   142/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.921e+03, trn/neg_log_prior  4.000e+06, trn/lr  8.151e-08, val/acc 8.136e-01, val/nll 7.618e-01
[2023-02-05 12:30:29] [Epoch   143/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.880e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.126e-08, val/acc 7.913e-01, val/nll 8.479e-01
[2023-02-05 12:30:41] [Epoch   144/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.857e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.102e-08, val/acc 8.073e-01, val/nll 7.895e-01
[2023-02-05 12:30:53] [Epoch   145/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.630e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.077e-08, val/acc 8.027e-01, val/nll 8.182e-01
[2023-02-05 12:31:05] [Epoch   146/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.661e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.052e-08, val/acc 8.027e-01, val/nll 7.885e-01
[2023-02-05 12:31:17] [Epoch   147/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.790e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.027e-08, val/acc 8.111e-01, val/nll 7.773e-01
[2023-02-05 12:31:29] [Epoch   148/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.678e+03, trn/neg_log_prior  3.999e+06, trn/lr  8.002e-08, val/acc 8.075e-01, val/nll 7.932e-01
[2023-02-05 12:31:42] [Epoch   149/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.865e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.977e-08, val/acc 8.039e-01, val/nll 8.108e-01
[2023-02-05 12:31:54] [Epoch   150/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.875e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.952e-08, val/acc 8.021e-01, val/nll 7.841e-01
[2023-02-05 12:32:06] [Epoch   151/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.682e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.926e-08, val/acc 8.012e-01, val/nll 7.963e-01
[2023-02-05 12:32:18] [Epoch   152/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.844e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.901e-08, val/acc 8.148e-01, val/nll 7.396e-01
[2023-02-05 12:32:30] [Epoch   153/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.652e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.875e-08, val/acc 8.144e-01, val/nll 7.590e-01
[2023-02-05 12:32:43] [Epoch   154/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.865e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.849e-08, val/acc 8.114e-01, val/nll 7.488e-01
[2023-02-05 12:32:55] [Epoch   155/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.574e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.823e-08, val/acc 8.104e-01, val/nll 8.026e-01
[2023-02-05 12:33:07] [Epoch   156/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.822e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.797e-08, val/acc 8.101e-01, val/nll 7.634e-01
[2023-02-05 12:33:19] [Epoch   157/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.602e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.771e-08, val/acc 8.170e-01, val/nll 8.007e-01
[2023-02-05 12:33:31] [Epoch   158/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.655e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.745e-08, val/acc 8.156e-01, val/nll 7.643e-01
[2023-02-05 12:33:43] [Epoch   159/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.708e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.719e-08, val/acc 8.067e-01, val/nll 8.004e-01
[2023-02-05 12:33:55] [Epoch   160/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.611e+03, trn/neg_log_prior  3.999e+06, trn/lr  7.692e-08, val/acc 8.006e-01, val/nll 8.094e-01
[2023-02-05 12:34:07] [Epoch   161/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.681e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.666e-08, val/acc 8.028e-01, val/nll 8.044e-01
[2023-02-05 12:34:19] [Epoch   162/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.734e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.639e-08, val/acc 7.948e-01, val/nll 8.185e-01
[2023-02-05 12:34:32] [Epoch   163/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.660e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.613e-08, val/acc 8.190e-01, val/nll 7.435e-01
[2023-02-05 12:34:44] [Epoch   164/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.421e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.586e-08, val/acc 8.114e-01, val/nll 7.501e-01
[2023-02-05 12:34:56] [Epoch   165/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.457e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.559e-08, val/acc 8.049e-01, val/nll 7.910e-01
[2023-02-05 12:35:08] [Epoch   166/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.726e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.532e-08, val/acc 7.912e-01, val/nll 8.307e-01
[2023-02-05 12:35:20] [Epoch   167/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.556e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.505e-08, val/acc 8.115e-01, val/nll 7.687e-01
[2023-02-05 12:35:32] [Epoch   168/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.630e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.477e-08, val/acc 8.145e-01, val/nll 7.823e-01
[2023-02-05 12:35:44] [Epoch   169/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.624e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.450e-08, val/acc 8.028e-01, val/nll 8.184e-01
[2023-02-05 12:35:56] [Epoch   170/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.789e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.423e-08, val/acc 8.186e-01, val/nll 7.582e-01
[2023-02-05 12:36:08] [Epoch   171/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.724e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.395e-08, val/acc 8.188e-01, val/nll 7.660e-01
[2023-02-05 12:36:20] [Epoch   172/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.436e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.367e-08, val/acc 8.040e-01, val/nll 8.130e-01
[2023-02-05 12:36:33] [Epoch   173/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.516e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.340e-08, val/acc 7.963e-01, val/nll 8.443e-01
[2023-02-05 12:36:45] [Epoch   174/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.604e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.312e-08, val/acc 8.140e-01, val/nll 7.709e-01
[2023-02-05 12:36:57] [Epoch   175/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.359e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.284e-08, val/acc 8.195e-01, val/nll 7.827e-01
[2023-02-05 12:37:09] [Epoch   176/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.530e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.256e-08, val/acc 8.146e-01, val/nll 7.682e-01
[2023-02-05 12:37:23] [Epoch   177/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.484e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.228e-08, val/acc 8.258e-01, val/nll 7.289e-01 (best_acc: 8.208e-01 -> 8.258e-01, test_acc: 8.233e-01, test_nll: 7.270e-01)
[2023-02-05 12:37:35] [Epoch   178/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.344e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.200e-08, val/acc 8.131e-01, val/nll 7.557e-01
[2023-02-05 12:37:47] [Epoch   179/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.380e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.171e-08, val/acc 8.061e-01, val/nll 7.734e-01
[2023-02-05 12:37:59] [Epoch   180/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.472e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.143e-08, val/acc 8.011e-01, val/nll 8.479e-01
[2023-02-05 12:38:11] [Epoch   181/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.409e+03, trn/neg_log_prior  3.998e+06, trn/lr  7.115e-08, val/acc 8.254e-01, val/nll 7.400e-01
[2023-02-05 12:38:24] [Epoch   182/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.299e+03, trn/neg_log_prior  3.997e+06, trn/lr  7.086e-08, val/acc 8.202e-01, val/nll 7.150e-01
[2023-02-05 12:38:35] [Epoch   183/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.550e+03, trn/neg_log_prior  3.997e+06, trn/lr  7.058e-08, val/acc 8.029e-01, val/nll 8.193e-01
[2023-02-05 12:38:48] [Epoch   184/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.716e+03, trn/neg_log_prior  3.997e+06, trn/lr  7.029e-08, val/acc 8.095e-01, val/nll 7.898e-01
[2023-02-05 12:38:59] [Epoch   185/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.414e+03, trn/neg_log_prior  3.997e+06, trn/lr  7.000e-08, val/acc 8.168e-01, val/nll 7.761e-01
[2023-02-05 12:39:11] [Epoch   186/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.207e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.971e-08, val/acc 8.209e-01, val/nll 7.705e-01
[2023-02-05 12:39:23] [Epoch   187/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.509e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.942e-08, val/acc 8.032e-01, val/nll 8.203e-01
[2023-02-05 12:39:35] [Epoch   188/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.616e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.913e-08, val/acc 8.061e-01, val/nll 7.946e-01
[2023-02-05 12:39:48] [Epoch   189/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.410e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.884e-08, val/acc 8.139e-01, val/nll 7.853e-01
[2023-02-05 12:40:01] [Epoch   190/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.241e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.855e-08, val/acc 8.262e-01, val/nll 7.620e-01 (best_acc: 8.258e-01 -> 8.262e-01, test_acc: 8.210e-01, test_nll: 7.810e-01)
[2023-02-05 12:40:14] [Epoch   191/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.296e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.826e-08, val/acc 8.192e-01, val/nll 7.673e-01
[2023-02-05 12:40:26] [Epoch   192/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.224e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.797e-08, val/acc 8.086e-01, val/nll 8.222e-01
[2023-02-05 12:40:38] [Epoch   193/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.218e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.767e-08, val/acc 8.075e-01, val/nll 7.945e-01
[2023-02-05 12:40:52] [Epoch   194/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.329e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.738e-08, val/acc 8.298e-01, val/nll 7.296e-01 (best_acc: 8.262e-01 -> 8.298e-01, test_acc: 8.272e-01, test_nll: 7.424e-01)
[2023-02-05 12:41:04] [Epoch   195/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.197e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.708e-08, val/acc 8.163e-01, val/nll 7.692e-01
[2023-02-05 12:41:16] [Epoch   196/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.339e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.679e-08, val/acc 8.217e-01, val/nll 7.417e-01
[2023-02-05 12:41:28] [Epoch   197/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.213e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.649e-08, val/acc 8.268e-01, val/nll 7.604e-01
[2023-02-05 12:41:40] [Epoch   198/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.350e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.620e-08, val/acc 8.167e-01, val/nll 7.797e-01
[2023-02-05 12:41:52] [Epoch   199/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.342e+03, trn/neg_log_prior  3.997e+06, trn/lr  6.590e-08, val/acc 8.058e-01, val/nll 8.442e-01
