[2023-02-05 21:27:14] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 21:27:14] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000010_mo-0.70_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 21:27:48] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.627e+05, trn/neg_log_likelihood  8.105e+04, trn/neg_log_prior  1.817e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 3.835e-01, val/nll 1.652e+00
[2023-02-05 21:28:34] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  2.052e+05, trn/neg_log_likelihood  3.061e+04, trn/neg_log_prior  1.746e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 6.993e-01, val/nll 8.685e-01
[2023-02-05 21:28:39] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  2.027e+05, trn/neg_log_likelihood  2.844e+04, trn/neg_log_prior  1.743e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 7.379e-01, val/nll 7.642e-01
[2023-02-05 21:28:43] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  2.006e+05, trn/neg_log_likelihood  2.657e+04, trn/neg_log_prior  1.740e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 7.466e-01, val/nll 7.405e-01
[2023-02-05 21:28:47] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  1.986e+05, trn/neg_log_likelihood  2.478e+04, trn/neg_log_prior  1.738e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 7.522e-01, val/nll 7.147e-01
[2023-02-05 21:28:51] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  1.966e+05, trn/neg_log_likelihood  2.298e+04, trn/neg_log_prior  1.736e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 7.364e-01, val/nll 7.662e-01
[2023-02-05 21:28:56] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  1.948e+05, trn/neg_log_likelihood  2.144e+04, trn/neg_log_prior  1.734e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 7.417e-01, val/nll 7.671e-01
[2023-02-05 21:29:00] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  1.931e+05, trn/neg_log_likelihood  1.989e+04, trn/neg_log_prior  1.733e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 7.468e-01, val/nll 7.619e-01
[2023-02-05 21:29:04] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  1.918e+05, trn/neg_log_likelihood  1.866e+04, trn/neg_log_prior  1.731e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 7.665e-01, val/nll 7.040e-01
[2023-02-05 21:29:08] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  1.898e+05, trn/neg_log_likelihood  1.674e+04, trn/neg_log_prior  1.730e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 7.700e-01, val/nll 7.085e-01
[2023-02-05 21:29:12] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  1.884e+05, trn/neg_log_likelihood  1.547e+04, trn/neg_log_prior  1.729e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 7.678e-01, val/nll 7.088e-01
[2023-02-05 21:29:16] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  1.872e+05, trn/neg_log_likelihood  1.430e+04, trn/neg_log_prior  1.729e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 7.717e-01, val/nll 6.905e-01
[2023-02-05 21:29:20] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  1.853e+05, trn/neg_log_likelihood  1.255e+04, trn/neg_log_prior  1.728e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 7.763e-01, val/nll 7.025e-01
[2023-02-05 21:29:25] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  1.840e+05, trn/neg_log_likelihood  1.124e+04, trn/neg_log_prior  1.727e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 7.708e-01, val/nll 7.328e-01
[2023-02-05 21:29:29] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  1.824e+05, trn/neg_log_likelihood  9.731e+03, trn/neg_log_prior  1.727e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 7.833e-01, val/nll 7.046e-01
[2023-02-05 21:29:33] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.810e+05, trn/neg_log_likelihood  8.420e+03, trn/neg_log_prior  1.726e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 7.889e-01, val/nll 6.938e-01
[2023-02-05 21:29:37] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.795e+05, trn/neg_log_likelihood  7.012e+03, trn/neg_log_prior  1.725e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 7.873e-01, val/nll 7.235e-01
[2023-02-05 21:29:41] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.782e+05, trn/neg_log_likelihood  5.805e+03, trn/neg_log_prior  1.724e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 7.817e-01, val/nll 7.597e-01
[2023-02-05 21:29:46] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.765e+05, trn/neg_log_likelihood  4.186e+03, trn/neg_log_prior  1.723e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 7.965e-01, val/nll 7.269e-01
[2023-02-05 21:29:50] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.748e+05, trn/neg_log_likelihood  2.681e+03, trn/neg_log_prior  1.722e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 7.883e-01, val/nll 8.026e-01
[2023-02-05 21:29:54] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.733e+05, trn/neg_log_likelihood  1.368e+03, trn/neg_log_prior  1.720e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 8.010e-01, val/nll 7.629e-01
[2023-02-05 21:29:58] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.723e+05, trn/neg_log_likelihood  5.628e+02, trn/neg_log_prior  1.718e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 8.043e-01, val/nll 7.591e-01
[2023-02-05 21:30:02] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.719e+05, trn/neg_log_likelihood  3.060e+02, trn/neg_log_prior  1.716e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 8.044e-01, val/nll 7.836e-01
[2023-02-05 21:30:06] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.716e+05, trn/neg_log_likelihood  2.456e+02, trn/neg_log_prior  1.713e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 8.085e-01, val/nll 7.702e-01
[2023-02-05 21:30:10] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.714e+05, trn/neg_log_likelihood  2.110e+02, trn/neg_log_prior  1.712e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 8.085e-01, val/nll 7.734e-01
[2023-02-05 21:30:15] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.712e+05, trn/neg_log_likelihood  1.948e+02, trn/neg_log_prior  1.710e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 8.082e-01, val/nll 7.773e-01
[2023-02-05 21:30:19] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.711e+05, trn/neg_log_likelihood  1.813e+02, trn/neg_log_prior  1.709e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 8.083e-01, val/nll 7.812e-01
[2023-02-05 21:30:23] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.709e+05, trn/neg_log_likelihood  1.728e+02, trn/neg_log_prior  1.708e+05, trn/lr  1.465e-07, trn/temperature  0.000e+00, val/acc 8.094e-01, val/nll 7.832e-01
[2023-02-05 21:30:27] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.708e+05, trn/neg_log_likelihood  1.664e+02, trn/neg_log_prior  1.707e+05, trn/lr  1.250e-07, trn/temperature  0.000e+00, val/acc 8.087e-01, val/nll 7.852e-01
[2023-02-05 21:30:31] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.707e+05, trn/neg_log_likelihood  1.618e+02, trn/neg_log_prior  1.706e+05, trn/lr  1.050e-07, trn/temperature  0.000e+00, val/acc 8.082e-01, val/nll 7.867e-01
[2023-02-05 21:30:36] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.707e+05, trn/neg_log_likelihood  1.583e+02, trn/neg_log_prior  1.705e+05, trn/lr  8.654e-08, trn/temperature  0.000e+00, val/acc 8.086e-01, val/nll 7.865e-01
[2023-02-05 21:30:40] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.706e+05, trn/neg_log_likelihood  1.556e+02, trn/neg_log_prior  1.704e+05, trn/lr  6.972e-08, trn/temperature  0.000e+00, val/acc 8.094e-01, val/nll 7.863e-01
[2023-02-05 21:30:44] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.705e+05, trn/neg_log_likelihood  1.532e+02, trn/neg_log_prior  1.704e+05, trn/lr  5.458e-08, trn/temperature  0.000e+00, val/acc 8.087e-01, val/nll 7.886e-01
[2023-02-05 21:30:48] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.705e+05, trn/neg_log_likelihood  1.516e+02, trn/neg_log_prior  1.704e+05, trn/lr  4.121e-08, trn/temperature  0.000e+00, val/acc 8.094e-01, val/nll 7.874e-01
[2023-02-05 21:30:52] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.705e+05, trn/neg_log_likelihood  1.503e+02, trn/neg_log_prior  1.703e+05, trn/lr  2.965e-08, trn/temperature  0.000e+00, val/acc 8.091e-01, val/nll 7.877e-01
[2023-02-05 21:30:56] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.705e+05, trn/neg_log_likelihood  1.493e+02, trn/neg_log_prior  1.703e+05, trn/lr  1.994e-08, trn/temperature  0.000e+00, val/acc 8.091e-01, val/nll 7.882e-01
[2023-02-05 21:31:01] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  1.486e+02, trn/neg_log_prior  1.703e+05, trn/lr  1.213e-08, trn/temperature  0.000e+00, val/acc 8.095e-01, val/nll 7.878e-01
[2023-02-05 21:31:05] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  1.481e+02, trn/neg_log_prior  1.703e+05, trn/lr  6.242e-09, trn/temperature  0.000e+00, val/acc 8.096e-01, val/nll 7.881e-01
[2023-02-05 21:31:09] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  1.478e+02, trn/neg_log_prior  1.703e+05, trn/lr  2.304e-09, trn/temperature  0.000e+00, val/acc 8.095e-01, val/nll 7.881e-01
[2023-02-05 21:31:18] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  1.477e+02, trn/neg_log_prior  1.703e+05, trn/lr  3.299e-10, trn/temperature  0.000e+00, val/acc 8.096e-01, val/nll 7.882e-01, val/ens_acc 8.096e-01, val/ens_nll 7.882e-01 (test_acc: 8.004e-01, test_nll: 8.289e-01, test_ens_acc: 8.004e-01, test_ens_nll: 8.289e-01)
[2023-02-05 21:31:22] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.108e+05, trn/neg_log_likelihood  4.018e+04, trn/neg_log_prior  1.707e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 7.336e-01, val/nll 7.794e-01
[2023-02-05 21:31:26] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  1.929e+05, trn/neg_log_likelihood  2.171e+04, trn/neg_log_prior  1.712e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 7.590e-01, val/nll 7.119e-01
[2023-02-05 21:31:30] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  1.900e+05, trn/neg_log_likelihood  1.844e+04, trn/neg_log_prior  1.716e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 7.794e-01, val/nll 6.700e-01
[2023-02-05 21:31:34] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  1.882e+05, trn/neg_log_likelihood  1.629e+04, trn/neg_log_prior  1.719e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 7.715e-01, val/nll 7.028e-01
[2023-02-05 21:31:39] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  1.870e+05, trn/neg_log_likelihood  1.482e+04, trn/neg_log_prior  1.722e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 7.867e-01, val/nll 6.594e-01
[2023-02-05 21:31:43] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  1.861e+05, trn/neg_log_likelihood  1.376e+04, trn/neg_log_prior  1.724e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 7.665e-01, val/nll 7.397e-01
[2023-02-05 21:31:47] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  1.849e+05, trn/neg_log_likelihood  1.230e+04, trn/neg_log_prior  1.726e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 7.747e-01, val/nll 7.030e-01
[2023-02-05 21:31:51] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.840e+05, trn/neg_log_likelihood  1.129e+04, trn/neg_log_prior  1.727e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 7.781e-01, val/nll 7.163e-01
[2023-02-05 21:31:55] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.835e+05, trn/neg_log_likelihood  1.065e+04, trn/neg_log_prior  1.729e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 7.817e-01, val/nll 7.010e-01
[2023-02-05 21:31:59] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.829e+05, trn/neg_log_likelihood  9.908e+03, trn/neg_log_prior  1.730e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 7.902e-01, val/nll 6.742e-01
[2023-02-05 21:32:04] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.818e+05, trn/neg_log_likelihood  8.760e+03, trn/neg_log_prior  1.730e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 7.942e-01, val/nll 6.801e-01
[2023-02-05 21:32:08] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.814e+05, trn/neg_log_likelihood  8.239e+03, trn/neg_log_prior  1.731e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 7.746e-01, val/nll 8.016e-01
[2023-02-05 21:32:12] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.805e+05, trn/neg_log_likelihood  7.366e+03, trn/neg_log_prior  1.731e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 7.934e-01, val/nll 7.238e-01
[2023-02-05 21:32:16] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  1.795e+05, trn/neg_log_likelihood  6.364e+03, trn/neg_log_prior  1.731e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 7.918e-01, val/nll 7.266e-01
[2023-02-05 21:32:20] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  1.791e+05, trn/neg_log_likelihood  6.071e+03, trn/neg_log_prior  1.731e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 7.605e-01, val/nll 8.754e-01
[2023-02-05 21:32:24] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  1.781e+05, trn/neg_log_likelihood  5.133e+03, trn/neg_log_prior  1.730e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 7.868e-01, val/nll 7.658e-01
[2023-02-05 21:32:29] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  1.783e+05, trn/neg_log_likelihood  5.405e+03, trn/neg_log_prior  1.729e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 7.926e-01, val/nll 7.493e-01
[2023-02-05 21:32:33] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  1.767e+05, trn/neg_log_likelihood  3.852e+03, trn/neg_log_prior  1.728e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 7.790e-01, val/nll 8.731e-01
[2023-02-05 21:32:37] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  1.754e+05, trn/neg_log_likelihood  2.765e+03, trn/neg_log_prior  1.726e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 8.102e-01, val/nll 7.169e-01
[2023-02-05 21:32:41] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  1.750e+05, trn/neg_log_likelihood  2.654e+03, trn/neg_log_prior  1.724e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 7.928e-01, val/nll 7.775e-01
[2023-02-05 21:32:45] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.746e+05, trn/neg_log_likelihood  2.481e+03, trn/neg_log_prior  1.722e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 7.918e-01, val/nll 8.105e-01
[2023-02-05 21:32:50] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.732e+05, trn/neg_log_likelihood  1.321e+03, trn/neg_log_prior  1.719e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 8.058e-01
[2023-02-05 21:32:54] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.721e+05, trn/neg_log_likelihood  5.489e+02, trn/neg_log_prior  1.715e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 8.226e-01, val/nll 7.071e-01
[2023-02-05 21:32:58] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.712e+05, trn/neg_log_likelihood  1.183e+02, trn/neg_log_prior  1.711e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 8.225e-01, val/nll 7.027e-01
[2023-02-05 21:33:02] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.708e+05, trn/neg_log_likelihood  9.391e+01, trn/neg_log_prior  1.707e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 8.230e-01, val/nll 6.990e-01
[2023-02-05 21:33:06] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.704e+05, trn/neg_log_likelihood  9.075e+01, trn/neg_log_prior  1.703e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 8.251e-01, val/nll 6.902e-01
[2023-02-05 21:33:10] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.700e+05, trn/neg_log_likelihood  9.149e+01, trn/neg_log_prior  1.700e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 8.260e-01, val/nll 6.868e-01
[2023-02-05 21:33:15] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.697e+05, trn/neg_log_likelihood  9.331e+01, trn/neg_log_prior  1.696e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 8.251e-01, val/nll 6.856e-01
[2023-02-05 21:33:19] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.695e+05, trn/neg_log_likelihood  9.546e+01, trn/neg_log_prior  1.694e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 8.271e-01, val/nll 6.808e-01
[2023-02-05 21:33:23] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.692e+05, trn/neg_log_likelihood  9.733e+01, trn/neg_log_prior  1.691e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 8.268e-01, val/nll 6.779e-01
[2023-02-05 21:33:27] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.690e+05, trn/neg_log_likelihood  9.918e+01, trn/neg_log_prior  1.689e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 8.275e-01, val/nll 6.777e-01
[2023-02-05 21:33:31] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.688e+05, trn/neg_log_likelihood  1.008e+02, trn/neg_log_prior  1.687e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 8.278e-01, val/nll 6.747e-01
[2023-02-05 21:33:36] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.686e+05, trn/neg_log_likelihood  1.022e+02, trn/neg_log_prior  1.685e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 8.281e-01, val/nll 6.745e-01
[2023-02-05 21:33:40] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.034e+02, trn/neg_log_prior  1.683e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 8.281e-01, val/nll 6.737e-01
[2023-02-05 21:33:44] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.683e+05, trn/neg_log_likelihood  1.043e+02, trn/neg_log_prior  1.682e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 8.273e-01, val/nll 6.733e-01
[2023-02-05 21:33:48] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.682e+05, trn/neg_log_likelihood  1.052e+02, trn/neg_log_prior  1.681e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 8.287e-01, val/nll 6.723e-01
[2023-02-05 21:33:52] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  1.681e+05, trn/neg_log_likelihood  1.057e+02, trn/neg_log_prior  1.680e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 8.279e-01, val/nll 6.733e-01
