[2023-02-07 18:53:12] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-07 18:53:12] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 100
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0100-0000_lr-0.0000003_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-07 18:53:45] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.867e+05, trn/neg_log_likelihood  8.665e+04, trn/neg_log_prior  3.001e+05, trn/lr  3.000e-07, trn/temperature  0.000e+00, val/acc 3.212e-01, val/nll 1.850e+00
[2023-02-07 18:53:49] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.706e+05, trn/neg_log_likelihood  7.215e+04, trn/neg_log_prior  2.985e+05, trn/lr  2.998e-07, trn/temperature  0.000e+00, val/acc 3.980e-01, val/nll 1.646e+00
[2023-02-07 18:53:54] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.622e+05, trn/neg_log_likelihood  6.517e+04, trn/neg_log_prior  2.970e+05, trn/lr  2.995e-07, trn/temperature  0.000e+00, val/acc 4.358e-01, val/nll 1.543e+00
[2023-02-07 18:53:58] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.567e+05, trn/neg_log_likelihood  6.117e+04, trn/neg_log_prior  2.956e+05, trn/lr  2.991e-07, trn/temperature  0.000e+00, val/acc 4.636e-01, val/nll 1.450e+00
[2023-02-07 18:54:02] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.523e+05, trn/neg_log_likelihood  5.811e+04, trn/neg_log_prior  2.942e+05, trn/lr  2.985e-07, trn/temperature  0.000e+00, val/acc 4.811e-01, val/nll 1.390e+00
[2023-02-07 18:54:06] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.486e+05, trn/neg_log_likelihood  5.576e+04, trn/neg_log_prior  2.928e+05, trn/lr  2.978e-07, trn/temperature  0.000e+00, val/acc 5.064e-01, val/nll 1.344e+00
[2023-02-07 18:54:10] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.446e+05, trn/neg_log_likelihood  5.305e+04, trn/neg_log_prior  2.915e+05, trn/lr  2.969e-07, trn/temperature  0.000e+00, val/acc 5.283e-01, val/nll 1.279e+00
[2023-02-07 18:54:14] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.415e+05, trn/neg_log_likelihood  5.113e+04, trn/neg_log_prior  2.904e+05, trn/lr  2.959e-07, trn/temperature  0.000e+00, val/acc 5.477e-01, val/nll 1.235e+00
[2023-02-07 18:54:18] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.377e+05, trn/neg_log_likelihood  4.847e+04, trn/neg_log_prior  2.892e+05, trn/lr  2.947e-07, trn/temperature  0.000e+00, val/acc 5.627e-01, val/nll 1.204e+00
[2023-02-07 18:54:22] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.346e+05, trn/neg_log_likelihood  4.640e+04, trn/neg_log_prior  2.881e+05, trn/lr  2.934e-07, trn/temperature  0.000e+00, val/acc 5.836e-01, val/nll 1.165e+00
[2023-02-07 18:54:26] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.317e+05, trn/neg_log_likelihood  4.461e+04, trn/neg_log_prior  2.871e+05, trn/lr  2.919e-07, trn/temperature  0.000e+00, val/acc 6.257e-01, val/nll 1.037e+00
[2023-02-07 18:54:30] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  3.288e+05, trn/neg_log_likelihood  4.267e+04, trn/neg_log_prior  2.862e+05, trn/lr  2.903e-07, trn/temperature  0.000e+00, val/acc 6.144e-01, val/nll 1.056e+00
[2023-02-07 18:54:34] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  3.261e+05, trn/neg_log_likelihood  4.087e+04, trn/neg_log_prior  2.853e+05, trn/lr  2.886e-07, trn/temperature  0.000e+00, val/acc 6.369e-01, val/nll 1.015e+00
[2023-02-07 18:54:38] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  3.235e+05, trn/neg_log_likelihood  3.913e+04, trn/neg_log_prior  2.844e+05, trn/lr  2.867e-07, trn/temperature  0.000e+00, val/acc 6.563e-01, val/nll 9.646e-01
[2023-02-07 18:54:42] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  3.210e+05, trn/neg_log_likelihood  3.745e+04, trn/neg_log_prior  2.836e+05, trn/lr  2.847e-07, trn/temperature  0.000e+00, val/acc 6.713e-01, val/nll 9.220e-01
[2023-02-07 18:54:46] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  3.186e+05, trn/neg_log_likelihood  3.579e+04, trn/neg_log_prior  2.828e+05, trn/lr  2.826e-07, trn/temperature  0.000e+00, val/acc 6.584e-01, val/nll 9.342e-01
[2023-02-07 18:54:51] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  3.161e+05, trn/neg_log_likelihood  3.406e+04, trn/neg_log_prior  2.821e+05, trn/lr  2.803e-07, trn/temperature  0.000e+00, val/acc 6.819e-01, val/nll 8.979e-01
[2023-02-07 18:54:55] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  3.142e+05, trn/neg_log_likelihood  3.289e+04, trn/neg_log_prior  2.814e+05, trn/lr  2.779e-07, trn/temperature  0.000e+00, val/acc 6.499e-01, val/nll 9.755e-01
[2023-02-07 18:54:59] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  3.120e+05, trn/neg_log_likelihood  3.134e+04, trn/neg_log_prior  2.807e+05, trn/lr  2.754e-07, trn/temperature  0.000e+00, val/acc 7.017e-01, val/nll 8.436e-01
[2023-02-07 18:55:03] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  3.101e+05, trn/neg_log_likelihood  3.001e+04, trn/neg_log_prior  2.801e+05, trn/lr  2.727e-07, trn/temperature  0.000e+00, val/acc 7.208e-01, val/nll 7.921e-01
[2023-02-07 18:55:07] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  3.083e+05, trn/neg_log_likelihood  2.878e+04, trn/neg_log_prior  2.795e+05, trn/lr  2.700e-07, trn/temperature  0.000e+00, val/acc 7.017e-01, val/nll 8.802e-01
[2023-02-07 18:55:11] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  3.066e+05, trn/neg_log_likelihood  2.770e+04, trn/neg_log_prior  2.789e+05, trn/lr  2.671e-07, trn/temperature  0.000e+00, val/acc 7.137e-01, val/nll 8.260e-01
[2023-02-07 18:55:15] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  3.045e+05, trn/neg_log_likelihood  2.604e+04, trn/neg_log_prior  2.784e+05, trn/lr  2.641e-07, trn/temperature  0.000e+00, val/acc 7.289e-01, val/nll 7.797e-01
[2023-02-07 18:55:19] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  3.033e+05, trn/neg_log_likelihood  2.536e+04, trn/neg_log_prior  2.779e+05, trn/lr  2.609e-07, trn/temperature  0.000e+00, val/acc 7.238e-01, val/nll 8.129e-01
[2023-02-07 18:55:23] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  3.015e+05, trn/neg_log_likelihood  2.406e+04, trn/neg_log_prior  2.774e+05, trn/lr  2.577e-07, trn/temperature  0.000e+00, val/acc 7.488e-01, val/nll 7.433e-01
[2023-02-07 18:55:28] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  3.003e+05, trn/neg_log_likelihood  2.328e+04, trn/neg_log_prior  2.770e+05, trn/lr  2.544e-07, trn/temperature  0.000e+00, val/acc 7.387e-01, val/nll 7.752e-01
[2023-02-07 18:55:32] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  2.989e+05, trn/neg_log_likelihood  2.234e+04, trn/neg_log_prior  2.766e+05, trn/lr  2.510e-07, trn/temperature  0.000e+00, val/acc 7.480e-01, val/nll 7.513e-01
[2023-02-07 18:55:36] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  2.979e+05, trn/neg_log_likelihood  2.163e+04, trn/neg_log_prior  2.762e+05, trn/lr  2.474e-07, trn/temperature  0.000e+00, val/acc 7.447e-01, val/nll 7.689e-01
[2023-02-07 18:55:40] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  2.964e+05, trn/neg_log_likelihood  2.050e+04, trn/neg_log_prior  2.759e+05, trn/lr  2.438e-07, trn/temperature  0.000e+00, val/acc 7.529e-01, val/nll 7.415e-01
[2023-02-07 18:55:44] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  2.950e+05, trn/neg_log_likelihood  1.950e+04, trn/neg_log_prior  2.755e+05, trn/lr  2.401e-07, trn/temperature  0.000e+00, val/acc 7.285e-01, val/nll 8.209e-01
[2023-02-07 18:55:48] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  2.937e+05, trn/neg_log_likelihood  1.847e+04, trn/neg_log_prior  2.752e+05, trn/lr  2.363e-07, trn/temperature  0.000e+00, val/acc 7.617e-01, val/nll 7.062e-01
[2023-02-07 18:55:53] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  2.925e+05, trn/neg_log_likelihood  1.756e+04, trn/neg_log_prior  2.749e+05, trn/lr  2.324e-07, trn/temperature  0.000e+00, val/acc 7.717e-01, val/nll 6.870e-01
[2023-02-07 18:55:57] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  2.914e+05, trn/neg_log_likelihood  1.676e+04, trn/neg_log_prior  2.747e+05, trn/lr  2.284e-07, trn/temperature  0.000e+00, val/acc 7.497e-01, val/nll 7.551e-01
[2023-02-07 18:56:01] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  2.904e+05, trn/neg_log_likelihood  1.597e+04, trn/neg_log_prior  2.744e+05, trn/lr  2.243e-07, trn/temperature  0.000e+00, val/acc 7.676e-01, val/nll 6.866e-01
[2023-02-07 18:56:05] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  2.893e+05, trn/neg_log_likelihood  1.507e+04, trn/neg_log_prior  2.742e+05, trn/lr  2.202e-07, trn/temperature  0.000e+00, val/acc 7.652e-01, val/nll 7.218e-01
[2023-02-07 18:56:09] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  2.886e+05, trn/neg_log_likelihood  1.460e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.160e-07, trn/temperature  0.000e+00, val/acc 7.512e-01, val/nll 7.632e-01
[2023-02-07 18:56:13] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  2.877e+05, trn/neg_log_likelihood  1.390e+04, trn/neg_log_prior  2.738e+05, trn/lr  2.117e-07, trn/temperature  0.000e+00, val/acc 7.708e-01, val/nll 7.091e-01
[2023-02-07 18:56:17] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  2.863e+05, trn/neg_log_likelihood  1.275e+04, trn/neg_log_prior  2.736e+05, trn/lr  2.074e-07, trn/temperature  0.000e+00, val/acc 7.600e-01, val/nll 7.398e-01
