[2023-02-15 14:23:53] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 14:23:53] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.99
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.3
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.990_b2-0.999_wd-0.0010_eps-1e-1_rho-0.3000_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 14:23:59] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 14:25:09] [Epoch     1/  200] trn/loss 5.005e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 2.699e-02, val/nll 4.529e+00 (best_acc: 0.000e+00 -> 2.699e-02, test_acc: 2.710e-02, test_nll: 4.531e+00)
[2023-02-15 14:25:19] [Epoch     2/  200] trn/loss 4.330e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 5.166e-02, val/nll 4.129e+00 (best_acc: 2.699e-02 -> 5.166e-02, test_acc: 5.390e-02, test_nll: 4.116e+00)
[2023-02-15 14:25:28] [Epoch     3/  200] trn/loss 4.033e+00, trn/lr 2.999e+00, trn/scale 7.045e-01, val/acc 8.440e-02, val/nll 3.951e+00 (best_acc: 5.166e-02 -> 8.440e-02, test_acc: 8.710e-02, test_nll: 3.944e+00)
[2023-02-15 14:25:37] [Epoch     4/  200] trn/loss 3.892e+00, trn/lr 2.998e+00, trn/scale 6.153e-01, val/acc 8.562e-02, val/nll 3.900e+00 (best_acc: 8.440e-02 -> 8.562e-02, test_acc: 9.620e-02, test_nll: 3.879e+00)
[2023-02-15 14:25:46] [Epoch     5/  200] trn/loss 3.799e+00, trn/lr 2.996e+00, trn/scale 5.392e-01, val/acc 1.028e-01, val/nll 3.808e+00 (best_acc: 8.562e-02 -> 1.028e-01, test_acc: 1.090e-01, test_nll: 3.797e+00)
[2023-02-15 14:25:56] [Epoch     6/  200] trn/loss 3.716e+00, trn/lr 2.994e+00, trn/scale 4.744e-01, val/acc 1.139e-01, val/nll 3.705e+00 (best_acc: 1.028e-01 -> 1.139e-01, test_acc: 1.176e-01, test_nll: 3.698e+00)
[2023-02-15 14:26:05] [Epoch     7/  200] trn/loss 3.637e+00, trn/lr 2.992e+00, trn/scale 4.192e-01, val/acc 1.345e-01, val/nll 3.643e+00 (best_acc: 1.139e-01 -> 1.345e-01, test_acc: 1.366e-01, test_nll: 3.621e+00)
[2023-02-15 14:26:14] [Epoch     8/  200] trn/loss 3.505e+00, trn/lr 2.990e+00, trn/scale 3.721e-01, val/acc 1.465e-01, val/nll 3.583e+00 (best_acc: 1.345e-01 -> 1.465e-01, test_acc: 1.492e-01, test_nll: 3.575e+00)
[2023-02-15 14:26:22] [Epoch     9/  200] trn/loss 3.381e+00, trn/lr 2.987e+00, trn/scale 3.321e-01, val/acc 1.434e-01, val/nll 3.651e+00
[2023-02-15 14:26:31] [Epoch    10/  200] trn/loss 3.266e+00, trn/lr 2.983e+00, trn/scale 2.979e-01, val/acc 1.433e-01, val/nll 3.762e+00
[2023-02-15 14:26:40] [Epoch    11/  200] trn/loss 3.156e+00, trn/lr 2.980e+00, trn/scale 2.688e-01, val/acc 2.165e-01, val/nll 3.152e+00 (best_acc: 1.465e-01 -> 2.165e-01, test_acc: 2.219e-01, test_nll: 3.124e+00)
[2023-02-15 14:26:48] [Epoch    12/  200] trn/loss 3.104e+00, trn/lr 2.976e+00, trn/scale 2.440e-01, val/acc 1.992e-01, val/nll 3.288e+00
[2023-02-15 14:26:57] [Epoch    13/  200] trn/loss 3.069e+00, trn/lr 2.971e+00, trn/scale 2.229e-01, val/acc 2.091e-01, val/nll 3.243e+00
[2023-02-15 14:27:05] [Epoch    14/  200] trn/loss 3.083e+00, trn/lr 2.966e+00, trn/scale 2.049e-01, val/acc 4.834e-02, val/nll 5.701e+00
[2023-02-15 14:27:13] [Epoch    15/  200] trn/loss 3.124e+00, trn/lr 2.961e+00, trn/scale 1.895e-01, val/acc 1.293e-01, val/nll 4.027e+00
[2023-02-15 14:27:21] [Epoch    16/  200] trn/loss 3.195e+00, trn/lr 2.956e+00, trn/scale 1.764e-01, val/acc 9.624e-02, val/nll 4.542e+00
[2023-02-15 14:27:30] [Epoch    17/  200] trn/loss 3.234e+00, trn/lr 2.950e+00, trn/scale 1.653e-01, val/acc 1.439e-01, val/nll 3.835e+00
[2023-02-15 14:27:38] [Epoch    18/  200] trn/loss 3.279e+00, trn/lr 2.944e+00, trn/scale 1.558e-01, val/acc 1.566e-01, val/nll 3.507e+00
[2023-02-15 14:27:46] [Epoch    19/  200] trn/loss 3.330e+00, trn/lr 2.937e+00, trn/scale 1.477e-01, val/acc 9.004e-02, val/nll 4.263e+00
[2023-02-15 14:27:54] [Epoch    20/  200] trn/loss 3.440e+00, trn/lr 2.930e+00, trn/scale 1.408e-01, val/acc 1.029e-01, val/nll 3.972e+00
[2023-02-15 14:28:03] [Epoch    21/  200] trn/loss 3.520e+00, trn/lr 2.923e+00, trn/scale 1.349e-01, val/acc 1.337e-01, val/nll 3.678e+00
[2023-02-15 14:28:11] [Epoch    22/  200] trn/loss 3.531e+00, trn/lr 2.915e+00, trn/scale 1.299e-01, val/acc 4.613e-02, val/nll 5.263e+00
[2023-02-15 14:28:19] [Epoch    23/  200] trn/loss 3.623e+00, trn/lr 2.907e+00, trn/scale 1.257e-01, val/acc 9.812e-02, val/nll 3.986e+00
[2023-02-15 14:28:27] [Epoch    24/  200] trn/loss 3.667e+00, trn/lr 2.899e+00, trn/scale 1.220e-01, val/acc 4.757e-02, val/nll 5.576e+00
[2023-02-15 14:28:36] [Epoch    25/  200] trn/loss 3.694e+00, trn/lr 2.890e+00, trn/scale 1.189e-01, val/acc 6.073e-02, val/nll 4.160e+00
[2023-02-15 14:28:44] [Epoch    26/  200] trn/loss 3.710e+00, trn/lr 2.881e+00, trn/scale 1.163e-01, val/acc 2.478e-02, val/nll 7.608e+00
[2023-02-15 14:28:52] [Epoch    27/  200] trn/loss 3.769e+00, trn/lr 2.872e+00, trn/scale 1.140e-01, val/acc 7.931e-02, val/nll 4.115e+00
[2023-02-15 14:29:00] [Epoch    28/  200] trn/loss 3.823e+00, trn/lr 2.862e+00, trn/scale 1.121e-01, val/acc 4.358e-02, val/nll 4.767e+00
[2023-02-15 14:29:09] [Epoch    29/  200] trn/loss 3.873e+00, trn/lr 2.852e+00, trn/scale 1.105e-01, val/acc 5.498e-02, val/nll 4.220e+00
[2023-02-15 14:29:17] [Epoch    30/  200] trn/loss 3.891e+00, trn/lr 2.842e+00, trn/scale 1.091e-01, val/acc 2.555e-02, val/nll 6.317e+00
[2023-02-15 14:29:25] [Epoch    31/  200] trn/loss 3.887e+00, trn/lr 2.831e+00, trn/scale 1.079e-01, val/acc 3.728e-02, val/nll 4.956e+00
[2023-02-15 14:29:33] [Epoch    32/  200] trn/loss 3.880e+00, trn/lr 2.820e+00, trn/scale 1.069e-01, val/acc 3.894e-02, val/nll 4.402e+00
[2023-02-15 14:29:42] [Epoch    33/  200] trn/loss 3.905e+00, trn/lr 2.809e+00, trn/scale 1.060e-01, val/acc 6.869e-02, val/nll 4.209e+00
