[2023-02-04 20:54:18] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 20:54:18] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.70_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 20:54:24] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 20:55:08] [Epoch     1/  500] trn/posterior_energy -3.804e+05, trn/neg_log_likelihood  8.824e+04, trn/neg_log_prior -4.686e+05, trn/lr  3.000e-06, val/acc 3.037e-01, val/nll 1.841e+00 (best_acc: 0.000e+00 -> 3.037e-01, test_acc: 3.054e-01, test_nll: 1.835e+00)
[2023-02-04 20:57:39] [Epoch    12/  500] trn/posterior_energy -4.594e+05, trn/neg_log_likelihood  1.433e+04, trn/neg_log_prior -4.737e+05, trn/lr  2.996e-06, val/acc 7.888e-01, val/nll 6.858e-01 (best_acc: 7.783e-01 -> 7.888e-01, test_acc: 7.826e-01, test_nll: 7.045e-01)
[2023-02-04 20:57:53] [Epoch    13/  500] trn/posterior_energy -4.619e+05, trn/neg_log_likelihood  1.194e+04, trn/neg_log_prior -4.738e+05, trn/lr  2.995e-06, val/acc 8.056e-01, val/nll 5.967e-01 (best_acc: 7.888e-01 -> 8.056e-01, test_acc: 8.113e-01, test_nll: 5.888e-01)
[2023-02-04 20:58:05] [Epoch    14/  500] trn/posterior_energy -4.642e+05, trn/neg_log_likelihood  9.753e+03, trn/neg_log_prior -4.739e+05, trn/lr  2.995e-06, val/acc 7.777e-01, val/nll 7.362e-01
[2023-02-04 20:58:17] [Epoch    15/  500] trn/posterior_energy -4.659e+05, trn/neg_log_likelihood  8.094e+03, trn/neg_log_prior -4.740e+05, trn/lr  2.994e-06, val/acc 7.790e-01, val/nll 7.629e-01
[2023-02-04 20:58:31] [Epoch    16/  500] trn/posterior_energy -4.675e+05, trn/neg_log_likelihood  6.590e+03, trn/neg_log_prior -4.741e+05, trn/lr  2.993e-06, val/acc 8.086e-01, val/nll 6.808e-01 (best_acc: 8.056e-01 -> 8.086e-01, test_acc: 8.077e-01, test_nll: 6.684e-01)
[2023-02-04 20:58:45] [Epoch    17/  500] trn/posterior_energy -4.687e+05, trn/neg_log_likelihood  5.524e+03, trn/neg_log_prior -4.742e+05, trn/lr  2.992e-06, val/acc 8.149e-01, val/nll 6.451e-01 (best_acc: 8.086e-01 -> 8.149e-01, test_acc: 8.160e-01, test_nll: 6.457e-01)
[2023-02-04 20:58:57] [Epoch    18/  500] trn/posterior_energy -4.696e+05, trn/neg_log_likelihood  4.701e+03, trn/neg_log_prior -4.743e+05, trn/lr  2.991e-06, val/acc 7.914e-01, val/nll 8.150e-01
[2023-02-04 20:59:09] [Epoch    19/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  4.258e+03, trn/neg_log_prior -4.745e+05, trn/lr  2.990e-06, val/acc 7.996e-01, val/nll 7.576e-01
[2023-02-04 20:59:22] [Epoch    20/  500] trn/posterior_energy -4.712e+05, trn/neg_log_likelihood  3.470e+03, trn/neg_log_prior -4.747e+05, trn/lr  2.989e-06, val/acc 8.043e-01, val/nll 7.519e-01
[2023-02-04 20:59:34] [Epoch    21/  500] trn/posterior_energy -4.717e+05, trn/neg_log_likelihood  3.182e+03, trn/neg_log_prior -4.749e+05, trn/lr  2.988e-06, val/acc 8.039e-01, val/nll 7.648e-01
[2023-02-04 20:59:46] [Epoch    22/  500] trn/posterior_energy -4.721e+05, trn/neg_log_likelihood  2.978e+03, trn/neg_log_prior -4.751e+05, trn/lr  2.986e-06, val/acc 8.118e-01, val/nll 6.881e-01
[2023-02-04 21:00:01] [Epoch    23/  500] trn/posterior_energy -4.728e+05, trn/neg_log_likelihood  2.632e+03, trn/neg_log_prior -4.754e+05, trn/lr  2.985e-06, val/acc 8.198e-01, val/nll 7.121e-01 (best_acc: 8.149e-01 -> 8.198e-01, test_acc: 8.168e-01, test_nll: 7.189e-01)
[2023-02-04 21:00:15] [Epoch    24/  500] trn/posterior_energy -4.735e+05, trn/neg_log_likelihood  2.236e+03, trn/neg_log_prior -4.757e+05, trn/lr  2.984e-06, val/acc 8.200e-01, val/nll 7.372e-01 (best_acc: 8.198e-01 -> 8.200e-01, test_acc: 8.133e-01, test_nll: 7.589e-01)
[2023-02-04 21:00:27] [Epoch    25/  500] trn/posterior_energy -4.738e+05, trn/neg_log_likelihood  2.215e+03, trn/neg_log_prior -4.760e+05, trn/lr  2.982e-06, val/acc 8.143e-01, val/nll 7.655e-01
[2023-02-04 21:00:39] [Epoch    26/  500] trn/posterior_energy -4.737e+05, trn/neg_log_likelihood  2.533e+03, trn/neg_log_prior -4.762e+05, trn/lr  2.981e-06, val/acc 8.173e-01, val/nll 7.466e-01
[2023-02-04 21:00:53] [Epoch    27/  500] trn/posterior_energy -4.741e+05, trn/neg_log_likelihood  2.275e+03, trn/neg_log_prior -4.764e+05, trn/lr  2.979e-06, val/acc 8.209e-01, val/nll 7.353e-01 (best_acc: 8.200e-01 -> 8.209e-01, test_acc: 8.151e-01, test_nll: 7.569e-01)
[2023-02-04 21:01:04] [Epoch    28/  500] trn/posterior_energy -4.750e+05, trn/neg_log_likelihood  1.750e+03, trn/neg_log_prior -4.767e+05, trn/lr  2.978e-06, val/acc 8.184e-01, val/nll 6.911e-01
[2023-02-04 21:01:16] [Epoch    29/  500] trn/posterior_energy -4.748e+05, trn/neg_log_likelihood  2.205e+03, trn/neg_log_prior -4.770e+05, trn/lr  2.976e-06, val/acc 8.198e-01, val/nll 7.461e-01
[2023-02-04 21:01:28] [Epoch    30/  500] trn/posterior_energy -4.753e+05, trn/neg_log_likelihood  1.849e+03, trn/neg_log_prior -4.772e+05, trn/lr  2.974e-06, val/acc 7.967e-01, val/nll 8.145e-01
[2023-02-04 21:01:41] [Epoch    31/  500] trn/posterior_energy -4.757e+05, trn/neg_log_likelihood  1.796e+03, trn/neg_log_prior -4.775e+05, trn/lr  2.973e-06, val/acc 8.239e-01, val/nll 7.201e-01 (best_acc: 8.209e-01 -> 8.239e-01, test_acc: 8.181e-01, test_nll: 7.344e-01)
[2023-02-04 21:01:53] [Epoch    32/  500] trn/posterior_energy -4.758e+05, trn/neg_log_likelihood  1.924e+03, trn/neg_log_prior -4.777e+05, trn/lr  2.971e-06, val/acc 8.104e-01, val/nll 7.470e-01
[2023-02-04 21:02:05] [Epoch    33/  500] trn/posterior_energy -4.759e+05, trn/neg_log_likelihood  2.028e+03, trn/neg_log_prior -4.779e+05, trn/lr  2.969e-06, val/acc 8.064e-01, val/nll 8.393e-01
[2023-02-04 21:02:19] [Epoch    34/  500] trn/posterior_energy -4.758e+05, trn/neg_log_likelihood  2.246e+03, trn/neg_log_prior -4.781e+05, trn/lr  2.967e-06, val/acc 8.251e-01, val/nll 7.132e-01 (best_acc: 8.239e-01 -> 8.251e-01, test_acc: 8.244e-01, test_nll: 7.403e-01)
[2023-02-04 21:02:32] [Epoch    35/  500] trn/posterior_energy -4.761e+05, trn/neg_log_likelihood  2.047e+03, trn/neg_log_prior -4.782e+05, trn/lr  2.965e-06, val/acc 8.278e-01, val/nll 6.963e-01 (best_acc: 8.251e-01 -> 8.278e-01, test_acc: 8.298e-01, test_nll: 7.029e-01)
[2023-02-04 21:02:44] [Epoch    36/  500] trn/posterior_energy -4.769e+05, trn/neg_log_likelihood  1.483e+03, trn/neg_log_prior -4.784e+05, trn/lr  2.963e-06, val/acc 8.150e-01, val/nll 8.094e-01
[2023-02-04 21:02:56] [Epoch    37/  500] trn/posterior_energy -4.765e+05, trn/neg_log_likelihood  2.089e+03, trn/neg_log_prior -4.786e+05, trn/lr  2.961e-06, val/acc 8.062e-01, val/nll 7.400e-01
[2023-02-04 21:03:08] [Epoch    38/  500] trn/posterior_energy -4.770e+05, trn/neg_log_likelihood  1.707e+03, trn/neg_log_prior -4.787e+05, trn/lr  2.959e-06, val/acc 8.265e-01, val/nll 7.023e-01
[2023-02-04 21:03:20] [Epoch    39/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  1.729e+03, trn/neg_log_prior -4.790e+05, trn/lr  2.956e-06, val/acc 7.999e-01, val/nll 7.965e-01
[2023-02-04 21:03:32] [Epoch    40/  500] trn/posterior_energy -4.781e+05, trn/neg_log_likelihood  1.055e+03, trn/neg_log_prior -4.792e+05, trn/lr  2.954e-06, val/acc 8.199e-01, val/nll 7.704e-01
[2023-02-04 21:03:43] [Epoch    41/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  2.161e+03, trn/neg_log_prior -4.793e+05, trn/lr  2.952e-06, val/acc 8.022e-01, val/nll 8.788e-01
[2023-02-04 21:03:55] [Epoch    42/  500] trn/posterior_energy -4.780e+05, trn/neg_log_likelihood  1.492e+03, trn/neg_log_prior -4.795e+05, trn/lr  2.949e-06, val/acc 8.188e-01, val/nll 7.091e-01
[2023-02-04 21:04:07] [Epoch    43/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  2.377e+03, trn/neg_log_prior -4.795e+05, trn/lr  2.947e-06, val/acc 8.216e-01, val/nll 7.466e-01
[2023-02-04 21:04:19] [Epoch    44/  500] trn/posterior_energy -4.788e+05, trn/neg_log_likelihood  9.485e+02, trn/neg_log_prior -4.797e+05, trn/lr  2.944e-06, val/acc 8.042e-01, val/nll 8.418e-01
[2023-02-04 21:04:31] [Epoch    45/  500] trn/posterior_energy -4.779e+05, trn/neg_log_likelihood  2.029e+03, trn/neg_log_prior -4.799e+05, trn/lr  2.942e-06, val/acc 7.865e-01, val/nll 8.622e-01
[2023-02-04 21:04:42] [Epoch    46/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.700e+03, trn/neg_log_prior -4.800e+05, trn/lr  2.939e-06, val/acc 8.149e-01, val/nll 7.993e-01
[2023-02-04 21:04:54] [Epoch    47/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.775e+03, trn/neg_log_prior -4.801e+05, trn/lr  2.936e-06, val/acc 8.183e-01, val/nll 7.586e-01
[2023-02-04 21:05:06] [Epoch    48/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.865e+03, trn/neg_log_prior -4.801e+05, trn/lr  2.934e-06, val/acc 8.153e-01, val/nll 7.219e-01
[2023-02-04 21:05:18] [Epoch    49/  500] trn/posterior_energy -4.788e+05, trn/neg_log_likelihood  1.528e+03, trn/neg_log_prior -4.803e+05, trn/lr  2.931e-06, val/acc 8.084e-01, val/nll 7.704e-01
[2023-02-04 21:05:30] [Epoch    50/  500] trn/posterior_energy -4.787e+05, trn/neg_log_likelihood  1.685e+03, trn/neg_log_prior -4.804e+05, trn/lr  2.928e-06, val/acc 8.176e-01, val/nll 7.433e-01
[2023-02-04 21:05:41] [Epoch    51/  500] trn/posterior_energy -4.786e+05, trn/neg_log_likelihood  1.830e+03, trn/neg_log_prior -4.804e+05, trn/lr  2.925e-06, val/acc 8.122e-01, val/nll 8.005e-01
[2023-02-04 21:05:53] [Epoch    52/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  1.573e+03, trn/neg_log_prior -4.805e+05, trn/lr  2.922e-06, val/acc 8.240e-01, val/nll 7.449e-01
[2023-02-04 21:06:05] [Epoch    53/  500] trn/posterior_energy -4.787e+05, trn/neg_log_likelihood  1.894e+03, trn/neg_log_prior -4.806e+05, trn/lr  2.919e-06, val/acc 8.197e-01, val/nll 7.532e-01
[2023-02-04 21:06:17] [Epoch    54/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.312e+03, trn/neg_log_prior -4.807e+05, trn/lr  2.916e-06, val/acc 8.164e-01, val/nll 8.026e-01
[2023-02-04 21:06:29] [Epoch    55/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  1.783e+03, trn/neg_log_prior -4.807e+05, trn/lr  2.913e-06, val/acc 7.986e-01, val/nll 9.171e-01
[2023-02-04 21:06:41] [Epoch    56/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.650e+03, trn/neg_log_prior -4.808e+05, trn/lr  2.910e-06, val/acc 8.194e-01, val/nll 7.298e-01
[2023-02-04 21:06:53] [Epoch    57/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.718e+03, trn/neg_log_prior -4.809e+05, trn/lr  2.906e-06, val/acc 8.241e-01, val/nll 7.144e-01
[2023-02-04 21:07:04] [Epoch    58/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.172e+03, trn/neg_log_prior -4.810e+05, trn/lr  2.903e-06, val/acc 8.171e-01, val/nll 7.349e-01
[2023-02-04 21:07:15] [Epoch    59/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.430e+03, trn/neg_log_prior -4.811e+05, trn/lr  2.900e-06, val/acc 8.087e-01, val/nll 7.844e-01
[2023-02-04 21:07:27] [Epoch    60/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.426e+03, trn/neg_log_prior -4.812e+05, trn/lr  2.896e-06, val/acc 7.885e-01, val/nll 9.276e-01
[2023-02-04 21:07:40] [Epoch    61/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.947e+03, trn/neg_log_prior -4.812e+05, trn/lr  2.893e-06, val/acc 8.291e-01, val/nll 6.987e-01 (best_acc: 8.278e-01 -> 8.291e-01, test_acc: 8.286e-01, test_nll: 7.188e-01)
[2023-02-04 21:07:52] [Epoch    62/  500] trn/posterior_energy -4.794e+05, trn/neg_log_likelihood  1.786e+03, trn/neg_log_prior -4.812e+05, trn/lr  2.889e-06, val/acc 8.150e-01, val/nll 7.677e-01
[2023-02-04 21:08:04] [Epoch    63/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  1.612e+03, trn/neg_log_prior -4.812e+05, trn/lr  2.886e-06, val/acc 8.106e-01, val/nll 7.412e-01
[2023-02-04 21:08:15] [Epoch    64/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.368e+03, trn/neg_log_prior -4.812e+05, trn/lr  2.882e-06, val/acc 8.167e-01, val/nll 8.022e-01
[2023-02-04 21:08:27] [Epoch    65/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.468e+03, trn/neg_log_prior -4.813e+05, trn/lr  2.878e-06, val/acc 8.278e-01, val/nll 7.238e-01
[2023-02-04 21:08:38] [Epoch    66/  500] trn/posterior_energy -4.804e+05, trn/neg_log_likelihood  1.116e+03, trn/neg_log_prior -4.815e+05, trn/lr  2.875e-06, val/acc 8.244e-01, val/nll 6.959e-01
[2023-02-04 21:08:52] [Epoch    67/  500] trn/posterior_energy -4.801e+05, trn/neg_log_likelihood  1.473e+03, trn/neg_log_prior -4.815e+05, trn/lr  2.871e-06, val/acc 8.320e-01, val/nll 6.941e-01 (best_acc: 8.291e-01 -> 8.320e-01, test_acc: 8.383e-01, test_nll: 6.779e-01)
[2023-02-04 21:09:04] [Epoch    68/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.134e+03, trn/neg_log_prior -4.817e+05, trn/lr  2.867e-06, val/acc 8.170e-01, val/nll 7.857e-01
[2023-02-04 21:09:16] [Epoch    69/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.836e+03, trn/neg_log_prior -4.817e+05, trn/lr  2.863e-06, val/acc 8.208e-01, val/nll 6.999e-01
[2023-02-04 21:09:27] [Epoch    70/  500] trn/posterior_energy -4.807e+05, trn/neg_log_likelihood  1.037e+03, trn/neg_log_prior -4.817e+05, trn/lr  2.859e-06, val/acc 8.092e-01, val/nll 8.304e-01
[2023-02-04 21:09:41] [Epoch    71/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  1.656e+03, trn/neg_log_prior -4.818e+05, trn/lr  2.855e-06, val/acc 8.345e-01, val/nll 6.799e-01 (best_acc: 8.320e-01 -> 8.345e-01, test_acc: 8.325e-01, test_nll: 6.893e-01)
[2023-02-04 21:09:52] [Epoch    72/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.561e+03, trn/neg_log_prior -4.819e+05, trn/lr  2.851e-06, val/acc 8.301e-01, val/nll 6.909e-01
[2023-02-04 21:10:04] [Epoch    73/  500] trn/posterior_energy -4.804e+05, trn/neg_log_likelihood  1.507e+03, trn/neg_log_prior -4.819e+05, trn/lr  2.847e-06, val/acc 8.159e-01, val/nll 7.594e-01
[2023-02-04 21:10:16] [Epoch    74/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.949e+03, trn/neg_log_prior -4.818e+05, trn/lr  2.843e-06, val/acc 8.091e-01, val/nll 7.706e-01
[2023-02-04 21:10:28] [Epoch    75/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.070e+03, trn/neg_log_prior -4.819e+05, trn/lr  2.839e-06, val/acc 8.230e-01, val/nll 7.470e-01
[2023-02-04 21:10:40] [Epoch    76/  500] trn/posterior_energy -4.815e+05, trn/neg_log_likelihood  6.051e+02, trn/neg_log_prior -4.821e+05, trn/lr  2.834e-06, val/acc 7.877e-01, val/nll 9.272e-01
[2023-02-04 21:10:52] [Epoch    77/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.613e+03, trn/neg_log_prior -4.822e+05, trn/lr  2.830e-06, val/acc 8.104e-01, val/nll 7.545e-01
[2023-02-04 21:11:04] [Epoch    78/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  1.138e+03, trn/neg_log_prior -4.822e+05, trn/lr  2.826e-06, val/acc 8.072e-01, val/nll 7.832e-01
[2023-02-04 21:11:15] [Epoch    79/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.627e+03, trn/neg_log_prior -4.822e+05, trn/lr  2.821e-06, val/acc 8.102e-01, val/nll 7.535e-01
[2023-02-04 21:11:27] [Epoch    80/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.738e+03, trn/neg_log_prior -4.822e+05, trn/lr  2.817e-06, val/acc 8.271e-01, val/nll 6.922e-01
[2023-02-04 21:11:39] [Epoch    81/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  1.132e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.812e-06, val/acc 8.145e-01, val/nll 7.821e-01
[2023-02-04 21:11:51] [Epoch    82/  500] trn/posterior_energy -4.807e+05, trn/neg_log_likelihood  1.614e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.808e-06, val/acc 8.025e-01, val/nll 8.078e-01
[2023-02-04 21:12:03] [Epoch    83/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.686e+03, trn/neg_log_prior -4.822e+05, trn/lr  2.803e-06, val/acc 8.105e-01, val/nll 7.482e-01
[2023-02-04 21:12:15] [Epoch    84/  500] trn/posterior_energy -4.810e+05, trn/neg_log_likelihood  1.247e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.798e-06, val/acc 8.198e-01, val/nll 7.326e-01
[2023-02-04 21:12:28] [Epoch    85/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.149e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.794e-06, val/acc 8.371e-01, val/nll 7.075e-01 (best_acc: 8.345e-01 -> 8.371e-01, test_acc: 8.367e-01, test_nll: 7.000e-01)
[2023-02-04 21:12:39] [Epoch    86/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.591e+03, trn/neg_log_prior -4.824e+05, trn/lr  2.789e-06, val/acc 8.088e-01, val/nll 7.584e-01
[2023-02-04 21:12:50] [Epoch    87/  500] trn/posterior_energy -4.809e+05, trn/neg_log_likelihood  1.422e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.784e-06, val/acc 8.174e-01, val/nll 7.415e-01
[2023-02-04 21:13:03] [Epoch    88/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.181e+03, trn/neg_log_prior -4.823e+05, trn/lr  2.779e-06, val/acc 8.381e-01, val/nll 6.977e-01 (best_acc: 8.371e-01 -> 8.381e-01, test_acc: 8.339e-01, test_nll: 7.046e-01)
[2023-02-04 21:13:14] [Epoch    89/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.214e+03, trn/neg_log_prior -4.825e+05, trn/lr  2.774e-06, val/acc 8.029e-01, val/nll 8.316e-01
[2023-02-04 21:13:26] [Epoch    90/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  1.400e+03, trn/neg_log_prior -4.825e+05, trn/lr  2.769e-06, val/acc 7.980e-01, val/nll 8.266e-01
[2023-02-04 21:13:37] [Epoch    91/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.862e+03, trn/neg_log_prior -4.824e+05, trn/lr  2.764e-06, val/acc 8.272e-01, val/nll 6.532e-01
[2023-02-04 21:13:48] [Epoch    92/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.192e+03, trn/neg_log_prior -4.824e+05, trn/lr  2.759e-06, val/acc 8.325e-01, val/nll 6.975e-01
