[2023-02-04 16:57:12] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 16:57:12] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000030_mo-0.90_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 16:57:47] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.639e+05, trn/neg_log_likelihood  8.560e+04, trn/neg_log_prior  1.783e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 3.110e-01, val/nll 1.793e+00
[2023-02-04 16:58:33] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  2.055e+05, trn/neg_log_likelihood  2.991e+04, trn/neg_log_prior  1.756e+05, trn/lr  2.625e-06, trn/temperature  0.000e+00, val/acc 7.288e-01, val/nll 7.878e-01
[2023-02-04 16:58:38] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  2.048e+05, trn/neg_log_likelihood  2.889e+04, trn/neg_log_prior  1.760e+05, trn/lr  2.561e-06, trn/temperature  0.000e+00, val/acc 7.524e-01, val/nll 7.218e-01
[2023-02-04 16:58:42] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  2.042e+05, trn/neg_log_likelihood  2.796e+04, trn/neg_log_prior  1.762e+05, trn/lr  2.492e-06, trn/temperature  0.000e+00, val/acc 7.480e-01, val/nll 7.308e-01
[2023-02-04 16:58:46] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  2.033e+05, trn/neg_log_likelihood  2.690e+04, trn/neg_log_prior  1.764e+05, trn/lr  2.419e-06, trn/temperature  0.000e+00, val/acc 7.364e-01, val/nll 7.611e-01
[2023-02-04 16:58:50] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  2.018e+05, trn/neg_log_likelihood  2.540e+04, trn/neg_log_prior  1.764e+05, trn/lr  2.343e-06, trn/temperature  0.000e+00, val/acc 7.550e-01, val/nll 7.197e-01
[2023-02-04 16:58:55] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  2.017e+05, trn/neg_log_likelihood  2.519e+04, trn/neg_log_prior  1.766e+05, trn/lr  2.264e-06, trn/temperature  0.000e+00, val/acc 7.671e-01, val/nll 6.863e-01
[2023-02-04 16:58:59] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  2.006e+05, trn/neg_log_likelihood  2.391e+04, trn/neg_log_prior  1.766e+05, trn/lr  2.181e-06, trn/temperature  0.000e+00, val/acc 7.705e-01, val/nll 6.697e-01
[2023-02-04 16:59:03] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  1.998e+05, trn/neg_log_likelihood  2.317e+04, trn/neg_log_prior  1.766e+05, trn/lr  2.096e-06, trn/temperature  0.000e+00, val/acc 7.718e-01, val/nll 6.939e-01
[2023-02-04 16:59:07] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  1.995e+05, trn/neg_log_likelihood  2.273e+04, trn/neg_log_prior  1.768e+05, trn/lr  2.008e-06, trn/temperature  0.000e+00, val/acc 7.491e-01, val/nll 7.602e-01
[2023-02-04 16:59:11] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  1.988e+05, trn/neg_log_likelihood  2.189e+04, trn/neg_log_prior  1.769e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 7.550e-01, val/nll 7.019e-01
[2023-02-04 16:59:16] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  1.977e+05, trn/neg_log_likelihood  2.068e+04, trn/neg_log_prior  1.770e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 7.836e-01, val/nll 6.273e-01
[2023-02-04 16:59:20] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  1.969e+05, trn/neg_log_likelihood  1.991e+04, trn/neg_log_prior  1.770e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 7.977e-01, val/nll 5.996e-01
[2023-02-04 16:59:24] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  1.954e+05, trn/neg_log_likelihood  1.853e+04, trn/neg_log_prior  1.768e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 7.719e-01, val/nll 6.695e-01
[2023-02-04 16:59:28] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  1.951e+05, trn/neg_log_likelihood  1.829e+04, trn/neg_log_prior  1.768e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 7.903e-01, val/nll 6.214e-01
[2023-02-04 16:59:32] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.940e+05, trn/neg_log_likelihood  1.722e+04, trn/neg_log_prior  1.768e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 7.836e-01, val/nll 6.625e-01
[2023-02-04 16:59:37] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.928e+05, trn/neg_log_likelihood  1.605e+04, trn/neg_log_prior  1.767e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 6.050e-01
[2023-02-04 16:59:41] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.914e+05, trn/neg_log_likelihood  1.483e+04, trn/neg_log_prior  1.766e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 7.931e-01, val/nll 6.195e-01
[2023-02-04 16:59:45] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.905e+05, trn/neg_log_likelihood  1.405e+04, trn/neg_log_prior  1.765e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 7.930e-01, val/nll 6.420e-01
[2023-02-04 16:59:49] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.892e+05, trn/neg_log_likelihood  1.282e+04, trn/neg_log_prior  1.764e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 7.868e-01, val/nll 6.353e-01
[2023-02-04 16:59:54] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.875e+05, trn/neg_log_likelihood  1.131e+04, trn/neg_log_prior  1.762e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 8.156e-01, val/nll 5.779e-01
[2023-02-04 16:59:58] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.864e+05, trn/neg_log_likelihood  1.040e+04, trn/neg_log_prior  1.760e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 8.035e-01, val/nll 6.189e-01
[2023-02-04 17:00:02] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.849e+05, trn/neg_log_likelihood  9.156e+03, trn/neg_log_prior  1.757e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 8.156e-01, val/nll 5.991e-01
[2023-02-04 17:00:06] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.830e+05, trn/neg_log_likelihood  7.610e+03, trn/neg_log_prior  1.753e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 8.020e-01, val/nll 6.248e-01
[2023-02-04 17:00:10] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.815e+05, trn/neg_log_likelihood  6.523e+03, trn/neg_log_prior  1.750e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 8.062e-01, val/nll 6.528e-01
[2023-02-04 17:00:15] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.798e+05, trn/neg_log_likelihood  5.249e+03, trn/neg_log_prior  1.746e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 8.024e-01, val/nll 6.633e-01
[2023-02-04 17:00:19] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.779e+05, trn/neg_log_likelihood  3.801e+03, trn/neg_log_prior  1.741e+05, trn/lr  5.083e-07, trn/temperature  0.000e+00, val/acc 8.132e-01, val/nll 6.505e-01
[2023-02-04 17:00:23] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.753e+05, trn/neg_log_likelihood  1.921e+03, trn/neg_log_prior  1.734e+05, trn/lr  4.396e-07, trn/temperature  0.000e+00, val/acc 8.241e-01, val/nll 6.521e-01
[2023-02-04 17:00:27] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.734e+05, trn/neg_log_likelihood  7.651e+02, trn/neg_log_prior  1.726e+05, trn/lr  3.751e-07, trn/temperature  0.000e+00, val/acc 8.319e-01, val/nll 6.378e-01
[2023-02-04 17:00:32] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.720e+05, trn/neg_log_likelihood  2.174e+02, trn/neg_log_prior  1.718e+05, trn/lr  3.150e-07, trn/temperature  0.000e+00, val/acc 8.325e-01, val/nll 6.341e-01
[2023-02-04 17:00:36] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.713e+05, trn/neg_log_likelihood  1.500e+02, trn/neg_log_prior  1.711e+05, trn/lr  2.596e-07, trn/temperature  0.000e+00, val/acc 8.363e-01, val/nll 6.229e-01
[2023-02-04 17:00:40] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.707e+05, trn/neg_log_likelihood  1.406e+02, trn/neg_log_prior  1.706e+05, trn/lr  2.091e-07, trn/temperature  0.000e+00, val/acc 8.353e-01, val/nll 6.233e-01
[2023-02-04 17:00:44] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.703e+05, trn/neg_log_likelihood  1.400e+02, trn/neg_log_prior  1.702e+05, trn/lr  1.638e-07, trn/temperature  0.000e+00, val/acc 8.357e-01, val/nll 6.213e-01
[2023-02-04 17:00:49] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.700e+05, trn/neg_log_likelihood  1.405e+02, trn/neg_log_prior  1.699e+05, trn/lr  1.236e-07, trn/temperature  0.000e+00, val/acc 8.362e-01, val/nll 6.193e-01
[2023-02-04 17:00:53] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.698e+05, trn/neg_log_likelihood  1.406e+02, trn/neg_log_prior  1.696e+05, trn/lr  8.894e-08, trn/temperature  0.000e+00, val/acc 8.363e-01, val/nll 6.188e-01
[2023-02-04 17:00:57] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.720e+05, trn/neg_log_likelihood  1.637e+03, trn/neg_log_prior  1.703e+05, trn/lr  5.982e-08, trn/temperature  1.000e+00, val/acc 8.127e-01, val/nll 6.357e-01
[2023-02-04 17:01:01] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.757e+05, trn/neg_log_likelihood  4.021e+03, trn/neg_log_prior  1.716e+05, trn/lr  3.639e-08, trn/temperature  1.000e+00, val/acc 8.024e-01, val/nll 6.407e-01
[2023-02-04 17:01:06] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.770e+05, trn/neg_log_likelihood  4.619e+03, trn/neg_log_prior  1.724e+05, trn/lr  1.873e-08, trn/temperature  1.000e+00, val/acc 8.019e-01, val/nll 6.435e-01
[2023-02-04 17:01:10] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.773e+05, trn/neg_log_likelihood  4.629e+03, trn/neg_log_prior  1.727e+05, trn/lr  6.911e-09, trn/temperature  1.000e+00, val/acc 8.030e-01, val/nll 6.404e-01
[2023-02-04 17:01:19] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.773e+05, trn/neg_log_likelihood  4.499e+03, trn/neg_log_prior  1.728e+05, trn/lr  9.897e-10, trn/temperature  1.000e+00, val/acc 8.030e-01, val/nll 6.411e-01, val/ens_acc 8.030e-01, val/ens_nll 6.411e-01 (test_acc: 8.059e-01, test_nll: 6.551e-01, test_ens_acc: 8.059e-01, test_ens_nll: 6.551e-01)
[2023-02-04 17:01:23] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.784e+05, trn/neg_log_likelihood  9.036e+04, trn/neg_log_prior  1.880e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 3.173e-01, val/nll 1.802e+00
[2023-02-04 17:01:27] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  7.042e+04, trn/neg_log_prior  1.780e+05, trn/lr  2.993e-06, trn/temperature  0.000e+00, val/acc 4.202e-01, val/nll 1.550e+00
[2023-02-04 17:01:31] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.344e+05, trn/neg_log_likelihood  6.101e+04, trn/neg_log_prior  1.734e+05, trn/lr  2.981e-06, trn/temperature  0.000e+00, val/acc 4.835e-01, val/nll 1.376e+00
[2023-02-04 17:01:36] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.259e+05, trn/neg_log_likelihood  5.387e+04, trn/neg_log_prior  1.720e+05, trn/lr  2.964e-06, trn/temperature  0.000e+00, val/acc 5.669e-01, val/nll 1.198e+00
[2023-02-04 17:01:40] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.208e+05, trn/neg_log_likelihood  4.905e+04, trn/neg_log_prior  1.718e+05, trn/lr  2.940e-06, trn/temperature  0.000e+00, val/acc 5.893e-01, val/nll 1.144e+00
[2023-02-04 17:01:44] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.171e+05, trn/neg_log_likelihood  4.496e+04, trn/neg_log_prior  1.721e+05, trn/lr  2.911e-06, trn/temperature  0.000e+00, val/acc 6.129e-01, val/nll 1.077e+00
[2023-02-04 17:01:48] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.148e+05, trn/neg_log_likelihood  4.217e+04, trn/neg_log_prior  1.726e+05, trn/lr  2.876e-06, trn/temperature  0.000e+00, val/acc 6.183e-01, val/nll 1.035e+00
[2023-02-04 17:01:52] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.123e+05, trn/neg_log_likelihood  3.924e+04, trn/neg_log_prior  1.730e+05, trn/lr  2.836e-06, trn/temperature  0.000e+00, val/acc 6.653e-01, val/nll 9.509e-01
[2023-02-04 17:01:56] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.104e+05, trn/neg_log_likelihood  3.698e+04, trn/neg_log_prior  1.735e+05, trn/lr  2.791e-06, trn/temperature  0.000e+00, val/acc 6.945e-01, val/nll 8.830e-01
[2023-02-04 17:02:01] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.090e+05, trn/neg_log_likelihood  3.515e+04, trn/neg_log_prior  1.738e+05, trn/lr  2.740e-06, trn/temperature  0.000e+00, val/acc 6.928e-01, val/nll 8.646e-01
[2023-02-04 17:02:05] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.083e+05, trn/neg_log_likelihood  3.405e+04, trn/neg_log_prior  1.742e+05, trn/lr  2.685e-06, trn/temperature  0.000e+00, val/acc 7.216e-01, val/nll 8.203e-01
[2023-02-04 17:02:09] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.069e+05, trn/neg_log_likelihood  3.225e+04, trn/neg_log_prior  1.746e+05, trn/lr  2.625e-06, trn/temperature  0.000e+00, val/acc 6.736e-01, val/nll 9.314e-01
[2023-02-04 17:02:13] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.061e+05, trn/neg_log_likelihood  3.134e+04, trn/neg_log_prior  1.748e+05, trn/lr  2.561e-06, trn/temperature  0.000e+00, val/acc 7.009e-01, val/nll 8.634e-01
[2023-02-04 17:02:17] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.053e+05, trn/neg_log_likelihood  3.032e+04, trn/neg_log_prior  1.750e+05, trn/lr  2.492e-06, trn/temperature  0.000e+00, val/acc 7.496e-01, val/nll 7.464e-01
[2023-02-04 17:02:21] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.045e+05, trn/neg_log_likelihood  2.934e+04, trn/neg_log_prior  1.751e+05, trn/lr  2.419e-06, trn/temperature  0.000e+00, val/acc 7.450e-01, val/nll 7.315e-01
[2023-02-04 17:02:26] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.040e+05, trn/neg_log_likelihood  2.882e+04, trn/neg_log_prior  1.752e+05, trn/lr  2.343e-06, trn/temperature  0.000e+00, val/acc 7.735e-01, val/nll 6.725e-01
[2023-02-04 17:02:30] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.030e+05, trn/neg_log_likelihood  2.776e+04, trn/neg_log_prior  1.753e+05, trn/lr  2.264e-06, trn/temperature  0.000e+00, val/acc 7.253e-01, val/nll 8.142e-01
[2023-02-04 17:02:34] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.018e+05, trn/neg_log_likelihood  2.650e+04, trn/neg_log_prior  1.753e+05, trn/lr  2.181e-06, trn/temperature  0.000e+00, val/acc 7.468e-01, val/nll 7.424e-01
[2023-02-04 17:02:38] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.013e+05, trn/neg_log_likelihood  2.608e+04, trn/neg_log_prior  1.752e+05, trn/lr  2.096e-06, trn/temperature  0.000e+00, val/acc 7.639e-01, val/nll 6.766e-01
[2023-02-04 17:02:42] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.004e+05, trn/neg_log_likelihood  2.514e+04, trn/neg_log_prior  1.753e+05, trn/lr  2.008e-06, trn/temperature  0.000e+00, val/acc 7.435e-01, val/nll 7.588e-01
[2023-02-04 17:02:46] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.997e+05, trn/neg_log_likelihood  2.436e+04, trn/neg_log_prior  1.753e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 7.626e-01, val/nll 7.324e-01
[2023-02-04 17:02:51] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.983e+05, trn/neg_log_likelihood  2.303e+04, trn/neg_log_prior  1.753e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 7.508e-01, val/nll 7.387e-01
[2023-02-04 17:02:55] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.980e+05, trn/neg_log_likelihood  2.281e+04, trn/neg_log_prior  1.752e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 7.707e-01, val/nll 6.817e-01
[2023-02-04 17:02:59] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.971e+05, trn/neg_log_likelihood  2.183e+04, trn/neg_log_prior  1.752e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 7.756e-01, val/nll 6.600e-01
[2023-02-04 17:03:03] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.962e+05, trn/neg_log_likelihood  2.095e+04, trn/neg_log_prior  1.752e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 7.760e-01, val/nll 6.503e-01
[2023-02-04 17:03:07] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.952e+05, trn/neg_log_likelihood  2.007e+04, trn/neg_log_prior  1.752e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 5.851e-01
[2023-02-04 17:03:11] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.940e+05, trn/neg_log_likelihood  1.896e+04, trn/neg_log_prior  1.751e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 7.864e-01, val/nll 6.214e-01
[2023-02-04 17:03:15] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.931e+05, trn/neg_log_likelihood  1.812e+04, trn/neg_log_prior  1.750e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 7.823e-01, val/nll 6.516e-01
[2023-02-04 17:03:20] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.920e+05, trn/neg_log_likelihood  1.707e+04, trn/neg_log_prior  1.749e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 7.991e-01, val/nll 5.967e-01
[2023-02-04 17:03:24] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.912e+05, trn/neg_log_likelihood  1.639e+04, trn/neg_log_prior  1.748e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 7.926e-01, val/nll 6.155e-01
[2023-02-04 17:03:28] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.893e+05, trn/neg_log_likelihood  1.466e+04, trn/neg_log_prior  1.747e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 8.118e-01, val/nll 5.580e-01
[2023-02-04 17:03:32] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.884e+05, trn/neg_log_likelihood  1.393e+04, trn/neg_log_prior  1.745e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 7.972e-01, val/nll 5.982e-01
[2023-02-04 17:03:36] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.868e+05, trn/neg_log_likelihood  1.254e+04, trn/neg_log_prior  1.743e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 8.102e-01, val/nll 5.562e-01
[2023-02-04 17:03:40] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.853e+05, trn/neg_log_likelihood  1.119e+04, trn/neg_log_prior  1.741e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 8.075e-01, val/nll 5.850e-01
[2023-02-04 17:03:44] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.838e+05, trn/neg_log_likelihood  9.906e+03, trn/neg_log_prior  1.739e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 8.238e-01, val/nll 5.380e-01
[2023-02-04 17:03:48] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.821e+05, trn/neg_log_likelihood  8.541e+03, trn/neg_log_prior  1.736e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 8.128e-01, val/nll 5.845e-01
