[2023-02-04 07:57:43] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 07:57:43] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000003_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 07:58:18] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.832e+05, trn/neg_log_likelihood  8.925e+04, trn/neg_log_prior  2.940e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 2.792e-01, val/nll 1.925e+00
[2023-02-04 07:59:03] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  3.007e+05, trn/neg_log_likelihood  3.130e+04, trn/neg_log_prior  2.694e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 6.960e-01, val/nll 8.881e-01
[2023-02-04 07:59:07] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  2.992e+05, trn/neg_log_likelihood  2.957e+04, trn/neg_log_prior  2.696e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 7.240e-01, val/nll 8.102e-01
[2023-02-04 07:59:11] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  2.980e+05, trn/neg_log_likelihood  2.813e+04, trn/neg_log_prior  2.698e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 7.567e-01, val/nll 7.103e-01
[2023-02-04 07:59:15] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  2.970e+05, trn/neg_log_likelihood  2.706e+04, trn/neg_log_prior  2.699e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 7.381e-01, val/nll 7.631e-01
[2023-02-04 07:59:19] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  2.966e+05, trn/neg_log_likelihood  2.643e+04, trn/neg_log_prior  2.702e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 7.646e-01, val/nll 6.889e-01
[2023-02-04 07:59:23] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  2.945e+05, trn/neg_log_likelihood  2.424e+04, trn/neg_log_prior  2.702e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 7.592e-01, val/nll 7.131e-01
[2023-02-04 07:59:27] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  2.935e+05, trn/neg_log_likelihood  2.322e+04, trn/neg_log_prior  2.702e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 7.479e-01, val/nll 7.539e-01
[2023-02-04 07:59:31] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  2.923e+05, trn/neg_log_likelihood  2.216e+04, trn/neg_log_prior  2.702e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 7.389e-01, val/nll 7.660e-01
[2023-02-04 07:59:35] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  2.924e+05, trn/neg_log_likelihood  2.201e+04, trn/neg_log_prior  2.704e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 7.719e-01, val/nll 6.816e-01
[2023-02-04 07:59:39] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  2.907e+05, trn/neg_log_likelihood  2.021e+04, trn/neg_log_prior  2.705e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.665e-01, val/nll 6.901e-01
[2023-02-04 07:59:43] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  2.904e+05, trn/neg_log_likelihood  1.993e+04, trn/neg_log_prior  2.705e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.800e-01, val/nll 6.476e-01
[2023-02-04 07:59:47] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  2.901e+05, trn/neg_log_likelihood  1.950e+04, trn/neg_log_prior  2.706e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 7.564e-01, val/nll 7.355e-01
[2023-02-04 07:59:51] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  2.888e+05, trn/neg_log_likelihood  1.807e+04, trn/neg_log_prior  2.708e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 7.781e-01, val/nll 6.496e-01
[2023-02-04 07:59:55] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  2.878e+05, trn/neg_log_likelihood  1.704e+04, trn/neg_log_prior  2.708e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 7.879e-01, val/nll 6.175e-01
[2023-02-04 07:59:59] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  2.875e+05, trn/neg_log_likelihood  1.674e+04, trn/neg_log_prior  2.708e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 7.673e-01, val/nll 7.197e-01
[2023-02-04 08:00:03] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  2.851e+05, trn/neg_log_likelihood  1.429e+04, trn/neg_log_prior  2.708e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 8.075e-01, val/nll 5.635e-01
[2023-02-04 08:00:07] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  2.842e+05, trn/neg_log_likelihood  1.366e+04, trn/neg_log_prior  2.705e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 7.962e-01, val/nll 6.279e-01
[2023-02-04 08:00:11] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.835e+05, trn/neg_log_likelihood  1.303e+04, trn/neg_log_prior  2.705e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 7.928e-01, val/nll 6.370e-01
[2023-02-04 08:00:16] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.816e+05, trn/neg_log_likelihood  1.127e+04, trn/neg_log_prior  2.704e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 7.822e-01, val/nll 6.940e-01
[2023-02-04 08:00:20] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.805e+05, trn/neg_log_likelihood  1.028e+04, trn/neg_log_prior  2.702e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 7.865e-01, val/nll 6.758e-01
[2023-02-04 08:00:24] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.790e+05, trn/neg_log_likelihood  9.059e+03, trn/neg_log_prior  2.700e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 8.017e-01, val/nll 6.187e-01
[2023-02-04 08:00:28] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.780e+05, trn/neg_log_likelihood  8.190e+03, trn/neg_log_prior  2.698e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 8.154e-01, val/nll 5.983e-01
[2023-02-04 08:00:32] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.755e+05, trn/neg_log_likelihood  6.008e+03, trn/neg_log_prior  2.695e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 8.030e-01, val/nll 6.394e-01
[2023-02-04 08:00:36] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.743e+05, trn/neg_log_likelihood  5.179e+03, trn/neg_log_prior  2.691e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 8.038e-01, val/nll 6.364e-01
[2023-02-04 08:00:40] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.729e+05, trn/neg_log_likelihood  4.119e+03, trn/neg_log_prior  2.688e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 8.104e-01, val/nll 6.452e-01
[2023-02-04 08:00:45] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.703e+05, trn/neg_log_likelihood  2.004e+03, trn/neg_log_prior  2.683e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 8.090e-01, val/nll 6.828e-01
[2023-02-04 08:00:49] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.688e+05, trn/neg_log_likelihood  1.089e+03, trn/neg_log_prior  2.677e+05, trn/lr  4.396e-08, trn/temperature  0.000e+00, val/acc 8.243e-01, val/nll 6.399e-01
[2023-02-04 08:00:53] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.676e+05, trn/neg_log_likelihood  5.194e+02, trn/neg_log_prior  2.671e+05, trn/lr  3.751e-08, trn/temperature  0.000e+00, val/acc 8.298e-01, val/nll 6.308e-01
[2023-02-04 08:00:57] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.669e+05, trn/neg_log_likelihood  2.793e+02, trn/neg_log_prior  2.666e+05, trn/lr  3.150e-08, trn/temperature  0.000e+00, val/acc 8.298e-01, val/nll 6.313e-01
[2023-02-04 08:01:01] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.664e+05, trn/neg_log_likelihood  2.211e+02, trn/neg_log_prior  2.661e+05, trn/lr  2.596e-08, trn/temperature  0.000e+00, val/acc 8.311e-01, val/nll 6.348e-01
[2023-02-04 08:01:05] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.660e+05, trn/neg_log_likelihood  2.072e+02, trn/neg_log_prior  2.658e+05, trn/lr  2.091e-08, trn/temperature  0.000e+00, val/acc 8.303e-01, val/nll 6.299e-01
[2023-02-04 08:01:09] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.657e+05, trn/neg_log_likelihood  2.026e+02, trn/neg_log_prior  2.655e+05, trn/lr  1.638e-08, trn/temperature  0.000e+00, val/acc 8.316e-01, val/nll 6.304e-01
[2023-02-04 08:01:13] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.655e+05, trn/neg_log_likelihood  2.013e+02, trn/neg_log_prior  2.653e+05, trn/lr  1.236e-08, trn/temperature  0.000e+00, val/acc 8.317e-01, val/nll 6.313e-01
[2023-02-04 08:01:17] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.653e+05, trn/neg_log_likelihood  1.996e+02, trn/neg_log_prior  2.651e+05, trn/lr  8.894e-09, trn/temperature  0.000e+00, val/acc 8.310e-01, val/nll 6.312e-01
[2023-02-04 08:01:21] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.666e+05, trn/neg_log_likelihood  1.102e+03, trn/neg_log_prior  2.655e+05, trn/lr  5.982e-09, trn/temperature  1.000e+00, val/acc 8.144e-01, val/nll 6.330e-01
[2023-02-04 08:01:25] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.695e+05, trn/neg_log_likelihood  3.092e+03, trn/neg_log_prior  2.664e+05, trn/lr  3.639e-09, trn/temperature  1.000e+00, val/acc 8.143e-01, val/nll 6.274e-01
[2023-02-04 08:01:29] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.706e+05, trn/neg_log_likelihood  3.672e+03, trn/neg_log_prior  2.669e+05, trn/lr  1.873e-09, trn/temperature  1.000e+00, val/acc 8.104e-01, val/nll 6.249e-01
[2023-02-04 08:01:34] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.710e+05, trn/neg_log_likelihood  3.809e+03, trn/neg_log_prior  2.672e+05, trn/lr  6.911e-10, trn/temperature  1.000e+00, val/acc 8.083e-01, val/nll 6.214e-01
[2023-02-04 08:01:42] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.710e+05, trn/neg_log_likelihood  3.760e+03, trn/neg_log_prior  2.672e+05, trn/lr  9.897e-11, trn/temperature  1.000e+00, val/acc 8.092e-01, val/nll 6.211e-01, val/ens_acc 8.092e-01, val/ens_nll 6.211e-01 (test_acc: 8.068e-01, test_nll: 6.366e-01, test_ens_acc: 8.068e-01, test_ens_nll: 6.366e-01)
[2023-02-04 08:01:46] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.107e+05, trn/neg_log_likelihood  3.888e+04, trn/neg_log_prior  2.718e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 7.066e-01, val/nll 8.589e-01
[2023-02-04 08:01:50] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.009e+05, trn/neg_log_likelihood  2.762e+04, trn/neg_log_prior  2.733e+05, trn/lr  2.993e-07, trn/temperature  0.000e+00, val/acc 7.283e-01, val/nll 8.127e-01
[2023-02-04 08:01:54] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.973e+05, trn/neg_log_likelihood  2.400e+04, trn/neg_log_prior  2.733e+05, trn/lr  2.981e-07, trn/temperature  0.000e+00, val/acc 7.205e-01, val/nll 8.228e-01
[2023-02-04 08:01:58] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.970e+05, trn/neg_log_likelihood  2.357e+04, trn/neg_log_prior  2.734e+05, trn/lr  2.964e-07, trn/temperature  0.000e+00, val/acc 7.867e-01, val/nll 6.395e-01
[2023-02-04 08:02:02] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.966e+05, trn/neg_log_likelihood  2.312e+04, trn/neg_log_prior  2.735e+05, trn/lr  2.940e-07, trn/temperature  0.000e+00, val/acc 7.647e-01, val/nll 6.939e-01
[2023-02-04 08:02:06] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.972e+05, trn/neg_log_likelihood  2.325e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.911e-07, trn/temperature  0.000e+00, val/acc 7.795e-01, val/nll 6.435e-01
[2023-02-04 08:02:10] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.961e+05, trn/neg_log_likelihood  2.208e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.876e-07, trn/temperature  0.000e+00, val/acc 7.468e-01, val/nll 7.456e-01
[2023-02-04 08:02:14] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.962e+05, trn/neg_log_likelihood  2.217e+04, trn/neg_log_prior  2.741e+05, trn/lr  2.836e-07, trn/temperature  0.000e+00, val/acc 7.744e-01, val/nll 6.661e-01
[2023-02-04 08:02:18] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.950e+05, trn/neg_log_likelihood  2.097e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.791e-07, trn/temperature  0.000e+00, val/acc 7.710e-01, val/nll 6.846e-01
[2023-02-04 08:02:23] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.943e+05, trn/neg_log_likelihood  2.030e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.740e-07, trn/temperature  0.000e+00, val/acc 7.731e-01, val/nll 6.833e-01
[2023-02-04 08:02:27] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.943e+05, trn/neg_log_likelihood  2.033e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.685e-07, trn/temperature  0.000e+00, val/acc 7.886e-01, val/nll 6.238e-01
[2023-02-04 08:02:30] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.937e+05, trn/neg_log_likelihood  1.971e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 7.634e-01, val/nll 7.052e-01
[2023-02-04 08:02:35] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.934e+05, trn/neg_log_likelihood  1.932e+04, trn/neg_log_prior  2.741e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 7.795e-01, val/nll 6.570e-01
[2023-02-04 08:02:39] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.920e+05, trn/neg_log_likelihood  1.797e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 7.509e-01, val/nll 7.623e-01
[2023-02-04 08:02:43] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.922e+05, trn/neg_log_likelihood  1.826e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 7.913e-01, val/nll 6.165e-01
[2023-02-04 08:02:47] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.923e+05, trn/neg_log_likelihood  1.834e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 7.892e-01, val/nll 6.362e-01
[2023-02-04 08:02:51] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.908e+05, trn/neg_log_likelihood  1.691e+04, trn/neg_log_prior  2.738e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 7.978e-01, val/nll 6.123e-01
[2023-02-04 08:02:55] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.897e+05, trn/neg_log_likelihood  1.599e+04, trn/neg_log_prior  2.737e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 7.903e-01, val/nll 6.486e-01
[2023-02-04 08:02:59] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.896e+05, trn/neg_log_likelihood  1.596e+04, trn/neg_log_prior  2.736e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 7.918e-01, val/nll 6.417e-01
[2023-02-04 08:03:03] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.896e+05, trn/neg_log_likelihood  1.598e+04, trn/neg_log_prior  2.736e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 7.991e-01, val/nll 6.099e-01
[2023-02-04 08:03:07] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.882e+05, trn/neg_log_likelihood  1.462e+04, trn/neg_log_prior  2.735e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.997e-01, val/nll 6.125e-01
[2023-02-04 08:03:11] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.878e+05, trn/neg_log_likelihood  1.442e+04, trn/neg_log_prior  2.734e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.879e-01, val/nll 6.219e-01
[2023-02-04 08:03:15] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.873e+05, trn/neg_log_likelihood  1.401e+04, trn/neg_log_prior  2.733e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 8.063e-01, val/nll 5.732e-01
[2023-02-04 08:03:19] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.866e+05, trn/neg_log_likelihood  1.336e+04, trn/neg_log_prior  2.733e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 7.921e-01, val/nll 6.462e-01
[2023-02-04 08:03:24] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.841e+05, trn/neg_log_likelihood  1.123e+04, trn/neg_log_prior  2.729e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 7.920e-01, val/nll 6.455e-01
[2023-02-04 08:03:28] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.838e+05, trn/neg_log_likelihood  1.117e+04, trn/neg_log_prior  2.726e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 8.107e-01, val/nll 5.831e-01
[2023-02-04 08:03:32] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.835e+05, trn/neg_log_likelihood  1.103e+04, trn/neg_log_prior  2.725e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 8.056e-01, val/nll 6.301e-01
[2023-02-04 08:03:36] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.813e+05, trn/neg_log_likelihood  9.088e+03, trn/neg_log_prior  2.722e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 8.059e-01, val/nll 6.203e-01
[2023-02-04 08:03:40] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.810e+05, trn/neg_log_likelihood  9.097e+03, trn/neg_log_prior  2.719e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 8.134e-01, val/nll 5.944e-01
[2023-02-04 08:03:44] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.792e+05, trn/neg_log_likelihood  7.593e+03, trn/neg_log_prior  2.716e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 7.983e-01, val/nll 6.784e-01
[2023-02-04 08:03:48] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.780e+05, trn/neg_log_likelihood  6.830e+03, trn/neg_log_prior  2.712e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 8.074e-01, val/nll 6.364e-01
[2023-02-04 08:03:52] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.761e+05, trn/neg_log_likelihood  5.374e+03, trn/neg_log_prior  2.707e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 7.887e-01, val/nll 7.695e-01
[2023-02-04 08:03:56] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.755e+05, trn/neg_log_likelihood  5.230e+03, trn/neg_log_prior  2.703e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 8.103e-01, val/nll 6.678e-01
[2023-02-04 08:04:00] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.733e+05, trn/neg_log_likelihood  3.550e+03, trn/neg_log_prior  2.698e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 8.173e-01, val/nll 6.400e-01
[2023-02-04 08:04:04] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.720e+05, trn/neg_log_likelihood  2.770e+03, trn/neg_log_prior  2.692e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 8.221e-01, val/nll 6.448e-01
[2023-02-04 08:04:08] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.698e+05, trn/neg_log_likelihood  1.317e+03, trn/neg_log_prior  2.685e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 8.247e-01, val/nll 6.382e-01
