[2023-02-03 10:05:19] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 10:05:19] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000030_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 10:05:42] [Epoch     1/  500] trn/posterior_energy  4.072e+05, trn/neg_log_likelihood  9.554e+04, trn/neg_log_prior  3.117e+05, trn/lr  3.000e-06, val/acc 1.950e-01, val/nll 2.185e+00 (best_acc: 0.000e+00 -> 1.950e-01, test_acc: 2.015e-01, test_nll: 2.191e+00)
[2023-02-03 10:05:46] [Epoch     2/  500] trn/posterior_energy  3.559e+05, trn/neg_log_likelihood  8.722e+04, trn/neg_log_prior  2.687e+05, trn/lr  3.000e-06, val/acc 1.889e-01, val/nll 2.140e+00
[2023-02-03 10:05:50] [Epoch     3/  500] trn/posterior_energy  3.515e+05, trn/neg_log_likelihood  8.797e+04, trn/neg_log_prior  2.635e+05, trn/lr  3.000e-06, val/acc 1.704e-01, val/nll 2.230e+00
[2023-02-03 10:05:54] [Epoch     4/  500] trn/posterior_energy  3.524e+05, trn/neg_log_likelihood  8.758e+04, trn/neg_log_prior  2.648e+05, trn/lr  3.000e-06, val/acc 2.085e-01, val/nll 2.080e+00 (best_acc: 1.950e-01 -> 2.085e-01, test_acc: 2.161e-01, test_nll: 2.078e+00)
[2023-02-03 10:05:58] [Epoch     5/  500] trn/posterior_energy  3.629e+05, trn/neg_log_likelihood  8.972e+04, trn/neg_log_prior  2.731e+05, trn/lr  2.999e-06, val/acc 1.483e-01, val/nll 2.205e+00
[2023-02-03 10:06:02] [Epoch     6/  500] trn/posterior_energy  3.752e+05, trn/neg_log_likelihood  9.394e+04, trn/neg_log_prior  2.812e+05, trn/lr  2.999e-06, val/acc 1.629e-01, val/nll 2.200e+00
[2023-02-03 10:06:05] [Epoch     7/  500] trn/posterior_energy  3.787e+05, trn/neg_log_likelihood  9.307e+04, trn/neg_log_prior  2.857e+05, trn/lr  2.999e-06, val/acc 9.823e-02, val/nll 2.336e+00
[2023-02-03 10:06:09] [Epoch     8/  500] trn/posterior_energy  3.759e+05, trn/neg_log_likelihood  9.557e+04, trn/neg_log_prior  2.804e+05, trn/lr  2.998e-06, val/acc 1.007e-01, val/nll 2.321e+00
[2023-02-03 10:06:13] [Epoch     9/  500] trn/posterior_energy  3.531e+05, trn/neg_log_likelihood  9.512e+04, trn/neg_log_prior  2.580e+05, trn/lr  2.998e-06, val/acc 1.081e-01, val/nll 2.335e+00
[2023-02-03 10:06:17] [Epoch    10/  500] trn/posterior_energy  3.898e+05, trn/neg_log_likelihood  9.522e+04, trn/neg_log_prior  2.946e+05, trn/lr  2.997e-06, val/acc 9.978e-02, val/nll 2.317e+00
[2023-02-03 10:06:21] [Epoch    11/  500] trn/posterior_energy  3.521e+05, trn/neg_log_likelihood  9.515e+04, trn/neg_log_prior  2.570e+05, trn/lr  2.997e-06, val/acc 9.856e-02, val/nll 2.337e+00
[2023-02-03 10:06:25] [Epoch    12/  500] trn/posterior_energy  3.601e+05, trn/neg_log_likelihood  9.538e+04, trn/neg_log_prior  2.647e+05, trn/lr  2.996e-06, val/acc 9.978e-02, val/nll 2.356e+00
[2023-02-03 10:06:28] [Epoch    13/  500] trn/posterior_energy  3.691e+05, trn/neg_log_likelihood  9.537e+04, trn/neg_log_prior  2.737e+05, trn/lr  2.995e-06, val/acc 9.856e-02, val/nll 2.317e+00
[2023-02-03 10:06:32] [Epoch    14/  500] trn/posterior_energy  3.579e+05, trn/neg_log_likelihood  9.533e+04, trn/neg_log_prior  2.625e+05, trn/lr  2.995e-06, val/acc 9.978e-02, val/nll 2.337e+00
[2023-02-03 10:06:36] [Epoch    15/  500] trn/posterior_energy  4.123e+05, trn/neg_log_likelihood  9.534e+04, trn/neg_log_prior  3.170e+05, trn/lr  2.994e-06, val/acc 9.281e-02, val/nll 2.323e+00
[2023-02-03 10:06:40] [Epoch    16/  500] trn/posterior_energy  4.045e+05, trn/neg_log_likelihood  9.558e+04, trn/neg_log_prior  3.090e+05, trn/lr  2.993e-06, val/acc 1.007e-01, val/nll 2.311e+00
[2023-02-03 10:06:43] [Epoch    17/  500] trn/posterior_energy  3.739e+05, trn/neg_log_likelihood  9.519e+04, trn/neg_log_prior  2.788e+05, trn/lr  2.992e-06, val/acc 1.007e-01, val/nll 2.325e+00
[2023-02-03 10:06:47] [Epoch    18/  500] trn/posterior_energy  3.640e+05, trn/neg_log_likelihood  9.512e+04, trn/neg_log_prior  2.688e+05, trn/lr  2.991e-06, val/acc 9.281e-02, val/nll 2.338e+00
[2023-02-03 10:06:51] [Epoch    19/  500] trn/posterior_energy  3.573e+05, trn/neg_log_likelihood  9.526e+04, trn/neg_log_prior  2.621e+05, trn/lr  2.990e-06, val/acc 1.081e-01, val/nll 2.351e+00
[2023-02-03 10:06:55] [Epoch    20/  500] trn/posterior_energy  3.589e+05, trn/neg_log_likelihood  9.517e+04, trn/neg_log_prior  2.637e+05, trn/lr  2.989e-06, val/acc 1.081e-01, val/nll 2.320e+00
[2023-02-03 10:06:59] [Epoch    21/  500] trn/posterior_energy  3.519e+05, trn/neg_log_likelihood  9.522e+04, trn/neg_log_prior  2.567e+05, trn/lr  2.988e-06, val/acc 9.281e-02, val/nll 2.341e+00
[2023-02-03 10:07:03] [Epoch    22/  500] trn/posterior_energy  3.545e+05, trn/neg_log_likelihood  9.558e+04, trn/neg_log_prior  2.589e+05, trn/lr  2.986e-06, val/acc 9.823e-02, val/nll 2.332e+00
[2023-02-03 10:07:06] [Epoch    23/  500] trn/posterior_energy  4.046e+05, trn/neg_log_likelihood  9.563e+04, trn/neg_log_prior  3.089e+05, trn/lr  2.985e-06, val/acc 9.978e-02, val/nll 2.331e+00
[2023-02-03 10:07:10] [Epoch    24/  500] trn/posterior_energy  8.564e+05, trn/neg_log_likelihood  9.555e+04, trn/neg_log_prior  7.608e+05, trn/lr  2.984e-06, val/acc 9.978e-02, val/nll 2.325e+00
[2023-02-03 10:07:14] [Epoch    25/  500] trn/posterior_energy  3.871e+05, trn/neg_log_likelihood  9.540e+04, trn/neg_log_prior  2.917e+05, trn/lr  2.982e-06, val/acc 9.823e-02, val/nll 2.324e+00
[2023-02-03 10:07:18] [Epoch    26/  500] trn/posterior_energy  3.666e+05, trn/neg_log_likelihood  9.547e+04, trn/neg_log_prior  2.711e+05, trn/lr  2.981e-06, val/acc 9.978e-02, val/nll 2.350e+00
[2023-02-03 10:07:22] [Epoch    27/  500] trn/posterior_energy  3.539e+05, trn/neg_log_likelihood  9.534e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.979e-06, val/acc 1.007e-01, val/nll 2.323e+00
