[2023-02-05 03:30:57] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 03:30:57] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.70_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 03:31:12] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 03:31:54] [Epoch     1/  500] trn/posterior_energy  5.924e+06, trn/neg_log_likelihood  8.079e+04, trn/neg_log_prior  5.843e+06, trn/lr  3.000e-07, val/acc 4.014e-01, val/nll 1.646e+00 (best_acc: 0.000e+00 -> 4.014e-01, test_acc: 4.009e-01, test_nll: 1.650e+00)
[2023-02-05 03:39:17] [Epoch    36/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  7.501e+03, trn/neg_log_prior  5.518e+06, trn/lr  2.963e-07, val/acc 7.977e-01, val/nll 6.829e-01 (best_acc: 7.934e-01 -> 7.977e-01, test_acc: 7.935e-01, test_nll: 6.963e-01)
[2023-02-05 03:39:29] [Epoch    37/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  7.468e+03, trn/neg_log_prior  5.517e+06, trn/lr  2.961e-07, val/acc 7.686e-01, val/nll 7.712e-01
[2023-02-05 03:39:40] [Epoch    38/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  6.790e+03, trn/neg_log_prior  5.515e+06, trn/lr  2.959e-07, val/acc 7.708e-01, val/nll 7.907e-01
[2023-02-05 03:39:52] [Epoch    39/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  7.097e+03, trn/neg_log_prior  5.514e+06, trn/lr  2.956e-07, val/acc 7.963e-01, val/nll 7.045e-01
[2023-02-05 03:40:04] [Epoch    40/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  6.630e+03, trn/neg_log_prior  5.513e+06, trn/lr  2.954e-07, val/acc 7.753e-01, val/nll 7.653e-01
[2023-02-05 03:40:17] [Epoch    41/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  6.577e+03, trn/neg_log_prior  5.512e+06, trn/lr  2.952e-07, val/acc 8.039e-01, val/nll 6.847e-01 (best_acc: 7.977e-01 -> 8.039e-01, test_acc: 8.015e-01, test_nll: 6.812e-01)
[2023-02-05 03:40:29] [Epoch    42/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  6.811e+03, trn/neg_log_prior  5.511e+06, trn/lr  2.949e-07, val/acc 7.863e-01, val/nll 7.144e-01
[2023-02-05 03:40:41] [Epoch    43/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  6.195e+03, trn/neg_log_prior  5.511e+06, trn/lr  2.947e-07, val/acc 7.789e-01, val/nll 7.860e-01
[2023-02-05 03:40:53] [Epoch    44/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  6.258e+03, trn/neg_log_prior  5.510e+06, trn/lr  2.944e-07, val/acc 7.826e-01, val/nll 7.343e-01
[2023-02-05 03:41:05] [Epoch    45/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  5.930e+03, trn/neg_log_prior  5.509e+06, trn/lr  2.942e-07, val/acc 7.834e-01, val/nll 7.455e-01
[2023-02-05 03:41:16] [Epoch    46/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  6.351e+03, trn/neg_log_prior  5.508e+06, trn/lr  2.939e-07, val/acc 7.671e-01, val/nll 8.188e-01
[2023-02-05 03:41:28] [Epoch    47/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  5.949e+03, trn/neg_log_prior  5.508e+06, trn/lr  2.936e-07, val/acc 8.033e-01, val/nll 7.093e-01
[2023-02-05 03:41:40] [Epoch    48/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  6.223e+03, trn/neg_log_prior  5.507e+06, trn/lr  2.934e-07, val/acc 7.671e-01, val/nll 7.771e-01
[2023-02-05 03:41:51] [Epoch    49/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  5.639e+03, trn/neg_log_prior  5.507e+06, trn/lr  2.931e-07, val/acc 8.001e-01, val/nll 7.089e-01
[2023-02-05 03:42:03] [Epoch    50/  500] trn/posterior_energy  5.512e+06, trn/neg_log_likelihood  5.790e+03, trn/neg_log_prior  5.506e+06, trn/lr  2.928e-07, val/acc 7.900e-01, val/nll 7.503e-01
[2023-02-05 03:42:15] [Epoch    51/  500] trn/posterior_energy  5.512e+06, trn/neg_log_likelihood  5.661e+03, trn/neg_log_prior  5.506e+06, trn/lr  2.925e-07, val/acc 7.887e-01, val/nll 7.532e-01
[2023-02-05 03:42:26] [Epoch    52/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  5.696e+03, trn/neg_log_prior  5.506e+06, trn/lr  2.922e-07, val/acc 8.020e-01, val/nll 7.050e-01
[2023-02-05 03:42:38] [Epoch    53/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  5.523e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.919e-07, val/acc 7.992e-01, val/nll 7.109e-01
[2023-02-05 03:42:49] [Epoch    54/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  5.834e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.916e-07, val/acc 7.722e-01, val/nll 8.264e-01
[2023-02-05 03:43:01] [Epoch    55/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  5.449e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.913e-07, val/acc 7.914e-01, val/nll 7.416e-01
[2023-02-05 03:43:13] [Epoch    56/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  5.089e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.910e-07, val/acc 7.775e-01, val/nll 7.699e-01
[2023-02-05 03:43:25] [Epoch    57/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  5.188e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.906e-07, val/acc 7.566e-01, val/nll 9.002e-01
[2023-02-05 03:43:36] [Epoch    58/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  5.021e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.903e-07, val/acc 7.878e-01, val/nll 7.468e-01
[2023-02-05 03:43:48] [Epoch    59/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.085e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.900e-07, val/acc 7.781e-01, val/nll 7.952e-01
[2023-02-05 03:44:02] [Epoch    60/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.315e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.896e-07, val/acc 8.061e-01, val/nll 6.687e-01 (best_acc: 8.039e-01 -> 8.061e-01, test_acc: 8.049e-01, test_nll: 6.544e-01)
[2023-02-05 03:44:13] [Epoch    61/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  4.975e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.893e-07, val/acc 7.708e-01, val/nll 8.543e-01
[2023-02-05 03:44:25] [Epoch    62/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.077e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.889e-07, val/acc 7.563e-01, val/nll 9.152e-01
[2023-02-05 03:44:37] [Epoch    63/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.272e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.886e-07, val/acc 7.941e-01, val/nll 7.522e-01
[2023-02-05 03:44:49] [Epoch    64/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  4.860e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.882e-07, val/acc 7.888e-01, val/nll 7.704e-01
[2023-02-05 03:45:01] [Epoch    65/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  4.649e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.878e-07, val/acc 8.027e-01, val/nll 6.954e-01
[2023-02-05 03:45:13] [Epoch    66/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  4.747e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.875e-07, val/acc 7.981e-01, val/nll 7.369e-01
[2023-02-05 03:45:24] [Epoch    67/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  4.734e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.871e-07, val/acc 7.992e-01, val/nll 7.354e-01
[2023-02-05 03:45:36] [Epoch    68/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.455e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.867e-07, val/acc 7.998e-01, val/nll 7.105e-01
[2023-02-05 03:45:48] [Epoch    69/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.653e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.863e-07, val/acc 8.059e-01, val/nll 7.197e-01
[2023-02-05 03:46:01] [Epoch    70/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.733e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.859e-07, val/acc 8.206e-01, val/nll 6.360e-01 (best_acc: 8.061e-01 -> 8.206e-01, test_acc: 8.160e-01, test_nll: 6.589e-01)
[2023-02-05 03:46:13] [Epoch    71/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.604e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.855e-07, val/acc 7.918e-01, val/nll 7.460e-01
[2023-02-05 03:46:24] [Epoch    72/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.296e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.851e-07, val/acc 8.081e-01, val/nll 6.905e-01
[2023-02-05 03:46:36] [Epoch    73/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.575e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.847e-07, val/acc 7.996e-01, val/nll 7.355e-01
[2023-02-05 03:46:48] [Epoch    74/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.485e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.843e-07, val/acc 8.027e-01, val/nll 7.258e-01
[2023-02-05 03:46:59] [Epoch    75/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.251e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.839e-07, val/acc 8.094e-01, val/nll 7.134e-01
[2023-02-05 03:47:12] [Epoch    76/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.610e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.834e-07, val/acc 8.128e-01, val/nll 6.469e-01
[2023-02-05 03:47:23] [Epoch    77/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.558e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.830e-07, val/acc 8.121e-01, val/nll 7.080e-01
[2023-02-05 03:47:35] [Epoch    78/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.415e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.826e-07, val/acc 7.933e-01, val/nll 7.541e-01
[2023-02-05 03:47:47] [Epoch    79/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.228e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.821e-07, val/acc 7.989e-01, val/nll 7.296e-01
[2023-02-05 03:47:59] [Epoch    80/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.207e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.817e-07, val/acc 8.019e-01, val/nll 7.060e-01
[2023-02-05 03:48:11] [Epoch    81/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.338e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.812e-07, val/acc 7.815e-01, val/nll 8.052e-01
[2023-02-05 03:48:22] [Epoch    82/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.178e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.808e-07, val/acc 8.129e-01, val/nll 6.843e-01
[2023-02-05 03:48:34] [Epoch    83/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.056e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.803e-07, val/acc 8.186e-01, val/nll 6.714e-01
[2023-02-05 03:48:46] [Epoch    84/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.199e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.798e-07, val/acc 8.138e-01, val/nll 6.809e-01
[2023-02-05 03:48:57] [Epoch    85/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.103e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.794e-07, val/acc 7.955e-01, val/nll 7.643e-01
[2023-02-05 03:49:09] [Epoch    86/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.445e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.789e-07, val/acc 8.135e-01, val/nll 6.951e-01
[2023-02-05 03:49:21] [Epoch    87/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  3.846e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.784e-07, val/acc 7.878e-01, val/nll 7.989e-01
[2023-02-05 03:49:35] [Epoch    88/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.095e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.779e-07, val/acc 8.208e-01, val/nll 6.579e-01 (best_acc: 8.206e-01 -> 8.208e-01, test_acc: 8.174e-01, test_nll: 6.692e-01)
[2023-02-05 03:49:46] [Epoch    89/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  3.996e+03, trn/neg_log_prior  5.500e+06, trn/lr  2.774e-07, val/acc 8.149e-01, val/nll 6.837e-01
[2023-02-05 03:49:58] [Epoch    90/  500] trn/posterior_energy  5.503e+06, trn/neg_log_likelihood  3.801e+03, trn/neg_log_prior  5.499e+06, trn/lr  2.769e-07, val/acc 8.023e-01, val/nll 7.517e-01
[2023-02-05 03:50:11] [Epoch    91/  500] trn/posterior_energy  5.503e+06, trn/neg_log_likelihood  4.039e+03, trn/neg_log_prior  5.499e+06, trn/lr  2.764e-07, val/acc 8.212e-01, val/nll 6.389e-01 (best_acc: 8.208e-01 -> 8.212e-01, test_acc: 8.132e-01, test_nll: 6.661e-01)
