[2023-02-04 19:13:57] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 19:13:57] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.70_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 19:14:12] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 19:30:46] [Epoch    77/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.960e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.433e-07, val/acc 8.336e-01, val/nll 8.390e-01
[2023-02-04 19:30:58] [Epoch    78/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  7.029e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.419e-07, val/acc 8.335e-01, val/nll 8.387e-01
[2023-02-04 19:31:10] [Epoch    79/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  7.099e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.404e-07, val/acc 8.331e-01, val/nll 8.382e-01
[2023-02-04 19:31:22] [Epoch    80/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  7.168e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.389e-07, val/acc 8.334e-01, val/nll 8.371e-01
[2023-02-04 19:31:34] [Epoch    81/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.230e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.374e-07, val/acc 8.336e-01, val/nll 8.364e-01
[2023-02-04 19:31:48] [Epoch    82/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.300e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.359e-07, val/acc 8.342e-01, val/nll 8.358e-01 (best_acc: 8.341e-01 -> 8.342e-01, test_acc: 8.284e-01, test_nll: 8.377e-01)
[2023-02-04 19:32:00] [Epoch    83/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.362e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.343e-07, val/acc 8.340e-01, val/nll 8.356e-01
[2023-02-04 19:32:12] [Epoch    84/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.426e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.328e-07, val/acc 8.335e-01, val/nll 8.348e-01
[2023-02-04 19:32:24] [Epoch    85/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.486e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.312e-07, val/acc 8.342e-01, val/nll 8.344e-01
[2023-02-04 19:32:36] [Epoch    86/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.554e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.296e-07, val/acc 8.332e-01, val/nll 8.344e-01
[2023-02-04 19:32:50] [Epoch    87/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.614e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.280e-07, val/acc 8.344e-01, val/nll 8.341e-01 (best_acc: 8.342e-01 -> 8.344e-01, test_acc: 8.278e-01, test_nll: 8.361e-01)
[2023-02-04 19:33:02] [Epoch    88/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.683e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.263e-07, val/acc 8.342e-01, val/nll 8.334e-01
[2023-02-04 19:33:14] [Epoch    89/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.738e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.247e-07, val/acc 8.344e-01, val/nll 8.332e-01
[2023-02-04 19:33:27] [Epoch    90/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.797e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.230e-07, val/acc 8.346e-01, val/nll 8.336e-01 (best_acc: 8.344e-01 -> 8.346e-01, test_acc: 8.267e-01, test_nll: 8.365e-01)
[2023-02-04 19:33:39] [Epoch    91/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.863e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.213e-07, val/acc 8.335e-01, val/nll 8.329e-01
[2023-02-04 19:33:53] [Epoch    92/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.916e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.196e-07, val/acc 8.347e-01, val/nll 8.332e-01 (best_acc: 8.346e-01 -> 8.347e-01, test_acc: 8.268e-01, test_nll: 8.363e-01)
[2023-02-04 19:34:06] [Epoch    93/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.979e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.179e-07, val/acc 8.348e-01, val/nll 8.326e-01 (best_acc: 8.347e-01 -> 8.348e-01, test_acc: 8.269e-01, test_nll: 8.358e-01)
[2023-02-04 19:34:18] [Epoch    94/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.032e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.162e-07, val/acc 8.346e-01, val/nll 8.337e-01
[2023-02-04 19:34:29] [Epoch    95/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.092e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.144e-07, val/acc 8.348e-01, val/nll 8.326e-01
[2023-02-04 19:34:41] [Epoch    96/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.143e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.127e-07, val/acc 8.337e-01, val/nll 8.327e-01
[2023-02-04 19:34:53] [Epoch    97/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.199e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.109e-07, val/acc 8.344e-01, val/nll 8.339e-01
[2023-02-04 19:35:04] [Epoch    98/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.256e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.091e-07, val/acc 8.345e-01, val/nll 8.339e-01
[2023-02-04 19:35:16] [Epoch    99/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.299e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.073e-07, val/acc 8.337e-01, val/nll 8.345e-01
[2023-02-04 19:35:28] [Epoch   100/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.362e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.054e-07, val/acc 8.345e-01, val/nll 8.345e-01
[2023-02-04 19:35:39] [Epoch   101/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.401e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.036e-07, val/acc 8.343e-01, val/nll 8.343e-01
[2023-02-04 19:35:51] [Epoch   102/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.466e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.017e-07, val/acc 8.336e-01, val/nll 8.344e-01
[2023-02-04 19:36:02] [Epoch   103/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.518e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.998e-07, val/acc 8.330e-01, val/nll 8.350e-01
[2023-02-04 19:36:14] [Epoch   104/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.558e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.979e-07, val/acc 8.330e-01, val/nll 8.355e-01
[2023-02-04 19:36:26] [Epoch   105/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.615e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.960e-07, val/acc 8.327e-01, val/nll 8.355e-01
[2023-02-04 19:36:38] [Epoch   106/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.660e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.941e-07, val/acc 8.323e-01, val/nll 8.373e-01
[2023-02-04 19:36:50] [Epoch   107/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.705e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.922e-07, val/acc 8.327e-01, val/nll 8.371e-01
[2023-02-04 19:37:01] [Epoch   108/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.749e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.902e-07, val/acc 8.317e-01, val/nll 8.372e-01
[2023-02-04 19:37:13] [Epoch   109/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.796e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.882e-07, val/acc 8.322e-01, val/nll 8.380e-01
[2023-02-04 19:37:25] [Epoch   110/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.834e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.863e-07, val/acc 8.308e-01, val/nll 8.391e-01
[2023-02-04 19:37:36] [Epoch   111/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.878e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.843e-07, val/acc 8.311e-01, val/nll 8.384e-01
[2023-02-04 19:37:48] [Epoch   112/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.921e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.822e-07, val/acc 8.311e-01, val/nll 8.400e-01
[2023-02-04 19:38:00] [Epoch   113/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.973e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.802e-07, val/acc 8.312e-01, val/nll 8.403e-01
[2023-02-04 19:38:12] [Epoch   114/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.008e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.782e-07, val/acc 8.310e-01, val/nll 8.412e-01
[2023-02-04 19:38:23] [Epoch   115/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.050e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.761e-07, val/acc 8.304e-01, val/nll 8.413e-01
[2023-02-04 19:38:35] [Epoch   116/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.085e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.740e-07, val/acc 8.314e-01, val/nll 8.430e-01
[2023-02-04 19:38:47] [Epoch   117/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.126e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.719e-07, val/acc 8.301e-01, val/nll 8.442e-01
[2023-02-04 19:38:59] [Epoch   118/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.162e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.698e-07, val/acc 8.301e-01, val/nll 8.450e-01
[2023-02-04 19:39:11] [Epoch   119/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.204e+00, trn/neg_log_prior -1.978e+06, trn/lr  8.677e-07, val/acc 8.304e-01, val/nll 8.453e-01
[2023-02-04 19:39:22] [Epoch   120/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.237e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.656e-07, val/acc 8.298e-01, val/nll 8.473e-01
[2023-02-04 19:39:34] [Epoch   121/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.264e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.634e-07, val/acc 8.295e-01, val/nll 8.478e-01
[2023-02-04 19:39:46] [Epoch   122/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.316e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.612e-07, val/acc 8.301e-01, val/nll 8.484e-01
[2023-02-04 19:39:58] [Epoch   123/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.351e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.591e-07, val/acc 8.302e-01, val/nll 8.491e-01
[2023-02-04 19:40:10] [Epoch   124/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.383e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.569e-07, val/acc 8.295e-01, val/nll 8.512e-01
[2023-02-04 19:40:21] [Epoch   125/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.409e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.547e-07, val/acc 8.301e-01, val/nll 8.515e-01
[2023-02-04 19:40:33] [Epoch   126/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.443e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.524e-07, val/acc 8.288e-01, val/nll 8.529e-01
[2023-02-04 19:40:45] [Epoch   127/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.472e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.502e-07, val/acc 8.290e-01, val/nll 8.543e-01
[2023-02-04 19:40:57] [Epoch   128/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.500e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.480e-07, val/acc 8.285e-01, val/nll 8.558e-01
[2023-02-04 19:41:09] [Epoch   129/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.534e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.457e-07, val/acc 8.281e-01, val/nll 8.558e-01
[2023-02-04 19:41:20] [Epoch   130/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.562e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.434e-07, val/acc 8.287e-01, val/nll 8.578e-01
[2023-02-04 19:41:32] [Epoch   131/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.587e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.411e-07, val/acc 8.284e-01, val/nll 8.594e-01
[2023-02-04 19:41:44] [Epoch   132/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.621e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.388e-07, val/acc 8.281e-01, val/nll 8.590e-01
[2023-02-04 19:41:56] [Epoch   133/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.642e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.365e-07, val/acc 8.285e-01, val/nll 8.610e-01
[2023-02-04 19:42:08] [Epoch   134/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.677e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.342e-07, val/acc 8.285e-01, val/nll 8.623e-01
[2023-02-04 19:42:20] [Epoch   135/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.702e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.318e-07, val/acc 8.283e-01, val/nll 8.640e-01
[2023-02-04 19:42:31] [Epoch   136/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.721e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.295e-07, val/acc 8.278e-01, val/nll 8.649e-01
[2023-02-04 19:42:43] [Epoch   137/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.751e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.271e-07, val/acc 8.273e-01, val/nll 8.668e-01
[2023-02-04 19:42:55] [Epoch   138/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.765e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.247e-07, val/acc 8.265e-01, val/nll 8.670e-01
[2023-02-04 19:43:07] [Epoch   139/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.788e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.223e-07, val/acc 8.269e-01, val/nll 8.711e-01
[2023-02-04 19:43:18] [Epoch   140/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.814e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.199e-07, val/acc 8.263e-01, val/nll 8.705e-01
[2023-02-04 19:43:30] [Epoch   141/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.834e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.175e-07, val/acc 8.263e-01, val/nll 8.720e-01
[2023-02-04 19:43:42] [Epoch   142/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.854e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.151e-07, val/acc 8.265e-01, val/nll 8.739e-01
[2023-02-04 19:43:53] [Epoch   143/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.872e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.126e-07, val/acc 8.261e-01, val/nll 8.743e-01
[2023-02-04 19:44:05] [Epoch   144/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.895e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.102e-07, val/acc 8.259e-01, val/nll 8.763e-01
[2023-02-04 19:44:17] [Epoch   145/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.908e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.077e-07, val/acc 8.260e-01, val/nll 8.778e-01
[2023-02-04 19:44:29] [Epoch   146/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.938e+00, trn/neg_log_prior -1.979e+06, trn/lr  8.052e-07, val/acc 8.256e-01, val/nll 8.792e-01
[2023-02-04 19:44:41] [Epoch   147/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  9.942e+00, trn/neg_log_prior -1.980e+06, trn/lr  8.027e-07, val/acc 8.256e-01, val/nll 8.807e-01
[2023-02-04 19:44:53] [Epoch   148/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  9.960e+00, trn/neg_log_prior -1.980e+06, trn/lr  8.002e-07, val/acc 8.257e-01, val/nll 8.820e-01
[2023-02-04 19:45:05] [Epoch   149/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  9.978e+00, trn/neg_log_prior -1.980e+06, trn/lr  7.977e-07, val/acc 8.249e-01, val/nll 8.843e-01
[2023-02-04 19:45:17] [Epoch   150/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  9.990e+00, trn/neg_log_prior -1.980e+06, trn/lr  7.952e-07, val/acc 8.249e-01, val/nll 8.862e-01
[2023-02-04 19:45:29] [Epoch   151/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.000e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.926e-07, val/acc 8.248e-01, val/nll 8.875e-01
[2023-02-04 19:45:41] [Epoch   152/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.001e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.901e-07, val/acc 8.250e-01, val/nll 8.900e-01
[2023-02-04 19:45:52] [Epoch   153/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.003e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.875e-07, val/acc 8.239e-01, val/nll 8.911e-01
[2023-02-04 19:46:04] [Epoch   154/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.005e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.849e-07, val/acc 8.247e-01, val/nll 8.927e-01
[2023-02-04 19:46:15] [Epoch   155/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.006e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.823e-07, val/acc 8.243e-01, val/nll 8.932e-01
[2023-02-04 19:46:27] [Epoch   156/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.007e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.797e-07, val/acc 8.243e-01, val/nll 8.960e-01
[2023-02-04 19:46:38] [Epoch   157/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.007e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.771e-07, val/acc 8.242e-01, val/nll 8.984e-01
[2023-02-04 19:46:50] [Epoch   158/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.009e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.745e-07, val/acc 8.244e-01, val/nll 8.999e-01
[2023-02-04 19:47:02] [Epoch   159/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.010e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.719e-07, val/acc 8.243e-01, val/nll 9.011e-01
[2023-02-04 19:47:13] [Epoch   160/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.011e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.692e-07, val/acc 8.242e-01, val/nll 9.028e-01
[2023-02-04 19:47:25] [Epoch   161/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.011e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.666e-07, val/acc 8.236e-01, val/nll 9.046e-01
[2023-02-04 19:47:37] [Epoch   162/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.013e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.639e-07, val/acc 8.241e-01, val/nll 9.069e-01
[2023-02-04 19:47:49] [Epoch   163/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.013e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.613e-07, val/acc 8.236e-01, val/nll 9.085e-01
[2023-02-04 19:48:01] [Epoch   164/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.014e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.586e-07, val/acc 8.244e-01, val/nll 9.105e-01
[2023-02-04 19:48:13] [Epoch   165/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.015e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.559e-07, val/acc 8.246e-01, val/nll 9.121e-01
[2023-02-04 19:48:26] [Epoch   166/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.016e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.532e-07, val/acc 8.239e-01, val/nll 9.142e-01
[2023-02-04 19:48:38] [Epoch   167/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.016e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.505e-07, val/acc 8.233e-01, val/nll 9.148e-01
[2023-02-04 19:48:49] [Epoch   168/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.016e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.477e-07, val/acc 8.227e-01, val/nll 9.165e-01
[2023-02-04 19:49:01] [Epoch   169/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.017e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.450e-07, val/acc 8.232e-01, val/nll 9.183e-01
[2023-02-04 19:49:13] [Epoch   170/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.423e-07, val/acc 8.235e-01, val/nll 9.197e-01
[2023-02-04 19:49:25] [Epoch   171/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.017e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.395e-07, val/acc 8.225e-01, val/nll 9.229e-01
[2023-02-04 19:49:37] [Epoch   172/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.017e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.367e-07, val/acc 8.236e-01, val/nll 9.247e-01
[2023-02-04 19:49:49] [Epoch   173/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.340e-07, val/acc 8.232e-01, val/nll 9.262e-01
[2023-02-04 19:50:01] [Epoch   174/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.312e-07, val/acc 8.213e-01, val/nll 9.279e-01
[2023-02-04 19:50:13] [Epoch   175/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.284e-07, val/acc 8.225e-01, val/nll 9.300e-01
[2023-02-04 19:50:25] [Epoch   176/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.019e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.256e-07, val/acc 8.225e-01, val/nll 9.326e-01
[2023-02-04 19:50:37] [Epoch   177/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.019e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.228e-07, val/acc 8.221e-01, val/nll 9.337e-01
[2023-02-04 19:50:49] [Epoch   178/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.200e-07, val/acc 8.211e-01, val/nll 9.356e-01
[2023-02-04 19:51:01] [Epoch   179/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.019e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.171e-07, val/acc 8.220e-01, val/nll 9.378e-01
[2023-02-04 19:51:12] [Epoch   180/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.143e-07, val/acc 8.215e-01, val/nll 9.403e-01
[2023-02-04 19:51:24] [Epoch   181/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.115e-07, val/acc 8.202e-01, val/nll 9.415e-01
[2023-02-04 19:51:36] [Epoch   182/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.086e-07, val/acc 8.213e-01, val/nll 9.434e-01
[2023-02-04 19:51:48] [Epoch   183/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.058e-07, val/acc 8.210e-01, val/nll 9.458e-01
[2023-02-04 19:51:59] [Epoch   184/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.980e+06, trn/lr  7.029e-07, val/acc 8.204e-01, val/nll 9.474e-01
[2023-02-04 19:52:11] [Epoch   185/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.017e+01, trn/neg_log_prior -1.981e+06, trn/lr  7.000e-07, val/acc 8.201e-01, val/nll 9.488e-01
[2023-02-04 19:52:23] [Epoch   186/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.017e+01, trn/neg_log_prior -1.981e+06, trn/lr  6.971e-07, val/acc 8.202e-01, val/nll 9.524e-01
