[2023-02-05 00:14:28] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 00:14:28] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.70_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 00:14:34] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 00:15:18] [Epoch     1/  500] trn/posterior_energy  2.667e+06, trn/neg_log_likelihood  8.810e+04, trn/neg_log_prior  2.579e+06, trn/lr  3.000e-06, val/acc 3.257e-01, val/nll 1.804e+00 (best_acc: 0.000e+00 -> 3.257e-01, test_acc: 3.258e-01, test_nll: 1.794e+00)
[2023-02-05 00:17:47] [Epoch    12/  500] trn/posterior_energy  2.535e+06, trn/neg_log_likelihood  1.929e+04, trn/neg_log_prior  2.516e+06, trn/lr  2.996e-06, val/acc 7.979e-01, val/nll 6.205e-01 (best_acc: 7.812e-01 -> 7.979e-01, test_acc: 7.941e-01, test_nll: 6.380e-01)
[2023-02-05 00:18:01] [Epoch    13/  500] trn/posterior_energy  2.532e+06, trn/neg_log_likelihood  1.742e+04, trn/neg_log_prior  2.515e+06, trn/lr  2.995e-06, val/acc 8.051e-01, val/nll 5.738e-01 (best_acc: 7.979e-01 -> 8.051e-01, test_acc: 8.018e-01, test_nll: 5.793e-01)
[2023-02-05 00:18:14] [Epoch    14/  500] trn/posterior_energy  2.531e+06, trn/neg_log_likelihood  1.642e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.995e-06, val/acc 7.992e-01, val/nll 6.078e-01
[2023-02-05 00:18:28] [Epoch    15/  500] trn/posterior_energy  2.529e+06, trn/neg_log_likelihood  1.486e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.994e-06, val/acc 8.272e-01, val/nll 5.216e-01 (best_acc: 8.051e-01 -> 8.272e-01, test_acc: 8.190e-01, test_nll: 5.399e-01)
[2023-02-05 00:18:40] [Epoch    16/  500] trn/posterior_energy  2.528e+06, trn/neg_log_likelihood  1.388e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.993e-06, val/acc 8.272e-01, val/nll 5.285e-01
[2023-02-05 00:18:53] [Epoch    17/  500] trn/posterior_energy  2.527e+06, trn/neg_log_likelihood  1.276e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.992e-06, val/acc 8.156e-01, val/nll 5.691e-01
[2023-02-05 00:19:05] [Epoch    18/  500] trn/posterior_energy  2.526e+06, trn/neg_log_likelihood  1.178e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.991e-06, val/acc 8.198e-01, val/nll 5.559e-01
[2023-02-05 00:19:17] [Epoch    19/  500] trn/posterior_energy  2.526e+06, trn/neg_log_likelihood  1.145e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.990e-06, val/acc 8.048e-01, val/nll 5.954e-01
[2023-02-05 00:19:29] [Epoch    20/  500] trn/posterior_energy  2.525e+06, trn/neg_log_likelihood  1.042e+04, trn/neg_log_prior  2.514e+06, trn/lr  2.989e-06, val/acc 8.169e-01, val/nll 5.601e-01
[2023-02-05 00:19:41] [Epoch    21/  500] trn/posterior_energy  2.525e+06, trn/neg_log_likelihood  1.002e+04, trn/neg_log_prior  2.515e+06, trn/lr  2.988e-06, val/acc 8.081e-01, val/nll 6.006e-01
[2023-02-05 00:19:54] [Epoch    22/  500] trn/posterior_energy  2.524e+06, trn/neg_log_likelihood  9.446e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.986e-06, val/acc 8.107e-01, val/nll 6.043e-01
[2023-02-05 00:20:05] [Epoch    23/  500] trn/posterior_energy  2.524e+06, trn/neg_log_likelihood  8.706e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.985e-06, val/acc 7.970e-01, val/nll 6.712e-01
[2023-02-05 00:20:20] [Epoch    24/  500] trn/posterior_energy  2.524e+06, trn/neg_log_likelihood  8.914e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.984e-06, val/acc 8.327e-01, val/nll 5.373e-01 (best_acc: 8.272e-01 -> 8.327e-01, test_acc: 8.356e-01, test_nll: 5.428e-01)
[2023-02-05 00:20:32] [Epoch    25/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.852e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.982e-06, val/acc 8.147e-01, val/nll 6.480e-01
[2023-02-05 00:20:44] [Epoch    26/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.736e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.981e-06, val/acc 8.117e-01, val/nll 6.131e-01
[2023-02-05 00:20:56] [Epoch    27/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.500e+03, trn/neg_log_prior  2.515e+06, trn/lr  2.979e-06, val/acc 8.116e-01, val/nll 6.079e-01
[2023-02-05 00:21:08] [Epoch    28/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.634e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.978e-06, val/acc 8.296e-01, val/nll 5.619e-01
[2023-02-05 00:21:20] [Epoch    29/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.034e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.976e-06, val/acc 8.250e-01, val/nll 5.996e-01
[2023-02-05 00:21:32] [Epoch    30/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.997e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.974e-06, val/acc 7.989e-01, val/nll 7.081e-01
[2023-02-05 00:21:45] [Epoch    31/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  7.090e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.973e-06, val/acc 8.238e-01, val/nll 6.135e-01
[2023-02-05 00:21:57] [Epoch    32/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.832e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.971e-06, val/acc 8.185e-01, val/nll 6.301e-01
[2023-02-05 00:22:09] [Epoch    33/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.456e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.969e-06, val/acc 8.169e-01, val/nll 6.195e-01
[2023-02-05 00:22:21] [Epoch    34/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.503e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.967e-06, val/acc 8.291e-01, val/nll 5.753e-01
[2023-02-05 00:22:33] [Epoch    35/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.387e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.965e-06, val/acc 8.191e-01, val/nll 5.923e-01
[2023-02-05 00:22:45] [Epoch    36/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.516e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.963e-06, val/acc 8.219e-01, val/nll 6.186e-01
[2023-02-05 00:22:57] [Epoch    37/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  6.026e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.961e-06, val/acc 8.285e-01, val/nll 5.792e-01
[2023-02-05 00:23:09] [Epoch    38/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  6.042e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.959e-06, val/acc 8.205e-01, val/nll 6.009e-01
[2023-02-05 00:23:21] [Epoch    39/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.848e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.956e-06, val/acc 8.169e-01, val/nll 6.353e-01
[2023-02-05 00:23:34] [Epoch    40/  500] trn/posterior_energy  2.523e+06, trn/neg_log_likelihood  6.394e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.954e-06, val/acc 8.254e-01, val/nll 5.773e-01
[2023-02-05 00:23:46] [Epoch    41/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.752e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.952e-06, val/acc 8.013e-01, val/nll 6.910e-01
[2023-02-05 00:23:58] [Epoch    42/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  6.035e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.949e-06, val/acc 7.861e-01, val/nll 7.318e-01
[2023-02-05 00:24:12] [Epoch    43/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.988e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.947e-06, val/acc 8.329e-01, val/nll 5.524e-01 (best_acc: 8.327e-01 -> 8.329e-01, test_acc: 8.382e-01, test_nll: 5.416e-01)
[2023-02-05 00:24:25] [Epoch    44/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.290e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.944e-06, val/acc 8.330e-01, val/nll 5.847e-01 (best_acc: 8.329e-01 -> 8.330e-01, test_acc: 8.337e-01, test_nll: 5.749e-01)
[2023-02-05 00:24:37] [Epoch    45/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.818e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.942e-06, val/acc 7.924e-01, val/nll 7.079e-01
[2023-02-05 00:24:49] [Epoch    46/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.850e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.939e-06, val/acc 8.177e-01, val/nll 6.290e-01
[2023-02-05 00:25:01] [Epoch    47/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.420e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.936e-06, val/acc 8.212e-01, val/nll 6.523e-01
[2023-02-05 00:25:13] [Epoch    48/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.477e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.934e-06, val/acc 8.142e-01, val/nll 6.416e-01
[2023-02-05 00:25:25] [Epoch    49/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.474e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.931e-06, val/acc 8.244e-01, val/nll 6.213e-01
[2023-02-05 00:25:37] [Epoch    50/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.594e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.928e-06, val/acc 8.195e-01, val/nll 6.583e-01
[2023-02-05 00:25:49] [Epoch    51/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.392e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.925e-06, val/acc 8.075e-01, val/nll 7.049e-01
[2023-02-05 00:26:01] [Epoch    52/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.516e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.922e-06, val/acc 8.305e-01, val/nll 5.785e-01
[2023-02-05 00:26:13] [Epoch    53/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.168e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.919e-06, val/acc 8.164e-01, val/nll 6.398e-01
[2023-02-05 00:26:25] [Epoch    54/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.474e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.916e-06, val/acc 8.163e-01, val/nll 6.056e-01
[2023-02-05 00:26:37] [Epoch    55/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.028e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.913e-06, val/acc 8.309e-01, val/nll 5.722e-01
[2023-02-05 00:26:49] [Epoch    56/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.353e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.910e-06, val/acc 8.090e-01, val/nll 7.102e-01
[2023-02-05 00:27:01] [Epoch    57/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.350e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.906e-06, val/acc 8.002e-01, val/nll 6.927e-01
[2023-02-05 00:27:13] [Epoch    58/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.428e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.903e-06, val/acc 8.259e-01, val/nll 6.032e-01
[2023-02-05 00:27:25] [Epoch    59/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.981e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.900e-06, val/acc 8.185e-01, val/nll 6.634e-01
[2023-02-05 00:27:38] [Epoch    60/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.196e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.896e-06, val/acc 8.256e-01, val/nll 6.132e-01
[2023-02-05 00:27:50] [Epoch    61/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.139e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.893e-06, val/acc 8.041e-01, val/nll 6.925e-01
[2023-02-05 00:28:02] [Epoch    62/  500] trn/posterior_energy  2.522e+06, trn/neg_log_likelihood  5.259e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.889e-06, val/acc 8.076e-01, val/nll 6.868e-01
[2023-02-05 00:28:16] [Epoch    63/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.036e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.886e-06, val/acc 8.361e-01, val/nll 5.615e-01 (best_acc: 8.330e-01 -> 8.361e-01, test_acc: 8.376e-01, test_nll: 5.627e-01)
[2023-02-05 00:28:28] [Epoch    64/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.957e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.882e-06, val/acc 8.194e-01, val/nll 6.117e-01
[2023-02-05 00:28:40] [Epoch    65/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.045e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.878e-06, val/acc 7.708e-01, val/nll 8.219e-01
[2023-02-05 00:28:51] [Epoch    66/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.962e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.875e-06, val/acc 8.216e-01, val/nll 6.518e-01
[2023-02-05 00:29:04] [Epoch    67/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.072e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.871e-06, val/acc 8.180e-01, val/nll 6.622e-01
[2023-02-05 00:29:16] [Epoch    68/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.931e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.867e-06, val/acc 8.038e-01, val/nll 7.089e-01
[2023-02-05 00:29:27] [Epoch    69/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.297e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.863e-06, val/acc 8.181e-01, val/nll 6.437e-01
[2023-02-05 00:29:41] [Epoch    70/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.099e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.859e-06, val/acc 8.376e-01, val/nll 6.014e-01 (best_acc: 8.361e-01 -> 8.376e-01, test_acc: 8.322e-01, test_nll: 6.221e-01)
[2023-02-05 00:29:53] [Epoch    71/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.590e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.855e-06, val/acc 7.942e-01, val/nll 7.438e-01
[2023-02-05 00:30:05] [Epoch    72/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.771e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.851e-06, val/acc 8.134e-01, val/nll 6.863e-01
[2023-02-05 00:30:17] [Epoch    73/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.990e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.847e-06, val/acc 8.282e-01, val/nll 5.990e-01
[2023-02-05 00:30:29] [Epoch    74/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.813e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.843e-06, val/acc 8.279e-01, val/nll 5.772e-01
[2023-02-05 00:30:40] [Epoch    75/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.766e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.839e-06, val/acc 8.153e-01, val/nll 6.897e-01
[2023-02-05 00:30:52] [Epoch    76/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  5.152e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.834e-06, val/acc 8.375e-01, val/nll 5.483e-01
[2023-02-05 00:31:07] [Epoch    77/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.729e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.830e-06, val/acc 8.379e-01, val/nll 5.688e-01 (best_acc: 8.376e-01 -> 8.379e-01, test_acc: 8.327e-01, test_nll: 5.875e-01)
[2023-02-05 00:31:19] [Epoch    78/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.878e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.826e-06, val/acc 8.320e-01, val/nll 5.753e-01
[2023-02-05 00:31:31] [Epoch    79/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.797e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.821e-06, val/acc 8.129e-01, val/nll 6.830e-01
[2023-02-05 00:31:43] [Epoch    80/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.750e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.817e-06, val/acc 8.145e-01, val/nll 6.523e-01
[2023-02-05 00:31:55] [Epoch    81/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.614e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.812e-06, val/acc 8.108e-01, val/nll 6.769e-01
[2023-02-05 00:32:07] [Epoch    82/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.673e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.808e-06, val/acc 8.229e-01, val/nll 6.226e-01
[2023-02-05 00:32:21] [Epoch    83/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.627e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.803e-06, val/acc 8.387e-01, val/nll 6.066e-01 (best_acc: 8.379e-01 -> 8.387e-01, test_acc: 8.334e-01, test_nll: 5.993e-01)
[2023-02-05 00:32:33] [Epoch    84/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.784e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.798e-06, val/acc 8.132e-01, val/nll 6.716e-01
[2023-02-05 00:32:45] [Epoch    85/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.602e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.794e-06, val/acc 8.075e-01, val/nll 6.663e-01
[2023-02-05 00:32:57] [Epoch    86/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.635e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.789e-06, val/acc 8.191e-01, val/nll 6.292e-01
[2023-02-05 00:33:10] [Epoch    87/  500] trn/posterior_energy  2.521e+06, trn/neg_log_likelihood  4.674e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.784e-06, val/acc 8.080e-01, val/nll 7.031e-01
[2023-02-05 00:33:22] [Epoch    88/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.238e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.779e-06, val/acc 8.118e-01, val/nll 6.640e-01
[2023-02-05 00:33:34] [Epoch    89/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.605e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.774e-06, val/acc 8.183e-01, val/nll 6.369e-01
[2023-02-05 00:33:46] [Epoch    90/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.631e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.769e-06, val/acc 8.357e-01, val/nll 5.766e-01
[2023-02-05 00:33:58] [Epoch    91/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.553e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.764e-06, val/acc 8.258e-01, val/nll 6.240e-01
[2023-02-05 00:34:10] [Epoch    92/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.389e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.759e-06, val/acc 8.212e-01, val/nll 6.181e-01
[2023-02-05 00:34:22] [Epoch    93/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.210e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.754e-06, val/acc 8.205e-01, val/nll 6.386e-01
[2023-02-05 00:34:34] [Epoch    94/  500] trn/posterior_energy  2.520e+06, trn/neg_log_likelihood  4.560e+03, trn/neg_log_prior  2.516e+06, trn/lr  2.749e-06, val/acc 8.296e-01, val/nll 6.077e-01
