[2023-02-04 20:21:42] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 20:21:42] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000001_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 20:22:23] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.649e+05, trn/neg_log_likelihood  8.950e+04, trn/neg_log_prior  7.537e+04, trn/lr  9.999e-08, trn/temperature  0.000e+00, val/acc 3.451e-01, val/nll 1.853e+00
[2023-02-04 20:22:29] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.448e+05, trn/neg_log_likelihood  6.963e+04, trn/neg_log_prior  7.521e+04, trn/lr  9.994e-08, trn/temperature  0.000e+00, val/acc 4.186e-01, val/nll 1.577e+00
[2023-02-04 20:22:35] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  1.372e+05, trn/neg_log_likelihood  6.209e+04, trn/neg_log_prior  7.508e+04, trn/lr  9.984e-08, trn/temperature  0.000e+00, val/acc 4.354e-01, val/nll 1.565e+00
[2023-02-04 20:22:41] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  1.321e+05, trn/neg_log_likelihood  5.717e+04, trn/neg_log_prior  7.494e+04, trn/lr  9.970e-08, trn/temperature  0.000e+00, val/acc 5.041e-01, val/nll 1.365e+00
[2023-02-04 20:22:47] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  1.284e+05, trn/neg_log_likelihood  5.364e+04, trn/neg_log_prior  7.481e+04, trn/lr  9.950e-08, trn/temperature  0.000e+00, val/acc 5.481e-01, val/nll 1.240e+00
[2023-02-04 20:22:53] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  1.245e+05, trn/neg_log_likelihood  4.978e+04, trn/neg_log_prior  7.470e+04, trn/lr  9.925e-08, trn/temperature  0.000e+00, val/acc 5.770e-01, val/nll 1.182e+00
[2023-02-04 20:22:59] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  1.204e+05, trn/neg_log_likelihood  4.578e+04, trn/neg_log_prior  7.460e+04, trn/lr  9.896e-08, trn/temperature  0.000e+00, val/acc 5.869e-01, val/nll 1.116e+00
[2023-02-04 20:23:05] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  1.169e+05, trn/neg_log_likelihood  4.235e+04, trn/neg_log_prior  7.453e+04, trn/lr  9.862e-08, trn/temperature  0.000e+00, val/acc 6.515e-01, val/nll 9.742e-01
[2023-02-04 20:23:12] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  1.132e+05, trn/neg_log_likelihood  3.870e+04, trn/neg_log_prior  7.446e+04, trn/lr  9.823e-08, trn/temperature  0.000e+00, val/acc 6.240e-01, val/nll 1.043e+00
[2023-02-04 20:23:18] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  1.107e+05, trn/neg_log_likelihood  3.634e+04, trn/neg_log_prior  7.440e+04, trn/lr  9.779e-08, trn/temperature  0.000e+00, val/acc 6.601e-01, val/nll 9.268e-01
[2023-02-04 20:23:24] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  1.080e+05, trn/neg_log_likelihood  3.364e+04, trn/neg_log_prior  7.435e+04, trn/lr  9.730e-08, trn/temperature  0.000e+00, val/acc 6.940e-01, val/nll 8.542e-01
